# 20241029_132558
alpha,field0Re,field0Im
0,0.127736,0
0.00157237,0.127743,0
0.00314474,0.12775,0
0.00471711,0.127758,0
0.00628947,0.127766,0
0.00786184,0.127774,0
0.00943421,0.127781,0
0.0110066,0.127787,0
0.0125789,0.127792,0
0.0141513,0.127795,0
0.0157237,0.127797,0
0.0172961,0.127796,0
0.0188684,0.127796,0
0.0204408,0.127794,0
0.0220132,0.127793,0
0.0235855,0.127791,0
0.0251579,0.127789,0
0.0267303,0.127786,0
0.0283026,0.127784,0
0.029875,0.127781,0
0.0314474,0.127779,0
0.0330197,0.127776,0
0.0345921,0.127772,0
0.0361645,0.127768,0
0.0377368,0.127764,0
0.0393092,0.127759,0
0.0408816,0.127754,0
0.042454,0.127748,0
0.0440263,0.127743,0
0.0455987,0.127738,0
0.0471711,0.127732,0
0.0487434,0.127727,0
0.0503158,0.127722,0
0.0518882,0.127716,0
0.0534605,0.12771,0
0.0550329,0.127704,0
0.0566053,0.127698,0
0.0581776,0.127692,0
0.05975,0.127686,0
0.0613224,0.127679,0
0.0628947,0.127673,0
0.0644671,0.127666,0
0.0660395,0.12766,0
0.0676119,0.127653,0
0.0691842,0.127646,0
0.0707566,0.127639,0
0.072329,0.127632,0
0.0739013,0.127624,0
0.0754737,0.127617,0
0.0770461,0.127609,0
0.0786184,0.127601,0
0.0801908,0.127593,0
0.0817632,0.127585,0
0.0833355,0.127577,0
0.0849079,0.127569,0
0.0864803,0.12756,0
0.0880526,0.127551,0
0.089625,0.127542,0
0.0911974,0.127533,0
0.0927698,0.127523,0
0.0943421,0.127514,0
0.0959145,0.127504,0
0.0974869,0.127494,0
0.0990592,0.127484,0
0.100632,0.127473,0
0.102204,0.127463,0
0.103776,0.127452,0
0.105349,0.12744,0
0.106921,0.127429,0
0.108493,0.127417,0
0.110066,0.127406,0
0.111638,0.127394,0
0.113211,0.127381,0
0.114783,0.127369,0
0.116355,0.127356,0
0.117928,0.127343,0
0.1195,0.127329,0
0.121072,0.127316,0
0.122645,0.127302,0
0.124217,0.127288,0
0.125789,0.127274,0
0.127362,0.127259,0
0.128934,0.127244,0
0.130507,0.127229,0
0.132079,0.127213,0
0.133651,0.127198,0
0.135224,0.127182,0
0.136796,0.127165,0
0.138368,0.127149,0
0.139941,0.127132,0
0.141513,0.127115,0
0.143086,0.127097,0
0.144658,0.12708,0
0.14623,0.127062,0
0.147803,0.127043,0
0.149375,0.127025,0
0.150947,0.127006,0
0.15252,0.126986,0
0.154092,0.126967,0
0.155665,0.126947,0
0.157237,0.126927,0
0.158809,0.126906,0
0.160382,0.126885,0
0.161954,0.126864,0
0.163526,0.126843,0
0.165099,0.126821,0
0.166671,0.126799,0
0.168243,0.126776,0
0.169816,0.126753,0
0.171388,0.12673,0
0.172961,0.126706,0
0.174533,0.126682,0
0.176105,0.126658,0
0.177678,0.126634,0
0.17925,0.126608,0
0.180822,0.126583,0
0.182395,0.126557,0
0.183967,0.126531,0
0.18554,0.126504,0
0.187112,0.126477,0
0.188684,0.12645,0
0.190257,0.126422,0
0.191829,0.126394,0
0.193401,0.126365,0
0.194974,0.126336,0
0.196546,0.126307,0
0.198118,0.126277,0
0.199691,0.126246,0
0.201263,0.126216,0
0.202836,0.126184,0
0.204408,0.126153,0
0.20598,0.12612,0
0.207553,0.126088,0
0.209125,0.126055,0
0.210697,0.126021,0
0.21227,0.125987,0
0.213842,0.125952,0
0.215415,0.125917,0
0.216987,0.125881,0
0.218559,0.125845,0
0.220132,0.125808,0
0.221704,0.125771,0
0.223276,0.125733,0
0.224849,0.125695,0
0.226421,0.125656,0
0.227993,0.125616,0
0.229566,0.125576,0
0.231138,0.125535,0
0.232711,0.125494,0
0.234283,0.125452,0
0.235855,0.12541,0
0.237428,0.125367,0
0.239,0.125323,0
0.240572,0.125279,0
0.242145,0.125234,0
0.243717,0.125188,0
0.24529,0.125142,0
0.246862,0.125095,0
0.248434,0.125047,0
0.250007,0.124999,0
0.251579,0.12495,0
0.253151,0.124901,0
0.254724,0.12485,0
0.256296,0.124799,0
0.257868,0.124747,0
0.259441,0.124695,0
