# 20241010_152351
alpha,Dfield0Re,Dfield0Im
0,-0.201136,0
0.00157237,-0.20122,0
0.00314474,-0.201315,0
0.00471711,-0.201412,0
0.00628947,-0.2015,0
0.00786184,-0.201569,0
0.00943421,-0.201612,0
0.0110066,-0.201625,0
0.0125789,-0.201634,0
0.0141513,-0.201642,0
0.0157237,-0.201649,0
0.0172961,-0.201653,0
0.0188684,-0.201656,0
0.0204408,-0.201656,0
0.0220132,-0.201645,0
0.0235855,-0.201623,0
0.0251579,-0.201594,0
0.0267303,-0.201559,0
0.0283026,-0.201523,0
0.029875,-0.201489,0
0.0314474,-0.201454,0
0.0330197,-0.201417,0
0.0345921,-0.201376,0
0.0361645,-0.201333,0
0.0377368,-0.201289,0
0.0393092,-0.201244,0
0.0408816,-0.201199,0
0.042454,-0.201153,0
0.0440263,-0.201105,0
0.0455987,-0.201057,0
0.0471711,-0.201007,0
0.0487434,-0.200957,0
0.0503158,-0.200905,0
0.0518882,-0.200853,0
0.0534605,-0.2008,0
0.0550329,-0.200746,0
0.0566053,-0.200691,0
0.0581776,-0.200635,0
0.05975,-0.200577,0
0.0613224,-0.200518,0
0.0628947,-0.200458,0
0.0644671,-0.200397,0
0.0660395,-0.200334,0
0.0676119,-0.20027,0
0.0691842,-0.200204,0
0.0707566,-0.200136,0
0.072329,-0.200067,0
0.0739013,-0.199996,0
0.0754737,-0.199922,0
0.0770461,-0.199848,0
0.0786184,-0.199771,0
0.0801908,-0.199692,0
0.0817632,-0.199611,0
0.0833355,-0.199527,0
0.0849079,-0.199441,0
0.0864803,-0.199353,0
0.0880526,-0.199263,0
0.089625,-0.19917,0
0.0911974,-0.199075,0
0.0927698,-0.198977,0
0.0943421,-0.198876,0
0.0959145,-0.198773,0
0.0974869,-0.198667,0
0.0990592,-0.198558,0
0.100632,-0.198447,0
0.102204,-0.198332,0
0.103776,-0.198215,0
0.105349,-0.198094,0
0.106921,-0.19797,0
0.108493,-0.197844,0
0.110066,-0.197714,0
0.111638,-0.197582,0
0.113211,-0.197445,0
0.114783,-0.197306,0
0.116355,-0.197163,0
0.117928,-0.197017,0
0.1195,-0.196868,0
0.121072,-0.196715,0
0.122645,-0.196559,0
0.124217,-0.196399,0
0.125789,-0.196235,0
0.127362,-0.196068,0
0.128934,-0.195897,0
0.130507,-0.195722,0
0.132079,-0.195544,0
0.133651,-0.195362,0
0.135224,-0.195175,0
0.136796,-0.194985,0
0.138368,-0.194791,0
0.139941,-0.194592,0
0.141513,-0.19439,0
0.143086,-0.194183,0
0.144658,-0.193972,0
0.14623,-0.193756,0
0.147803,-0.193536,0
0.149375,-0.193312,0
0.150947,-0.193083,0
0.15252,-0.192849,0
0.154092,-0.19261,0
0.155665,-0.192367,0
0.157237,-0.192118,0
0.158809,-0.191865,0
0.160382,-0.191606,0
0.161954,-0.191343,0
0.163526,-0.191074,0
0.165099,-0.190799,0
0.166671,-0.190519,0
0.168243,-0.190233,0
0.169816,-0.189942,0
0.171388,-0.189645,0
0.172961,-0.189342,0
0.174533,-0.189033,0
0.176105,-0.188717,0
0.177678,-0.188396,0
0.17925,-0.188068,0
0.180822,-0.187734,0
0.182395,-0.187393,0
0.183967,-0.187045,0
0.18554,-0.18669,0
0.187112,-0.186328,0
0.188684,-0.185959,0
0.190257,-0.185583,0
0.191829,-0.1852,0
0.193401,-0.184809,0
0.194974,-0.18441,0
0.196546,-0.184003,0
0.198118,-0.183588,0
0.199691,-0.183166,0
