# 20240822_171108
alpha,field0Re,field0Im
0,0,-0.090366
0.00157237,3.83299e-06,-0.0903699
0.00314474,7.45993e-06,-0.0903735
0.00471711,1.10648e-05,-0.0903771
0.00628947,1.48316e-05,-0.0903809
0.00786184,1.89443e-05,-0.090385
0.00943421,2.35868e-05,-0.0903896
0.0110066,2.89839e-05,-0.090395
0.0125789,3.53169e-05,-0.0904013
0.0141513,4.24605e-05,-0.0904085
0.0157237,5.02695e-05,-0.0904163
0.0172961,5.85985e-05,-0.0904246
0.0188684,6.73022e-05,-0.0904333
0.0204408,7.62624e-05,-0.0904423
0.0220132,8.58301e-05,-0.0904518
0.0235855,9.60932e-05,-0.0904621
0.0251579,0.000106967,-0.0904729
0.0267303,0.000118369,-0.0904843
0.0283026,0.000130213,-0.0904962
0.029875,0.000142415,-0.0905083
0.0314474,0.000155079,-0.090521
0.0330197,0.00016839,-0.0905343
0.0345921,0.000182291,-0.0905481
0.0361645,0.000196725,-0.0905626
0.0377368,0.000211635,-0.0905774
0.0393092,0.000226963,-0.0905927
0.0408816,0.000242702,-0.0906084
0.042454,0.00025904,-0.0906247
0.0440263,0.000275964,-0.0906416
0.0455987,0.00029343,-0.090659
0.0471711,0.000311396,-0.0906769
0.0487434,0.000329817,-0.0906953
0.0503158,0.000348656,-0.090714
0.0518882,0.00036804,-0.0907333
0.0534605,0.000388013,-0.0907532
0.0550329,0.000408542,-0.0907737
0.0566053,0.00042959,-0.0907946
0.0581776,0.000451122,-0.090816
0.05975,0.000473104,-0.0908379
0.0613224,0.000495577,-0.0908602
0.0628947,0.000518646,-0.0908832
0.0644671,0.000542284,-0.0909067
0.0660395,0.00056646,-0.0909307
0.0676119,0.000591145,-0.0909552
0.0691842,0.000616309,-0.0909802
0.0707566,0.000641943,-0.0910057
0.072329,0.000668161,-0.0910317
0.0739013,0.000694963,-0.0910583
0.0754737,0.000722322,-0.0910855
0.0770461,0.00075021,-0.0911131
0.0786184,0.000778601,-0.0911413
0.0801908,0.00080747,-0.0911699
0.0817632,0.000836893,-0.0911991
0.0833355,0.000866915,-0.0912288
0.0849079,0.000897509,-0.0912591
0.0864803,0.000928653,-0.0912899
0.0880526,0.00096032,-0.0913213
0.089625,0.000992486,-0.0913531
0.0911974,0.00102517,-0.0913854
0.0927698,0.00105847,-0.0914183
0.0943421,0.00109235,-0.0914518
0.0959145,0.0011268,-0.0914858
0.0974869,0.00116179,-0.0915204
0.0990592,0.0011973,-0.0915554
0.100632,0.00123332,-0.0915909
0.102204,0.00126994,-0.091627
0.103776,0.00130716,-0.0916637
0.105349,0.00134496,-0.091701
0.106921,0.00138332,-0.0917388
0.108493,0.00142222,-0.0917771
0.110066,0.00146164,-0.0918158
0.111638,0.00150163,-0.0918552
0.113211,0.00154224,-0.0918951
0.114783,0.00158345,-0.0919356
0.116355,0.00162523,-0.0919766
0.117928,0.00166756,-0.0920182
0.1195,0.00171044,-0.0920603
0.121072,0.00175387,-0.0921029
0.122645,0.00179792,-0.0921461
0.124217,0.00184258,-0.0921898
0.125789,0.00188783,-0.0922341
0.127362,0.00193366,-0.092279
0.128934,0.00198004,-0.0923244
0.130507,0.00202697,-0.0923702
0.132079,0.00207451,-0.0924167
0.133651,0.00212268,-0.0924638
0.135224,0.00217146,-0.0925114
0.136796,0.00222082,-0.0925595
0.138368,0.00227077,-0.0926082
0.139941,0.00232127,-0.0926575
0.141513,0.00237237,-0.0927072
0.143086,0.00242411,-0.0927576
0.144658,0.00247647,-0.0928085
0.14623,0.00252945,-0.09286
0.147803,0.00258302,-0.0929121
0.149375,0.00263717,-0.0929647
0.150947,0.0026919,-0.0930178
0.15252,0.00274728,-0.0930715
0.154092,0.00280331,-0.0931258
0.155665,0.00285996,-0.0931807
0.157237,0.00291723,-0.0932361
0.158809,0.0029751,-0.0932921
0.160382,0.00303356,-0.0933486
0.161954,0.00309267,-0.0934057
0.163526,0.00315243,-0.0934634
0.165099,0.00321285,-0.0935217
0.166671,0.0032739,-0.0935806
0.168243,0.00333557,-0.09364
0.169816,0.00339785,-0.0937
0.171388,0.00346077,-0.0937605
0.172961,0.00352437,-0.0938216
0.174533,0.00358864,-0.0938834
0.176105,0.00365356,-0.0939457
0.177678,0.00371913,-0.0940086
0.17925,0.00378534,-0.094072
0.180822,0.00385218,-0.094136
0.182395,0.00391972,-0.0942007
0.183967,0.00398794,-0.0942659
0.18554,0.00405684,-0.0943317
0.187112,0.00412642,-0.0943982
0.188684,0.00419665,-0.0944652
0.190257,0.00426753,-0.0945327
0.191829,0.00433911,-0.0946009
0.193401,0.0044114,-0.0946697
0.194974,0.00448439,-0.0947391
0.196546,0.00455808,-0.0948091
0.198118,0.00463245,-0.0948796
0.199691,0.0047075,-0.0949508
0.201263,0.00478324,-0.0950226
0.202836,0.00485972,-0.095095
0.204408,0.00493693,-0.095168
0.20598,0.00501486,-0.0952416
0.207553,0.0050935,-0.0953158
0.209125,0.00517284,-0.0953907
0.210697,0.00525288,-0.0954661
0.21227,0.00533367,-0.0955421
0.213842,0.00541522,-0.0956188
0.215415,0.00549752,-0.0956961
0.216987,0.00558055,-0.0957741
0.218559,0.00566431,-0.0958526
0.220132,0.0057488,-0.0959317
0.221704,0.00583404,-0.0960115
0.223276,0.00592006,-0.0960919
