# 20241009_164832
q,primespecRe,primespecIm
0,3553.3,0
0.00399799,3528.54,0
0.00799598,3501.75,0
0.011994,3457.15,0
0.015992,3378.53,0
0.0199899,3283.02,0
0.0239879,3172.62,0
0.0279859,3043.79,0
0.0319839,2906.06,0
0.0359819,2755.2,0
0.0399799,2597.51,0
0.0439779,2434.79,0
0.0479759,2267.66,0
0.0519738,2100.99,0
0.0559718,1934.14,0
0.0599698,1770.39,0
0.0639678,1611.06,0
0.0679658,1456.77,0
0.0719638,1309.58,0
0.0759618,1169.42,0
0.0799598,1037.55,0
0.0839577,914.304,0
0.0879557,799.908,0
0.0919537,695.011,0
0.0959517,599.13,0
0.0999497,512.953,0
0.103948,435.913,0
0.107946,367.926,0
0.111944,309.283,0
0.115942,258.437,0
0.11994,216.189,0
0.123938,181.16,0
0.127936,152.514,0
0.131934,130.57,0
0.135932,113.024,0
0.13993,99.8584,0
0.143928,90.3314,0
0.147926,82.9487,0
0.151924,77.2565,0
0.155922,72.8974,0
0.15992,68.8758,0
0.163918,64.8615,0
0.167915,60.918,0
0.171913,56.6037,0
0.175911,51.9026,0
0.179909,47.0786,0
0.183907,42.1343,0
0.187905,37.2359,0
0.191903,32.7649,0
0.195901,28.5951,0
0.199899,25.0491,0
0.203897,22.1435,0
0.207895,19.7221,0
0.211893,17.8638,0
0.215891,16.4268,0
0.219889,15.1725,0
0.223887,14.0507,0
0.227885,13.0142,0
0.231883,11.864,0
0.235881,10.6071,0
0.239879,9.30065,0
0.243877,7.91136,0
0.247875,6.54497,0
0.251873,5.36644,0
0.255871,4.26202,0
0.259869,3.58101,0
0.263867,3.28,0
0.267865,3.09043,0
0.271863,3.08884,0
0.275861,3.39347,0
0.279859,3.79226,0
0.283857,4.14267,0
0.287855,4.47449,0
0.291853,4.54704,0
0.295851,4.50144,0
0.299849,4.42227,0
0.303847,4.19757,0
0.307845,3.88086,0
0.311843,3.78559,0
0.315841,3.77015,0
0.319839,3.76394,0
0.323837,3.96169,0
0.327835,4.50251,0
0.331833,5.08437,0
0.335831,5.76932,0
0.339829,6.42698,0
0.343827,6.94853,0
0.347825,7.38287,0
0.351823,7.47932,0
0.355821,7.43673,0
0.359819,7.36237,0
0.363817,7.1631,0
0.367815,6.87406,0
0.371813,6.80086,0
0.375811,6.84988,0
0.379809,6.94291,0
0.383807,7.22424,0
0.387805,7.79495,0
0.391803,8.36951,0
0.395801,9.00866,0
0.399799,9.52128,0
0.403797,9.76926,0
0.407795,9.93907,0
0.411793,9.94976,0
0.415791,9.65363,0
0.419789,9.24571,0
0.423787,8.80086,0
0.427785,8.33253,0
0.431783,8.14695,0
0.435781,8.08171,0
0.439779,8.05246,0
0.443777,8.20299,0
0.447775,8.60926,0
0.451773,8.97205,0
0.455771,9.33513,0
0.459769,9.56221,0
0.463767,9.5185,0
0.467765,9.3583,0
0.471763,9.12312,0
0.475761,8.63481,0
0.479759,8.10264,0
0.483757,7.64052,0
0.487755,7.22829,0
0.491753,7.12458,0
0.495751,7.17197,0
0.499748,7.26002,0
0.503746,7.47667,0
0.507744,7.86262,0
0.511742,8.11288,0
0.51574,8.2695,0
0.519738,8.35423,0
0.523736,8.24815,0
0.527734,7.92936,0
0.531732,7.58448,0
0.53573,7.1391,0
0.539728,6.78997,0
0.543726,6.65799,0
0.547724,6.57431,0
0.551722,6.57119,0
0.55572,6.81692,0
0.559718,7.16445,0
0.563716,7.47463,0
0.567714,7.78645,0
0.571712,7.87498,0
0.57571,7.80888,0
0.579708,7.6867,0
0.583706,7.43802,0
0.587704,7.01061,0
0.591702,6.65032,0
0.5957,6.30917,0
0.599698,6.09971,0
0.603696,6.11377,0
0.607694,6.19369,0
0.611692,6.30773,0
0.61569,6.55791,0
0.619688,6.76688,0
0.623686,6.76955,0
0.627684,6.73753,0
0.631682,6.67058,0
0.63568,6.35141,0
0.639678,5.92322,0
0.643676,5.51476,0
0.647674,5.09722,0
0.651672,4.87062,0
0.65567,4.74853,0
0.659668,4.68455,0
0.663666,4.74337,0
0.667664,4.92378,0
0.671662,5.04439,0
0.67566,5.10973,0
0.679658,5.14651,0
0.683656,5.07226,0
0.687654,4.82244,0
0.691652,4.55109,0
0.69565,4.21181,0
0.699648,3.92985,0
0.703646,3.80345,0
0.707644,3.71903,0
0.711642,3.70252,0
0.71564,3.84651,0
0.719638,4.05824,0
0.723636,4.22901,0
0.727634,4.3952,0
0.731632,4.44691,0
0.73563,4.37136,0
0.739628,4.23838,0
0.743626,4.04641,0
0.747624,3.76975,0
0.751622,3.57146,0
0.75562,3.42725,0
0.759618,3.34096,0
0.763616,3.37045,0
0.767614,3.49217,0
0.771612,3.61636,0
0.77561,3.75368,0
0.779608,3.8553,0
0.783606,3.83415,0
0.787604,3.72397,0
0.791602,3.57615,0
0.7956,3.31828,0
0.799598,3.03716,0
0.803596,2.81252,0
0.807594,2.61112,0
0.811592,2.54624,0
0.81559,2.56753,0
0.819588,2.60727,0
0.823586,2.6735,0
0.827584,2.77953,0
0.831581,2.82128,0
0.835579,2.77662,0
0.839577,2.69185,0
0.843575,2.55757,0
0.847573,2.34139,0
0.851571,2.16637,0
0.855569,2.01861,0
0.859567,1.92343,0
0.863565,1.93562,0
0.867563,2.01431,0
0.871561,2.11092,0
0.875559,2.25919,0
0.879557,2.38872,0
0.883555,2.39861,0
0.887553,2.38935,0
0.891551,2.37056,0
0.895549,2.24522,0
0.899547,2.07666,0
0.903545,1.95414,0
0.907543,1.84457,0
0.911541,1.80695,0
0.915539,1.84599,0
0.919537,1.91598,0
0.923535,2.00072,0
0.927533,2.11492,0
0.931531,2.16256,0
0.935529,2.13906,0
0.939527,2.08987,0
0.943525,1.99659,0
0.947523,1.81573,0
0.951521,1.65132,0
0.955519,1.49155,0
0.959517,1.38107,0
0.963515,1.37344,0
0.967513,1.38661,0
0.971511,1.4074,0
0.975509,1.47194,0
0.979507,1.54094,0
0.983505,1.54167,0
0.987503,1.50771,0
0.991501,1.45734,0
0.995499,1.34326,0
0.999497,1.21062,0
1.00349,1.11917,0
1.00749,1.0418,0
1.01149,1.01415,0
1.01549,1.05413,0
1.01949,1.12849,0
1.02348,1.21179,0
1.02748,1.32099,0
1.03148,1.37039,0
1.03548,1.36533,0
1.03948,1.35322,0
1.04347,1.31324,0
1.04747,1.20482,0
1.05147,1.11489,0
1.05547,1.04957,0
1.05947,1.00554,0
1.06346,1.01208,0
1.06746,1.06449,0
1.07146,1.12368,0
1.07546,1.19029,0
1.07946,1.24685,0
1.08345,1.24554,0
1.08745,1.20357,0
1.09145,1.14476,0
1.09545,1.0376,0
1.09945,0.915558,0
1.10344,0.827496,0
1.10744,0.751287,0
1.11144,0.721967,0
1.11544,0.741187,0
1.11944,0.777674,0
1.12343,0.816079,0
1.12743,0.864389,0
1.13143,0.887033,0
1.13543,0.865515,0
1.13943,0.822048,0
1.14342,0.76309,0
1.14742,0.674182,0
1.15142,0.620171,0
1.15542,0.599599,0
1.15942,0.587686,0
1.16341,0.599645,0
1.16741,0.667746,0
1.17141,0.74137,0
1.17541,0.804318,0
1.17941,0.854982,0
1.1834,0.856708,0
1.1874,0.827939,0
1.1914,0.788659,0
1.1954,0.719802,0
1.1994,0.648918,0
1.20339,0.620036,0
1.20739,0.603624,0
1.21139,0.597634,0
1.21539,0.628644,0
1.21939,0.682289,0
1.22338,0.71106,0
1.22738,0.730531,0
1.23138,0.738406,0
1.23538,0.702853,0
1.23938,0.63467,0
1.24337,0.563484,0
1.24737,0.477716,0
1.25137,0.426663,0
1.25537,0.406798,0
1.25937,0.39511,0
1.26336,0.401432,0
1.26736,0.443953,0
1.27136,0.483149,0
1.27536,0.501854,0
1.27936,0.514444,0
1.28335,0.508712,0
1.28735,0.467803,0
1.29135,0.424376,0
1.29535,0.382106,0
1.29935,0.348286,0
1.30334,0.346658,0
1.30734,0.36934,0
1.31134,0.401763,0
1.31534,0.452466,0
1.31934,0.512979,0
1.32333,0.538656,0
1.32733,0.551869,0
1.33133,0.557056,0
1.33533,0.528665,0
1.33933,0.47553,0
1.34332,0.430374,0
1.34732,0.383782,0
1.35132,0.361939,0
1.35532,0.367751,0
1.35932,0.381338,0
1.36331,0.40005,0
1.36731,0.432734,0
1.37131,0.452438,0
1.37531,0.444904,0
1.37931,0.426235,0
1.3833,0.396842,0
1.3873,0.339566,0
1.3913,0.288902,0
1.3953,0.249286,0
1.3993,0.22045,0
1.40329,0.218352,0
1.40729,0.236695,0
1.41129,0.261218,0
1.41529,0.290904,0
1.41929,0.321601,0
1.42328,0.326598,0
1.42728,0.318288,0
1.43128,0.305398,0
1.43528,0.274801,0
1.43928,0.240478,0
1.44327,0.233967,0
1.44727,0.234369,0
1.45127,0.235177,0
1.45527,0.256187,0
1.45927,0.301874,0
1.46326,0.335951,0
1.46726,0.364705,0
1.47126,0.379457,0
1.47526,0.368224,0
1.47926,0.341784,0
1.48325,0.310221,0
1.48725,0.26453,0
1.49125,0.233278,0
1.49525,0.220825,0
1.49925,0.213009,0
1.50324,0.214763,0
1.50724,0.236934,0
1.51124,0.257408,0
1.51524,0.26249,0
1.51924,0.265561,0
1.52323,0.261997,0
1.52723,0.23186,0
1.53123,0.19744,0
1.53523,0.163269,0
1.53923,0.134755,0
1.54322,0.13008,0
1.54722,0.13717,0
1.55122,0.148785,0
1.55522,0.171319,0
1.55922,0.204689,0
1.56321,0.220815,0
1.56721,0.228428,0
1.57121,0.231802,0
1.57521,0.219386,0
1.57921,0.19444,0
1.5832,0.178024,0
1.5872,0.165324,0
1.5912,0.15898,0
1.5952,0.16827,0
1.5992,0.192192,0
1.60319,0.215891,0
1.60719,0.243591,0
1.61119,0.260955,0
1.61519,0.257504,0
1.61919,0.246995,0
1.62318,0.230532,0
1.62718,0.195225,0
1.63118,0.162608,0
1.63518,0.138773,0
1.63918,0.120706,0
1.64317,0.117939,0
1.64717,0.127203,0
1.65117,0.139513,0
1.65517,0.150739,0
1.65916,0.161634,0
1.66316,0.163,0
1.66716,0.150615,0
1.67116,0.133554,0
1.67516,0.110432,0
1.67915,0.0876424,0
1.68315,0.0827767,0
1.68715,0.0851209,0
1.69115,0.0895589,0
1.69515,0.103552,0
1.69914,0.132347,0
1.70314,0.153859,0
1.70714,0.169647,0
1.71114,0.178335,0
1.71514,0.172659,0
1.71913,0.15782,0
1.72313,0.142903,0
1.72713,0.124372,0
1.73113,0.113502,0
1.73513,0.115973,0
1.73912,0.124047,0
1.74312,0.134927,0
1.74712,0.155393,0
1.75112,0.171448,0
1.75512,0.171321,0
1.75911,0.169374,0
1.76311,0.164355,0
1.76711,0.140637,0
1.77111,0.114085,0
1.77511,0.0909409,0
1.7791,0.0717443,0
1.7831,0.0676089,0
1.7871,0.0714287,0
1.7911,0.0777445,0
1.7951,0.0878056,0
1.79909,0.101958,0
1.80309,0.10617,0
1.80709,0.10294,0
1.81109,0.0973553,0
1.81509,0.0844268,0
1.81908,0.0674056,0
1.82308,0.0629263,0
1.82708,0.0632369,0
1.83108,0.0639082,0
1.83508,0.0716613,0
1.83907,0.0940491,0
1.84307,0.113951,0
1.84707,0.130643,0
1.85107,0.141133,0
1.85507,0.138449,0
1.85906,0.129107,0
1.86306,0.117348,0
1.86706,0.0974718,0
1.87106,0.0833375,0
1.87506,0.0801905,0
1.87905,0.0784992,0
1.88305,0.0789104,0
1.88705,0.0900427,0
1.89105,0.102828,0
1.89505,0.105451,0
1.89904,0.106783,0
1.90304,0.106094,0
1.90704,0.0917982,0
1.91104,0.0735481,0
1.91504,0.0561375,0
1.91903,0.0407943,0
1.92303,0.03709,0
1.92703,0.0397466,0
1.93103,0.0446139,0
1.93503,0.0533021,0
1.93902,0.0680369,0
1.94302,0.0749005,0
1.94702,0.0761939,0
1.95102,0.0767856,0
1.95502,0.0715351,0
1.95901,0.059303,0
1.96301,0.053989,0
1.96701,0.0525025,0
1.97101,0.0517912,0
1.97501,0.0563366,0
1.979,0.0722004,0
1.983,0.0878058,0
1.987,0.10216,0
1.991,0.112148,0
1.995,0.110868,0
1.99899,0.104427,0
2.00299,0.09557,0
2.00699,0.0784354,0
2.01099,0.062942,0
2.01499,0.0541166,0
2.01898,0.0476686,0
2.02298,0.0461722,0
2.02698,0.0518279,0
2.03098,0.0596912,0
2.03498,0.063672,0
2.03897,0.0666336,0
2.04297,0.0671135,0
2.04697,0.0589673,0
2.05097,0.0475774,0
2.05497,0.0358843,0
2.05896,0.0248676,0
2.06296,0.0219455,0
2.06696,0.0245152,0
2.07096,0.0295242,0
2.07496,0.0373548,0
2.07895,0.0508551,0
2.08295,0.0600524,0
2.08695,0.0643095,0
2.09095,0.0666557,0
2.09495,0.0637758,0
2.09894,0.0548914,0
2.10294,0.0484921,0
2.10694,0.0440492,0
2.11094,0.0413971,0
2.11494,0.0436275,0
2.11893,0.0527993,0
2.12293,0.062669,0
2.12693,0.0730184,0
2.13093,0.0810335,0
2.13493,0.0804976,0
2.13892,0.075893,0
2.14292,0.0693379,0
2.14692,0.055681,0
2.15092,0.0422087,0
2.15492,0.0332225,0
2.15891,0.0262735,0
2.16291,0.0243198,0
2.16691,0.0278856,0
2.17091,0.0338393,0
2.17491,0.0383795,0
2.1789,0.0427181,0
2.1829,0.0441685,0
2.1869,0.0399584,0
2.1909,0.0335051,0
2.1949,0.0265961,0
2.19889,0.0193922,0
2.20289,0.0171865,0
2.20689,0.0199296,0
2.21089,0.0255679,0
2.21489,0.03325,0
2.21888,0.045491,0
2.22288,0.054651,0
2.22688,0.0594314,0
2.23088,0.0622673,0
2.23488,0.0602952,0
2.23887,0.052378,0
2.24287,0.0449512,0
2.24687,0.0373776,0
2.25087,0.0323143,0
2.25487,0.0327362,0
2.25886,0.0364236,0
2.26286,0.0409954,0
2.26686,0.0474958,0
2.27086,0.0534574,0
2.27486,0.0533851,0
2.27885,0.0502247,0
2.28285,0.0456204,0
2.28685,0.0354749,0
2.29085,0.0251102,0
2.29485,0.0181049,0
2.29884,0.012758,0
2.30284,0.011163,0
2.30684,0.0140356,0
2.31084,0.0198455,0
2.31484,0.0248913,0
2.31883,0.0301722,0
2.32283,0.0323811,0
2.32683,0.03043,0
2.33083,0.0270469,0
2.33482,0.0230321,0
2.33882,0.0181489,0
2.34282,0.0163657,0
2.34682,0.0187564,0
2.35082,0.0238806,0
2.35481,0.0305408,0
2.35881,0.0408738,0
2.36281,0.0488018,0
2.36681,0.052736,0
2.37081,0.0551373,0
2.3748,0.0536052,0
2.3788,0.0461037,0
2.3828,0.0383023,0
2.3868,0.0290918,0
2.3908,0.0227564,0
2.39479,0.0222281,0
2.39879,0.0229384,0
2.40279,0.024093,0
2.40679,0.0279705,0
2.41079,0.0328425,0
2.41478,0.0332069,0
2.41878,0.0314601,0
2.42278,0.028786,0
2.42678,0.021767,0
2.43078,0.0146197,0
2.43477,0.0105677,0
2.43877,0.00769626,0
2.44277,0.00675708,0
2.44677,0.00943757,0
2.45077,0.0159909,0
2.45476,0.0217213,0
2.45876,0.0274271,0
2.46276,0.0300561,0
2.46676,0.0289732,0
2.47076,0.0267933,0
2.47475,0.0236296,0
2.47875,0.0188636,0
2.48275,0.0168445,0
2.48675,0.0180828,0
2.49075,0.0208747,0
2.49474,0.0249835,0
2.49874,0.032501,0
2.50274,0.0384924,0
2.50674,0.0409497,0
2.51074,0.0424537,0
2.51473,0.0412756,0
2.51873,0.034592,0
2.52273,0.0273271,0
2.52673,0.0184144,0
2.53073,0.012418,0
2.53472,0.0115635,0
2.53872,0.0114555,0
2.54272,0.0114268,0
2.54672,0.0138925,0
2.55072,0.0183355,0
2.55471,0.0191032,0
2.55871,0.018502,0
2.56271,0.0174863,0
2.56671,0.0128154,0
2.57071,0.00840196,0
2.5747,0.00736258,0
2.5787,0.00699471,0
2.5827,0.00687016,0
2.5867,0.00962293,0
2.5907,0.016984,0
2.59469,0.0232315,0
2.59869,0.0289122,0
2.60269,0.0316799,0
2.60669,0.0307032,0
2.61069,0.0285266,0
2.61468,0.0251207,0
2.61868,0.0193421,0
2.62268,0.0166863,0
2.62668,0.0167592,0
2.63068,0.0169642,0
2.63467,0.0180197,0
2.63867,0.0228367,0
2.64267,0.0272771,0
2.64667,0.0286392,0
2.65067,0.0294757,0
2.65466,0.0286726,0
2.65866,0.0233696,0
2.66266,0.0174509,0
2.66666,0.0101691,0
2.67066,0.00564546,0
2.67465,0.00511786,0
2.67865,0.00541053,0
2.68265,0.00593789,0
2.68665,0.00821351,0
2.69065,0.012493,0
2.69464,0.0135356,0
2.69864,0.0135309,0
2.70264,0.0135214,0
2.70664,0.0107711,0
2.71064,0.00749952,0
2.71463,0.0070157,0
2.71863,0.00738997,0
2.72263,0.00808385,0
2.72663,0.0109775,0
2.73063,0.0174384,0
2.73462,0.0228757,0
2.73862,0.0276959,0
2.74262,0.0301908,0
2.74662,0.0291196,0
2.75062,0.0265591,0
2.75461,0.0229788,0
2.75861,0.0170898,0
2.76261,0.0131677,0
2.76661,0.0112983,0
2.77061,0.0101266,0
2.7746,0.0103124,0
2.7786,0.0129983,0
2.7826,0.0157435,0
2.7866,0.0165516,0
2.7906,0.0170596,0
2.79459,0.0165979,0
2.79859,0.0129478,0
2.80259,0.00897326,0
2.80659,0.00466198,0
2.81059,0.00218569,0
2.81458,0.00200036,0
2.81858,0.00332266,0
2.82258,0.0058694,0
2.82658,0.00915713,0
2.83058,0.0133244,0
2.83457,0.0145707,0
2.83857,0.0147703,0
2.84257,0.0148456,0
2.84657,0.0125964,0
2.85057,0.00941114,0
2.85456,0.00878309,0
