# 20240823_141012
alpha,Dfield0Re,Dfield0Im
0,-0.079506,0.112438
0.00157237,-0.0795409,0.112488
0.00314474,-0.0795794,0.112542
0.00471711,-0.0796183,0.112597
0.00628947,-0.0796544,0.112648
0.00786184,-0.0796845,0.112691
0.00943421,-0.0797056,0.112721
0.0110066,-0.0797172,0.112737
0.0125789,-0.079727,0.112751
0.0141513,-0.0797357,0.112763
0.0157237,-0.0797429,0.112773
0.0172961,-0.0797482,0.112781
0.0188684,-0.0797513,0.112785
0.0204408,-0.0797519,0.112786
0.0220132,-0.0797502,0.112784
0.0235855,-0.0797467,0.112779
0.0251579,-0.079742,0.112772
0.0267303,-0.0797363,0.112764
0.0283026,-0.0797303,0.112756
0.029875,-0.0797244,0.112747
0.0314474,-0.0797182,0.112739
0.0330197,-0.0797109,0.112728
0.0345921,-0.0797027,0.112717
0.0361645,-0.0796941,0.112705
0.0377368,-0.0796853,0.112692
0.0393092,-0.0796766,0.11268
0.0408816,-0.0796682,0.112668
0.042454,-0.0796597,0.112656
0.0440263,-0.0796511,0.112644
0.0455987,-0.0796423,0.112631
0.0471711,-0.0796336,0.112619
0.0487434,-0.0796248,0.112607
0.0503158,-0.0796162,0.112594
0.0518882,-0.0796076,0.112582
0.0534605,-0.0795991,0.11257
0.0550329,-0.0795905,0.112558
0.0566053,-0.079582,0.112546
0.0581776,-0.0795734,0.112534
0.05975,-0.0795647,0.112522
0.0613224,-0.079556,0.112509
0.0628947,-0.0795473,0.112497
0.0644671,-0.0795386,0.112485
0.0660395,-0.0795297,0.112472
0.0676119,-0.0795208,0.112459
0.0691842,-0.0795117,0.112446
0.0707566,-0.0795023,0.112433
0.072329,-0.0794928,0.11242
0.0739013,-0.0794832,0.112406
0.0754737,-0.0794734,0.112392
0.0770461,-0.0794634,0.112378
0.0786184,-0.0794531,0.112364
0.0801908,-0.0794426,0.112349
0.0817632,-0.0794317,0.112333
0.0833355,-0.0794206,0.112318
0.0849079,-0.0794092,0.112302
0.0864803,-0.0793975,0.112285
0.0880526,-0.0793855,0.112268
0.089625,-0.0793732,0.112251
0.0911974,-0.0793605,0.112233
0.0927698,-0.0793474,0.112214
0.0943421,-0.079334,0.112195
0.0959145,-0.0793202,0.112176
0.0974869,-0.079306,0.112156
0.0990592,-0.0792915,0.112135
0.100632,-0.0792766,0.112114
0.102204,-0.0792613,0.112092
0.103776,-0.0792456,0.11207
0.105349,-0.0792295,0.112047
0.106921,-0.0792129,0.112024
0.108493,-0.079196,0.112
0.110066,-0.0791788,0.111976
0.111638,-0.0791611,0.111951
0.113211,-0.079143,0.111925
0.114783,-0.0791244,0.111899
0.116355,-0.0791054,0.111872
0.117928,-0.079086,0.111845
0.1195,-0.0790663,0.111817
0.121072,-0.0790462,0.111788
0.122645,-0.0790256,0.111759
0.124217,-0.0790045,0.111729
0.125789,-0.0789831,0.111699
0.127362,-0.0789612,0.111668
0.128934,-0.078939,0.111637
0.130507,-0.0789163,0.111605
