# 20240821_184416
alpha,Df0Re,Df0Im
0,0.188145,0
0.01,0.188756,0
0.02,0.189096,0
0.03,0.189378,0
0.04,0.18971,0
0.05,0.190138,0
0.06,0.190673,0
0.07,0.191314,0
0.08,0.192053,0
0.09,0.192883,0
0.1,0.193801,0
0.11,0.194807,0
0.12,0.195903,0
0.13,0.197092,0
0.14,0.19838,0
0.15,0.199771,0
0.16,0.201268,0
0.17,0.202876,0
0.18,0.204595,0
0.19,0.206427,0
0.2,0.208372,0
0.21,0.21043,0
0.22,0.212602,0
0.23,0.214886,0
0.24,0.217285,0
0.25,0.219797,0
0.26,0.222425,0
0.27,0.22517,0
0.28,0.228032,0
0.29,0.231013,0
0.3,0.234113,0
0.31,0.237333,0
0.32,0.240671,0
0.33,0.244125,0
0.34,0.247691,0
0.35,0.251366,0
0.36,0.255143,0
0.37,0.259013,0
0.38,0.262969,0
0.39,0.266999,0
0.4,0.271091,0
0.41,0.275234,0
0.42,0.279412,0
0.43,0.283611,0
0.44,0.287816,0
0.45,0.292008,0
0.46,0.296171,0
0.47,0.300286,0
0.48,0.304333,0
0.49,0.308292,0
0.5,0.312142,0
0.51,0.315859,0
0.52,0.319421,0
0.53,0.322801,0
0.54,0.325975,0
0.55,0.328914,0
0.56,0.33159,0
0.57,0.333975,0
0.58,0.33604,0
0.59,0.337754,0
0.6,0.33909,0
0.61,0.340019,0
0.62,0.340514,0
0.63,0.340549,0
0.64,0.340102,0
0.65,0.339152,0
0.66,0.337681,0
0.67,0.335673,0
0.68,0.333118,0
0.69,0.330007,0
0.7,0.326336,0
0.71,0.322103,0
0.72,0.317311,0
0.73,0.311965,0
0.74,0.306075,0
0.75,0.299654,0
0.76,0.292717,0
0.77,0.285286,0
0.78,0.277382,0
0.79,0.269035,0
0.8,0.260276,0
0.81,0.251139,0
0.82,0.241666,0
0.83,0.231898,0
0.84,0.221884,0
0.85,0.211672,0
0.86,0.201316,0
0.87,0.190869,0
0.88,0.180387,0
0.89,0.169924,0
0.9,0.159533,0
0.91,0.149267,0
0.92,0.139172,0
0.93,0.129294,0
0.94,0.119672,0
0.95,0.11034,0
0.96,0.101328,0
0.97,0.0926586,0
0.98,0.0843514,0
0.99,0.0764198,0
1,0.0688733,0
1.01,0.061717,0
1.02,0.0549527,0
1.03,0.0485786,0
1.04,0.0425905,0
1.05,0.0369812,0
1.06,0.0317417,0
1.07,0.0268605,0
1.08,0.0223244,0
1.09,0.0181186,0
1.1,0.0142271,0
1.11,0.010633,0
1.12,0.00731878,0
1.13,0.00426706,0
1.14,0.00146081,0
1.15,-0.00111618,0
1.16,-0.00347916,0
1.17,-0.00564228,0
1.18,-0.00761878,0
1.19,-0.00942117,0
1.2,-0.0110617,0
1.21,-0.0125525,0
1.22,-0.0139063,0
1.23,-0.0151361,0
1.24,-0.016255,0
1.25,-0.0172759,0
1.26,-0.0182107,0
1.27,-0.0190692,0
1.28,-0.0198587,0
1.29,-0.0205833,0
1.3,-0.0212444,0
1.31,-0.0218413,0
1.32,-0.0223729,0
1.33,-0.0228398,0
1.34,-0.0232461,0
1.35,-0.0236009,0
1.36,-0.0239185,0
1.37,-0.0242165,0
1.38,-0.0245133,0
1.39,-0.0248241,0
1.4,-0.0251577,0
1.41,-0.0255156,0
1.42,-0.025895,0
1.43,-0.0262972,0
1.44,-0.0267379,0
1.45,-0.0272591,0
1.46,-0.0279316,0
1.47,-0.0288454,0
1.48,-0.0300825,0
1.49,-0.0316807,0
1.5,-0.033611,0
1.51,-0.0358105,0
1.52,-0.0383038,0
1.53,-0.0414059,0
1.54,-0.0458893,0
1.55,-0.0529078,0
1.56,-0.0637467,0
1.57,-0.0811844,0
1.58,-0.120361,0
