# 20240927_194640
alpha,rRe,rIm
1.3324,56.4626,0
1.33555,56.4218,0
1.3387,56.382,0
1.34185,56.3431,0
1.345,56.3051,0
1.34815,56.268,0
1.3513,56.232,0
1.35445,56.1969,0
1.3576,56.1628,0
1.36075,56.1298,0
1.3639,56.0978,0
1.36705,56.0669,0
1.3702,56.037,0
1.37335,56.0083,0
1.3765,55.9807,0
1.37965,55.9543,0
1.3828,55.9291,0
1.38595,55.9052,0
1.3891,55.8824,0
1.39225,55.861,0
1.3954,55.8408,0
1.39855,55.822,0
1.4017,55.8046,0
1.40485,55.7885,0
1.408,55.7739,0
1.41115,55.7607,0
1.4143,55.749,0
1.41745,55.7388,0
1.4206,55.7301,0
1.42375,55.723,0
1.4269,55.7174,0
1.43005,55.7135,0
1.4332,55.7112,0
1.43635,55.7106,0
1.4395,55.7117,0
1.44265,55.7145,0
1.4458,55.7191,0
1.44895,55.7255,0
1.4521,55.7338,0
1.45525,55.744,0
1.4584,55.7561,0
1.46155,55.7703,0
1.4647,55.7865,0
1.46785,55.8049,0
1.471,55.8255,0
1.47415,55.8483,0
1.4773,55.8735,0
1.48045,55.9011,0
1.4836,55.9312,0
1.48675,55.9639,0
1.4899,55.9991,0
1.49305,56.0371,0
1.4962,56.0778,0
1.49935,56.1213,0
1.5025,56.1677,0
1.50565,56.2169,0
1.5088,56.2692,0
1.51195,56.3244,0
1.5151,56.3827,0
1.51825,56.4441,0
1.5214,56.5086,0
1.52455,56.5765,0
1.5277,56.6478,0
1.53085,56.7227,0
1.534,56.8014,0
1.53715,56.8843,0
1.5403,56.9717,0
1.54345,57.0641,0
1.5466,57.1621,0
1.54975,57.2665,0
1.5529,57.3781,0
1.55605,57.4977,0
1.5592,57.6265,0
1.56235,57.7656,0
1.5655,57.9163,0
1.56865,58.0798,0
1.5718,58.2576,0
