# 20240927_194640
alpha,DtauRe,DtauIm
0,0,0
0.00314989,-0.0707488,0
0.00629978,-0.13588,0
0.00944968,-0.196027,0
0.0125996,-0.251816,0
0.0157495,-0.303853,0
0.0188994,-0.352722,0
0.0220492,-0.398974,0
0.0251991,-0.443128,0
0.028349,-0.485665,0
0.0314989,-0.527026,0
0.0346488,-0.567614,0
0.0377987,-0.607792,0
0.0409486,-0.647883,0
0.0440985,-0.688173,0
0.0472484,-0.728911,0
0.0503983,-0.770312,0
0.0535482,-0.812559,0
0.0566981,-0.855806,0
0.059848,-0.900176,0
0.0629978,-0.945773,0
0.0661477,-0.992675,0
0.0692976,-1.04094,0
0.0724475,-1.09062,0
0.0755974,-1.14173,0
0.0787473,-1.1943,0
0.0818972,-1.24833,0
0.0850471,-1.30383,0
0.088197,-1.36079,0
0.0913469,-1.4192,0
0.0944968,-1.47906,0
0.0976467,-1.54035,0
0.100797,-1.60307,0
0.103946,-1.66722,0
0.107096,-1.73279,0
0.110246,-1.79979,0
0.113396,-1.86822,0
0.116546,-1.93811,0
0.119696,-2.00947,0
0.122846,-2.08233,0
0.125996,-2.15672,0
0.129146,-2.2327,0
0.132295,-2.31031,0
0.135445,-2.3896,0
0.138595,-2.47065,0
0.141745,-2.55351,0
0.144895,-2.63828,0
0.148045,-2.72502,0
0.151195,-2.81384,0
0.154345,-2.90482,0
0.157495,-2.99806,0
0.160645,-3.09367,0
0.163794,-3.19176,0
0.166944,-3.29242,0
0.170094,-3.39578,0
0.173244,-3.50195,0
0.176394,-3.61105,0
0.179544,-3.7232,0
0.182694,-3.83851,0
0.185844,-3.9571,0
0.188994,-4.0791,0
0.192143,-4.20462,0
0.195293,-4.33377,0
0.198443,-4.46669,0
0.201593,-4.60347,0
0.204743,-4.74424,0
0.207893,-4.88911,0
0.211043,-5.03817,0
0.214193,-5.19155,0
0.217343,-5.34935,0
0.220492,-5.51165,0
0.223642,-5.67857,0
0.226792,-5.8502,0
0.229942,-6.02662,0
0.233092,-6.20793,0
0.236242,-6.39422,0
0.239392,-6.58555,0
0.242542,-6.78202,0
0.245692,-6.98371,0
0.248842,-7.19067,0
0.251991,-7.40298,0
0.255141,-7.62071,0
0.258291,-7.84393,0
0.261441,-8.07269,0
0.264591,-8.30704,0
0.267741,-8.54706,0
0.270891,-8.79278,0
0.274041,-9.04426,0
0.277191,-9.30155,0
0.28034,-9.56469,0
0.28349,-9.83373,0
0.28664,-10.1087,0
0.28979,-10.3896,0
0.29294,-10.6766,0
0.29609,-10.9696,0
0.29924,-11.2686,0
0.30239,-11.5738,0
0.30554,-11.8851,0
0.308689,-12.2025,0
0.311839,-12.5262,0
0.314989,-12.856,0
0.318139,-13.192,0
0.321289,-13.5342,0
0.324439,-13.8827,0
0.327589,-14.2374,0
0.330739,-14.5984,0
0.333889,-14.9656,0
0.337038,-15.3391,0
0.340188,-15.7189,0
0.343338,-16.1049,0
0.346488,-16.4971,0
0.349638,-16.8956,0
0.352788,-17.3003,0
0.355938,-17.7112,0
0.359088,-18.1282,0
