# 20240927_194640
alpha,DtauRe,DtauIm
0,0,0
0.00157237,-0.0356815,0
0.00314474,-0.0706378,0
0.00471711,-0.103815,0
0.00628947,-0.135675,0
0.00786184,-0.166289,0
0.00943421,-0.195743,0
0.0110066,-0.224107,0
0.0125789,-0.251463,0
0.0141513,-0.277882,0
0.0157237,-0.303441,0
0.0172961,-0.328208,0
0.0188684,-0.352255,0
0.0204408,-0.37565,0
0.0220132,-0.398456,0
0.0235855,-0.420741,0
0.0251579,-0.442561,0
0.0267303,-0.463979,0
0.0283026,-0.485047,0
0.029875,-0.505824,0
0.0314474,-0.526355,0
0.0330197,-0.546697,0
0.0345921,-0.566887,0
0.0361645,-0.586978,0
0.0377368,-0.607003,0
0.0393092,-0.627011,0
0.0408816,-0.647028,0
0.042454,-0.667098,0
0.0440263,-0.687245,0
0.0455987,-0.707507,0
0.0471711,-0.727903,0
0.0487434,-0.748468,0
0.0503158,-0.769217,0
0.0518882,-0.790181,0
0.0534605,-0.811371,0
0.0550329,-0.832812,0
0.0566053,-0.854516,0
0.0581776,-0.876502,0
0.05975,-0.898778,0
0.0613224,-0.921362,0
0.0628947,-0.94426,0
0.0644671,-0.967484,0
0.0660395,-0.99104,0
0.0676119,-1.01494,0
0.0691842,-1.03918,0
0.0707566,-1.06377,0
0.072329,-1.08872,0
0.0739013,-1.11403,0
0.0754737,-1.1397,0
0.0770461,-1.16573,0
0.0786184,-1.19212,0
0.0801908,-1.21888,0
0.0817632,-1.246,0
0.0833355,-1.27349,0
0.0849079,-1.30135,0
0.0864803,-1.32957,0
0.0880526,-1.35815,0
0.089625,-1.38709,0
0.0911974,-1.4164,0
0.0927698,-1.44606,0
0.0943421,-1.47609,0
0.0959145,-1.50647,0
0.0974869,-1.53721,0
0.0990592,-1.5683,0
0.100632,-1.59975,0
0.102204,-1.63156,0
0.103776,-1.66372,0
0.105349,-1.69623,0
0.106921,-1.72911,0
0.108493,-1.76233,0
0.110066,-1.79591,0
0.111638,-1.82985,0
0.113211,-1.86415,0
0.114783,-1.89881,0
0.116355,-1.93383,0
0.117928,-1.96922,0
0.1195,-2.00499,0
0.121072,-2.04112,0
0.122645,-2.07763,0
0.124217,-2.11452,0
0.125789,-2.15181,0
0.127362,-2.18948,0
0.128934,-2.22755,0
0.130507,-2.26603,0
0.132079,-2.30492,0
0.133651,-2.34423,0
0.135224,-2.38397,0
0.136796,-2.42414,0
0.138368,-2.46475,0
0.139941,-2.50582,0
0.141513,-2.54735,0
0.143086,-2.58935,0
0.144658,-2.63183,0
0.14623,-2.6748,0
0.147803,-2.71828,0
0.149375,-2.76227,0
0.150947,-2.80679,0
0.15252,-2.85184,0
0.154092,-2.89744,0
0.155665,-2.94361,0
0.157237,-2.99035,0
0.158809,-3.03767,0
0.160382,-3.0856,0
0.161954,-3.13414,0
0.163526,-3.18331,0
0.165099,-3.23312,0
0.166671,-3.28358,0
0.168243,-3.33472,0
0.169816,-3.38654,0
0.171388,-3.43905,0
0.172961,-3.49228,0
0.174533,-3.54623,0
0.176105,-3.60093,0
0.177678,-3.65638,0
0.17925,-3.7126,0
0.180822,-3.76961,0
0.182395,-3.82742,0
0.183967,-3.88605,0
0.18554,-3.9455,0
0.187112,-4.0058,0
0.188684,-4.06697,0
0.190257,-4.129,0
0.191829,-4.19192,0
0.193401,-4.25575,0
0.194974,-4.3205,0
0.196546,-4.38618,0
0.198118,-4.45281,0
0.199691,-4.5204,0
0.201263,-4.58896,0
0.202836,-4.65852,0
0.204408,-4.72908,0
0.20598,-4.80065,0
0.207553,-4.87326,0
0.209125,-4.94691,0
0.210697,-5.02162,0
0.21227,-5.0974,0
0.213842,-5.17427,0
0.215415,-5.25223,0
0.216987,-5.3313,0
0.218559,-5.4115,0
0.220132,-5.49283,0
0.221704,-5.5753,0
0.223276,-5.65894,0
0.224849,-5.74374,0
0.226421,-5.82973,0
0.227993,-5.9169,0
0.229566,-6.00529,0
0.231138,-6.09489,0
0.232711,-6.18571,0
0.234283,-6.27777,0
0.235855,-6.37108,0
0.237428,-6.46564,0
0.239,-6.56148,0
0.240572,-6.65858,0
0.242145,-6.75698,0
0.243717,-6.85667,0
0.24529,-6.95767,0
0.246862,-7.05998,0
0.248434,-7.16361,0
0.250007,-7.26857,0
0.251579,-7.37488,0
0.253151,-7.48253,0
0.254724,-7.59154,0
0.256296,-7.70191,0
0.257868,-7.81365,0
0.259441,-7.92677,0
0.261013,-8.04129,0
0.262586,-8.15719,0
0.264158,-8.27449,0
0.26573,-8.3932,0
0.267303,-8.51333,0
0.268875,-8.63488,0
0.270447,-8.75785,0
0.27202,-8.88226,0
0.273592,-9.00811,0
0.275165,-9.13539,0
0.276737,-9.26414,0
0.278309,-9.39434,0
0.279882,-9.526,0
0.281454,-9.65912,0
0.283026,-9.79373,0
0.284599,-9.9298,0
0.286171,-10.0674,0
0.287743,-10.2064,0
