# 20240822_172704
alpha,field0Re,field0Im
0,0.0782593,-0.110675
0.00157237,0.0782574,-0.110673
0.00314474,0.0782556,-0.11067
0.00471711,0.0782538,-0.110668
0.00628947,0.0782519,-0.110665
0.00786184,0.0782498,-0.110662
0.00943421,0.0782475,-0.110659
0.0110066,0.0782448,-0.110655
0.0125789,0.0782416,-0.11065
0.0141513,0.0782381,-0.110645
0.0157237,0.0782341,-0.11064
0.0172961,0.07823,-0.110634
0.0188684,0.0782256,-0.110628
0.0204408,0.0782211,-0.110621
0.0220132,0.0782163,-0.110615
0.0235855,0.0782112,-0.110607
0.0251579,0.0782057,-0.1106
0.0267303,0.0782,-0.110592
0.0283026,0.0781941,-0.110583
0.029875,0.078188,-0.110574
0.0314474,0.0781816,-0.110566
0.0330197,0.0781749,-0.110556
0.0345921,0.078168,-0.110546
0.0361645,0.0781607,-0.110536
0.0377368,0.0781532,-0.110525
0.0393092,0.0781456,-0.110515
0.0408816,0.0781376,-0.110503
0.042454,0.0781294,-0.110492
0.0440263,0.0781209,-0.11048
0.0455987,0.0781122,-0.110467
0.0471711,0.0781031,-0.110454
0.0487434,0.0780939,-0.110441
0.0503158,0.0780844,-0.110428
0.0518882,0.0780746,-0.110414
0.0534605,0.0780646,-0.1104
0.0550329,0.0780542,-0.110385
0.0566053,0.0780436,-0.11037
0.0581776,0.0780328,-0.110355
0.05975,0.0780217,-0.110339
0.0613224,0.0780103,-0.110323
0.0628947,0.0779987,-0.110307
0.0644671,0.0779867,-0.11029
0.0660395,0.0779745,-0.110273
0.0676119,0.077962,-0.110255
0.0691842,0.0779493,-0.110237
0.0707566,0.0779363,-0.110219
0.072329,0.0779231,-0.1102
0.0739013,0.0779095,-0.110181
0.0754737,0.0778956,-0.110161
0.0770461,0.0778815,-0.110141
0.0786184,0.0778671,-0.110121
0.0801908,0.0778524,-0.1101
0.0817632,0.0778375,-0.110079
0.0833355,0.0778222,-0.110057
0.0849079,0.0778067,-0.110035
0.0864803,0.0777908,-0.110013
0.0880526,0.0777747,-0.10999
0.089625,0.0777583,-0.109967
0.0911974,0.0777417,-0.109943
0.0927698,0.0777247,-0.109919
0.0943421,0.0777074,-0.109895
0.0959145,0.0776898,-0.10987
0.0974869,0.0776719,-0.109845
0.0990592,0.0776538,-0.109819
0.100632,0.0776353,-0.109793
0.102204,0.0776166,-0.109766
0.103776,0.0775975,-0.109739
0.105349,0.0775781,-0.109712
0.106921,0.0775585,-0.109684
0.108493,0.0775385,-0.109656
0.110066,0.0775182,-0.109627
0.111638,0.0774977,-0.109598
0.113211,0.0774768,-0.109569
0.114783,0.0774555,-0.109539
0.116355,0.077434,-0.109508
0.117928,0.0774122,-0.109477
0.1195,0.07739,-0.109446
0.121072,0.0773676,-0.109414
0.122645,0.0773448,-0.109382
0.124217,0.0773217,-0.109349
0.125789,0.0772983,-0.109316
0.127362,0.0772745,-0.109283
0.128934,0.0772505,-0.109249
0.130507,0.0772261,-0.109214
0.132079,0.0772014,-0.109179
0.133651,0.0771764,-0.109144
0.135224,0.077151,-0.109108
0.136796,0.0771252,-0.109072
0.138368,0.0770992,-0.109035
0.139941,0.0770728,-0.108997
0.141513,0.0770461,-0.10896
0.143086,0.0770191,-0.108921
0.144658,0.0769917,-0.108883
0.14623,0.0769639,-0.108843
0.147803,0.0769358,-0.108804
0.149375,0.0769074,-0.108763
0.150947,0.0768786,-0.108723
0.15252,0.0768495,-0.108682
0.154092,0.07682,-0.10864
0.155665,0.0767901,-0.108598
0.157237,0.0767599,-0.108555
0.158809,0.0767293,-0.108512
0.160382,0.0766984,-0.108468
0.161954,0.0766671,-0.108424
0.163526,0.0766355,-0.108379
0.165099,0.0766034,-0.108334
0.166671,0.076571,-0.108288
0.168243,0.0765382,-0.108241
0.169816,0.076505,-0.108194
0.171388,0.0764715,-0.108147
0.172961,0.0764376,-0.108099
0.174533,0.0764033,-0.108051
0.176105,0.0763685,-0.108001
0.177678,0.0763334,-0.107952
0.17925,0.076298,-0.107902
0.180822,0.0762621,-0.107851
0.182395,0.0762258,-0.1078
0.183967,0.0761891,-0.107748
0.18554,0.076152,-0.107695
0.187112,0.0761145,-0.107642
0.188684,0.0760766,-0.107589
0.190257,0.0760382,-0.107534
0.191829,0.0759995,-0.10748
0.193401,0.0759603,-0.107424
0.194974,0.0759207,-0.107368
0.196546,0.0758807,-0.107311
0.198118,0.0758402,-0.107254
0.199691,0.0757993,-0.107196
0.201263,0.075758,-0.107138
0.202836,0.0757162,-0.107079
0.204408,0.075674,-0.107019
0.20598,0.0756313,-0.106959
0.207553,0.0755882,-0.106898
0.209125,0.0755446,-0.106836
0.210697,0.0755006,-0.106774
0.21227,0.075456,-0.106711
0.213842,0.0754111,-0.106647
0.215415,0.0753656,-0.106583
0.216987,0.0753197,-0.106518
