# 20240821_184359
alpha,field0Re,field0Im
0,0.0571525,0
0.00157237,0.0571477,0
0.00314474,0.0571431,0
0.00471711,0.0571385,0
0.00628947,0.0571337,0
0.00786184,0.0571285,0
0.00943421,0.0571227,0
0.0110066,0.0571158,0
0.0125789,0.0571078,0
0.0141513,0.0570988,0
0.0157237,0.0570889,0
0.0172961,0.0570784,0
0.0188684,0.0570674,0
0.0204408,0.057056,0
0.0220132,0.0570439,0
0.0235855,0.0570309,0
0.0251579,0.0570172,0
0.0267303,0.0570027,0
0.0283026,0.0569877,0
0.029875,0.0569723,0
0.0314474,0.0569563,0
0.0330197,0.0569394,0
0.0345921,0.0569218,0
0.0361645,0.0569035,0
0.0377368,0.0568846,0
0.0393092,0.0568652,0
0.0408816,0.0568453,0
0.042454,0.0568246,0
0.0440263,0.0568032,0
0.0455987,0.056781,0
0.0471711,0.0567583,0
0.0487434,0.0567349,0
0.0503158,0.0567111,0
0.0518882,0.0566865,0
0.0534605,0.0566612,0
0.0550329,0.0566351,0
0.0566053,0.0566085,0
0.0581776,0.0565812,0
0.05975,0.0565533,0
0.0613224,0.0565248,0
0.0628947,0.0564955,0
0.0644671,0.0564655,0
0.0660395,0.0564349,0
0.0676119,0.0564035,0
0.0691842,0.0563716,0
0.0707566,0.0563391,0
0.072329,0.0563058,0
0.0739013,0.0562717,0
0.0754737,0.056237,0
0.0770461,0.0562016,0
0.0786184,0.0561655,0
0.0801908,0.0561288,0
0.0817632,0.0560915,0
0.0833355,0.0560533,0
0.0849079,0.0560144,0
0.0864803,0.0559748,0
0.0880526,0.0559346,0
0.089625,0.0558936,0
0.0911974,0.0558521,0
0.0927698,0.0558097,0
0.0943421,0.0557666,0
0.0959145,0.0557228,0
0.0974869,0.0556782,0
0.0990592,0.055633,0
0.100632,0.0555871,0
0.102204,0.0555405,0
0.103776,0.0554931,0
0.105349,0.0554449,0
0.106921,0.055396,0
0.108493,0.0553464,0
0.110066,0.0552962,0
0.111638,0.0552452,0
0.113211,0.0551934,0
0.114783,0.0551408,0
0.116355,0.0550875,0
0.117928,0.0550335,0
0.1195,0.0549787,0
0.121072,0.0549233,0
0.122645,0.054867,0
0.124217,0.0548099,0
0.125789,0.0547521,0
0.127362,0.0546935,0
0.128934,0.0546342,0
0.130507,0.0545742,0
0.132079,0.0545134,0
0.133651,0.0544518,0
0.135224,0.0543893,0
0.136796,0.0543261,0
0.138368,0.0542622,0
0.139941,0.0541975,0
0.141513,0.054132,0
0.143086,0.0540657,0
0.144658,0.0539985,0
0.14623,0.0539306,0
0.147803,0.0538619,0
0.149375,0.0537924,0
0.150947,0.0537221,0
0.15252,0.053651,0
0.154092,0.0535791,0
0.155665,0.0535063,0
0.157237,0.0534327,0
0.158809,0.0533583,0
0.160382,0.0532831,0
0.161954,0.0532071,0
0.163526,0.0531302,0
0.165099,0.0530524,0
0.166671,0.0529738,0
0.168243,0.0528944,0
0.169816,0.0528141,0
0.171388,0.052733,0
0.172961,0.052651,0
0.174533,0.0525682,0
0.176105,0.0524844,0
0.177678,0.0523998,0
0.17925,0.0523143,0
0.180822,0.0522279,0
0.182395,0.0521407,0
0.183967,0.0520525,0
0.18554,0.0519634,0
0.187112,0.0518734,0
0.188684,0.0517825,0
0.190257,0.0516907,0
0.191829,0.051598,0
0.193401,0.0515044,0
0.194974,0.0514098,0
0.196546,0.0513142,0
0.198118,0.0512178,0
0.199691,0.0511204,0
0.201263,0.051022,0
0.202836,0.0509227,0
0.204408,0.0508224,0
0.20598,0.0507211,0
0.207553,0.0506189,0
0.209125,0.0505157,0
0.210697,0.0504115,0
0.21227,0.0503063,0
0.213842,0.0502001,0
0.215415,0.0500928,0
0.216987,0.0499846,0
0.218559,0.0498753,0
0.220132,0.0497651,0
0.221704,0.0496538,0
0.223276,0.0495414,0
0.224849,0.049428,0
0.226421,0.0493135,0
0.227993,0.049198,0
0.229566,0.0490815,0
0.231138,0.0489638,0
0.232711,0.0488451,0
0.234283,0.0487253,0
0.235855,0.0486043,0
0.237428,0.0484823,0
0.239,0.0483592,0
0.240572,0.048235,0
0.242145,0.0481097,0
0.243717,0.0479832,0
0.24529,0.0478555,0
0.246862,0.0477268,0
0.248434,0.0475969,0
0.250007,0.0474658,0
0.251579,0.0473336,0
0.253151,0.0472002,0
0.254724,0.0470656,0
0.256296,0.0469298,0
0.257868,0.0467929,0
0.259441,0.0466547,0
0.261013,0.0465154,0
0.262586,0.0463748,0
0.264158,0.046233,0
0.26573,0.04609,0
0.267303,0.0459457,0
0.268875,0.0458001,0
0.270447,0.0456534,0
0.27202,0.0455054,0
0.273592,0.0453561,0
0.275165,0.0452055,0
0.276737,0.0450536,0
0.278309,0.0449004,0
0.279882,0.044746,0
0.281454,0.0445903,0
0.283026,0.0444332,0
0.284599,0.0442748,0
0.286171,0.044115,0
0.287743,0.0439539,0
0.289316,0.0437915,0
0.290888,0.0436278,0
0.292461,0.0434627,0
0.294033,0.0432962,0
0.295605,0.0431282,0
0.297178,0.0429589,0
0.29875,0.0427883,0
0.300322,0.0426163,0
0.301895,0.0424428,0
0.303467,0.0422679,0
0.30504,0.0420915,0
0.306612,0.0419137,0
0.308184,0.0417345,0
0.309757,0.0415539,0
0.311329,0.0413718,0
0.312901,0.0411882,0
0.314474,0.0410031,0
0.316046,0.0408165,0
0.317618,0.0406284,0
0.319191,0.0404389,0
0.320763,0.0402479,0
0.322336,0.0400553,0
0.323908,0.0398612,0
0.32548,0.0396656,0
0.327053,0.0394684,0
0.328625,0.0392696,0
0.330197,0.0390694,0
0.33177,0.0388676,0
0.333342,0.0386641,0
0.334915,0.0384591,0
