# 20240823_144857
alpha,field0Re,field0Im
0,0.090366,-0.110675
0.00157237,0.090366,-0.110673
0.00314474,0.090366,-0.11067
0.00471711,0.090366,-0.110668
0.00628947,0.090366,-0.110665
0.00786184,0.090366,-0.110662
0.00943421,0.090366,-0.110659
0.0110066,0.090366,-0.110655
0.0125789,0.090366,-0.11065
0.0141513,0.090366,-0.110645
0.0157237,0.090366,-0.11064
0.0172961,0.090366,-0.110634
0.0188684,0.090366,-0.110628
0.0204408,0.090366,-0.110621
0.0220132,0.090366,-0.110615
0.0235855,0.090366,-0.110607
0.0251579,0.090366,-0.1106
0.0267303,0.090366,-0.110592
0.0283026,0.0903659,-0.110583
0.029875,0.0903659,-0.110574
0.0314474,0.0903659,-0.110566
0.0330197,0.0903659,-0.110556
0.0345921,0.0903659,-0.110546
0.0361645,0.0903658,-0.110536
0.0377368,0.0903658,-0.110525
0.0393092,0.0903657,-0.110515
0.0408816,0.0903657,-0.110503
0.042454,0.0903657,-0.110492
0.0440263,0.0903656,-0.11048
0.0455987,0.0903656,-0.110467
0.0471711,0.0903655,-0.110454
0.0487434,0.0903654,-0.110441
0.0503158,0.0903654,-0.110428
0.0518882,0.0903653,-0.110414
0.0534605,0.0903652,-0.1104
0.0550329,0.0903651,-0.110385
0.0566053,0.090365,-0.11037
0.0581776,0.0903649,-0.110355
0.05975,0.0903648,-0.110339
0.0613224,0.0903647,-0.110323
0.0628947,0.0903645,-0.110307
0.0644671,0.0903644,-0.11029
0.0660395,0.0903643,-0.110273
0.0676119,0.0903641,-0.110255
0.0691842,0.0903639,-0.110237
0.0707566,0.0903638,-0.110219
0.072329,0.0903636,-0.1102
0.0739013,0.0903634,-0.110181
0.0754737,0.0903631,-0.110161
0.0770461,0.0903629,-0.110141
0.0786184,0.0903627,-0.110121
0.0801908,0.0903624,-0.1101
0.0817632,0.0903622,-0.110079
0.0833355,0.0903619,-0.110057
0.0849079,0.0903616,-0.110035
0.0864803,0.0903613,-0.110013
0.0880526,0.0903609,-0.10999
0.089625,0.0903606,-0.109967
0.0911974,0.0903602,-0.109943
0.0927698,0.0903598,-0.109919
