# 20250121_114623
# primespec:	Data/spec_real_constfield_m600_varPT/spec_20250121_114540_4/spectr.txt
# qmax:	5
# ma:	0.6
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.26533
# [=>] Eabc:	0.3
# B:	1
# Q:	1
p,finalspecRe,finalspecIm
0,126.561,0
0.0100503,126.724,0
0.0201005,127.028,0
0.0301508,127.658,0
0.040201,128.444,0
0.0502513,129.544,0
0.0603015,130.773,0
0.0703518,132.339,0
0.080402,134.014,0
0.0904523,135.755,0
0.100503,137.744,0
0.110553,139.96,0
0.120603,142.439,0
0.130653,144.7,0
0.140704,146.868,0
0.150754,149.482,0
0.160804,151.723,0
0.170854,154.637,0
0.180905,157.254,0
0.190955,160.213,0
0.201005,164.16,0
0.211055,168.971,0
0.221106,173.806,0
0.231156,177.196,0
0.241206,175.295,0
0.251256,166.645,0
0.261307,150.139,0
0.271357,129.546,0
0.281407,106.407,0
0.291457,84.9631,0
0.301508,68.2005,0
0.311558,53.4699,0
0.321608,43.9073,0
0.331658,36.7485,0
0.341709,31.4591,0
0.351759,27.3239,0
0.361809,23.9772,0
0.371859,21.2068,0
0.38191,18.7392,0
0.39196,16.5747,0
0.40201,14.6797,0
0.41206,13.2008,0
0.422111,11.8101,0
0.432161,10.5877,0
0.442211,9.48872,0
0.452261,8.55084,0
0.462312,7.74071,0
0.472362,6.9988,0
0.482412,6.29515,0
0.492462,5.69316,0
0.502513,5.17034,0
0.512563,4.70613,0
0.522613,4.26581,0
0.532663,3.86439,0
0.542714,3.53402,0
0.552764,3.25128,0
0.562814,2.96865,0
0.572864,2.71929,0
0.582915,2.50644,0
0.592965,2.31358,0
0.603015,2.14563,0
0.613065,1.97362,0
0.623116,1.82589,0
0.633166,1.69688,0
0.643216,1.5689,0
0.653266,1.44223,0
0.663317,1.33852,0
0.673367,1.24466,0
0.683417,1.15557,0
0.693467,1.07353,0
0.703518,0.995823,0
0.713568,0.932411,0
0.723618,0.875802,0
0.733668,0.820089,0
0.743719,0.76244,0
0.753769,0.717644,0
0.763819,0.675337,0
0.773869,0.63527,0
0.78392,0.589974,0
0.79397,0.552319,0
0.80402,0.520002,0
0.81407,0.489171,0
0.824121,0.456593,0
0.834171,0.429659,0
0.844221,0.405253,0
0.854271,0.385373,0
0.864322,0.364461,0
0.874372,0.344195,0
0.884422,0.326422,0
0.894472,0.310652,0
0.904523,0.292931,0
0.914573,0.275365,0
0.924623,0.260078,0
0.934673,0.247858,0
0.944724,0.233908,0
0.954774,0.220915,0
0.964824,0.209327,0
0.974874,0.20053,0
0.984925,0.192164,0
0.994975,0.182179,0
1.00503,0.173531,0
1.01508,0.165754,0
1.02513,0.158801,0
1.03518,0.150563,0
1.04523,0.141884,0
1.05528,0.134824,0
1.06533,0.129305,0
1.07538,0.122962,0
1.08543,0.116882,0
1.09548,0.111746,0
1.10553,0.107852,0
1.11558,0.103375,0
1.12563,0.0989654,0
1.13568,0.0945707,0
1.14573,0.091432,0
1.15578,0.0872904,0
1.16583,0.0830134,0
1.17588,0.0786161,0
1.18593,0.0757323,0
1.19598,0.0727164,0
1.20603,0.0700463,0
1.21608,0.0667688,0
1.22613,0.0643536,0
1.23618,0.0628963,0
1.24623,0.0603429,0
1.25628,0.0577868,0
1.26633,0.0565615,0
1.27638,0.0533216,0
1.28643,0.0512693,0
1.29648,0.0488746,0
1.30653,0.0465533,0
1.31658,0.0449848,0
1.32663,0.0436679,0
1.33668,0.0421633,0
1.34673,0.0404269,0
1.35678,0.0392178,0
1.36683,0.0383262,0
1.37688,0.037044,0
1.38693,0.0355515,0
1.39698,0.033998,0
1.40704,0.0328429,0
1.41709,0.0317759,0
1.42714,0.0302674,0
1.43719,0.0288927,0
1.44724,0.0281592,0
1.45729,0.0275772,0
1.46734,0.0266914,0
1.47739,0.0258536,0
1.48744,0.0251356,0
1.49749,0.0244767,0
1.50754,0.0236426,0
1.51759,0.0227348,0
1.52764,0.0218684,0
1.53769,0.0212189,0
1.54774,0.0206073,0
1.55779,0.0197375,0
1.56784,0.0191309,0
1.57789,0.0186579,0
1.58794,0.0182706,0
1.59799,0.0178151,0
1.60804,0.0172438,0
1.61809,0.0167754,0
1.62814,0.0163612,0
1.63819,0.0157584,0
1.64824,0.0150559,0
1.65829,0.0145555,0
1.66834,0.0141449,0
1.67839,0.0137781,0
1.68844,0.0133269,0
1.69849,0.0129637,0
1.70854,0.0127351,0
1.71859,0.0125019,0
1.72864,0.0121814,0
1.73869,0.0117626,0
1.74874,0.011391,0
1.75879,0.0111674,0
1.76884,0.0107686,0
1.77889,0.0103301,0
1.78894,0.0100019,0
1.79899,0.00979098,0
1.80905,0.00956848,0
1.8191,0.00932166,0
1.82915,0.00915743,0
1.8392,0.00901545,0
1.84925,0.00885309,0
1.8593,0.00852529,0
1.86935,0.00822634,0
1.8794,0.00799509,0
1.88945,0.00777422,0
1.8995,0.00758788,0
1.90955,0.00731126,0
1.9196,0.0071227,0
1.92965,0.00702456,0
1.9397,0.00691637,0
1.94975,0.00677291,0
1.9598,0.00662503,0
1.96985,0.00650853,0
1.9799,0.00633596,0
1.98995,0.00612985,0
2,0.00588962,0
