# 20241125_223857
# primespec:	data/spectra_real_sigma_constfield/spec_20241125_164510/spectr.txt
# qmax:	5
# ma:	0.608
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.269844
# [DEBUG] Eabc:	0.304
p,finalspecRe,finalspecIm
0,inf,0
0.0100503,915.524,0
0.0201005,918.176,0
0.0301508,922.679,0
0.040201,928.388,0
0.0502513,936.292,0
0.0603015,945.223,0
0.0703518,955.376,0
0.080402,967.815,0
0.0904523,980.846,0
0.100503,994.774,0
0.110553,1010.86,0
0.120603,1027.94,0
0.130653,1044.76,0
0.140704,1062.9,0
0.150754,1079.3,0
0.160804,1098.02,0
0.170854,1115.73,0
0.180905,1136.85,0
0.190955,1155.89,0
0.201005,1181.56,0
0.211055,1214.7,0
0.221106,1249.84,0
0.231156,1281.66,0
0.241206,1291.74,0
0.251256,1255.32,0
0.261307,1162.08,0
0.271357,1022.11,0
0.281407,854.243,0
0.291457,688.748,0
0.301508,545.693,0
0.311558,434.317,0
0.321608,352.678,0
0.331658,293.717,0
0.341709,249.306,0
0.351759,215.249,0
0.361809,188.805,0
0.371859,167.31,0
0.38191,148.21,0
0.39196,131.055,0
0.40201,116.27,0
0.41206,103.982,0
0.422111,93.3422,0
0.432161,83.5602,0
0.442211,74.8029,0
0.452261,67.394,0
0.462312,61.0089,0
0.472362,55.0818,0
0.482412,49.5399,0
0.492462,44.7414,0
0.502513,40.6882,0
0.512563,37.0013,0
0.522613,33.5078,0
0.532663,30.4131,0
0.542714,27.8466,0
0.552764,25.5842,0
0.562814,23.4263,0
0.572864,21.4481,0
0.582915,19.7851,0
0.592965,18.3409,0
0.603015,16.9439,0
0.613065,15.5929,0
0.623116,14.4128,0
0.633166,13.3929,0
0.643216,12.4093,0
0.653266,11.4316,0
0.663317,10.5511,0
0.673367,9.81475,0
0.683417,9.14488,0
0.693467,8.48223,0
0.703518,7.87333,0
0.713568,7.37154,0
0.723618,6.93303,0
0.733668,6.48982,0
0.743719,6.05713,0
0.753769,5.68147,0
0.763819,5.35085,0
0.773869,5.01927,0
0.78392,4.67746,0
0.79397,4.37111,0
0.80402,4.11411,0
0.81407,3.87297,0
0.824121,3.62711,0
0.834171,3.40442,0
0.844221,3.22517,0
0.854271,3.06346,0
0.864322,2.89443,0
0.874372,2.72884,0
0.884422,2.58637,0
0.894472,2.4595,0
0.904523,2.32341,0
0.914573,2.18101,0
0.924623,2.05684,0
0.934673,1.95447,0
0.944724,1.85388,0
0.954774,1.74975,0
0.964824,1.65855,0
0.974874,1.5861,0
0.984925,1.51978,0
0.994975,1.44633,0
1.00503,1.3738,0
1.01508,1.31294,0
1.02513,1.25587,0
1.03518,1.19229,0
1.04523,1.12501,0
1.05528,1.06801,0
1.06533,1.02135,0
1.07538,0.974826,0
1.08543,0.92668,0
1.09548,0.884549,0
1.10553,0.852794,0
1.11558,0.822373,0
1.12563,0.786767,0
1.13568,0.750929,0
1.14573,0.721322,0
1.15578,0.693173,0
1.16583,0.659816,0
1.17588,0.625938,0
1.18593,0.59777,0
1.19598,0.5759,0
1.20603,0.55313,0
1.21608,0.529231,0
1.22613,0.509147,0
1.23618,0.493778,0
1.24623,0.477649,0
1.25628,0.457602,0
1.26633,0.438155,0
1.27638,0.421823,0
1.28643,0.406299,0
1.29648,0.387777,0
1.30653,0.369129,0
1.31658,0.355144,0
1.32663,0.344284,0
1.33668,0.332845,0
1.34673,0.320514,0
1.35678,0.310045,0
1.36683,0.302291,0
1.37688,0.292631,0
1.38693,0.28073,0
1.39698,0.268845,0
1.40704,0.259562,0
1.41709,0.250689,0
1.42714,0.240014,0
1.43719,0.229983,0
1.44724,0.22224,0
1.45729,0.216951,0
1.46734,0.210656,0
1.47739,0.203541,0
1.48744,0.197767,0
1.49749,0.192728,0
1.50754,0.186864,0
1.51759,0.179033,0
1.52764,0.171675,0
1.53769,0.166158,0
1.54774,0.161364,0
1.55779,0.155618,0
1.56784,0.149931,0
1.57789,0.146222,0
1.58794,0.143212,0
1.59799,0.139553,0
1.60804,0.135165,0
1.61809,0.131256,0
1.62814,0.128068,0
1.63819,0.123865,0
1.64824,0.118643,0
1.65829,0.113869,0
1.66834,0.11066,0
1.67839,0.107764,0
1.68844,0.104732,0
1.69849,0.101528,0
1.70854,0.0997599,0
1.71859,0.0977952,0
1.72864,0.0953263,0
1.73869,0.0923191,0
1.74874,0.0893306,0
1.75879,0.0869849,0
1.76884,0.0844785,0
1.77889,0.0810675,0
1.78894,0.078247,0
1.79899,0.0763948,0
1.80905,0.0749374,0
1.8191,0.0730193,0
1.82915,0.0713396,0
1.8392,0.0700732,0
1.84925,0.0689318,0
1.8593,0.0667389,0
1.86935,0.0641572,0
1.8794,0.062335,0
1.88945,0.0606021,0
1.8995,0.0591756,0
1.90955,0.0571246,0
1.9196,0.0554977,0
1.92965,0.0544142,0
1.9397,0.0539397,0
1.94975,0.0526553,0
1.9598,0.0513382,0
1.96985,0.0505606,0
1.9799,0.0495133,0
1.98995,0.0478491,0
2,0.0459707,0
