# 20240806_161324
# primespec:	data/spec_20240806_151611/spectr1.txt
# qmax:	1.001
p,finalspecRe,finalspecIm
0,inf,0
0.010101,inf,0
0.020202,inf,0
0.030303,inf,0
0.040404,inf,0
0.0505051,inf,0
0.0606061,inf,0
0.0707071,inf,0
0.0808081,71400.4,0
0.0909091,72723.1,0
0.10101,74173.2,0
0.111111,75770.8,0
0.121212,77539.6,0
0.131313,79561.6,0
0.141414,81912.1,0
0.151515,84709.5,0
0.161616,88080.3,0
0.171717,92285.2,0
0.181818,97697,0
0.191919,104964,0
0.20202,114655,0
0.212121,126451,0
0.222222,138728,0
0.232323,148414,0
0.242424,151831,0
0.252525,146490,0
0.262626,132583,0
0.272727,110807,0
0.282828,84650.5,0
0.292929,59736,0
0.30303,39160.6,0
0.313131,23995.1,0
0.323232,13862.5,0
0.333333,7631.8,0
0.343434,4105.47,0
0.353535,2276.87,0
0.363636,1413.25,0
0.373737,1024.62,0
0.383838,837.579,0
0.393939,736.022,0
0.40404,678.234,0
0.414141,642.584,0
0.424242,613.629,0
0.434343,586.033,0
0.444444,560.999,0
0.454545,539.812,0
0.464646,520.972,0
0.474747,501.994,0
0.484848,481.714,0
0.494949,460.609,0
0.505051,440.301,0
0.515152,420.813,0
0.525253,400.315,0
0.535354,378.323,0
0.545455,357.051,0
0.555556,338.301,0
0.565657,321.541,0
0.575758,305.128,0
0.585859,289.456,0
0.59596,275.659,0
0.606061,263.476,0
0.616162,250.955,0
0.626263,237.959,0
0.636364,225.472,0
0.646465,213.839,0
0.656566,201.811,0
0.666667,188.844,0
0.676768,176.135,0
0.686869,164.656,0
0.69697,153.674,0
0.707071,142.547,0
0.717172,131.911,0
0.727273,122.916,0
0.737374,115.157,0
0.747475,107.544,0
0.757576,100.129,0
0.767677,93.6171,0
0.777778,87.9017,0
0.787879,82.0829,0
0.79798,75.9562,0
0.808081,70.1575,0
0.818182,64.9334,0
0.828283,59.7507,0
0.838384,54.2564,0
0.848485,49.0132,0
0.858586,44.5231,0
0.868687,40.439,0
0.878788,36.3356,0
0.888889,32.4005,0
0.89899,29.0386,0
0.909091,26.0903,0
0.919192,23.0686,0
0.929293,19.9593,0
0.939394,17.1295,0
0.949495,14.6475,0
0.959596,12.1612,0
0.969697,9.56094,0
0.979798,7.16311,0
0.989899,5.14783,0
1,3.24519,0
