# 20241029_112043
alpha,Df0Re,Df0Im
0,-0.213339,0
0.00157237,-0.213424,0
0.00314474,-0.213515,0
0.00471711,-0.21361,0
0.00628947,-0.213705,0
0.00786184,-0.213798,0
0.00943421,-0.213888,0
0.0110066,-0.213971,0
0.0125789,-0.214046,0
0.0141513,-0.21411,0
0.0157237,-0.214161,0
0.0172961,-0.214201,0
0.0188684,-0.214235,0
0.0204408,-0.214266,0
0.0220132,-0.214293,0
0.0235855,-0.214318,0
0.0251579,-0.214342,0
0.0267303,-0.214366,0
0.0283026,-0.21439,0
0.029875,-0.214415,0
0.0314474,-0.214442,0
0.0330197,-0.214472,0
0.0345921,-0.214501,0
0.0361645,-0.214529,0
0.0377368,-0.214558,0
0.0393092,-0.214588,0
0.0408816,-0.214618,0
0.042454,-0.214649,0
0.0440263,-0.214682,0
0.0455987,-0.214716,0
0.0471711,-0.214752,0
0.0487434,-0.214791,0
0.0503158,-0.214832,0
0.0518882,-0.214876,0
0.0534605,-0.214921,0
0.0550329,-0.214969,0
0.0566053,-0.215019,0
0.0581776,-0.21507,0
0.05975,-0.215122,0
0.0613224,-0.215176,0
0.0628947,-0.21523,0
0.0644671,-0.215286,0
0.0660395,-0.215344,0
0.0676119,-0.215404,0
0.0691842,-0.215466,0
0.0707566,-0.21553,0
0.072329,-0.215595,0
0.0739013,-0.215662,0
0.0754737,-0.21573,0
0.0770461,-0.215798,0
0.0786184,-0.215868,0
0.0801908,-0.215938,0
0.0817632,-0.21601,0
0.0833355,-0.216083,0
0.0849079,-0.216158,0
0.0864803,-0.216234,0
0.0880526,-0.216311,0
0.089625,-0.216389,0
0.0911974,-0.216469,0
0.0927698,-0.216549,0
0.0943421,-0.21663,0
0.0959145,-0.216712,0
0.0974869,-0.216794,0
0.0990592,-0.216878,0
0.100632,-0.216963,0
0.102204,-0.21705,0
0.103776,-0.217137,0
0.105349,-0.217225,0
0.106921,-0.217315,0
0.108493,-0.217405,0
0.110066,-0.217496,0
0.111638,-0.217588,0
0.113211,-0.217681,0
0.114783,-0.217775,0
0.116355,-0.217871,0
0.117928,-0.217967,0
0.1195,-0.218065,0
0.121072,-0.218163,0
0.122645,-0.218263,0
0.124217,-0.218364,0
0.125789,-0.218466,0
0.127362,-0.218569,0
0.128934,-0.218673,0
0.130507,-0.218778,0
0.132079,-0.218884,0
0.133651,-0.218992,0
0.135224,-0.219101,0
0.136796,-0.219211,0
0.138368,-0.219322,0
0.139941,-0.219435,0
0.141513,-0.219548,0
0.143086,-0.219663,0
0.144658,-0.219779,0
