# 20250116_114850
# epsilon:0.00012298(GeV^4)
# epot:0.00012298(GeV^4)
# ekin:0.(GeV^4)
# mass:0.269(GeV)
# sign:1
alpha,RePhi,ImPhi,ReDPhi,ImDPhi
0.,0.05830148782375984,0,0.,0
0.01,0.05830148558078725,0,0.00005112755913877028,0
0.02,0.05830145797493925,0,0.00019881512476833312,0
0.03,0.05830134529816001,0,0.0004368622575626192,0
0.04,0.05830105557963596,0,0.0007628987197623758,0
0.05,0.05830046373970112,0,0.0011769882062601254,0
0.06,0.05829940843054355,0,0.001680828499756055,0
0.07,0.05829769002597703,0,0.0022768927553098667,0
0.08,0.05829506881315907,0,0.002967977415619941,0
0.09,0.0582912620131003,0,0.003757044251343439,0
0.1,0.058285943083207434,0,0.004647146340220198,0
0.11,0.058278734881813114,0,0.0056414750180525395,0
0.12,0.05826921885882717,0,0.006743485917363235,0
0.13,0.058256917487544704,0,0.007956932882294931,0
0.14,0.05824130163263889,0,0.009286063421071602,0
0.15,0.058221781625590864,0,0.010735590079668407,0
0.16,0.05819769629839828,0,0.012310834237116403,0
0.17,0.05816832129923635,0,0.014017614776000747,0
0.18,0.05813283635666192,0,0.01586236668283888,0
0.19,0.05809035111408993,0,0.017851974776234902,0
0.2,0.05803985167497453,0,0.019993902499919218,0
0.21,0.05798025304368381,0,0.022296001006350544,0
0.22,0.05791031194053797,0,0.024766624772216563,0
0.23,0.057828705344647936,0,0.027414519784036258,0
0.24,0.057733926798609045,0,0.030248836378457863,0
0.25,0.05762437761645804,0,0.033279129985597,0
0.26,0.05749825012151081,0,0.036515253360804,0
0.27,0.057353631618326906,0,0.03996743414394268,0
0.28,0.057188376044346505,0,0.04364603225926786,0
0.29,0.057000228949467595,0,0.047561697716522786,0
0.3,0.0567866582214887,0,0.051724863032596095,0
0.31,0.05654500503563664,0,0.05614601839195234,0
0.32,0.05627240400799016,0,0.060835259201533785,0
0.33,0.05596570771051834,0,0.06580187948137659,0
0.34,0.055621682107116176,0,0.07105477856748241,0
0.35000000000000003,0.05523676184281704,0,0.07660122289293667,0
0.36,0.054807270239321755,0,0.0824476095147835,0
0.37,0.054329304887934846,0,0.08859832993967597,0
0.38,0.05379874425365058,0,0.09505565720406983,0
0.39,0.05321138412573147,0,0.10182021099223208,0
0.4,0.05256278297352438,0,0.10888897634426471,0
0.41000000000000003,0.051848440020430764,0,0.11625712408826522,0
0.42,0.0510637521464885,0,0.12391599931697411,0
0.43,0.05020406512915911,0,0.13185396712757153,0
0.44,0.0492647202188368,0,0.14005542763716516,0
0.45,0.04824107517891601,0,0.1485013560101947,0
0.46,0.04712860371452856,0,0.15716826193748834,0
0.47000000000000003,0.045922879478036686,0,0.16602887527772112,0
0.48,0.044619721581767094,0,0.17505103812019565,0
0.49,0.04321514359685421,0,0.184198493747989,0
0.5,0.04170555554513134,0,0.19342975119032876,0
0.51,0.04008766298278305,0,0.20269897184932603,0
0.52,0.0383587336342938,0,0.21195489296440648,0
0.53,0.036516423859163635,0,0.22114184367621495,0
0.54,0.03455916082258719,0,0.23019874540321536,0
0.55,0.032485882409168484,0,0.23906025930784247,0
0.56,0.03029633312184163,0,0.24765656262012115,0
0.5700000000000001,0.027991146164540157,0,0.2559137543773696,0
0.58,0.025571608604904084,0,0.2637549394101178,0
0.59,0.02304031855786068,0,0.2711002622304484,0
0.6,0.02040040262980618,0,0.2778684858693437,0
0.61,0.017656567215287355,0,0.28397777442853744,0
0.62,0.014814111778856547,0,0.2893466537862802,0
0.63,0.011879859453104104,0,0.29389601190106046,0
0.64,0.008861520566100952,0,0.2975495656670761,0
0.65,0.005767997742469732,0,0.30023589251545363,0
0.66,0.0026094359560571755,0,0.3018899330214442,0
0.67,-0.0006032401966101636,0,0.30245293138672774,0
0.68,-0.0038576889733371667,0,0.30187658656897426,0
0.6900000000000001,-0.0071410759528653354,0,0.30011972986859,0
0.7000000000000001,-0.010439318756205247,0,0.2971548863487811,0
0.71,-0.013737934356572338,0,0.29296312209086023,0
0.72,-0.017021656721998804,0,0.28754019279206877,0
0.73,-0.02027486920677203,0,0.28089302942535865,0
0.74,-0.023481676576243258,0,0.27304200528327316,0
0.75,-0.026626071525340043,0,0.2640218814667867,0
0.76,-0.029692103642577797,0,0.2538785210701226,0
0.77,-0.03266420721656872,0,0.24267445073124058,0
0.78,-0.03552704962316248,0,0.23048140016071295,0
0.79,-0.038266261518105145,0,0.21738748350918888,0
0.8,-0.04086793444000764,0,0.20348935773138077,0
0.81,-0.043319489196109756,0,0.18889670939581618,0
0.8200000000000001,-0.045609280887073896,0,0.17372741591056853,0
0.8300000000000001,-0.047726995266052785,0,0.15810716937644897,0
0.84,-0.04966394393078663,0,0.14216795795404238,0
0.85,-0.05141250834731216,0,0.12604406452413977,0
0.86,-0.052967334496292866,0,0.1098716936529376,0
0.87,-0.054323919865718565,0,0.09378438921059086,0
0.88,-0.05548024549990749,0,0.07791157983314241,0
0.89,-0.05643523362749857,0,0.06237563773525372,0
0.9,-0.0571899423964922,0,0.04728922282233565,0
0.91,-0.05774670549243498,0,0.032753863358901625,0
0.92,-0.05810932781425672,0,0.01885814720760091,0
0.93,-0.05828315372625434,0,0.005676155355139716,0
0.9400000000000001,-0.0582743712992107,0,-0.006731399939700362,0
0.9500000000000001,-0.05809065187385613,0,-0.018319968040005456,0
0.96,-0.05774013861031965,0,-0.02905717010075054,0
