# 20240823_141152
alpha,Dfield0Re,Dfield0Im
0,0,0.224877
0.00157237,6.75346e-06,0.22499
0.00314474,1.31417e-05,0.22511
0.00471711,1.94909e-05,0.22523
0.00628947,2.6127e-05,0.225345
0.00786184,3.33762e-05,0.22545
0.00943421,4.15645e-05,0.225538
0.0110066,5.10921e-05,0.225608
0.0125789,6.22858e-05,0.225669
0.0141513,7.49224e-05,0.225723
0.0157237,8.87425e-05,0.225773
0.0172961,0.000103487,0.225818
0.0188684,0.000118896,0.225862
0.0204408,0.000134758,0.225903
0.0220132,0.000151699,0.225942
0.0235855,0.000169875,0.225977
0.0251579,0.000189137,0.22601
0.0267303,0.000209338,0.226043
0.0283026,0.000230328,0.226077
0.029875,0.000251959,0.226112
0.0314474,0.000274413,0.226149
0.0330197,0.000298019,0.226186
0.0345921,0.000322679,0.226223
0.0361645,0.000348292,0.226262
0.0377368,0.00037476,0.226302
0.0393092,0.000401983,0.226344
0.0408816,0.000429948,0.226389
0.042454,0.000458989,0.226436
0.0440263,0.000489085,0.226485
0.0455987,0.00052016,0.226537
0.0471711,0.000552139,0.22659
0.0487434,0.000584949,0.226646
0.0503158,0.000618522,0.226704
0.0518882,0.000653087,0.226764
0.0534605,0.000688725,0.226827
0.0550329,0.000725375,0.226893
0.0566053,0.000762977,0.226961
0.0581776,0.000801469,0.227031
0.05975,0.000840791,0.227102
0.0613224,0.000881018,0.227176
0.0628947,0.000922342,0.227253
0.0644671,0.000964716,0.227332
0.0660395,0.00100809,0.227413
0.0676119,0.0010524,0.227496
0.0691842,0.00109761,0.227581
0.0707566,0.0011437,0.227668
0.072329,0.00119088,0.227757
0.0739013,0.00123914,0.227848
0.0754737,0.00128845,0.227941
0.0770461,0.00133875,0.228036
0.0786184,0.00139001,0.228132
0.0801908,0.00144216,0.22823
0.0817632,0.00149537,0.22833
0.0833355,0.00154971,0.228431
0.0849079,0.00160513,0.228535
0.0864803,0.00166159,0.22864
0.0880526,0.00171906,0.228747
0.089625,0.00177748,0.228855
0.0911974,0.00183691,0.228965
0.0927698,0.00189749,0.229076
0.0943421,0.00195921,0.229189
0.0959145,0.00202202,0.229304
0.0974869,0.00208587,0.22942
0.0990592,0.00215074,0.229538
0.100632,0.00221661,0.229657
0.102204,0.00228363,0.229778
0.103776,0.00235183,0.229901
0.105349,0.00242116,0.230025
0.106921,0.00249159,0.230151
0.108493,0.0025631,0.230278
0.110066,0.00263563,0.230407
0.111638,0.00270929,0.230538
0.113211,0.00278417,0.23067
0.114783,0.00286023,0.230803
0.116355,0.00293745,0.230939
0.117928,0.00301579,0.231076
0.1195,0.00309521,0.231215
0.121072,0.00317575,0.231355
0.122645,0.00325753,0.231497
0.124217,0.00334055,0.231641
0.125789,0.00342477,0.231787
0.127362,0.00351017,0.231934
0.128934,0.00359672,0.232083
0.130507,0.0036844,0.232234
0.132079,0.00377333,0.232386
0.133651,0.00386356,0.232541
0.135224,0.00395504,0.232697
0.136796,0.00404776,0.232855
0.138368,0.00414169,0.233015
0.139941,0.00423681,0.233177
0.141513,0.00433317,0.233341
0.143086,0.00443088,0.233506
0.144658,0.00452991,0.233674
0.14623,0.00463024,0.233843
0.147803,0.00473184,0.234015
0.149375,0.0048347,0.234188
0.150947,0.00493882,0.234363
0.15252,0.00504433,0.23454
0.154092,0.00515122,0.234719
0.155665,0.00525948,0.2349
0.157237,0.00536909,0.235083
0.158809,0.00548002,0.235268
0.160382,0.00559225,0.235455
0.161954,0.00570591,0.235644
0.163526,0.00582102,0.235835
0.165099,0.00593756,0.236028
0.166671,0.00605553,0.236222
0.168243,0.00617489,0.236419
0.169816,0.00629564,0.236618
0.171388,0.00641782,0.236818
0.172961,0.00654152,0.237021
0.174533,0.00666675,0.237226
0.176105,0.00679347,0.237432
0.177678,0.00692167,0.237641
0.17925,0.00705133,0.237851
0.180822,0.00718246,0.238063
0.182395,0.00731519,0.238277
0.183967,0.00744951,0.238493
0.18554,0.00758541,0.238711
0.187112,0.00772287,0.238931
0.188684,0.00786188,0.239153
0.190257,0.00800243,0.239377
0.191829,0.00814462,0.239602
0.193401,0.00828849,0.239829
0.194974,0.00843403,0.240058
0.196546,0.00858123,0.240289
0.198118,0.00873007,0.240522
0.199691,0.00888053,0.240757
0.201263,0.00903265,0.240993
0.202836,0.00918655,0.241231
0.204408,0.00934222,0.241471
0.20598,0.00949963,0.241712
0.207553,0.00965878,0.241956
0.209125,0.00981965,0.242201
0.210697,0.00998225,0.242447
0.21227,0.0101467,0.242695
0.213842,0.010313,0.242945
0.215415,0.0104812,0.243197
