# 20241009_154507
alpha,Dfield0Re,Dfield0Im
0,0,0
0.00157237,4.48114e-05,0
0.00314474,8.72044e-05,0
0.00471711,0.000129338,0
0.00628947,0.000173373,0
0.00786184,0.000221467,0
0.00943421,0.00027578,0
0.0110066,0.000338956,0
0.0125789,0.000413147,0
0.0141513,0.000496877,0
0.0157237,0.000588436,0
0.0172961,0.000686112,0
0.0188684,0.000788195,0
0.0204408,0.00089329,0
0.0220132,0.00100553,0
0.0235855,0.00112595,0
0.0251579,0.00125356,0
0.0267303,0.00138739,0
0.0283026,0.00152646,0
0.029875,0.00166977,0
0.0314474,0.00181853,0
0.0330197,0.00197493,0
0.0345921,0.00213831,0
0.0361645,0.00230801,0
0.0377368,0.00248337,0
0.0393092,0.00266372,0
0.0408816,0.002849,0
0.042454,0.0030414,0
0.0440263,0.00324079,0
0.0455987,0.00344667,0
0.0471711,0.00365854,0
0.0487434,0.0038759,0
0.0503158,0.00409832,0
0.0518882,0.0043273,0
0.0534605,0.00456339,0
0.0550329,0.00480618,0
0.0566053,0.00505527,0
0.0581776,0.00531025,0
0.05975,0.00557073,0
0.0613224,0.0058372,0
0.0628947,0.00611094,0
0.0644671,0.00639162,0
0.0660395,0.0066789,0
0.0676119,0.00697242,0
0.0691842,0.00727185,0
0.0707566,0.00757709,0
0.072329,0.00788954,0
0.0739013,0.00820919,0
0.0754737,0.00853572,0
0.0770461,0.00886883,0
0.0786184,0.0092082,0
0.0801908,0.00955354,0
0.0817632,0.00990581,0
0.0833355,0.0102655,0
0.0849079,0.0106324,0
0.0864803,0.0110062,0
0.0880526,0.0113866,0
0.089625,0.0117733,0
0.0911974,0.0121666,0
0.0927698,0.0125675,0
0.0943421,0.0129758,0
0.0959145,0.0133914,0
0.0974869,0.0138138,0
0.0990592,0.0142429,0
0.100632,0.0146786,0
0.102204,0.0151218,0
0.103776,0.0155728,0
0.105349,0.0160312,0
0.106921,0.0164969,0
0.108493,0.0169695,0
0.110066,0.0174488,0
