# 20240809_111039
alpha,Df0Re,Df0Im
0,0.0806584,-0.0783366
0.01,0.0809272,-0.0785535
0.02,0.0810866,-0.0786241
0.03,0.0812275,-0.0786392
0.04,0.0813957,-0.0786444
0.05,0.0816107,-0.0786586
0.06,0.0818781,-0.0786863
0.07,0.0821969,-0.0787255
0.08,0.0825641,-0.0787722
0.09,0.0829771,-0.0788227
0.1,0.0834347,-0.0788744
0.11,0.0839369,-0.0789259
0.12,0.0844849,-0.078977
0.13,0.0850808,-0.079028
0.14,0.0857267,-0.0790793
0.15,0.086425,-0.0791311
0.16,0.0871777,-0.079183
0.17,0.0879865,-0.0792342
0.18,0.0888526,-0.079283
0.19,0.089777,-0.0793274
0.2,0.0907603,-0.0793649
0.21,0.0918032,-0.0793924
0.22,0.0929063,-0.0794069
0.23,0.0940702,-0.0794051
0.24,0.0952957,-0.0793837
0.25,0.0965839,-0.0793393
0.26,0.0979359,-0.0792684
0.27,0.0993532,-0.0791675
0.28,0.100837,-0.0790328
0.29,0.102388,-0.0788603
0.3,0.104009,-0.0786458
0.31,0.105699,-0.0783846
0.32,0.10746,-0.0780716
0.33,0.10929,-0.0777012
0.34,0.111191,-0.0772674
0.35,0.11316,-0.0767636
0.36,0.115195,-0.0761831
0.37,0.117295,-0.0755185
0.38,0.119456,-0.0747624
0.39,0.121674,-0.0739071
0.4,0.123944,-0.072945
0.41,0.126262,-0.0718684
0.42,0.128622,-0.0706696
0.43,0.131018,-0.0693415
0.44,0.133442,-0.0678768
0.45,0.135888,-0.0662691
0.46,0.138349,-0.064512
0.47,0.140814,-0.0625997
0.48,0.143276,-0.0605268
0.49,0.145726,-0.0582888
0.5,0.148152,-0.0558813
0.51,0.150545,-0.0533008
0.52,0.152892,-0.0505446
0.53,0.155182,-0.0476104
0.54,0.1574,-0.0444971
0.55,0.159534,-0.0412045
0.56,0.161569,-0.0377332
0.57,0.16349,-0.0340852
0.58,0.165281,-0.0302638
0.59,0.166926,-0.0262735
0.6,0.16841,-0.0221205
0.61,0.169717,-0.0178123
0.62,0.170831,-0.0133582
0.63,0.171737,-0.00876913
0.64,0.172421,-0.00405747
0.65,0.17287,0.000762685
0.66,0.173071,0.0056758
0.67,0.173014,0.0106649
0.68,0.17269,0.0157116
0.69,0.17209,0.0207966
0.7,0.171207,0.0258992
0.71,0.170038,0.030998
0.72,0.168579,0.0360707
0.73,0.166829,0.0410945
0.74,0.164788,0.046046
0.75,0.162457,0.0509014
0.76,0.159841,0.0556367
0.77,0.156944,0.060228
0.78,0.153776,0.0646515
0.79,0.150344,0.0688841
0.8,0.14666,0.0729032
0.81,0.14274,0.0766874
0.82,0.138598,0.0802169
0.83,0.134254,0.0834738
0.84,0.129729,0.0864423
0.85,0.125044,0.0891095
0.86,0.120226,0.0914653
0.87,0.1153,0.093503
0.88,0.110294,0.0952194
0.89,0.105235,0.0966145
0.9,0.100152,0.0976921
0.91,0.0950718,0.0984592
0.92,0.0900213,0.0989257
0.93,0.0850252,0.0991041
0.94,0.0801064,0.0990092
0.95,0.0752858,0.0986573
0.96,0.0705816,0.0980661
0.97,0.0660094,0.097254
0.98,0.0615824,0.0962398
0.99,0.0573114,0.0950424
1,0.0532046,0.0936807
1.01,0.0492684,0.0921734
1.02,0.0455071,0.090539
1.03,0.0419236,0.0887958
1.04,0.038519,0.0869616
1.05,0.0352933,0.0850543
1.06,0.032245,0.083091
1.07,0.0293715,0.0810883
1.08,0.0266692,0.0790618
1.09,0.0241333,0.077026
1.1,0.0217581,0.0749934
1.11,0.0195371,0.0729747
1.12,0.0174629,0.0709783
1.13,0.0155279,0.0690103
1.14,0.0137241,0.0670744
1.15,0.0120437,0.0651726
1.16,0.010479,0.0633056
1.17,0.00902278,0.0614735
1.18,0.00766846,0.0596766
1.19,0.00640987,0.0579162
1.2,0.00524134,0.056195
1.21,0.00415751,0.0545178
1.22,0.00315313,0.0528905
1.23,0.00222293,0.0513201
1.24,0.0013615,0.0498133
1.25,0.000563284,0.0483755
1.26,-0.000177261,0.0470088
1.27,-0.000865473,0.0457118
1.28,-0.00150616,0.0444788
1.29,-0.00210334,0.0432999
1.3,-0.00266006,0.0421628
1.31,-0.00317846,0.0410547
1.32,-0.00365999,0.0399654
1.33,-0.00410596,0.0388895
1.34,-0.00451816,0.0378288
1.35,-0.0048994,0.0367926
1.36,-0.00525389,0.0357964
1.37,-0.00558708,0.0348589
1.38,-0.00590504,0.033997
1.39,-0.00621347,0.0332212
1.4,-0.00651662,0.0325326
1.41,-0.00681676,0.0319235
1.42,-0.00711479,0.031382
1.43,-0.00741237,0.0309024
1.44,-0.00771536,0.0304968
1.45,-0.00803741,0.0302041
1.46,-0.00840188,0.0300905
1.47,-0.0088393,0.0302349
1.48,-0.00937935,0.0307
1.49,-0.0100389,0.0314976
1.5,-0.0108136,0.0325743
1.51,-0.0116871,0.0338489
1.52,-0.0126704,0.035329
1.53,-0.0138723,0.0372822
1.54,-0.0155613,0.0403532
1.55,-0.0181482,0.0454558
1.56,-0.0221057,0.0535302
1.57,-0.0284455,0.0666599
1.58,-0.0425801,0.0967126
