# 20250121_121744
# primespec:	Data/spec_real_constfield_varm/spec_20250121_120119_71/spectr.txt
# qmax:	3
# ma:	1.15495
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.560248
# [=>] Eabc:	0.577475
# B:	1
# Q:	1
p,finalspecRe,finalspecIm
0,53.2842,0
0.0100503,53.3005,0
0.0201005,53.3498,0
0.0301508,53.4336,0
0.040201,53.5549,0
0.0502513,53.7202,0
0.0603015,53.957,0
0.0703518,54.218,0
0.080402,54.4704,0
0.0904523,54.7566,0
0.100503,55.0638,0
0.110553,55.3895,0
0.120603,55.7418,0
0.130653,56.1155,0
0.140704,56.5106,0
0.150754,56.9459,0
0.160804,57.3938,0
0.170854,57.8594,0
0.180905,58.347,0
0.190955,58.8505,0
0.201005,59.3856,0
0.211055,59.9357,0
0.221106,60.4883,0
0.231156,61.0721,0
0.241206,61.6615,0
0.251256,62.2708,0
0.261307,62.8904,0
0.271357,63.5508,0
0.281407,64.1851,0
0.291457,64.8305,0
0.301508,65.4439,0
0.311558,66.1317,0
0.321608,66.8139,0
0.331658,67.4874,0
0.341709,68.1999,0
0.351759,68.8746,0
0.361809,69.5744,0
0.371859,70.2533,0
0.38191,70.8939,0
0.39196,71.6047,0
0.40201,72.2339,0
0.41206,72.9855,0
0.422111,73.7258,0
0.432161,74.5211,0
0.442211,75.3971,0
0.452261,76.1378,0
0.462312,77.1066,0
0.472362,78.2163,0
0.482412,79.3875,0
0.492462,80.7599,0
0.502513,82.2033,0
0.512563,83.3775,0
0.522613,83.4549,0
0.532663,82.0995,0
0.542714,79.1004,0
0.552764,74.0856,0
0.562814,68.1338,0
0.572864,60.9451,0
0.582915,53.5799,0
0.592965,46.4419,0
0.603015,40.1152,0
0.613065,34.7401,0
0.623116,30.5295,0
0.633166,27.218,0
0.643216,25.3066,0
0.653266,22.4406,0
0.663317,20.5624,0
0.673367,18.9224,0
0.683417,17.498,0
0.693467,16.2281,0
0.703518,15.0668,0
0.713568,13.9923,0
0.723618,13.0082,0
0.733668,12.158,0
0.743719,11.3897,0
0.753769,10.626,0
0.763819,9.96103,0
0.773869,9.30989,0
0.78392,8.77138,0
0.79397,8.24858,0
0.80402,7.73963,0
0.81407,7.25397,0
0.824121,6.83001,0
0.834171,6.44611,0
0.844221,6.0668,0
0.854271,5.73047,0
0.864322,5.38775,0
0.874372,5.09871,0
0.884422,4.80993,0
0.894472,4.54436,0
0.904523,4.28375,0
0.914573,4.05706,0
0.924623,3.86249,0
0.934673,3.64989,0
0.944724,3.7732,0
0.954774,3.27715,0
0.964824,3.11921,0
0.974874,2.95533,0
0.984925,2.8151,0
0.994975,2.67695,0
1.00503,2.55321,0
1.01508,2.43283,0
1.02513,2.31668,0
1.03518,2.20936,0
1.04523,2.10466,0
1.05528,2.0151,0
1.06533,1.91774,0
1.07538,1.82519,0
1.08543,1.74088,0
1.09548,1.66579,0
1.10553,1.58669,0
1.11558,1.51363,0
1.12563,1.44753,0
1.13568,1.38139,0
1.14573,1.32077,0
1.15578,1.26818,0
1.16583,1.20893,0
1.17588,1.15936,0
1.18593,1.11188,0
1.19598,1.06584,0
1.20603,1.0249,0
1.21608,0.980154,0
1.22613,0.945342,0
1.23618,0.905085,0
1.24623,0.868815,0
1.25628,0.829358,0
1.26633,0.7988,0
1.27638,0.76841,0
1.28643,0.73834,0
1.29648,0.764104,0
1.30653,0.677464,0
1.31658,0.651946,0
1.32663,0.627708,0
1.33668,0.604259,0
1.34673,0.582161,0
1.35678,0.560326,0
1.36683,0.542557,0
1.37688,0.521313,0
1.38693,0.500164,0
1.39698,0.482198,0
1.40704,0.464492,0
1.41709,0.448269,0
1.42714,0.431419,0
1.43719,0.413577,0
1.44724,0.399972,0
1.45729,0.387018,0
1.46734,0.372915,0
1.47739,0.360866,0
1.48744,0.346761,0
1.49749,0.336244,0
1.50754,0.325936,0
1.51759,0.313624,0
1.52764,0.30279,0
1.53769,0.292003,0
1.54774,0.283383,0
1.55779,0.273323,0
1.56784,0.262821,0
1.57789,0.253896,0
1.58794,0.24584,0
1.59799,0.237626,0
1.60804,0.230008,0
1.61809,0.222495,0
1.62814,0.215458,0
1.63819,0.209507,0
1.64824,0.202626,0
1.65829,0.19598,0
1.66834,0.189812,0
1.67839,0.183246,0
1.68844,0.177281,0
1.69849,0.171263,0
1.70854,0.165828,0
1.71859,0.160289,0
1.72864,0.155503,0
1.73869,0.150235,0
1.74874,0.145589,0
1.75879,0.140936,0
1.76884,0.13767,0
1.77889,0.133746,0
1.78894,0.129663,0
1.79899,0.125429,0
1.80905,0.12114,0
1.8191,0.11753,0
1.82915,0.113776,0
1.8392,0.109981,0
1.84925,0.106708,0
1.8593,0.103897,0
1.86935,0.100823,0
1.8794,0.0974845,0
1.88945,0.0945672,0
1.8995,0.0921746,0
1.90955,0.0894026,0
1.9196,0.0870377,0
1.92965,0.0841489,0
1.9397,0.0816863,0
1.94975,0.0793083,0
1.9598,0.0768937,0
1.96985,0.0745217,0
1.9799,0.0719587,0
1.98995,0.0700016,0
2,0.0684436,0
