# 20240927_195706
alpha,DtauRe,DtauIm
0,0,0
0.00314989,-0.0808558,0
0.00629978,-0.155291,0
0.00944968,-0.224031,0
0.0125996,-0.287789,0
0.0157495,-0.347261,0
0.0188994,-0.403111,0
0.0220492,-0.45597,0
0.0251991,-0.506432,0
0.028349,-0.555045,0
0.0314989,-0.602315,0
0.0346488,-0.648701,0
0.0377987,-0.694619,0
0.0409486,-0.740437,0
0.0440985,-0.786483,0
0.0472484,-0.833041,0
0.0503983,-0.880357,0
0.0535482,-0.928639,0
0.0566981,-0.978063,0
0.059848,-1.02877,0
0.0629978,-1.08088,0
0.0661477,-1.13449,0
0.0692976,-1.18965,0
0.0724475,-1.24642,0
0.0755974,-1.30484,0
0.0787473,-1.36491,0
0.0818972,-1.42667,0
0.0850471,-1.49009,0
0.088197,-1.55519,0
0.0913469,-1.62194,0
0.0944968,-1.69035,0
0.0976467,-1.7604,0
0.100797,-1.83208,0
0.103946,-1.9054,0
0.107096,-1.98033,0
0.110246,-2.0569,0
0.113396,-2.13511,0
0.116546,-2.21498,0
0.119696,-2.29653,0
0.122846,-2.3798,0
0.125996,-2.46483,0
0.129146,-2.55166,0
0.132295,-2.64035,0
0.135445,-2.73097,0
0.138595,-2.8236,0
0.141745,-2.9183,0
0.144895,-3.01518,0
0.148045,-3.11431,0
0.151195,-3.21582,0
0.154345,-3.31979,0
0.157495,-3.42636,0
0.160645,-3.53563,0
0.163794,-3.64772,0
0.166944,-3.76277,0
0.170094,-3.88089,0
0.173244,-4.00223,0
0.176394,-4.12692,0
0.179544,-4.25508,0
0.182694,-4.38687,0
0.185844,-4.5224,0
0.188994,-4.66183,0
0.192143,-4.80528,0
0.195293,-4.95289,0
0.198443,-5.10479,0
0.201593,-5.26111,0
0.204743,-5.42199,0
0.207893,-5.58755,0
0.211043,-5.75791,0
0.214193,-5.9332,0
0.217343,-6.11354,0
0.220492,-6.29903,0
0.223642,-6.48979,0
0.226792,-6.68594,0
0.229942,-6.88757,0
0.233092,-7.09478,0
0.236242,-7.30767,0
0.239392,-7.52635,0
0.242542,-7.75089,0
0.245692,-7.98138,0
0.248842,-8.21791,0
0.251991,-8.46055,0
0.255141,-8.70939,0
0.258291,-8.96449,0
0.261441,-9.22593,0
0.264591,-9.49376,0
0.267741,-9.76807,0
0.270891,-10.0489,0
0.274041,-10.3363,0
0.277191,-10.6303,0
0.28034,-10.9311,0
0.28349,-11.2385,0
0.28664,-11.5528,0
0.28979,-11.8739,0
