# 20240927_195706
alpha,rRe,rIm
0.352211,36.3472,0
0.353783,36.5122,0
0.355355,36.6772,0
0.356928,36.8422,0
0.3585,37.0071,0
0.360072,37.172,0
0.361645,37.3368,0
0.363217,37.5015,0
0.36479,37.6663,0
0.366362,37.8309,0
0.367934,37.9955,0
0.369507,38.1601,0
0.371079,38.3246,0
0.372651,38.489,0
0.374224,38.6534,0
0.375796,38.8177,0
0.377368,38.982,0
0.378941,39.1461,0
0.380513,39.3102,0
0.382086,39.4743,0
0.383658,39.6382,0
0.38523,39.8021,0
0.386803,39.9659,0
0.388375,40.1296,0
0.389947,40.2932,0
0.39152,40.4567,0
0.393092,40.6201,0
0.394665,40.7835,0
0.396237,40.9467,0
0.397809,41.1099,0
0.399382,41.2729,0
0.400954,41.4358,0
0.402526,41.5987,0
0.404099,41.7614,0
0.405671,41.924,0
0.407243,42.0865,0
0.408816,42.2489,0
0.410388,42.4111,0
0.411961,42.5733,0
0.413533,42.7353,0
0.415105,42.8972,0
0.416678,43.0589,0
0.41825,43.2205,0
0.419822,43.382,0
0.421395,43.5434,0
0.422967,43.7045,0
0.42454,43.8656,0
0.426112,44.0265,0
0.427684,44.1873,0
0.429257,44.3479,0
0.430829,44.5083,0
0.432401,44.6686,0
0.433974,44.8287,0
0.435546,44.9887,0
0.437118,45.1485,0
0.438691,45.3081,0
0.440263,45.4676,0
0.441836,45.6268,0
0.443408,45.7859,0
0.44498,45.9448,0
0.446553,46.1036,0
0.448125,46.2621,0
0.449697,46.4205,0
0.45127,46.5786,0
0.452842,46.7366,0
0.454415,46.8944,0
0.455987,47.0519,0
0.457559,47.2093,0
0.459132,47.3664,0
0.460704,47.5234,0
0.462276,47.6801,0
0.463849,47.8366,0
0.465421,47.9929,0
0.466994,48.149,0
0.468566,48.3048,0
0.470138,48.4605,0
0.471711,48.6159,0
0.473283,48.771,0
0.474855,48.9259,0
0.476428,49.0806,0
0.478,49.2351,0
0.479572,49.3893,0
0.481145,49.5432,0
0.482717,49.6969,0
0.48429,49.8503,0
0.485862,50.0035,0
0.487434,50.1565,0
0.489007,50.3091,0
0.490579,50.4615,0
0.492151,50.6137,0
0.493724,50.7655,0
0.495296,50.9171,0
0.496869,51.0684,0
0.498441,51.2195,0
0.500013,51.3702,0
0.501586,51.5207,0
0.503158,51.6709,0
0.50473,51.8207,0
0.506303,51.9703,0
0.507875,52.1196,0
0.509447,52.2686,0
0.51102,52.4173,0
0.512592,52.5657,0
0.514165,52.7138,0
0.515737,52.8616,0
0.517309,53.009,0
0.518882,53.1562,0
0.520454,53.303,0
0.522026,53.4495,0
0.523599,53.5957,0
0.525171,53.7415,0
0.526744,53.887,0
0.528316,54.0322,0
0.529888,54.1771,0
0.531461,54.3216,0
0.533033,54.4657,0
0.534605,54.6096,0
0.536178,54.753,0
0.53775,54.8961,0
0.539322,55.0389,0
0.540895,55.1813,0
0.542467,55.3234,0
0.54404,55.4651,0
0.545612,55.6064,0
0.547184,55.7473,0
0.548757,55.8879,0
0.550329,56.0281,0
0.551901,56.1679,0
0.553474,56.3074,0
0.555046,56.4464,0
0.556619,56.5851,0
0.558191,56.7234,0
0.559763,56.8613,0
0.561336,56.9988,0
0.562908,57.1359,0
0.56448,57.2726,0
0.566053,57.4088,0
0.567625,57.5447,0
0.569197,57.6802,0
0.57077,57.8153,0
0.572342,57.9499,0
0.573915,58.0841,0
0.575487,58.2179,0
0.577059,58.3513,0
0.578632,58.4842,0
0.580204,58.6167,0
0.581776,58.7488,0
0.583349,58.8805,0
0.584921,59.0117,0
0.586494,59.1424,0
0.588066,59.2727,0
0.589638,59.4026,0
0.591211,59.532,0
0.592783,59.6609,0
0.594355,59.7894,0
0.595928,59.9174,0
0.5975,60.045,0
0.599072,60.1721,0
0.600645,60.2987,0
0.602217,60.4249,0
0.60379,60.5505,0
0.605362,60.6757,0
0.606934,60.8004,0
0.608507,60.9246,0
0.610079,61.0483,0
0.611651,61.1716,0
0.613224,61.2943,0
0.614796,61.4165,0
0.616369,61.5383,0
0.617941,61.6595,0
0.619513,61.7802,0
0.621086,61.9004,0
0.622658,62.0201,0
0.62423,62.1393,0
0.625803,62.2579,0
0.627375,62.3761,0
0.628947,62.4937,0
0.63052,62.6107,0
0.632092,62.7273,0
0.633665,62.8433,0
0.635237,62.9588,0
0.636809,63.0737,0
0.638382,63.1881,0
0.639954,63.3019,0
0.641526,63.4152,0
0.643099,63.5279,0
0.644671,63.6401,0
0.646244,63.7517,0
0.647816,63.8627,0
0.649388,63.9732,0
0.650961,64.0831,0
0.652533,64.1925,0
0.654105,64.3013,0
0.655678,64.4095,0
0.65725,64.5171,0
0.658822,64.6241,0
0.660395,64.7306,0
0.661967,64.8364,0
0.66354,64.9417,0
0.665112,65.0464,0
0.666684,65.1505,0
0.668257,65.254,0
0.669829,65.3569,0
0.671401,65.4591,0
0.672974,65.5608,0
0.674546,65.6619,0
0.676119,65.7624,0
0.677691,65.8622,0
0.679263,65.9614,0
0.680836,66.0601,0
0.682408,66.1581,0
0.68398,66.2554,0
0.685553,66.3522,0
0.687125,66.4483,0
0.688697,66.5438,0
0.69027,66.6386,0
0.691842,66.7329,0
0.693415,66.8264,0
0.694987,66.9194,0
0.696559,67.0117,0
0.698132,67.1034,0
0.699704,67.1944,0
0.701276,67.2847,0
0.702849,67.3745,0
0.704421,67.4635,0
0.705994,67.5519,0
0.707566,67.6397,0
0.709138,67.7268,0
0.710711,67.8132,0
0.712283,67.899,0
0.713855,67.9841,0
0.715428,68.0686,0
0.717,68.1523,0
0.718572,68.2354,0
0.720145,68.3179,0
0.721717,68.3996,0
0.72329,68.4807,0
0.724862,68.5611,0
0.726434,68.6409,0
0.728007,68.7199,0
0.729579,68.7983,0
0.731151,68.876,0
0.732724,68.953,0
0.734296,69.0293,0
0.735869,69.105,0
0.737441,69.1799,0
0.739013,69.2542,0
0.740586,69.3277,0
0.742158,69.4006,0
0.74373,69.4728,0
0.745303,69.5443,0
0.746875,69.6151,0
0.748447,69.6851,0
0.75002,69.7545,0
0.751592,69.8232,0
0.753165,69.8912,0
0.754737,69.9585,0
0.756309,70.0251,0
0.757882,70.0909,0
0.759454,70.1561,0
0.761026,70.2206,0
0.762599,70.2843,0
0.764171,70.3473,0
0.765744,70.4097,0
0.767316,70.4713,0
0.768888,70.5322,0
0.770461,70.5924,0
0.772033,70.6519,0
0.773605,70.7106,0
0.775178,70.7687,0
0.77675,70.826,0
0.778323,70.8826,0
0.779895,70.9386,0
0.781467,70.9937,0
0.78304,71.0482,0
0.784612,71.1019,0
0.786184,71.155,0
0.787757,71.2073,0
0.789329,71.2589,0
0.790901,71.3097,0
0.792474,71.3599,0
0.794046,71.4093,0
0.795619,71.458,0
0.797191,71.506,0
0.798763,71.5532,0
0.800336,71.5998,0
0.801908,71.6456,0
0.80348,71.6907,0
0.805053,71.7351,0
0.806625,71.7787,0
0.808198,71.8216,0
0.80977,71.8638,0
0.811342,71.9053,0
0.812915,71.946,0
0.814487,71.9861,0
0.816059,72.0254,0
0.817632,72.064,0
0.819204,72.1018,0
0.820776,72.139,0
0.822349,72.1754,0
0.823921,72.2111,0
0.825494,72.2461,0
0.827066,72.2803,0
0.828638,72.3139,0
0.830211,72.3467,0
0.831783,72.3788,0
0.833355,72.4102,0
0.834928,72.4409,0
0.8365,72.4708,0
0.838073,72.5001,0
0.839645,72.5286,0
0.841217,72.5564,0
0.84279,72.5835,0
0.844362,72.6099,0
0.845934,72.6356,0
0.847507,72.6606,0
0.849079,72.6849,0
0.850651,72.7084,0
0.852224,72.7313,0
0.853796,72.7534,0
0.855369,72.7749,0
0.856941,72.7957,0
0.858513,72.8157,0
0.860086,72.8351,0
0.861658,72.8538,0
0.86323,72.8717,0
0.864803,72.889,0
0.866375,72.9056,0
0.867948,72.9215,0
0.86952,72.9367,0
0.871092,72.9513,0
0.872665,72.9651,0
0.874237,72.9783,0
0.875809,72.9908,0
0.877382,73.0026,0
0.878954,73.0138,0
0.880526,73.0243,0
0.882099,73.0341,0
0.883671,73.0432,0
0.885244,73.0517,0
0.886816,73.0596,0
0.888388,73.0668,0
0.889961,73.0733,0
0.891533,73.0792,0
0.893105,73.0844,0
0.894678,73.089,0
0.89625,73.0929,0
0.897823,73.0962,0
0.899395,73.0989,0
0.900967,73.1009,0
0.90254,73.1024,0
0.904112,73.1031,0
0.905684,73.1031,0
0.907257,73.1029,0
0.908829,73.1019,0
0.910401,73.1001,0
0.911974,73.0979,0
0.913546,73.095,0
0.915119,73.0915,0
0.916691,73.0874,0
0.918263,73.0828,0
0.919836,73.0775,0
0.921408,73.0717,0
0.92298,73.0653,0
0.924553,73.0583,0
0.926125,73.0508,0
0.927698,73.0426,0
0.92927,73.034,0
0.930842,73.0247,0
0.932415,73.0149,0
0.933987,73.0046,0
0.935559,72.9937,0
0.937132,72.9823,0
0.938704,72.9704,0
0.940276,72.9579,0
0.941849,72.9449,0
0.943421,72.9314,0
0.944994,72.9173,0
0.946566,72.9028,0
0.948138,72.8877,0
0.949711,72.8722,0
0.951283,72.8561,0
0.952855,72.8396,0
0.954428,72.8226,0
0.956,72.8051,0
0.957573,72.7871,0
0.959145,72.7686,0
0.960717,72.7497,0
0.96229,72.7304,0
0.963862,72.7105,0
0.965434,72.6903,0
0.967007,72.6695,0
0.968579,72.6484,0
0.970151,72.6268,0
0.971724,72.6047,0
0.973296,72.5823,0
0.974869,72.5594,0
0.976441,72.5361,0
0.978013,72.5125,0
0.979586,72.4884,0
0.981158,72.4639,0
0.98273,72.439,0
0.984303,72.4137,0
0.985875,72.3881,0
0.987448,72.362,0
0.98902,72.3356,0
0.990592,72.3089,0
0.992165,72.2817,0
0.993737,72.2543,0
0.995309,72.2264,0
0.996882,72.1982,0
0.998454,72.1697,0
1.00003,72.1409,0
1.0016,72.1117,0
1.00317,72.0822,0
1.00474,72.0523,0
1.00632,72.0222,0
1.00789,71.9917,0
1.00946,71.961,0
1.01103,71.9299,0
1.01261,71.8985,0
1.01418,71.8669,0
1.01575,71.835,0
1.01732,71.8028,0
1.01889,71.7703,0
1.02047,71.7375,0
1.02204,71.7045,0
1.02361,71.6712,0
1.02518,71.6377,0
1.02676,71.6039,0
1.02833,71.5699,0
1.0299,71.5356,0
1.03147,71.5011,0
1.03305,71.4663,0
1.03462,71.4314,0
1.03619,71.3962,0
1.03776,71.3608,0
1.03934,71.3251,0
1.04091,71.2893,0
1.04248,71.2533,0
1.04405,71.217,0
1.04563,71.1806,0
1.0472,71.144,0
1.04877,71.1071,0
1.05034,71.0702,0
1.05191,71.033,0
1.05349,70.9956,0
1.05506,70.9581,0
1.05663,70.9204,0
1.0582,70.8826,0
1.05978,70.8446,0
1.06135,70.8064,0
1.06292,70.7681,0
1.06449,70.7297,0
1.06607,70.6911,0
1.06764,70.6524,0
1.06921,70.6135,0
1.07078,70.5745,0
1.07236,70.5354,0
1.07393,70.4962,0
1.0755,70.4568,0
1.07707,70.4173,0
1.07864,70.3778,0
1.08022,70.3381,0
1.08179,70.2983,0
1.08336,70.2584,0
1.08493,70.2184,0
1.08651,70.1783,0
1.08808,70.1382,0
1.08965,70.0979,0
1.09122,70.0576,0
1.0928,70.0172,0
1.09437,69.9767,0
1.09594,69.9361,0
1.09751,69.8955,0
1.09909,69.8548,0
1.10066,69.8141,0
1.10223,69.7733,0
1.1038,69.7324,0
1.10538,69.6915,0
1.10695,69.6506,0
1.10852,69.6096,0
1.11009,69.5685,0
1.11166,69.5275,0
1.11324,69.4863,0
1.11481,69.4452,0
1.11638,69.404,0
1.11795,69.3628,0
1.11953,69.3216,0
1.1211,69.2804,0
1.12267,69.2391,0
1.12424,69.1978,0
1.12582,69.1566,0
1.12739,69.1153,0
1.12896,69.074,0
1.13053,69.0327,0
1.13211,68.9914,0
1.13368,68.9501,0
1.13525,68.9088,0
1.13682,68.8675,0
1.13839,68.8263,0
1.13997,68.785,0
1.14154,68.7438,0
1.14311,68.7026,0
1.14468,68.6614,0
1.14626,68.6202,0
1.14783,68.5791,0
1.1494,68.538,0
1.15097,68.4969,0
1.15255,68.4558,0
1.15412,68.4148,0
1.15569,68.3739,0
1.15726,68.3329,0
1.15884,68.292,0
1.16041,68.2512,0
1.16198,68.2104,0
1.16355,68.1697,0
1.16513,68.129,0
1.1667,68.0884,0
1.16827,68.0478,0
1.16984,68.0073,0
1.17141,67.9669,0
1.17299,67.9265,0
1.17456,67.8862,0
1.17613,67.8459,0
1.1777,67.8058,0
1.17928,67.7657,0
1.18085,67.7257,0
1.18242,67.6857,0
1.18399,67.6459,0
1.18557,67.6061,0
1.18714,67.5664,0
1.18871,67.5268,0
1.19028,67.4872,0
1.19186,67.4478,0
1.19343,67.4085,0
1.195,67.3692,0
1.19657,67.3301,0
1.19814,67.291,0
1.19972,67.2521,0
1.20129,67.2132,0
1.20286,67.1745,0
1.20443,67.1358,0
1.20601,67.0973,0
1.20758,67.0589,0
1.20915,67.0206,0
1.21072,66.9824,0
1.2123,66.9443,0
1.21387,66.9063,0
1.21544,66.8685,0
1.21701,66.8308,0
1.21859,66.7932,0
1.22016,66.7557,0
1.22173,66.7184,0
1.2233,66.6812,0
1.22488,66.6441,0
1.22645,66.6072,0
1.22802,66.5703,0
1.22959,66.5337,0
1.23116,66.4971,0
1.23274,66.4608,0
1.23431,66.4245,0
1.23588,66.3884,0
1.23745,66.3525,0
1.23903,66.3167,0
1.2406,66.281,0
1.24217,66.2455,0
1.24374,66.2102,0
1.24532,66.175,0
1.24689,66.14,0
1.24846,66.1052,0
1.25003,66.0705,0
1.25161,66.0359,0
1.25318,66.0016,0
1.25475,65.9674,0
1.25632,65.9334,0
1.25789,65.8995,0
1.25947,65.8659,0
1.26104,65.8324,0
1.26261,65.7991,0
1.26418,65.7659,0
1.26576,65.733,0
1.26733,65.7002,0
1.2689,65.6677,0
1.27047,65.6353,0
1.27205,65.6031,0
1.27362,65.5711,0
1.27519,65.5393,0
1.27676,65.5077,0
1.27834,65.4763,0
1.27991,65.4451,0
1.28148,65.4141,0
1.28305,65.3833,0
1.28463,65.3527,0
1.2862,65.3223,0
1.28777,65.2921,0
1.28934,65.2621,0
1.29091,65.2324,0
1.29249,65.2028,0
1.29406,65.1735,0
1.29563,65.1444,0
1.2972,65.1154,0
1.29878,65.0868,0
1.30035,65.0583,0
1.30192,65.0301,0
1.30349,65.0021,0
1.30507,64.9743,0
1.30664,64.9467,0
1.30821,64.9194,0
1.30978,64.8923,0
1.31136,64.8654,0
1.31293,64.8387,0
1.3145,64.8123,0
1.31607,64.7862,0
1.31764,64.7602,0
1.31922,64.7345,0
1.32079,64.7091,0
1.32236,64.6839,0
1.32393,64.6589,0
1.32551,64.6342,0
1.32708,64.6097,0
1.32865,64.5855,0
1.33022,64.5615,0
1.3318,64.5378,0
1.33337,64.5143,0
1.33494,64.4911,0
1.33651,64.4681,0
1.33809,64.4454,0
1.33966,64.423,0
1.34123,64.4008,0
1.3428,64.3789,0
1.34438,64.3572,0
1.34595,64.3359,0
1.34752,64.3148,0
1.34909,64.2939,0
1.35066,64.2734,0
1.35224,64.2531,0
1.35381,64.2331,0
1.35538,64.2134,0
1.35695,64.194,0
1.35853,64.1749,0
1.3601,64.1561,0
1.36167,64.1375,0
1.36324,64.1193,0
1.36482,64.1014,0
1.36639,64.0838,0
1.36796,64.0665,0
1.36953,64.0495,0
1.37111,64.0328,0
1.37268,64.0164,0
1.37425,64.0004,0
1.37582,63.9847,0
1.37739,63.9693,0
1.37897,63.9543,0
1.38054,63.9396,0
1.38211,63.9252,0
1.38368,63.9112,0
1.38526,63.8975,0
1.38683,63.8842,0
1.3884,63.8713,0
1.38997,63.8587,0
1.39155,63.8465,0
1.39312,63.8346,0
1.39469,63.8232,0
1.39626,63.8121,0
1.39784,63.8013,0
1.39941,63.791,0
1.40098,63.7811,0
1.40255,63.7715,0
1.40413,63.7624,0
1.4057,63.7537,0
1.40727,63.7453,0
1.40884,63.7374,0
1.41041,63.7299,0
1.41199,63.7228,0
1.41356,63.7161,0
1.41513,63.7099,0
1.4167,63.7041,0
1.41828,63.6987,0
1.41985,63.6937,0
1.42142,63.6893,0
1.42299,63.6852,0
1.42457,63.6816,0
1.42614,63.6784,0
1.42771,63.6757,0
1.42928,63.6735,0
1.43086,63.6717,0
1.43243,63.6703,0
1.434,63.6697,0
1.43557,63.6693,0
1.43714,63.6694,0
1.43872,63.67,0
1.44029,63.671,0
1.44186,63.6727,0
1.44343,63.6748,0
1.44501,63.6775,0
1.44658,63.6806,0
1.44815,63.6843,0
1.44972,63.6884,0
1.4513,63.6932,0
1.45287,63.6984,0
1.45444,63.7042,0
1.45601,63.7106,0
1.45759,63.7175,0
1.45916,63.725,0
1.46073,63.7331,0
1.4623,63.7417,0
1.46388,63.751,0
1.46545,63.7608,0
1.46702,63.7713,0
1.46859,63.7824,0
1.47016,63.7941,0
1.47174,63.8064,0
1.47331,63.8195,0
1.47488,63.8331,0
1.47645,63.8475,0
1.47803,63.8625,0
1.4796,63.8782,0
1.48117,63.8946,0
1.48274,63.9118,0
1.48432,63.9296,0
1.48589,63.9482,0
1.48746,63.9675,0
1.48903,63.9876,0
1.49061,64.0085,0
1.49218,64.0301,0
1.49375,64.0525,0
1.49532,64.0756,0
1.49689,64.0996,0
1.49847,64.1244,0
1.50004,64.15,0
1.50161,64.1764,0
1.50318,64.2036,0
1.50476,64.2317,0
1.50633,64.2605,0
1.5079,64.2903,0
1.50947,64.3209,0
1.51105,64.3523,0
1.51262,64.3846,0
1.51419,64.4178,0
1.51576,64.4519,0
1.51734,64.4868,0
1.51891,64.5227,0
1.52048,64.5594,0
1.52205,64.5971,0
1.52363,64.6357,0
1.5252,64.6753,0
1.52677,64.7159,0
1.52834,64.7575,0
1.52991,64.8001,0
1.53149,64.8438,0
1.53306,64.8886,0
1.53463,64.9345,0
1.5362,64.9817,0
1.53778,65.0301,0
1.53935,65.0798,0
1.54092,65.1309,0
1.54249,65.1835,0
1.54407,65.2376,0
1.54564,65.2933,0
1.54721,65.3508,0
1.54878,65.4101,0
1.55036,65.4714,0
1.55193,65.5348,0
1.5535,65.6004,0
1.55507,65.6683,0
1.55665,65.7388,0
1.55822,65.8119,0
1.55979,65.8878,0
1.56136,65.9668,0
1.56293,66.0489,0
1.56451,66.1344,0
1.56608,66.2235,0
1.56765,66.3162,0
1.56922,66.4131,0
1.5708,66.515,0
