# 20240927_195706
alpha,DtauRe,DtauIm
0,0,0
0.00157237,-0.0407789,0
0.00314474,-0.0807289,0
0.00471711,-0.118646,0
0.00628947,-0.155057,0
0.00786184,-0.190045,0
0.00943421,-0.223706,0
0.0110066,-0.256122,0
0.0125789,-0.287387,0
0.0141513,-0.317579,0
0.0157237,-0.346789,0
0.0172961,-0.375095,0
0.0188684,-0.402577,0
0.0204408,-0.429314,0
0.0220132,-0.455379,0
0.0235855,-0.480846,0
0.0251579,-0.505784,0
0.0267303,-0.530262,0
0.0283026,-0.554339,0
0.029875,-0.578084,0
0.0314474,-0.601549,0
0.0330197,-0.624796,0
0.0345921,-0.647871,0
0.0361645,-0.670832,0
0.0377368,-0.693718,0
0.0393092,-0.716584,0
0.0408816,-0.73946,0
0.042454,-0.762398,0
0.0440263,-0.785422,0
0.0455987,-0.808579,0
0.0471711,-0.831889,0
0.0487434,-0.855392,0
0.0503158,-0.879106,0
0.0518882,-0.903064,0
0.0534605,-0.927281,0
0.0550329,-0.951785,0
0.0566053,-0.976589,0
0.0581776,-1.00172,0
0.05975,-1.02718,0
0.0613224,-1.05299,0
0.0628947,-1.07915,0
0.0644671,-1.1057,0
0.0660395,-1.13262,0
0.0676119,-1.15993,0
0.0691842,-1.18763,0
0.0707566,-1.21574,0
0.072329,-1.24425,0
0.0739013,-1.27318,0
0.0754737,-1.30251,0
0.0770461,-1.33226,0
0.0786184,-1.36242,0
0.0801908,-1.393,0
0.0817632,-1.424,0
0.0833355,-1.45542,0
0.0849079,-1.48725,0
0.0864803,-1.5195,0
0.0880526,-1.55217,0
0.089625,-1.58525,0
0.0911974,-1.61874,0
0.0927698,-1.65264,0
0.0943421,-1.68696,0
0.0959145,-1.72168,0
0.0974869,-1.75681,0
0.0990592,-1.79235,0
0.100632,-1.82829,0
0.102204,-1.86464,0
0.103776,-1.90139,0
0.105349,-1.93855,0
0.106921,-1.97612,0
0.108493,-2.01409,0
0.110066,-2.05247,0
0.111638,-2.09126,0
0.113211,-2.13046,0
0.114783,-2.17007,0
0.116355,-2.2101,0
0.117928,-2.25054,0
0.1195,-2.29141,0
0.121072,-2.33271,0
0.122645,-2.37444,0
0.124217,-2.4166,0
0.125789,-2.45921,0
0.127362,-2.50226,0
0.128934,-2.54578,0
0.130507,-2.58975,0
0.132079,-2.6342,0
0.133651,-2.67912,0
0.135224,-2.72453,0
0.136796,-2.77044,0
0.138368,-2.81686,0
0.139941,-2.86379,0
0.141513,-2.91125,0
0.143086,-2.95925,0
0.144658,-3.0078,0
0.14623,-3.05692,0
0.147803,-3.1066,0
0.149375,-3.15688,0
0.150947,-3.20776,0
0.15252,-3.25925,0
0.154092,-3.31136,0
0.155665,-3.36412,0
0.157237,-3.41754,0
0.158809,-3.47163,0
0.160382,-3.5264,0
0.161954,-3.58188,0
0.163526,-3.63807,0
0.165099,-3.69499,0
0.166671,-3.75267,0
0.168243,-3.81111,0
0.169816,-3.87033,0
0.171388,-3.93034,0
0.172961,-3.99117,0
0.174533,-4.05284,0
0.176105,-4.11535,0
0.177678,-4.17872,0
0.17925,-4.24298,0
0.180822,-4.30813,0
0.182395,-4.3742,0
0.183967,-4.4412,0
0.18554,-4.50915,0
0.187112,-4.57806,0
0.188684,-4.64796,0
0.190257,-4.71886,0
0.191829,-4.79077,0
0.193401,-4.86372,0
0.194974,-4.93771,0
0.196546,-5.01278,0
0.198118,-5.08892,0
0.199691,-5.16617,0
0.201263,-5.24453,0
0.202836,-5.32402,0
0.204408,-5.40466,0
0.20598,-5.48646,0
0.207553,-5.56944,0
0.209125,-5.65361,0
0.210697,-5.739,0
0.21227,-5.8256,0
0.213842,-5.91345,0
0.215415,-6.00255,0
0.216987,-6.09292,0
0.218559,-6.18457,0
0.220132,-6.27752,0
0.221704,-6.37177,0
0.223276,-6.46736,0
0.224849,-6.56427,0
0.226421,-6.66254,0
0.227993,-6.76217,0
0.229566,-6.86319,0
0.231138,-6.96558,0
0.232711,-7.06939,0
0.234283,-7.17459,0
0.235855,-7.28123,0
0.237428,-7.38931,0
0.239,-7.49883,0
0.240572,-7.60981,0
0.242145,-7.72227,0
0.243717,-7.83619,0
0.24529,-7.95162,0
0.246862,-8.06854,0
0.248434,-8.18698,0
0.250007,-8.30694,0
0.251579,-8.42843,0
0.253151,-8.55146,0
0.254724,-8.67604,0
0.256296,-8.80218,0
0.257868,-8.92989,0
0.259441,-9.05917,0
0.261013,-9.19004,0
0.262586,-9.3225,0
0.264158,-9.45656,0
0.26573,-9.59223,0
0.267303,-9.72952,0
0.268875,-9.86843,0
0.270447,-10.009,0
0.27202,-10.1511,0
0.273592,-10.295,0
0.275165,-10.4404,0
0.276737,-10.5876,0
0.278309,-10.7364,0
0.279882,-10.8869,0
0.281454,-11.039,0
0.283026,-11.1928,0
0.284599,-11.3483,0
0.286171,-11.5056,0
0.287743,-11.6645,0
0.289316,-11.8251,0
0.290888,-11.9874,0
0.292461,-12.1515,0
0.294033,-12.3172,0
0.295605,-12.4847,0
0.297178,-12.6539,0
0.29875,-12.8249,0
0.300322,-12.9975,0
0.301895,-13.1719,0
0.303467,-13.3481,0
0.30504,-13.526,0
0.306612,-13.7057,0
0.308184,-13.8871,0
0.309757,-14.0703,0
0.311329,-14.2552,0
0.312901,-14.4419,0
0.314474,-14.6304,0
0.316046,-14.8206,0
0.317618,-15.0126,0
0.319191,-15.2064,0
0.320763,-15.4019,0
0.322336,-15.5992,0
0.323908,-15.7983,0
0.32548,-15.9992,0
0.327053,-16.2018,0
0.328625,-16.4063,0
0.330197,-16.6125,0
0.33177,-16.8205,0
0.333342,-17.0303,0
0.334915,-17.2418,0
0.336487,-17.4552,0
0.338059,-17.6703,0
0.339632,-17.8872,0
0.341204,-18.1059,0
0.342776,-18.3264,0
0.344349,-18.5486,0
0.345921,-18.7726,0
0.347493,-18.9984,0
0.349066,-19.226,0
0.350638,-19.4553,0
0.352211,-19.6865,0
0.353783,-19.9193,0
0.355355,-20.154,0
0.356928,-20.3904,0
0.3585,-20.6285,0
0.360072,-20.8684,0
0.361645,-21.1101,0
0.363217,-21.3535,0
0.36479,-21.5986,0
0.366362,-21.8455,0
0.367934,-22.0941,0
0.369507,-22.3445,0
0.371079,-22.5966,0
0.372651,-22.8503,0
0.374224,-23.1058,0
0.375796,-23.363,0
0.377368,-23.6219,0
0.378941,-23.8825,0
0.380513,-24.1447,0
0.382086,-24.4087,0
0.383658,-24.6743,0
0.38523,-24.9415,0
0.386803,-25.2105,0
0.388375,-25.481,0
0.389947,-25.7532,0
0.39152,-26.027,0
0.393092,-26.3025,0
0.394665,-26.5795,0
0.396237,-26.8582,0
0.397809,-27.1384,0
0.399382,-27.4202,0
0.400954,-27.7036,0
0.402526,-27.9886,0
0.404099,-28.275,0
0.405671,-28.5631,0
0.407243,-28.8526,0
0.408816,-29.1436,0
0.410388,-29.4362,0
0.411961,-29.7302,0
0.413533,-30.0257,0
0.415105,-30.3227,0
0.416678,-30.6211,0
0.41825,-30.921,0
0.419822,-31.2223,0
0.421395,-31.525,0
0.422967,-31.8291,0
0.42454,-32.1345,0
0.426112,-32.4414,0
0.427684,-32.7496,0
0.429257,-33.0591,0
0.430829,-33.37,0
0.432401,-33.6821,0
0.433974,-33.9956,0
0.435546,-34.3103,0
0.437118,-34.6263,0
0.438691,-34.9436,0
0.440263,-35.2621,0
0.441836,-35.5818,0
0.443408,-35.9027,0
0.44498,-36.2248,0
0.446553,-36.5481,0
0.448125,-36.8726,0
0.449697,-37.1981,0
0.45127,-37.5248,0
0.452842,-37.8527,0
0.454415,-38.1816,0
0.455987,-38.5116,0
0.457559,-38.8426,0
0.459132,-39.1747,0
0.460704,-39.5078,0
0.462276,-39.8419,0
0.463849,-40.1771,0
0.465421,-40.5132,0
0.466994,-40.8502,0
0.468566,-41.1883,0
0.470138,-41.5272,0
0.471711,-41.8671,0
0.473283,-42.2078,0
0.474855,-42.5495,0
0.476428,-42.892,0
0.478,-43.2354,0
0.479572,-43.5796,0
0.481145,-43.9246,0
0.482717,-44.2704,0
0.48429,-44.6171,0
0.485862,-44.9644,0
0.487434,-45.3126,0
0.489007,-45.6615,0
0.490579,-46.0111,0
0.492151,-46.3614,0
0.493724,-46.7124,0
0.495296,-47.0641,0
0.496869,-47.4165,0
0.498441,-47.7695,0
0.500013,-48.1232,0
0.501586,-48.4775,0
0.503158,-48.8324,0
0.50473,-49.1879,0
0.506303,-49.5439,0
0.507875,-49.9005,0
0.509447,-50.2577,0
0.51102,-50.6154,0
0.512592,-50.9737,0
0.514165,-51.3324,0
0.515737,-51.6917,0
0.517309,-52.0514,0
0.518882,-52.4116,0
0.520454,-52.7723,0
0.522026,-53.1334,0
0.523599,-53.495,0
0.525171,-53.8569,0
0.526744,-54.2193,0
0.528316,-54.582,0
0.529888,-54.9452,0
0.531461,-55.3087,0
0.533033,-55.6726,0
0.534605,-56.0368,0
0.536178,-56.4013,0
0.53775,-56.7662,0
0.539322,-57.1314,0
0.540895,-57.4969,0
0.542467,-57.8626,0
