# 20240927_195706
alpha,tauRe,tauIm
0,104.08,0
0.00314989,104.086,0
0.00629978,104.09,0
0.00944968,104.093,0
0.0125996,104.095,0
0.0157495,104.096,0
0.0188994,104.096,0
0.0220492,104.095,0
0.0251991,104.094,0
0.028349,104.093,0
0.0314989,104.091,0
0.0346488,104.089,0
0.0377987,104.087,0
0.0409486,104.084,0
0.0440985,104.082,0
0.0472484,104.079,0
0.0503983,104.076,0
0.0535482,104.073,0
0.0566981,104.07,0
0.059848,104.067,0
0.0629978,104.063,0
0.0661477,104.06,0
0.0692976,104.056,0
0.0724475,104.052,0
0.0755974,104.048,0
0.0787473,104.044,0
0.0818972,104.04,0
0.0850471,104.036,0
0.088197,104.031,0
0.0913469,104.026,0
0.0944968,104.021,0
0.0976467,104.016,0
0.100797,104.01,0
0.103946,104.005,0
0.107096,103.999,0
0.110246,103.992,0
0.113396,103.986,0
0.116546,103.979,0
0.119696,103.972,0
0.122846,103.965,0
0.125996,103.957,0
0.129146,103.95,0
0.132295,103.941,0
0.135445,103.933,0
0.138595,103.924,0
0.141745,103.915,0
0.144895,103.906,0
0.148045,103.896,0
0.151195,103.886,0
0.154345,103.876,0
0.157495,103.865,0
0.160645,103.854,0
0.163794,103.843,0
0.166944,103.831,0
0.170094,103.819,0
0.173244,103.807,0
0.176394,103.794,0
0.179544,103.781,0
0.182694,103.767,0
0.185844,103.753,0
0.188994,103.739,0
0.192143,103.724,0
0.195293,103.708,0
0.198443,103.692,0
0.201593,103.676,0
0.204743,103.659,0
0.207893,103.642,0
0.211043,103.624,0
0.214193,103.606,0
0.217343,103.587,0
0.220492,103.567,0
0.223642,103.547,0
0.226792,103.526,0
0.229942,103.505,0
0.233092,103.483,0
0.236242,103.461,0
0.239392,103.437,0
0.242542,103.413,0
0.245692,103.389,0
0.248842,103.363,0
0.251991,103.337,0
0.255141,103.31,0
0.258291,103.283,0
0.261441,103.254,0
0.264591,103.225,0
0.267741,103.195,0
0.270891,103.164,0
0.274041,103.132,0
0.277191,103.099,0
0.28034,103.065,0
0.28349,103.031,0
0.28664,102.995,0
0.28979,102.959,0
0.29294,102.921,0
0.29609,102.882,0
0.29924,102.843,0
0.30239,102.802,0
0.30554,102.76,0
0.308689,102.717,0
0.311839,102.673,0
0.314989,102.628,0
0.318139,102.581,0
0.321289,102.534,0
0.324439,102.485,0
0.327589,102.435,0
0.330739,102.383,0
0.333889,102.331,0
0.337038,102.277,0
0.340188,102.222,0
0.343338,102.165,0
0.346488,102.107,0
0.349638,102.047,0
0.352788,101.986,0
0.355938,101.924,0
0.359088,101.86,0
0.362238,101.795,0
0.365388,101.728,0
0.368537,101.66,0
0.371687,101.59,0
0.374837,101.518,0
0.377987,101.445,0
0.381137,101.37,0
0.384287,101.294,0
0.387437,101.216,0
0.390587,101.136,0
0.393737,101.054,0
0.396886,100.971,0
0.400036,100.886,0
0.403186,100.799,0
0.406336,100.71,0
0.409486,100.62,0
0.412636,100.527,0
0.415786,100.433,0
0.418936,100.337,0
0.422086,100.239,0
0.425235,100.139,0
0.428385,100.037,0
0.431535,99.9336,0
0.434685,99.8278,0
0.437835,99.72,0
0.440985,99.6102,0
0.444135,99.4984,0
0.447285,99.3846,0
0.450435,99.2686,0
0.453585,99.1506,0
0.456734,99.0305,0
0.459884,98.9084,0
0.463034,98.7841,0
0.466184,98.6576,0
0.469334,98.5291,0
0.472484,98.3984,0
0.475634,98.2655,0
0.478784,98.1304,0
0.481934,97.9932,0
0.485083,97.8537,0
0.488233,97.7121,0
0.491383,97.5682,0
0.494533,97.4222,0
0.497683,97.2738,0
0.500833,97.1233,0
0.503983,96.9705,0
0.507133,96.8154,0
0.510283,96.6581,0
0.513432,96.4985,0
0.516582,96.3366,0
0.519732,96.1725,0
0.522882,96.0061,0
0.526032,95.8373,0
0.529182,95.6663,0
0.532332,95.493,0
0.535482,95.3174,0
0.538632,95.1395,0
0.541781,94.9592,0
0.544931,94.7767,0
0.548081,94.5918,0
0.551231,94.4046,0
0.554381,94.2151,0
0.557531,94.0233,0
0.560681,93.8292,0
0.563831,93.6327,0
0.566981,93.4339,0
0.570131,93.2328,0
0.57328,93.0293,0
0.57643,92.8236,0
0.57958,92.6155,0
0.58273,92.4051,0
0.58588,92.1923,0
0.58903,91.9772,0
0.59218,91.7599,0
0.59533,91.5402,0
0.59848,91.3181,0
0.601629,91.0938,0
0.604779,90.8671,0
0.607929,90.6382,0
0.611079,90.4069,0
0.614229,90.1734,0
0.617379,89.9375,0
0.620529,89.6993,0
0.623679,89.4589,0
0.626829,89.2161,0
0.629978,88.9711,0
0.633128,88.7239,0
0.636278,88.4743,0
0.639428,88.2225,0
0.642578,87.9684,0
0.645728,87.7121,0
0.648878,87.4536,0
0.652028,87.1928,0
0.655178,86.9298,0
0.658328,86.6646,0
0.661477,86.3972,0
0.664627,86.1276,0
0.667777,85.8558,0
0.670927,85.5818,0
0.674077,85.3057,0
0.677227,85.0274,0
0.680377,84.747,0
0.683527,84.4645,0
0.686677,84.1799,0
0.689826,83.8932,0
0.692976,83.6044,0
0.696126,83.3135,0
0.699276,83.0206,0
0.702426,82.7257,0
0.705576,82.4287,0
0.708726,82.1298,0
0.711876,81.8289,0
0.715026,81.526,0
0.718175,81.2212,0
0.721325,80.9144,0
0.724475,80.6057,0
0.727625,80.2952,0
0.730775,79.9828,0
0.733925,79.6686,0
0.737075,79.3525,0
0.740225,79.0346,0
0.743375,78.715,0
0.746525,78.3936,0
0.749674,78.0705,0
0.752824,77.7457,0
0.755974,77.4192,0
0.759124,77.091,0
0.762274,76.7612,0
0.765424,76.4298,0
0.768574,76.0968,0
0.771724,75.7623,0
0.774874,75.4262,0
0.778023,75.0887,0
0.781173,74.7497,0
0.784323,74.4092,0
0.787473,74.0673,0
0.790623,73.724,0
0.793773,73.3794,0
0.796923,73.0334,0
0.800073,72.6861,0
0.803223,72.3376,0
0.806372,71.9878,0
0.809522,71.6368,0
0.812672,71.2846,0
0.815822,70.9312,0
0.818972,70.5768,0
0.822122,70.2212,0
0.825272,69.8646,0
0.828422,69.507,0
0.831572,69.1484,0
0.834722,68.7888,0
0.837871,68.4283,0
0.841021,68.0669,0
0.844171,67.7046,0
0.847321,67.3415,0
0.850471,66.9776,0
0.853621,66.613,0
0.856771,66.2476,0
0.859921,65.8816,0
0.863071,65.5149,0
0.86622,65.1476,0
0.86937,64.7797,0
0.87252,64.4113,0
0.87567,64.0423,0
0.87882,63.6729,0
0.88197,63.3031,0
0.88512,62.9329,0
0.88827,62.5623,0
0.89142,62.1914,0
0.894569,61.8202,0
0.897719,61.4488,0
0.900869,61.0771,0
0.904019,60.7053,0
0.907169,60.3334,0
0.910319,59.9614,0
0.913469,59.5894,0
0.916619,59.2173,0
0.919769,58.8453,0
0.922918,58.4733,0
0.926068,58.1015,0
0.929218,57.7298,0
0.932368,57.3583,0
0.935518,56.987,0
0.938668,56.616,0
0.941818,56.2453,0
0.944968,55.875,0
0.948118,55.505,0
0.951268,55.1355,0
0.954417,54.7664,0
0.957567,54.3978,0
0.960717,54.0297,0
0.963867,53.6622,0
0.967017,53.2953,0
0.970167,52.929,0
0.973317,52.5634,0
0.976467,52.1985,0
0.979617,51.8344,0
0.982766,51.471,0
0.985916,51.1085,0
0.989066,50.7467,0
0.992216,50.3859,0
0.995366,50.0259,0
0.998516,49.6669,0
1.00167,49.3088,0
1.00482,48.9517,0
1.00797,48.5956,0
1.01112,48.2405,0
1.01427,47.8865,0
1.01742,47.5336,0
1.02057,47.1817,0
1.02372,46.831,0
1.02686,46.4815,0
1.03001,46.1331,0
1.03316,45.7859,0
1.03631,45.4399,0
1.03946,45.0951,0
1.04261,44.7515,0
1.04576,44.4092,0
1.04891,44.0682,0
1.05206,43.7285,0
1.05521,43.39,0
1.05836,43.0529,0
1.06151,42.717,0
1.06466,42.3825,0
1.06781,42.0494,0
1.07096,41.7176,0
1.07411,41.3871,0
1.07726,41.058,0
1.08041,40.7303,0
1.08356,40.404,0
1.08671,40.079,0
1.08986,39.7555,0
1.09301,39.4333,0
1.09616,39.1126,0
1.09931,38.7932,0
1.10246,38.4753,0
1.10561,38.1587,0
1.10876,37.8436,0
1.11191,37.5299,0
1.11506,37.2177,0
1.11821,36.9068,0
1.12136,36.5974,0
1.12451,36.2894,0
1.12766,35.9828,0
1.13081,35.6777,0
1.13396,35.3739,0
1.13711,35.0716,0
1.14026,34.7707,0
1.14341,34.4713,0
1.14656,34.1732,0
1.14971,33.8766,0
1.15286,33.5814,0
1.15601,33.2875,0
1.15916,32.9951,0
1.16231,32.7041,0
1.16546,32.4145,0
1.16861,32.1263,0
1.17176,31.8395,0
1.17491,31.5541,0
1.17806,31.27,0
1.18121,30.9874,0
1.18436,30.706,0
1.18751,30.4261,0
1.19066,30.1475,0
1.19381,29.8703,0
1.19696,29.5944,0
1.20011,29.3198,0
1.20326,29.0465,0
1.20641,28.7746,0
1.20956,28.504,0
1.21271,28.2347,0
1.21586,27.9666,0
1.21901,27.6999,0
1.22216,27.4344,0
1.22531,27.1702,0
1.22846,26.9073,0
1.23161,26.6456,0
1.23476,26.3851,0
1.23791,26.1259,0
1.24106,25.8678,0
1.24421,25.611,0
1.24736,25.3554,0
1.25051,25.101,0
1.25366,24.8478,0
1.25681,24.5958,0
1.25996,24.3449,0
1.26311,24.0951,0
1.26626,23.8465,0
1.26941,23.5991,0
1.27256,23.3528,0
1.27571,23.1075,0
1.27886,22.8634,0
1.28201,22.6204,0
1.28516,22.3785,0
1.28831,22.1377,0
1.29146,21.8979,0
1.29461,21.6591,0
1.29776,21.4214,0
1.30091,21.1848,0
1.30406,20.9492,0
1.30721,20.7145,0
1.31036,20.4809,0
1.31351,20.2483,0
1.31666,20.0166,0
1.3198,19.7859,0
1.32295,19.5561,0
1.3261,19.3273,0
1.32925,19.0994,0
1.3324,18.8724,0
1.33555,18.6463,0
1.3387,18.421,0
1.34185,18.1967,0
1.345,17.9732,0
1.34815,17.7505,0
1.3513,17.5287,0
1.35445,17.3077,0
1.3576,17.0875,0
1.36075,16.8681,0
1.3639,16.6494,0
1.36705,16.4315,0
1.3702,16.2144,0
1.37335,15.998,0
1.3765,15.7824,0
1.37965,15.5674,0
1.3828,15.3532,0
1.38595,15.1397,0
1.3891,14.9268,0
1.39225,14.7146,0
1.3954,14.5031,0
1.39855,14.2922,0
1.4017,14.082,0
1.40485,13.8724,0
1.408,13.6633,0
1.41115,13.4549,0
1.4143,13.2471,0
1.41745,13.0398,0
1.4206,12.8331,0
1.42375,12.6269,0
1.4269,12.4212,0
1.43005,12.216,0
1.4332,12.0113,0
1.43635,11.807,0
1.4395,11.6032,0
1.44265,11.3998,0
1.4458,11.1968,0
1.44895,10.9942,0
1.4521,10.7919,0
1.45525,10.59,0
1.4584,10.3884,0
1.46155,10.1871,0
1.4647,9.9861,0
1.46785,9.78534,0
1.471,9.58482,0
1.47415,9.38451,0
1.4773,9.18441,0
1.48045,8.9845,0
1.4836,8.78474,0
1.48675,8.58512,0
1.4899,8.38563,0
1.49305,8.18623,0
1.4962,7.9869,0
1.49935,7.78762,0
1.5025,7.58835,0
1.50565,7.38906,0
1.5088,7.18972,0
1.51195,6.9903,0
1.5151,6.79075,0
1.51825,6.59103,0
1.5214,6.39111,0
1.52455,6.19095,0
1.5277,5.99051,0
1.53085,5.78976,0
1.534,5.58865,0
1.53715,5.38718,0
1.5403,5.18529,0
1.54345,4.98298,0
1.5466,4.78021,0
1.54975,4.57694,0
1.5529,4.37313,0
1.55605,4.1687,0
1.5592,3.96358,0
1.56235,3.75763,0
1.5655,3.55069,0
1.56865,3.34256,0
1.5718,3.13305,0
