# 20240809_112005
alpha,Dfield0Re,Dfield0Im
0,0.11239,0.00328315
0.00157237,0.112447,0.00328952
0.00314474,0.112507,0.00329566
0.00471711,0.112567,0.00330177
0.00628947,0.112624,0.00330807
0.00786184,0.112676,0.00331477
0.00943421,0.11272,0.00332209
0.0110066,0.112755,0.00333021
0.0125789,0.112785,0.00333916
0.0141513,0.112812,0.00334886
0.0157237,0.112836,0.00335922
0.0172961,0.112859,0.00337015
0.0188684,0.11288,0.00338158
0.0204408,0.112901,0.00339343
0.0220132,0.11292,0.00340601
0.0235855,0.112937,0.00341937
0.0251579,0.112953,0.00343346
0.0267303,0.112969,0.00344818
0.0283026,0.112985,0.00346348
0.029875,0.113003,0.00347927
0.0314474,0.113021,0.00349568
0.0330197,0.113039,0.0035129
0.0345921,0.113057,0.00353088
0.0361645,0.113076,0.00354954
0.0377368,0.113095,0.00356883
0.0393092,0.113116,0.00358869
0.0408816,0.113137,0.00360911
0.042454,0.11316,0.00363032
0.0440263,0.113184,0.00365231
0.0455987,0.113209,0.00367502
0.0471711,0.113235,0.00369841
0.0487434,0.113263,0.00372241
0.0503158,0.113291,0.00374697
0.0518882,0.11332,0.00377228
0.0534605,0.113351,0.00379839
0.0550329,0.113383,0.00382525
0.0566053,0.113416,0.00385282
0.0581776,0.11345,0.00388105
0.05975,0.113485,0.00390989
0.0613224,0.113521,0.00393939
0.0628947,0.113559,0.00396972
0.0644671,0.113598,0.00400082
0.0660395,0.113637,0.00403266
0.0676119,0.113678,0.0040652
0.0691842,0.113719,0.00409839
0.0707566,0.113762,0.00413223
0.072329,0.113805,0.00416687
0.0739013,0.11385,0.00420231
0.0754737,0.113895,0.00423852
0.0770461,0.113942,0.00427546
0.0786184,0.113989,0.0043131
0.0801908,0.114037,0.00435139
0.0817632,0.114085,0.00439045
0.0833355,0.114135,0.00443034
0.0849079,0.114186,0.00447103
0.0864803,0.114237,0.00451247
0.0880526,0.114289,0.00455465
0.089625,0.114342,0.00459753
0.0911974,0.114396,0.00464113
0.0927698,0.11445,0.00468558
0.0943421,0.114505,0.00473085
0.0959145,0.114561,0.00477692
0.0974869,0.114618,0.00482375
0.0990592,0.114676,0.00487132
0.100632,0.114734,0.00491962
0.102204,0.114793,0.00496876
0.103776,0.114853,0.00501875
0.105349,0.114914,0.00506956
0.106921,0.114975,0.00512118
0.108493,0.115037,0.00517358
0.110066,0.1151,0.00522673
0.111638,0.115164,0.00528069
0.113211,0.115228,0.00533555
0.114783,0.115293,0.00539126
0.116355,0.11536,0.00544782
0.117928,0.115426,0.00550519
0.1195,0.115494,0.00556335
0.121072,0.115563,0.00562232
0.122645,0.115632,0.0056822
0.124217,0.115702,0.00574298
0.125789,0.115773,0.00580463
0.127362,0.115845,0.00586714
0.128934,0.115918,0.00593049
0.130507,0.115991,0.00599466
0.132079,0.116066,0.00605975
0.133651,0.116141,0.00612578
0.135224,0.116217,0.00619272
0.136796,0.116295,0.00626056
0.138368,0.116373,0.00632929
0.139941,0.116451,0.00639887
0.141513,0.116531,0.00646937
0.143086,0.116612,0.00654085
