# 20240806_163439
# primespec:	data/spec_20240806_151611/spectr6.txt
# qmax:	6.00601
p,finalspecRe,finalspecIm
0,inf,0
0.010101,65106.5,0
0.020202,65580,0
0.030303,66324.8,0
0.040404,67266.6,0
0.0505051,68319.6,0
0.0606061,69457.6,0
0.0707071,70663.9,0
0.0808081,71895.7,0
0.0909091,73199.5,0
0.10101,74629.9,0
0.111111,76209.9,0
0.121212,77960.6,0
0.131313,79965.8,0
0.141414,82300,0
0.151515,85081.6,0
0.161616,88437.8,0
0.171717,92628.7,0
0.181818,98026.5,0
0.191919,105280,0
0.20202,114959,0
0.212121,126736,0
0.222222,138997,0
0.232323,148653,0
0.242424,152053,0
0.252525,146715,0
0.262626,132784,0
0.272727,111020,0
0.282828,84834.8,0
0.292929,59926.5,0
0.30303,39363.5,0
0.313131,24180.9,0
0.323232,14055,0
0.333333,7823.25,0
0.343434,4298.21,0
0.353535,inf,0
0.363636,1599.49,0
0.373737,1207.2,0
0.383838,1016.34,0
0.393939,910.416,0
0.40404,848.671,0
0.414141,808.956,0
0.424242,776.317,0
0.434343,745.102,0
0.444444,716.727,0
0.454545,692.154,0
0.464646,670.327,0
0.474747,648.168,0
0.484848,624.886,0
0.494949,600.793,0
0.505051,578.009,0
0.515152,555.896,0
0.525253,532.881,0
0.535354,508.473,0
0.545455,484.849,0
0.555556,463.88,0
0.565657,444.887,0
0.575758,426.454,0
0.585859,408.692,0
0.59596,392.987,0
0.606061,378.845,0
0.616162,364.577,0
0.626263,349.774,0
0.636364,335.601,0
0.646465,322.307,0
0.656566,308.721,0
0.666667,294.144,0
0.676768,279.811,0
0.686869,266.829,0
0.69697,254.447,0
0.707071,241.851,0
0.717172,229.85,0
0.727273,219.469,0
0.737374,210.416,0
0.747475,201.574,0
0.757576,192.915,0
0.767677,185.194,0
0.777778,178.287,0
0.787879,171.403,0
0.79798,164.095,0
0.808081,157.226,0
0.818182,151.024,0
0.828283,144.718,0
0.838384,138.237,0
0.848485,131.965,0
0.858586,126.557,0
0.868687,121.497,0
0.878788,116.495,0
0.888889,111.646,0
0.89899,107.408,0
0.909091,103.611,0
0.919192,99.7504,0
0.929293,95.7928,0
0.939394,92.1674,0
0.949495,88.8788,0
0.959596,85.6203,0
0.969697,82.2498,0
0.979798,79.138,0
0.989899,76.3723,0
1,73.7711,0
