# 20240823_131311
alpha,Df0Re,Df0Im
0,-0.142225,0
0.01,-0.142611,0
0.02,-0.142724,0
0.03,-0.14273,0
0.04,-0.142711,0
0.05,-0.142702,0
0.06,-0.142712,0
0.07,-0.142735,0
0.08,-0.142765,0
0.09,-0.142795,0
0.1,-0.142819,0
0.11,-0.142835,0
0.12,-0.142843,0
0.13,-0.142842,0
0.14,-0.142833,0
0.15,-0.142816,0
0.16,-0.14279,0
0.17,-0.142753,0
0.18,-0.142701,0
0.19,-0.142631,0
0.2,-0.142536,0
0.21,-0.142412,0
0.22,-0.142251,0
0.23,-0.142047,0
0.24,-0.141794,0
0.25,-0.141484,0
0.26,-0.14111,0
0.27,-0.140665,0
0.28,-0.140142,0
0.29,-0.139531,0
0.3,-0.138825,0
0.31,-0.138014,0
0.32,-0.137088,0
0.33,-0.136035,0
0.34,-0.134844,0
0.35,-0.133501,0
0.36,-0.131994,0
0.37,-0.130309,0
0.38,-0.128431,0
0.39,-0.126345,0
0.4,-0.124038,0
0.41,-0.121494,0
0.42,-0.1187,0
0.43,-0.115641,0
0.44,-0.112306,0
0.45,-0.108682,0
0.46,-0.104758,0
0.47,-0.100523,0
0.48,-0.0959696,0
0.49,-0.0910889,0
0.5,-0.0858745,0
0.51,-0.0803213,0
0.52,-0.0744256,0
0.53,-0.0681854,0
0.54,-0.0616003,0
0.55,-0.0546725,0
0.56,-0.0474057,0
0.57,-0.0398066,0
0.58,-0.0318842,0
0.59,-0.0236501,0
0.6,-0.0151198,0
0.61,-0.00631056,0
0.62,0.0027561,0
0.63,0.0120561,0
0.64,0.0215622,0
0.65,0.0312439,0
0.66,0.0410684,0
0.67,0.0509998,0
0.68,0.0610001,0
0.69,0.0710291,0
0.7,0.0810447,0
0.71,0.0910036,0
0.72,0.100861,0
0.73,0.11057,0
0.74,0.120085,0
0.75,0.129359,0
0.76,0.138345,0
0.77,0.146996,0
0.78,0.155265,0
0.79,0.163109,0
0.8,0.170484,0
0.81,0.17735,0
0.82,0.183671,0
0.83,0.189413,0
0.84,0.19455,0
0.85,0.199059,0
0.86,0.202925,0
0.87,0.206138,0
0.88,0.208698,0
0.89,0.210608,0
0.9,0.211881,0
0.91,0.212536,0
0.92,0.212597,0
0.93,0.212093,0
0.94,0.211058,0
0.95,0.209528,0
0.96,0.207542,0
0.97,0.205137,0
0.98,0.202355,0
0.99,0.199235,0
1,0.195815,0
1.01,0.192135,0
1.02,0.188232,0
1.03,0.184142,0
1.04,0.179902,0
1.05,0.175547,0
1.06,0.17111,0
1.07,0.166626,0
1.08,0.162123,0
1.09,0.157631,0
1.1,0.153172,0
1.11,0.148768,0
1.12,0.144433,0
1.13,0.140179,0
1.14,0.136011,0
1.15,0.131933,0
1.16,0.127944,0
1.17,0.124043,0
1.18,0.120229,0
1.19,0.116505,0
1.2,0.112875,0
1.21,0.109346,0
1.22,0.105931,0
1.23,0.102642,0
1.24,0.0994916,0
1.25,0.0964893,0
1.26,0.0936387,0
1.27,0.0909361,0
1.28,0.088369,0
1.29,0.0859172,0
1.3,0.0835557,0
1.31,0.0812587,0
1.32,0.0790053,0
1.33,0.0767849,0
1.34,0.0746004,0
1.35,0.0724701,0
1.36,0.0704242,0
1.37,0.0684989,0
1.38,0.0667267,0
1.39,0.0651278,0
1.4,0.0637037,0
1.41,0.0624382,0
1.42,0.061308,0
1.43,0.0603013,0
1.44,0.0594409,0
1.45,0.0588023,0
1.46,0.0585133,0
1.47,0.0587259,0
1.48,0.0595597,0
1.49,0.0610357,0
1.5,0.0630479,0
1.51,0.0654375,0
1.52,0.0682175,0
1.53,0.0719027,0
1.54,0.0777317,0
1.55,0.0874542,0
1.56,0.102863,0
1.57,0.127935,0
1.58,0.185387,0
