# 20250121_121245
q,primespecRe,primespecIm
0,1014,0
0.003003,1011.43,0
0.00600601,1008.96,0
0.00900901,1005.81,0
0.012012,1000.84,0
0.015015,992.939,0
0.018018,983.15,0
0.021021,972.478,0
0.024024,959.867,0
0.027027,945.371,0
0.03003,929.654,0
0.033033,912.502,0
0.036036,893.539,0
0.039039,873.274,0
0.042042,851.925,0
0.045045,829.005,0
0.048048,804.882,0
0.0510511,779.94,0
0.0540541,753.842,0
0.0570571,726.775,0
0.0600601,699.161,0
0.0630631,670.969,0
0.0660661,642.142,0
0.0690691,613.124,0
0.0720721,584.144,0
0.0750751,554.985,0
0.0780781,526.059,0
0.0810811,497.74,0
0.0840841,469.807,0
0.0870871,442.512,0
0.0900901,416.275,0
0.0930931,391.05,0
0.0960961,366.763,0
0.0990991,343.824,0
0.102102,322.384,0
0.105105,302.099,0
0.108108,283.237,0
0.111111,266.028,0
0.114114,250.136,0
0.117117,235.534,0
0.12012,222.371,0
0.123123,210.545,0
0.126126,199.784,0
0.129129,190.063,0
0.132132,181.341,0
0.135135,173.474,0
0.138138,166.277,0
0.141141,159.597,0
0.144144,153.46,0
0.147147,147.743,0
0.15015,142.263,0
0.153153,136.964,0
0.156156,131.898,0
0.159159,126.988,0
0.162162,122.169,0
0.165165,117.445,0
0.168168,112.882,0
0.171171,108.533,0
0.174174,104.313,0
0.177177,100.292,0
0.18018,96.6058,0
0.183183,93.241,0
0.186186,90.1043,0
0.189189,87.3251,0
0.192192,84.9782,0
0.195195,82.9043,0
0.198198,81.0955,0
0.201201,79.5759,0
0.204204,78.3277,0
0.207207,77.2401,0
0.21021,76.1965,0
0.213213,75.1765,0
0.216216,74.223,0
0.219219,73.2121,0
0.222222,72.0352,0
0.225225,70.6983,0
0.228228,69.2184,0
0.231231,67.6037,0
0.234234,65.7673,0
0.237237,63.7542,0
0.24024,61.6847,0
0.243243,59.5691,0
0.246246,57.3597,0
0.249249,55.2149,0
0.252252,53.2388,0
0.255255,51.3198,0
0.258258,49.5589,0
0.261261,48.0834,0
0.264264,46.8155,0
0.267267,45.7059,0
0.27027,44.8065,0
0.273273,44.1335,0
0.276276,43.5946,0
0.279279,43.1097,0
0.282282,42.6208,0
0.285285,42.1806,0
0.288288,41.7296,0
0.291291,41.1846,0
0.294294,40.4896,0
0.297297,39.666,0
0.3003,38.7498,0
0.303303,37.7202,0
0.306306,36.53,0
0.309309,35.2903,0
0.312312,34.0812,0
0.315315,32.8223,0
0.318318,31.6082,0
0.321321,30.5601,0
0.324324,29.6184,0
0.327327,28.7708,0
0.33033,28.1195,0
0.333333,27.6876,0
0.336336,27.3429,0
0.339339,27.0819,0
0.342342,26.9092,0
0.345345,26.8054,0
0.348348,26.7163,0
0.351351,26.5858,0
0.354354,26.3642,0
0.357357,26.0536,0
0.36036,25.6733,0
0.363363,25.1944,0
0.366366,24.546,0
0.369369,23.8187,0
0.372372,23.0864,0
0.375375,22.2756,0
0.378378,21.4598,0
0.381381,20.7451,0
0.384384,20.0911,0
0.387387,19.4898,0
0.39039,19.0465,0
0.393393,18.7884,0
0.396396,18.5786,0
0.399399,18.4447,0
0.402402,18.4189,0
0.405405,18.4383,0
0.408408,18.4638,0
0.411411,18.4763,0
0.414414,18.419,0
0.417417,18.2747,0
0.42042,18.0799,0
0.423423,17.8192,0
0.426426,17.395,0
0.429429,16.8913,0
0.432432,16.3858,0
0.435435,15.8132,0
0.438438,15.2271,0
0.441441,14.7187,0
0.444444,14.2639,0
0.447447,13.8441,0
0.45045,13.5482,0
0.453453,13.4092,0
0.456456,13.307,0
0.459459,13.2429,0
0.462462,13.2303,0
0.465465,13.2532,0
0.468468,13.2846,0
0.471471,13.3012,0
0.474474,13.2422,0
0.477477,13.0865,0
0.48048,12.8794,0
0.483483,12.6259,0
0.486486,12.2427,0
0.489489,11.8012,0
0.492492,11.3716,0
0.495495,10.9047,0
0.498498,10.4419,0
0.501502,10.0597,0
0.504505,9.74205,0
0.507508,9.45576,0
0.510511,9.2679,0
0.513514,9.20909,0
0.516517,9.17881,0
0.51952,9.15823,0
0.522523,9.1416,0
0.525526,9.13105,0
0.528529,9.12199,0
0.531532,9.10617,0
0.534535,9.02063,0
0.537538,8.82611,0
0.540541,8.58362,0
0.543544,8.32288,0
0.546547,7.9855,0
0.54955,7.62926,0
0.552553,7.31244,0
0.555556,6.99226,0
0.558559,6.70138,0
0.561562,6.50905,0
0.564565,6.40821,0
0.567568,6.32896,0
0.570571,6.28424,0
0.573574,6.29205,0
0.576577,6.35859,0
0.57958,6.43252,0
0.582583,6.45748,0
0.585586,6.44673,0
0.588589,6.423,0
0.591592,6.38894,0
0.594595,6.29705,0
0.597598,6.10866,0
0.600601,5.88997,0
0.603604,5.6817,0
0.606607,5.44085,0
0.60961,5.2173,0
0.612613,5.06497,0
0.615616,4.94837,0
0.618619,4.85582,0
0.621622,4.81201,0
0.624625,4.83311,0
0.627628,4.89671,0
0.630631,4.9698,0
0.633634,5.02624,0
0.636637,5.08515,0
0.63964,5.13287,0
0.642643,5.14717,0
0.645646,5.09368,0
0.648649,4.98643,0
0.651652,4.85907,0
0.654655,4.70554,0
0.657658,4.5018,0
0.660661,4.30088,0
0.663664,4.13497,0
0.666667,3.96371,0
0.66967,3.82979,0
0.672673,3.78447,0
0.675676,3.78321,0
0.678679,3.78242,0
0.681682,3.78209,0
0.684685,3.79926,0
0.687688,3.84856,0
0.690691,3.89334,0
0.693694,3.89638,0
0.696697,3.85347,0
0.6997,3.7818,0
0.702703,3.69734,0
0.705706,3.56308,0
0.708709,3.38694,0
0.711712,3.2146,0
0.714715,3.05449,0
0.717718,2.88741,0
0.720721,2.76021,0
0.723724,2.70452,0
0.726727,2.67077,0
0.72973,2.64842,0
0.732733,2.64159,0
0.735736,2.67656,0
0.738739,2.73844,0
0.741742,2.78161,0
0.744745,2.7822,0
0.747748,2.77535,0
0.750751,2.76385,0
0.753754,2.74078,0
0.756757,2.65573,0
0.75976,2.53709,0
0.762763,2.42645,0
0.765766,2.30771,0
0.768769,2.18868,0
0.771772,2.11427,0
0.774775,2.09712,0
0.777778,2.08695,0
0.780781,2.08125,0
0.783784,2.08624,0
0.786787,2.14227,0
0.78979,2.2224,0
0.792793,2.27931,0
0.795796,2.31026,0
0.798799,2.33562,0
0.801802,2.34916,0
0.804805,2.333,0
0.807808,2.26682,0
0.810811,2.17979,0
0.813814,2.09561,0
0.816817,1.99069,0
0.81982,1.8883,0
0.822823,1.82107,0
0.825826,1.78126,0
0.828829,1.74975,0
0.831832,1.7331,0
0.834835,1.74253,0
0.837838,1.78314,0
0.840841,1.82907,0
0.843844,1.85343,0
0.846847,1.86828,0
0.84985,1.87915,0
0.852853,1.88335,0
0.855856,1.85152,0
0.858859,1.77732,0
0.861862,1.69094,0
0.864865,1.60378,0
0.867868,1.49708,0
0.870871,1.39999,0
0.873874,1.33541,0
0.876877,1.28286,0
0.87988,1.24274,0
0.882883,1.2264,0
0.885886,1.23951,0
0.888889,1.27003,0
0.891892,1.30226,0
0.894895,1.32531,0
0.897898,1.34834,0
0.900901,1.36553,0
0.903904,1.36797,0
0.906907,1.33925,0
0.90991,1.28984,0
0.912913,1.2369,0
0.915916,1.1728,0
0.918919,1.09753,0
0.921922,1.04007,0
0.924925,1.01416,0
0.927928,0.995532,0
0.930931,0.98363,0
0.933934,0.982548,0
0.936937,1.01303,0
0.93994,1.06439,0
0.942943,1.11193,0
0.945946,1.14928,0
0.948949,1.18648,0
0.951952,1.21028,0
0.954955,1.20826,0
0.957958,1.18385,0
