# 20240927_201024
alpha,DtauRe,DtauIm
0,0,0
0.00157237,-0.0458763,0
0.00314474,-0.09082,0
0.00471711,-0.133476,0
0.00628947,-0.17444,0
0.00786184,-0.213801,0
0.00943421,-0.251669,0
0.0110066,-0.288137,0
0.0125789,-0.32331,0
0.0141513,-0.357277,0
0.0157237,-0.390138,0
0.0172961,-0.421981,0
0.0188684,-0.452899,0
0.0204408,-0.482978,0
0.0220132,-0.512301,0
0.0235855,-0.540952,0
0.0251579,-0.569007,0
0.0267303,-0.596544,0
0.0283026,-0.623631,0
0.029875,-0.650345,0
0.0314474,-0.676742,0
0.0330197,-0.702896,0
0.0345921,-0.728854,0
0.0361645,-0.754686,0
0.0377368,-0.780433,0
0.0393092,-0.806157,0
0.0408816,-0.831893,0
0.042454,-0.857697,0
0.0440263,-0.8836,0
0.0455987,-0.909651,0
0.0471711,-0.935875,0
0.0487434,-0.962316,0
0.0503158,-0.988994,0
0.0518882,-1.01595,0
0.0534605,-1.04319,0
0.0550329,-1.07076,0
0.0566053,-1.09866,0
0.0581776,-1.12693,0
0.05975,-1.15557,0
0.0613224,-1.18461,0
0.0628947,-1.21405,0
0.0644671,-1.24391,0
0.0660395,-1.27419,0
0.0676119,-1.30492,0
0.0691842,-1.33609,0
0.0707566,-1.36771,0
0.072329,-1.39979,0
0.0739013,-1.43232,0
0.0754737,-1.46532,0
0.0770461,-1.49879,0
0.0786184,-1.53273,0
0.0801908,-1.56713,0
0.0817632,-1.602,0
0.0833355,-1.63735,0
0.0849079,-1.67316,0
0.0864803,-1.70944,0
0.0880526,-1.74619,0
0.089625,-1.7834,0
0.0911974,-1.82108,0
0.0927698,-1.85922,0
0.0943421,-1.89783,0
0.0959145,-1.93689,0
0.0974869,-1.97641,0
0.0990592,-2.01639,0
0.100632,-2.05683,0
0.102204,-2.09772,0
0.103776,-2.13907,0
0.105349,-2.18087,0
0.106921,-2.22314,0
0.108493,-2.26585,0
0.110066,-2.30903,0
0.111638,-2.35267,0
0.113211,-2.39676,0
0.114783,-2.44133,0
0.116355,-2.48636,0
0.117928,-2.53186,0
0.1195,-2.57784,0
0.121072,-2.6243,0
0.122645,-2.67124,0
0.124217,-2.71867,0
0.125789,-2.76661,0
0.127362,-2.81505,0
0.128934,-2.864,0
0.130507,-2.91347,0
0.132079,-2.96347,0
0.133651,-3.01401,0
0.135224,-3.0651,0
0.136796,-3.11675,0
0.138368,-3.16897,0
0.139941,-3.22177,0
0.141513,-3.27516,0
0.143086,-3.32916,0
0.144658,-3.38378,0
0.14623,-3.43903,0
0.147803,-3.49493,0
0.149375,-3.55149,0
0.150947,-3.60872,0
