# 20240927_201024
alpha,DrRe,DrIm
0.160382,115.547,0
0.161954,115.583,0
0.163526,115.62,0
0.165099,115.657,0
0.166671,115.694,0
0.168243,115.731,0
0.169816,115.769,0
0.171388,115.806,0
0.172961,115.844,0
0.174533,115.882,0
0.176105,115.921,0
0.177678,115.959,0
0.17925,115.998,0
0.180822,116.036,0
0.182395,116.075,0
0.183967,116.114,0
0.18554,116.153,0
0.187112,116.192,0
0.188684,116.231,0
0.190257,116.27,0
0.191829,116.31,0
0.193401,116.349,0
0.194974,116.388,0
0.196546,116.428,0
0.198118,116.467,0
0.199691,116.506,0
0.201263,116.545,0
0.202836,116.584,0
0.204408,116.623,0
0.20598,116.662,0
0.207553,116.701,0
0.209125,116.74,0
0.210697,116.778,0
0.21227,116.817,0
0.213842,116.855,0
0.215415,116.893,0
0.216987,116.931,0
0.218559,116.968,0
0.220132,117.006,0
0.221704,117.043,0
0.223276,117.08,0
0.224849,117.116,0
0.226421,117.153,0
0.227993,117.189,0
0.229566,117.224,0
0.231138,117.26,0
0.232711,117.295,0
0.234283,117.33,0
0.235855,117.364,0
0.237428,117.398,0
0.239,117.431,0
0.240572,117.464,0
0.242145,117.497,0
0.243717,117.529,0
0.24529,117.561,0
0.246862,117.593,0
0.248434,117.624,0
0.250007,117.654,0
0.251579,117.684,0
0.253151,117.713,0
0.254724,117.742,0
0.256296,117.77,0
0.257868,117.798,0
0.259441,117.826,0
0.261013,117.852,0
0.262586,117.878,0
0.264158,117.904,0
0.26573,117.929,0
0.267303,117.953,0
0.268875,117.977,0
0.270447,118,0
0.27202,118.022,0
0.273592,118.044,0
0.275165,118.065,0
0.276737,118.085,0
0.278309,118.105,0
0.279882,118.124,0
0.281454,118.142,0
0.283026,118.16,0
0.284599,118.176,0
0.286171,118.192,0
0.287743,118.208,0
0.289316,118.222,0
0.290888,118.236,0
0.292461,118.249,0
0.294033,118.261,0
0.295605,118.272,0
0.297178,118.283,0
0.29875,118.292,0
0.300322,118.301,0
0.301895,118.309,0
0.303467,118.316,0
0.30504,118.322,0
0.306612,118.327,0
0.308184,118.332,0
0.309757,118.335,0
0.311329,118.337,0
0.312901,118.338,0
0.314474,118.339,0
0.316046,118.339,0
0.317618,118.337,0
0.319191,118.335,0
0.320763,118.331,0
0.322336,118.326,0
0.323908,118.32,0
0.32548,118.314,0
0.327053,118.306,0
0.328625,118.297,0
0.330197,118.287,0
0.33177,118.276,0
0.333342,118.263,0
0.334915,118.25,0
0.336487,118.235,0
0.338059,118.219,0
0.339632,118.202,0
0.341204,118.183,0
0.342776,118.164,0
0.344349,118.143,0
0.345921,118.121,0
0.347493,118.097,0
0.349066,118.073,0
0.350638,118.047,0
0.352211,118.019,0
0.353783,117.991,0
0.355355,117.96,0
0.356928,117.929,0
0.3585,117.896,0
0.360072,117.862,0
0.361645,117.826,0
0.363217,117.789,0
0.36479,117.75,0
0.366362,117.71,0
0.367934,117.668,0
0.369507,117.625,0
0.371079,117.581,0
0.372651,117.534,0
0.374224,117.487,0
0.375796,117.437,0
0.377368,117.386,0
0.378941,117.334,0
0.380513,117.28,0
0.382086,117.224,0
0.383658,117.166,0
0.38523,117.107,0
0.386803,117.047,0
0.388375,116.984,0
0.389947,116.92,0
0.39152,116.854,0
0.393092,116.787,0
0.394665,116.717,0
0.396237,116.646,0
0.397809,116.573,0
0.399382,116.499,0
0.400954,116.422,0
0.402526,116.344,0
0.404099,116.264,0
0.405671,116.182,0
0.407243,116.099,0
0.408816,116.013,0
0.410388,115.926,0
0.411961,115.837,0
0.413533,115.746,0
0.415105,115.653,0
0.416678,115.558,0
0.41825,115.461,0
0.419822,115.362,0
0.421395,115.262,0
0.422967,115.159,0
0.42454,115.055,0
0.426112,114.948,0
0.427684,114.84,0
0.429257,114.73,0
0.430829,114.617,0
0.432401,114.503,0
0.433974,114.387,0
0.435546,114.269,0
0.437118,114.148,0
0.438691,114.026,0
0.440263,113.902,0
0.441836,113.776,0
0.443408,113.648,0
0.44498,113.518,0
0.446553,113.385,0
0.448125,113.251,0
0.449697,113.115,0
0.45127,112.977,0
0.452842,112.836,0
0.454415,112.694,0
0.455987,112.55,0
0.457559,112.403,0
0.459132,112.255,0
0.460704,112.105,0
0.462276,111.952,0
0.463849,111.798,0
0.465421,111.641,0
0.466994,111.482,0
0.468566,111.322,0
0.470138,111.159,0
0.471711,110.994,0
0.473283,110.827,0
0.474855,110.659,0
0.476428,110.488,0
0.478,110.315,0
0.479572,110.14,0
0.481145,109.963,0
0.482717,109.783,0
0.48429,109.602,0
0.485862,109.419,0
0.487434,109.234,0
0.489007,109.046,0
0.490579,108.857,0
0.492151,108.665,0
0.493724,108.472,0
0.495296,108.276,0
0.496869,108.078,0
0.498441,107.878,0
0.500013,107.676,0
0.501586,107.473,0
0.503158,107.266,0
0.50473,107.058,0
0.506303,106.848,0
0.507875,106.636,0
0.509447,106.422,0
0.51102,106.205,0
0.512592,105.987,0
0.514165,105.766,0
0.515737,105.544,0
0.517309,105.319,0
0.518882,105.092,0
0.520454,104.863,0
0.522026,104.632,0
0.523599,104.399,0
0.525171,104.164,0
0.526744,103.926,0
0.528316,103.687,0
0.529888,103.445,0
0.531461,103.202,0
0.533033,102.956,0
0.534605,102.708,0
0.536178,102.458,0
0.53775,102.206,0
0.539322,101.951,0
0.540895,101.695,0
0.542467,101.436,0
0.54404,101.176,0
0.545612,100.913,0
0.547184,100.648,0
0.548757,100.381,0
0.550329,100.111,0
0.551901,99.84,0
0.553474,99.5663,0
0.555046,99.2906,0
0.556619,99.0126,0
0.558191,98.7324,0
0.559763,98.4501,0
0.561336,98.1656,0
0.562908,97.8789,0
0.56448,97.59,0
0.566053,97.299,0
0.567625,97.0057,0
0.569197,96.7102,0
0.57077,96.4125,0
0.572342,96.1126,0
0.573915,95.8105,0
0.575487,95.5061,0
0.577059,95.1996,0
0.578632,94.8908,0
0.580204,94.5798,0
0.581776,94.2666,0
0.583349,93.9512,0
0.584921,93.6335,0
0.586494,93.3136,0
0.588066,92.9914,0
0.589638,92.667,0
0.591211,92.3404,0
0.592783,92.0115,0
0.594355,91.6804,0
0.595928,91.3471,0
0.5975,91.0115,0
0.599072,90.6737,0
0.600645,90.3336,0
0.602217,89.9913,0
0.60379,89.6467,0
0.605362,89.3,0
0.606934,88.951,0
0.608507,88.5997,0
0.610079,88.2462,0
0.611651,87.8906,0
0.613224,87.5326,0
0.614796,87.1725,0
0.616369,86.8101,0
0.617941,86.4456,0
0.619513,86.0788,0
0.621086,85.7099,0
0.622658,85.3387,0
0.62423,84.9654,0
0.625803,84.5898,0
0.627375,84.2121,0
0.628947,83.8323,0
0.63052,83.4503,0
0.632092,83.0661,0
0.633665,82.6798,0
0.635237,82.2913,0
0.636809,81.9008,0
0.638382,81.5081,0
0.639954,81.1133,0
0.641526,80.7165,0
0.643099,80.3175,0
0.644671,79.9165,0
0.646244,79.5135,0
0.647816,79.1084,0
0.649388,78.7012,0
0.650961,78.2921,0
0.652533,77.881,0
0.654105,77.4678,0
0.655678,77.0528,0
0.65725,76.6357,0
0.658822,76.2167,0
0.660395,75.7958,0
0.661967,75.373,0
0.66354,74.9482,0
0.665112,74.5217,0
0.666684,74.0932,0
0.668257,73.6629,0
0.669829,73.2308,0
0.671401,72.7969,0
0.672974,72.3612,0
0.674546,71.9238,0
0.676119,71.4846,0
0.677691,71.0436,0
0.679263,70.601,0
0.680836,70.1567,0
0.682408,69.7107,0
0.68398,69.263,0
0.685553,68.8137,0
0.687125,68.3629,0
0.688697,67.9104,0
0.69027,67.4563,0
0.691842,67.0007,0
0.693415,66.5436,0
0.694987,66.085,0
0.696559,65.6249,0
0.698132,65.1633,0
0.699704,64.7003,0
0.701276,64.2359,0
0.702849,63.77,0
0.704421,63.3028,0
0.705994,62.8342,0
0.707566,62.3643,0
0.709138,61.8931,0
0.710711,61.4206,0
0.712283,60.9468,0
0.713855,60.4718,0
0.715428,59.9955,0
0.717,59.518,0
0.718572,59.0394,0
0.720145,58.5595,0
0.721717,58.0786,0
0.72329,57.5964,0
0.724862,57.1132,0
0.726434,56.6289,0
0.728007,56.1435,0
0.729579,55.6571,0
0.731151,55.1697,0
0.732724,54.6812,0
0.734296,54.1918,0
0.735869,53.7014,0
0.737441,53.21,0
0.739013,52.7177,0
0.740586,52.2246,0
0.742158,51.7305,0
0.74373,51.2355,0
0.745303,50.7397,0
0.746875,50.2431,0
0.748447,49.7456,0
0.75002,49.2474,0
0.751592,48.7484,0
0.753165,48.2486,0
0.754737,47.7481,0
0.756309,47.2468,0
0.757882,46.7449,0
0.759454,46.2423,0
0.761026,45.739,0
0.762599,45.235,0
0.764171,44.7304,0
0.765744,44.2252,0
0.767316,43.7194,0
0.768888,43.2131,0
0.770461,42.7061,0
0.772033,42.1986,0
0.773605,41.6907,0
0.775178,41.1822,0
0.77675,40.6732,0
0.778323,40.1637,0
0.779895,39.6538,0
0.781467,39.1435,0
0.78304,38.6328,0
0.784612,38.1216,0
0.786184,37.6101,0
0.787757,37.0983,0
0.789329,36.5861,0
0.790901,36.0736,0
0.792474,35.5608,0
0.794046,35.0478,0
0.795619,34.5345,0
0.797191,34.021,0
0.798763,33.5073,0
0.800336,32.9934,0
0.801908,32.4793,0
0.80348,31.9652,0
0.805053,31.4509,0
0.806625,30.9365,0
0.808198,30.4221,0
0.80977,29.9076,0
0.811342,29.3931,0
0.812915,28.8787,0
0.814487,28.3643,0
0.816059,27.85,0
0.817632,27.3358,0
0.819204,26.8217,0
0.820776,26.3078,0
0.822349,25.794,0
0.823921,25.2805,0
0.825494,24.7673,0
0.827066,24.2543,0
0.828638,23.7417,0
0.830211,23.2294,0
0.831783,22.7176,0
0.833355,22.2061,0
0.834928,21.6951,0
0.8365,21.1846,0
0.838073,20.6747,0
0.839645,20.1653,0
0.841217,19.6566,0
0.84279,19.1485,0
0.844362,18.6411,0
0.845934,18.1344,0
0.847507,17.6285,0
0.849079,17.1234,0
0.850651,16.6192,0
0.852224,16.1159,0
0.853796,15.6135,0
0.855369,15.1121,0
0.856941,14.6118,0
0.858513,14.1125,0
0.860086,13.6144,0
0.861658,13.1175,0
0.86323,12.6218,0
0.864803,12.1274,0
0.866375,11.6343,0
0.867948,11.1425,0
0.86952,10.6522,0
0.871092,10.1634,0
0.872665,9.67606,0
0.874237,9.1903,0
0.875809,8.70618,0
0.877382,8.22373,0
0.878954,7.74302,0
0.880526,7.26406,0
0.882099,6.78694,0
0.883671,6.31171,0
0.885244,5.83841,0
0.886816,5.36708,0
0.888388,4.89779,0
0.889961,4.43059,0
0.891533,3.96554,0
0.893105,3.50266,0
0.894678,3.04203,0
0.89625,2.58368,0
0.897823,2.12768,0
0.899395,1.67408,0
0.900967,1.22293,0
0.90254,0.774253,0
0.904112,0.328129,0
0.905684,-0.115405,0
0.907257,-0.556292,0
0.908829,-0.994508,0
0.910401,-1.42999,0
0.911974,-1.86269,0
0.913546,-2.29256,0
0.915119,-2.71956,0
0.916691,-3.14364,0
0.918263,-3.56478,0
0.919836,-3.98291,0
0.921408,-4.398,0
0.92298,-4.81,0
0.924553,-5.2189,0
0.926125,-5.62463,0
0.927698,-6.02716,0
0.92927,-6.42646,0
0.930842,-6.8225,0
0.932415,-7.21523,0
0.933987,-7.60464,0
0.935559,-7.99067,0
0.937132,-8.37331,0
0.938704,-8.75252,0
0.940276,-9.12828,0
0.941849,-9.50057,0
0.943421,-9.86934,0
0.944994,-10.2346,0
0.946566,-10.5963,0
0.948138,-10.9544,0
0.949711,-11.309,0
0.951283,-11.6599,0
0.952855,-12.0072,0
0.954428,-12.3508,0
0.956,-12.6908,0
0.957573,-13.0272,0
0.959145,-13.3598,0
0.960717,-13.6888,0
0.96229,-14.014,0
0.963862,-14.3356,0
0.965434,-14.6534,0
0.967007,-14.9675,0
0.968579,-15.2779,0
0.970151,-15.5846,0
0.971724,-15.8875,0
0.973296,-16.1867,0
0.974869,-16.4822,0
0.976441,-16.774,0
0.978013,-17.0621,0
0.979586,-17.3464,0
0.981158,-17.627,0
0.98273,-17.904,0
0.984303,-18.1772,0
0.985875,-18.4468,0
0.987448,-18.7127,0
0.98902,-18.9749,0
0.990592,-19.2335,0
0.992165,-19.4884,0
0.993737,-19.7397,0
0.995309,-19.9874,0
0.996882,-20.2316,0
0.998454,-20.4721,0
1.00003,-20.7091,0
1.0016,-20.9425,0
1.00317,-21.1724,0
1.00474,-21.3988,0
1.00632,-21.6217,0
1.00789,-21.8411,0
1.00946,-22.0571,0
1.01103,-22.2696,0
1.01261,-22.4787,0
1.01418,-22.6844,0
1.01575,-22.8868,0
1.01732,-23.0857,0
1.01889,-23.2814,0
1.02047,-23.4737,0
1.02204,-23.6627,0
1.02361,-23.8484,0
1.02518,-24.0309,0
1.02676,-24.2102,0
1.02833,-24.3862,0
1.0299,-24.559,0
1.03147,-24.7286,0
1.03305,-24.8951,0
1.03462,-25.0584,0
1.03619,-25.2186,0
1.03776,-25.3756,0
1.03934,-25.5296,0
1.04091,-25.6805,0
1.04248,-25.8284,0
1.04405,-25.9732,0
1.04563,-26.115,0
1.0472,-26.2537,0
1.04877,-26.3895,0
1.05034,-26.5223,0
1.05191,-26.6521,0
1.05349,-26.779,0
1.05506,-26.9029,0
1.05663,-27.0239,0
1.0582,-27.142,0
1.05978,-27.2572,0
1.06135,-27.3695,0
1.06292,-27.479,0
1.06449,-27.5855,0
1.06607,-27.6892,0
1.06764,-27.7901,0
1.06921,-27.8881,0
1.07078,-27.9834,0
1.07236,-28.0758,0
1.07393,-28.1654,0
1.0755,-28.2522,0
1.07707,-28.3362,0
1.07864,-28.4175,0
1.08022,-28.496,0
1.08179,-28.5717,0
1.08336,-28.6448,0
1.08493,-28.715,0
1.08651,-28.7826,0
1.08808,-28.8475,0
1.08965,-28.9096,0
1.09122,-28.9691,0
1.0928,-29.0259,0
1.09437,-29.08,0
1.09594,-29.1316,0
1.09751,-29.1804,0
1.09909,-29.2266,0
1.10066,-29.2702,0
1.10223,-29.3113,0
1.1038,-29.3497,0
1.10538,-29.3856,0
1.10695,-29.419,0
1.10852,-29.4498,0
1.11009,-29.4781,0
1.11166,-29.5039,0
1.11324,-29.5272,0
1.11481,-29.5481,0
1.11638,-29.5665,0
1.11795,-29.5826,0
1.11953,-29.5961,0
1.1211,-29.6075,0
1.12267,-29.6164,0
1.12424,-29.623,0
1.12582,-29.627,0
1.12739,-29.6293,0
1.12896,-29.6286,0
1.13053,-29.6264,0
1.13211,-29.6222,0
1.13368,-29.6151,0
1.13525,-29.6063,0
1.13682,-29.5952,0
1.13839,-29.5822,0
1.13997,-29.567,0
1.14154,-29.5499,0
1.14311,-29.5308,0
1.14468,-29.5098,0
1.14626,-29.4868,0
1.14783,-29.462,0
1.1494,-29.4352,0
1.15097,-29.4068,0
1.15255,-29.3765,0
1.15412,-29.3445,0
1.15569,-29.3107,0
1.15726,-29.2753,0
1.15884,-29.2382,0
1.16041,-29.1995,0
1.16198,-29.1592,0
1.16355,-29.1174,0
1.16513,-29.074,0
1.1667,-29.0291,0
1.16827,-28.9828,0
1.16984,-28.935,0
1.17141,-28.8858,0
1.17299,-28.8352,0
1.17456,-28.7832,0
1.17613,-28.73,0
1.1777,-28.6753,0
1.17928,-28.6195,0
1.18085,-28.5623,0
1.18242,-28.5038,0
1.18399,-28.4442,0
1.18557,-28.3833,0
1.18714,-28.3211,0
1.18871,-28.2578,0
1.19028,-28.1933,0
1.19186,-28.1277,0
1.19343,-28.0608,0
1.195,-27.9928,0
1.19657,-27.9236,0
1.19814,-27.8533,0
1.19972,-27.7817,0
1.20129,-27.7091,0
1.20286,-27.6352,0
1.20443,-27.5602,0
1.20601,-27.484,0
1.20758,-27.4067,0
1.20915,-27.3281,0
1.21072,-27.2483,0
1.2123,-27.1673,0
1.21387,-27.0851,0
1.21544,-27.0016,0
1.21701,-26.9169,0
1.21859,-26.8309,0
1.22016,-26.7435,0
1.22173,-26.6549,0
1.2233,-26.5649,0
1.22488,-26.4736,0
1.22645,-26.3808,0
1.22802,-26.2867,0
1.22959,-26.1911,0
1.23116,-26.0941,0
1.23274,-25.9956,0
1.23431,-25.8956,0
1.23588,-25.7941,0
1.23745,-25.6911,0
1.23903,-25.5865,0
1.2406,-25.4803,0
1.24217,-25.3725,0
1.24374,-25.2631,0
1.24532,-25.152,0
1.24689,-25.0393,0
1.24846,-24.925,0
1.25003,-24.809,0
1.25161,-24.6912,0
1.25318,-24.5718,0
1.25475,-24.4507,0
1.25632,-24.3279,0
1.25789,-24.2033,0
1.25947,-24.0771,0
1.26104,-23.9491,0
1.26261,-23.8194,0
1.26418,-23.688,0
1.26576,-23.5549,0
1.26733,-23.4202,0
1.2689,-23.2837,0
1.27047,-23.1457,0
1.27205,-23.0059,0
1.27362,-22.8646,0
1.27519,-22.7217,0
1.27676,-22.5772,0
1.27834,-22.4312,0
1.27991,-22.2836,0
1.28148,-22.1346,0
1.28305,-21.9842,0
1.28463,-21.8323,0
1.2862,-21.6791,0
1.28777,-21.5245,0
1.28934,-21.3686,0
1.29091,-21.2115,0
1.29249,-21.0532,0
1.29406,-20.8937,0
1.29563,-20.733,0
1.2972,-20.5713,0
1.29878,-20.4085,0
1.30035,-20.2447,0
1.30192,-20.0799,0
1.30349,-19.9142,0
1.30507,-19.7476,0
1.30664,-19.5801,0
1.30821,-19.4118,0
1.30978,-19.2426,0
1.31136,-19.0727,0
1.31293,-18.9021,0
1.3145,-18.7307,0
1.31607,-18.5585,0
1.31764,-18.3857,0
1.31922,-18.2121,0
1.32079,-18.0379,0
1.32236,-17.863,0
1.32393,-17.6873,0
1.32551,-17.511,0
1.32708,-17.3339,0
1.32865,-17.1561,0
1.33022,-16.9774,0
1.3318,-16.798,0
1.33337,-16.6177,0
1.33494,-16.4365,0
1.33651,-16.2544,0
1.33809,-16.0713,0
1.33966,-15.8872,0
1.34123,-15.7019,0
1.3428,-15.5154,0
1.34438,-15.3277,0
1.34595,-15.1386,0
1.34752,-14.9482,0
1.34909,-14.7562,0
1.35066,-14.5626,0
1.35224,-14.3673,0
1.35381,-14.1703,0
1.35538,-13.9714,0
1.35695,-13.7705,0
1.35853,-13.5675,0
1.3601,-13.3623,0
1.36167,-13.1549,0
1.36324,-12.9451,0
1.36482,-12.7328,0
1.36639,-12.5179,0
1.36796,-12.3004,0
1.36953,-12.0801,0
1.37111,-11.857,0
1.37268,-11.6309,0
1.37425,-11.4018,0
1.37582,-11.1697,0
1.37739,-10.9344,0
1.37897,-10.6959,0
1.38054,-10.4542,0
1.38211,-10.2091,0
1.38368,-9.96072,0
1.38526,-9.70894,0
1.38683,-9.45379,0
1.3884,-9.19519,0
1.38997,-8.9332,0
1.39155,-8.66776,0
1.39312,-8.39896,0
1.39469,-8.12673,0
1.39626,-7.8512,0
1.39784,-7.5723,0
1.39941,-7.29016,0
1.40098,-7.00472,0
1.40255,-6.71617,0
1.40413,-6.42444,0
1.4057,-6.12971,0
1.40727,-5.83192,0
1.40884,-5.53128,0
1.41041,-5.22773,0
1.41199,-4.92147,0
1.41356,-4.61245,0
1.41513,-4.30082,0
1.4167,-3.98657,0
1.41828,-3.66984,0
1.41985,-3.35061,0
1.42142,-3.02899,0
1.42299,-2.70494,0
1.42457,-2.37856,0
1.42614,-2.04979,0
1.42771,-1.7187,0
1.42928,-1.38523,0
1.43086,-1.04935,0
1.43243,-0.711015,0
1.434,-0.370136,0
1.43557,-0.0266821,0
1.43714,0.319527,0
1.43872,0.668525,0
1.44029,1.02055,0
1.44186,1.37565,0
1.44343,1.73417,0
1.44501,2.09614,0
1.44658,2.46194,0
1.44815,2.83163,0
1.44972,3.20566,0
1.4513,3.58408,0
1.45287,3.96738,0
1.45444,4.35563,0
1.45601,4.74931,0
1.45759,5.14854,0
1.45916,5.55378,0
1.46073,5.96518,0
1.4623,6.38315,0
1.46388,6.80784,0
1.46545,7.23959,0
1.46702,7.67859,0
1.46859,8.12506,0
1.47016,8.57921,0
1.47174,9.04114,0
1.47331,9.51104,0
1.47488,9.9889,0
1.47645,10.4749,0
1.47803,10.9689,0
1.4796,11.471,0
1.48117,11.9809,0
1.48274,12.4987,0
1.48432,13.024,0
1.48589,13.5567,0
1.48746,14.0963,0
1.48903,14.6429,0
1.49061,15.1956,0
1.49218,15.7545,0
1.49375,16.3189,0
1.49532,16.8886,0
1.49689,17.4628,0
1.49847,18.0417,0
1.50004,18.6242,0
1.50161,19.2106,0
1.50318,19.8002,0
1.50476,20.393,0
1.50633,20.9888,0
1.5079,21.5875,0
1.50947,22.1895,0
1.51105,22.7948,0
1.51262,23.4042,0
1.51419,24.0178,0
1.51576,24.6373,0
1.51734,25.2628,0
1.51891,25.8969,0
1.52048,26.5398,0
1.52205,27.1951,0
1.52363,27.8632,0
1.5252,28.5485,0
1.52677,29.2517,0
1.52834,29.9782,0
1.52991,30.7291,0
1.53149,31.51,0
1.53306,32.3229,0
1.53463,33.1735,0
1.5362,34.0647,0
1.53778,35.0018,0
1.53935,35.9886,0
1.54092,37.0296,0
1.54249,38.1298,0
1.54407,39.2924,0
1.54564,40.5233,0
1.54721,41.8249,0
1.54878,43.2035,0
1.55036,44.6607,0
1.55193,46.2033,0
1.5535,47.8332,0
1.55507,49.5577,0
1.55665,51.3804,0
1.55822,53.3095,0
1.55979,55.3538,0
1.56136,57.5231,0
1.56293,59.8369,0
1.56451,62.3086,0
1.56608,64.9756,0
1.56765,67.8603,0
1.56922,71.0506,0
1.5708,74.6454,0
