# 20240927_201024
alpha,DrRe,DrIm
1.10876,-29.4543,0
1.11191,-29.5077,0
1.11506,-29.5512,0
1.11821,-29.5849,0
1.12136,-29.6091,0
1.12451,-29.6238,0
1.12766,-29.6293,0
1.13081,-29.6259,0
1.13396,-29.6137,0
1.13711,-29.593,0
1.14026,-29.564,0
1.14341,-29.527,0
1.14656,-29.4821,0
1.14971,-29.4298,0
1.15286,-29.3702,0
1.15601,-29.3036,0
1.15916,-29.2303,0
1.16231,-29.1505,0
1.16546,-29.0645,0
1.16861,-28.9725,0
1.17176,-28.8748,0
1.17491,-28.7715,0
1.17806,-28.6628,0
1.18121,-28.549,0
1.18436,-28.4301,0
1.18751,-28.3063,0
1.19066,-28.1777,0
1.19381,-28.0444,0
1.19696,-27.9064,0
1.20011,-27.7638,0
1.20326,-27.6164,0
1.20641,-27.4644,0
1.20956,-27.3076,0
1.21271,-27.1459,0
1.21586,-26.9793,0
1.21901,-26.8075,0
1.22216,-26.6306,0
1.22531,-26.4482,0
1.22846,-26.2602,0
1.23161,-26.0665,0
1.23476,-25.8668,0
1.23791,-25.661,0
1.24106,-25.449,0
1.24421,-25.2305,0
1.24736,-25.0054,0
1.25051,-24.7736,0
1.25366,-24.5351,0
1.25681,-24.2897,0
1.25996,-24.0374,0
1.26311,-23.7782,0
1.26626,-23.5123,0
1.26941,-23.2396,0
1.27256,-22.9603,0
1.27571,-22.6745,0
1.27886,-22.3825,0
1.28201,-22.0845,0
1.28516,-21.7807,0
1.28831,-21.4715,0
1.29146,-21.1571,0
1.29461,-20.838,0
1.29776,-20.5143,0
1.30091,-20.1865,0
1.30406,-19.8548,0
1.30721,-19.5195,0
1.31036,-19.1809,0
1.31351,-18.8392,0
1.31666,-18.4946,0
1.3198,-18.1471,0
1.32295,-17.7968,0
1.3261,-17.4437,0
1.32925,-17.0876,0
1.3324,-16.7284,0
1.33555,-16.3656,0
1.3387,-15.999,0
1.34185,-15.6281,0
1.345,-15.2523,0
1.34815,-14.8709,0
1.3513,-14.4834,0
1.35445,-14.089,0
1.3576,-13.6869,0
1.36075,-13.2762,0
1.3639,-12.8563,0
1.36705,-12.4263,0
1.3702,-11.9854,0
1.37335,-11.5329,0
1.3765,-11.0683,0
1.37965,-10.5909,0
1.3828,-10.1004,0
1.38595,-9.59644,0
1.3891,-9.07881,0
1.39225,-8.54747,0
1.3954,-8.00251,0
1.39855,-7.44413,0
1.4017,-6.87268,0
1.40485,-6.28858,0
1.408,-5.69234,0
1.41115,-5.08451,0
1.4143,-4.46566,0
1.41745,-3.83632,0
1.4206,-3.19698,0
1.42375,-2.54796,0
1.4269,-1.88946,0
1.43005,-1.22146,0
1.4332,-0.543709,0
1.43635,0.144347,0
1.4395,0.84355,0
1.44265,1.55506,0
1.4458,2.28034,0
1.44895,3.02114,0
1.4521,3.77948,0
1.45525,4.55755,0
1.4584,5.35768,0
1.46155,6.18222,0
1.4647,7.0334,0
1.46785,7.91327,0
1.471,8.82353,0
1.47415,9.76539,0
1.4773,10.7395,0
1.48045,11.7458,0
1.4836,12.7836,0
1.48675,13.8513,0
1.4899,14.9465,0
1.49305,16.0665,0
1.4962,17.2081,0
1.49935,18.3678,0
1.5025,19.5427,0
1.50565,20.7305,0
1.5088,21.9305,0
1.51195,23.1439,0
1.5151,24.3745,0
1.51825,25.6297,0
1.5214,26.9206,0
1.52455,28.2631,0
1.5277,29.6774,0
1.53085,31.1886,0
1.534,32.8256,0
1.53715,34.6211,0
1.5403,36.6097,0
1.54345,38.827,0
1.5466,41.3082,0
1.54975,44.0871,0
1.5529,47.1972,0
1.55605,50.6751,0
1.5592,54.5688,0
1.56235,58.9544,0
1.5655,63.9633,0
1.56865,69.8284,0
1.5718,76.9556,0
