# 20240927_201024
alpha,tauRe,tauIm
0.169816,116.798,0
0.171388,116.791,0
0.172961,116.784,0
0.174533,116.777,0
0.176105,116.77,0
0.177678,116.762,0
0.17925,116.755,0
0.180822,116.747,0
0.182395,116.739,0
0.183967,116.732,0
0.18554,116.724,0
0.187112,116.716,0
0.188684,116.707,0
0.190257,116.699,0
0.191829,116.691,0
0.193401,116.682,0
0.194974,116.674,0
0.196546,116.665,0
0.198118,116.656,0
0.199691,116.647,0
0.201263,116.637,0
0.202836,116.628,0
0.204408,116.619,0
0.20598,116.609,0
0.207553,116.599,0
0.209125,116.589,0
0.210697,116.579,0
0.21227,116.569,0
0.213842,116.559,0
0.215415,116.548,0
0.216987,116.537,0
0.218559,116.527,0
0.220132,116.516,0
0.221704,116.504,0
0.223276,116.493,0
0.224849,116.482,0
0.226421,116.47,0
0.227993,116.458,0
0.229566,116.446,0
0.231138,116.434,0
0.232711,116.422,0
0.234283,116.409,0
0.235855,116.396,0
0.237428,116.383,0
0.239,116.37,0
0.240572,116.357,0
0.242145,116.343,0
0.243717,116.33,0
0.24529,116.316,0
0.246862,116.302,0
0.248434,116.287,0
0.250007,116.273,0
0.251579,116.258,0
0.253151,116.243,0
0.254724,116.228,0
0.256296,116.213,0
0.257868,116.197,0
0.259441,116.181,0
0.261013,116.165,0
0.262586,116.149,0
0.264158,116.133,0
0.26573,116.116,0
0.267303,116.099,0
0.268875,116.082,0
0.270447,116.064,0
0.27202,116.046,0
0.273592,116.028,0
0.275165,116.01,0
0.276737,115.992,0
0.278309,115.973,0
0.279882,115.954,0
0.281454,115.935,0
0.283026,115.915,0
0.284599,115.896,0
0.286171,115.876,0
0.287743,115.855,0
0.289316,115.835,0
0.290888,115.814,0
0.292461,115.793,0
0.294033,115.771,0
0.295605,115.749,0
0.297178,115.727,0
0.29875,115.705,0
0.300322,115.682,0
0.301895,115.659,0
0.303467,115.636,0
0.30504,115.613,0
0.306612,115.589,0
0.308184,115.565,0
0.309757,115.54,0
0.311329,115.515,0
0.312901,115.49,0
0.314474,115.465,0
0.316046,115.439,0
0.317618,115.413,0
0.319191,115.386,0
0.320763,115.36,0
0.322336,115.332,0
0.323908,115.305,0
0.32548,115.277,0
0.327053,115.249,0
0.328625,115.22,0
0.330197,115.191,0
0.33177,115.162,0
0.333342,115.133,0
0.334915,115.103,0
0.336487,115.072,0
0.338059,115.041,0
0.339632,115.01,0
0.341204,114.979,0
0.342776,114.947,0
0.344349,114.915,0
0.345921,114.882,0
0.347493,114.849,0
0.349066,114.815,0
0.350638,114.782,0
0.352211,114.747,0
0.353783,114.713,0
0.355355,114.678,0
0.356928,114.642,0
0.3585,114.606,0
0.360072,114.57,0
0.361645,114.533,0
0.363217,114.496,0
0.36479,114.458,0
0.366362,114.42,0
0.367934,114.382,0
0.369507,114.343,0
0.371079,114.304,0
0.372651,114.264,0
0.374224,114.224,0
0.375796,114.183,0
0.377368,114.142,0
0.378941,114.1,0
0.380513,114.058,0
0.382086,114.016,0
0.383658,113.973,0
0.38523,113.929,0
0.386803,113.885,0
0.388375,113.841,0
0.389947,113.796,0
0.39152,113.751,0
0.393092,113.705,0
0.394665,113.659,0
0.396237,113.612,0
0.397809,113.564,0
0.399382,113.517,0
0.400954,113.468,0
0.402526,113.419,0
0.404099,113.37,0
0.405671,113.32,0
0.407243,113.27,0
0.408816,113.219,0
0.410388,113.168,0
0.411961,113.116,0
0.413533,113.063,0
0.415105,113.01,0
0.416678,112.957,0
0.41825,112.903,0
0.419822,112.849,0
0.421395,112.793,0
0.422967,112.738,0
0.42454,112.682,0
0.426112,112.625,0
0.427684,112.568,0
0.429257,112.51,0
0.430829,112.452,0
0.432401,112.393,0
0.433974,112.333,0
0.435546,112.273,0
0.437118,112.213,0
0.438691,112.152,0
0.440263,112.09,0
0.441836,112.028,0
0.443408,111.965,0
0.44498,111.902,0
0.446553,111.838,0
0.448125,111.773,0
0.449697,111.708,0
0.45127,111.642,0
0.452842,111.576,0
0.454415,111.509,0
0.455987,111.442,0
0.457559,111.374,0
0.459132,111.305,0
0.460704,111.236,0
0.462276,111.166,0
0.463849,111.096,0
0.465421,111.025,0
0.466994,110.953,0
0.468566,110.881,0
0.470138,110.808,0
0.471711,110.734,0
0.473283,110.66,0
0.474855,110.586,0
0.476428,110.511,0
0.478,110.435,0
0.479572,110.358,0
0.481145,110.281,0
0.482717,110.204,0
0.48429,110.125,0
0.485862,110.046,0
0.487434,109.967,0
0.489007,109.887,0
0.490579,109.806,0
0.492151,109.724,0
0.493724,109.642,0
0.495296,109.56,0
0.496869,109.476,0
0.498441,109.393,0
0.500013,109.308,0
0.501586,109.223,0
0.503158,109.137,0
0.50473,109.051,0
0.506303,108.964,0
0.507875,108.876,0
0.509447,108.788,0
0.51102,108.699,0
0.512592,108.609,0
0.514165,108.519,0
0.515737,108.428,0
0.517309,108.336,0
0.518882,108.244,0
0.520454,108.151,0
0.522026,108.058,0
0.523599,107.964,0
0.525171,107.869,0
0.526744,107.774,0
0.528316,107.678,0
0.529888,107.581,0
0.531461,107.484,0
0.533033,107.386,0
0.534605,107.287,0
0.536178,107.188,0
0.53775,107.088,0
0.539322,106.988,0
0.540895,106.886,0
0.542467,106.785,0
0.54404,106.682,0
0.545612,106.579,0
0.547184,106.475,0
0.548757,106.371,0
0.550329,106.266,0
0.551901,106.16,0
0.553474,106.054,0
0.555046,105.947,0
0.556619,105.839,0
0.558191,105.731,0
0.559763,105.622,0
0.561336,105.512,0
0.562908,105.402,0
0.56448,105.291,0
0.566053,105.179,0
0.567625,105.067,0
0.569197,104.954,0
0.57077,104.841,0
0.572342,104.726,0
0.573915,104.612,0
0.575487,104.496,0
0.577059,104.38,0
0.578632,104.263,0
0.580204,104.146,0
0.581776,104.028,0
0.583349,103.909,0
0.584921,103.789,0
0.586494,103.669,0
0.588066,103.549,0
0.589638,103.427,0
0.591211,103.305,0
0.592783,103.183,0
0.594355,103.059,0
0.595928,102.935,0
0.5975,102.811,0
0.599072,102.686,0
0.600645,102.56,0
0.602217,102.433,0
0.60379,102.306,0
0.605362,102.178,0
0.606934,102.05,0
0.608507,101.92,0
0.610079,101.791,0
0.611651,101.66,0
0.613224,101.529,0
0.614796,101.397,0
0.616369,101.265,0
0.617941,101.132,0
0.619513,100.998,0
0.621086,100.864,0
0.622658,100.729,0
0.62423,100.594,0
0.625803,100.457,0
0.627375,100.321,0
0.628947,100.183,0
0.63052,100.045,0
0.632092,99.9061,0
0.633665,99.7667,0
0.635237,99.6267,0
0.636809,99.486,0
0.638382,99.3447,0
0.639954,99.2028,0
0.641526,99.0602,0
0.643099,98.917,0
0.644671,98.7731,0
0.646244,98.6287,0
0.647816,98.4836,0
0.649388,98.3379,0
0.650961,98.1915,0
0.652533,98.0446,0
0.654105,97.897,0
0.655678,97.7488,0
0.65725,97.6,0
0.658822,97.4505,0
0.660395,97.3005,0
0.661967,97.1498,0
0.66354,96.9985,0
0.665112,96.8466,0
0.666684,96.6941,0
0.668257,96.541,0
0.669829,96.3872,0
0.671401,96.2329,0
0.672974,96.078,0
0.674546,95.9224,0
0.676119,95.7663,0
0.677691,95.6095,0
0.679263,95.4522,0
0.680836,95.2943,0
0.682408,95.1357,0
0.68398,94.9766,0
0.685553,94.8169,0
0.687125,94.6566,0
0.688697,94.4957,0
0.69027,94.3342,0
0.691842,94.1722,0
0.693415,94.0096,0
0.694987,93.8463,0
0.696559,93.6826,0
0.698132,93.5182,0
0.699704,93.3533,0
0.701276,93.1878,0
0.702849,93.0217,0
0.704421,92.8551,0
0.705994,92.6879,0
0.707566,92.5201,0
0.709138,92.3518,0
0.710711,92.183,0
0.712283,92.0135,0
0.713855,91.8436,0
0.715428,91.6731,0
0.717,91.502,0
0.718572,91.3304,0
0.720145,91.1583,0
0.721717,90.9856,0
0.72329,90.8124,0
0.724862,90.6387,0
0.726434,90.4644,0
0.728007,90.2896,0
0.729579,90.1143,0
0.731151,89.9385,0
0.732724,89.7622,0
0.734296,89.5853,0
0.735869,89.408,0
0.737441,89.2301,0
0.739013,89.0517,0
0.740586,88.8729,0
0.742158,88.6935,0
0.74373,88.5136,0
0.745303,88.3333,0
0.746875,88.1524,0
0.748447,87.9711,0
0.75002,87.7893,0
0.751592,87.607,0
0.753165,87.4243,0
0.754737,87.241,0
0.756309,87.0574,0
0.757882,86.8732,0
0.759454,86.6886,0
0.761026,86.5035,0
0.762599,86.318,0
0.764171,86.132,0
0.765744,85.9456,0
0.767316,85.7587,0
0.768888,85.5714,0
0.770461,85.3837,0
0.772033,85.1955,0
0.773605,85.0069,0
0.775178,84.8179,0
0.77675,84.6285,0
0.778323,84.4386,0
0.779895,84.2484,0
0.781467,84.0577,0
0.78304,83.8666,0
0.784612,83.6751,0
0.786184,83.4833,0
0.787757,83.291,0
0.789329,83.0983,0
0.790901,82.9053,0
0.792474,82.7119,0
0.794046,82.5181,0
0.795619,82.3239,0
0.797191,82.1294,0
0.798763,81.9344,0
0.800336,81.7392,0
0.801908,81.5436,0
0.80348,81.3476,0
0.805053,81.1513,0
0.806625,80.9546,0
0.808198,80.7576,0
0.80977,80.5603,0
0.811342,80.3626,0
0.812915,80.1646,0
0.814487,79.9663,0
0.816059,79.7676,0
0.817632,79.5687,0
0.819204,79.3694,0
0.820776,79.1699,0
0.822349,78.97,0
0.823921,78.7699,0
0.825494,78.5694,0
0.827066,78.3687,0
0.828638,78.1676,0
0.830211,77.9663,0
0.831783,77.7648,0
0.833355,77.5629,0
0.834928,77.3608,0
0.8365,77.1585,0
0.838073,76.9559,0
0.839645,76.753,0
0.841217,76.5499,0
0.84279,76.3465,0
0.844362,76.143,0
0.845934,75.9391,0
0.847507,75.7351,0
0.849079,75.5308,0
0.850651,75.3263,0
0.852224,75.1217,0
0.853796,74.9168,0
0.855369,74.7117,0
0.856941,74.5064,0
0.858513,74.3009,0
0.860086,74.0952,0
0.861658,73.8893,0
0.86323,73.6833,0
0.864803,73.4771,0
0.866375,73.2707,0
0.867948,73.0642,0
0.86952,72.8575,0
0.871092,72.6507,0
0.872665,72.4437,0
0.874237,72.2365,0
0.875809,72.0293,0
0.877382,71.8219,0
0.878954,71.6143,0
0.880526,71.4067,0
0.882099,71.1989,0
0.883671,70.9911,0
0.885244,70.7831,0
0.886816,70.575,0
0.888388,70.3668,0
0.889961,70.1586,0
0.891533,69.9503,0
0.893105,69.7418,0
0.894678,69.5333,0
0.89625,69.3248,0
0.897823,69.1162,0
0.899395,68.9075,0
0.900967,68.6988,0
0.90254,68.49,0
0.904112,68.2812,0
0.905684,68.0723,0
0.907257,67.8634,0
0.908829,67.6546,0
0.910401,67.4456,0
0.911974,67.2367,0
0.913546,67.0278,0
0.915119,66.8188,0
0.916691,66.6099,0
0.918263,66.401,0
0.919836,66.192,0
0.921408,65.9832,0
0.92298,65.7743,0
0.924553,65.5655,0
0.926125,65.3567,0
0.927698,65.1479,0
0.92927,64.9392,0
0.930842,64.7305,0
0.932415,64.5219,0
0.933987,64.3134,0
0.935559,64.1049,0
0.937132,63.8966,0
0.938704,63.6883,0
0.940276,63.48,0
0.941849,63.2719,0
0.943421,63.0639,0
0.944994,62.8559,0
0.946566,62.6481,0
0.948138,62.4404,0
0.949711,62.2328,0
0.951283,62.0253,0
0.952855,61.818,0
0.954428,61.6108,0
0.956,61.4037,0
0.957573,61.1968,0
0.959145,60.99,0
0.960717,60.7834,0
0.96229,60.5769,0
0.963862,60.3706,0
0.965434,60.1645,0
0.967007,59.9585,0
0.968579,59.7527,0
0.970151,59.5471,0
0.971724,59.3417,0
0.973296,59.1365,0
0.974869,58.9315,0
0.976441,58.7267,0
0.978013,58.5221,0
0.979586,58.3177,0
0.981158,58.1135,0
0.98273,57.9096,0
0.984303,57.7058,0
0.985875,57.5023,0
0.987448,57.2991,0
0.98902,57.0961,0
0.990592,56.8933,0
0.992165,56.6907,0
0.993737,56.4885,0
0.995309,56.2864,0
0.996882,56.0846,0
0.998454,55.8831,0
1.00003,55.6819,0
1.0016,55.4809,0
1.00317,55.2802,0
1.00474,55.0798,0
1.00632,54.8797,0
1.00789,54.6798,0
1.00946,54.4803,0
1.01103,54.281,0
1.01261,54.082,0
1.01418,53.8834,0
1.01575,53.685,0
1.01732,53.4869,0
1.01889,53.2892,0
1.02047,53.0917,0
1.02204,52.8946,0
1.02361,52.6978,0
1.02518,52.5013,0
1.02676,52.3051,0
1.02833,52.1093,0
1.0299,51.9138,0
1.03147,51.7186,0
1.03305,51.5238,0
1.03462,51.3293,0
1.03619,51.1351,0
1.03776,50.9413,0
1.03934,50.7478,0
1.04091,50.5547,0
1.04248,50.3619,0
1.04405,50.1694,0
1.04563,49.9774,0
1.0472,49.7856,0
1.04877,49.5943,0
1.05034,49.4033,0
1.05191,49.2126,0
1.05349,49.0223,0
1.05506,48.8324,0
1.05663,48.6429,0
1.0582,48.4537,0
1.05978,48.2649,0
1.06135,48.0764,0
1.06292,47.8883,0
1.06449,47.7006,0
1.06607,47.5133,0
1.06764,47.3264,0
1.06921,47.1398,0
1.07078,46.9536,0
1.07236,46.7678,0
1.07393,46.5824,0
1.0755,46.3973,0
1.07707,46.2127,0
1.07864,46.0284,0
1.08022,45.8445,0
1.08179,45.661,0
1.08336,45.4779,0
1.08493,45.2951,0
1.08651,45.1128,0
1.08808,44.9308,0
1.08965,44.7493,0
1.09122,44.5681,0
1.0928,44.3873,0
1.09437,44.207,0
1.09594,44.027,0
1.09751,43.8474,0
1.09909,43.6682,0
1.10066,43.4894,0
1.10223,43.311,0
1.1038,43.133,0
1.10538,42.9553,0
1.10695,42.7781,0
1.10852,42.6013,0
1.11009,42.4249,0
1.11166,42.2488,0
1.11324,42.0732,0
1.11481,41.898,0
1.11638,41.7232,0
1.11795,41.5487,0
1.11953,41.3747,0
1.1211,41.2011,0
1.12267,41.0278,0
1.12424,40.855,0
1.12582,40.6825,0
1.12739,40.5105,0
1.12896,40.3389,0
1.13053,40.1676,0
1.13211,39.9968,0
1.13368,39.8263,0
1.13525,39.6563,0
1.13682,39.4867,0
1.13839,39.3174,0
1.13997,39.1486,0
1.14154,38.9801,0
1.14311,38.8121,0
1.14468,38.6444,0
1.14626,38.4771,0
1.14783,38.3103,0
1.1494,38.1438,0
1.15097,37.9778,0
1.15255,37.8121,0
1.15412,37.6468,0
1.15569,37.4819,0
1.15726,37.3175,0
1.15884,37.1534,0
1.16041,36.9897,0
1.16198,36.8264,0
1.16355,36.6635,0
1.16513,36.5009,0
1.1667,36.3388,0
1.16827,36.1771,0
1.16984,36.0157,0
1.17141,35.8547,0
1.17299,35.6942,0
1.17456,35.534,0
1.17613,35.3742,0
1.1777,35.2148,0
1.17928,35.0558,0
1.18085,34.8971,0
1.18242,34.7389,0
1.18399,34.581,0
1.18557,34.4235,0
1.18714,34.2664,0
1.18871,34.1096,0
1.19028,33.9533,0
1.19186,33.7973,0
1.19343,33.6417,0
1.195,33.4865,0
1.19657,33.3317,0
1.19814,33.1772,0
1.19972,33.0231,0
1.20129,32.8694,0
1.20286,32.716,0
1.20443,32.563,0
1.20601,32.4104,0
1.20758,32.2581,0
1.20915,32.1063,0
1.21072,31.9547,0
1.2123,31.8036,0
1.21387,31.6528,0
1.21544,31.5023,0
1.21701,31.3523,0
1.21859,31.2025,0
1.22016,31.0532,0
1.22173,30.9042,0
1.2233,30.7555,0
1.22488,30.6073,0
1.22645,30.4593,0
1.22802,30.3117,0
1.22959,30.1645,0
1.23116,30.0176,0
1.23274,29.8711,0
1.23431,29.7249,0
1.23588,29.579,0
1.23745,29.4335,0
1.23903,29.2883,0
1.2406,29.1435,0
1.24217,28.999,0
1.24374,28.8549,0
1.24532,28.7111,0
1.24689,28.5676,0
1.24846,28.4245,0
1.25003,28.2817,0
1.25161,28.1392,0
1.25318,27.9971,0
1.25475,27.8552,0
1.25632,27.7138,0
1.25789,27.5726,0
1.25947,27.4318,0
1.26104,27.2913,0
1.26261,27.1511,0
1.26418,27.0112,0
1.26576,26.8717,0
1.26733,26.7324,0
1.2689,26.5935,0
1.27047,26.4549,0
1.27205,26.3167,0
1.27362,26.1787,0
1.27519,26.041,0
1.27676,25.9037,0
1.27834,25.7667,0
1.27991,25.6299,0
1.28148,25.4935,0
1.28305,25.3574,0
1.28463,25.2216,0
1.2862,25.0861,0
1.28777,24.9509,0
1.28934,24.816,0
1.29091,24.6814,0
1.29249,24.547,0
1.29406,24.413,0
1.29563,24.2793,0
1.2972,24.1459,0
1.29878,24.0127,0
1.30035,23.8799,0
1.30192,23.7473,0
1.30349,23.615,0
1.30507,23.483,0
1.30664,23.3513,0
1.30821,23.2198,0
1.30978,23.0887,0
1.31136,22.9578,0
1.31293,22.8272,0
1.3145,22.6968,0
1.31607,22.5668,0
1.31764,22.437,0
1.31922,22.3074,0
1.32079,22.1782,0
1.32236,22.0492,0
1.32393,21.9204,0
1.32551,21.792,0
1.32708,21.6638,0
1.32865,21.5358,0
1.33022,21.4081,0
1.3318,21.2806,0
1.33337,21.1534,0
1.33494,21.0265,0
1.33651,20.8998,0
1.33809,20.7733,0
1.33966,20.6471,0
1.34123,20.5212,0
1.3428,20.3954,0
1.34438,20.27,0
1.34595,20.1447,0
1.34752,20.0197,0
1.34909,19.8949,0
1.35066,19.7704,0
1.35224,19.646,0
1.35381,19.5219,0
1.35538,19.3981,0
1.35695,19.2744,0
1.35853,19.151,0
1.3601,19.0278,0
1.36167,18.9048,0
1.36324,18.782,0
1.36482,18.6595,0
1.36639,18.5372,0
1.36796,18.415,0
1.36953,18.2931,0
1.37111,18.1714,0
1.37268,18.0499,0
1.37425,17.9286,0
1.37582,17.8075,0
1.37739,17.6866,0
1.37897,17.5659,0
1.38054,17.4454,0
1.38211,17.3251,0
1.38368,17.205,0
1.38526,17.0851,0
1.38683,16.9654,0
1.3884,16.8459,0
1.38997,16.7266,0
1.39155,16.6074,0
1.39312,16.4885,0
1.39469,16.3697,0
1.39626,16.2511,0
1.39784,16.1327,0
1.39941,16.0144,0
1.40098,15.8964,0
1.40255,15.7785,0
1.40413,15.6608,0
1.4057,15.5432,0
1.40727,15.4258,0
1.40884,15.3086,0
1.41041,15.1916,0
1.41199,15.0747,0
1.41356,14.958,0
1.41513,14.8414,0
1.4167,14.725,0
1.41828,14.6088,0
1.41985,14.4927,0
1.42142,14.3767,0
1.42299,14.261,0
1.42457,14.1453,0
1.42614,14.0298,0
1.42771,13.9144,0
1.42928,13.7992,0
1.43086,13.6841,0
1.43243,13.5692,0
1.434,13.4543,0
1.43557,13.3396,0
1.43714,13.225,0
1.43872,13.1106,0
1.44029,12.9962,0
1.44186,12.882,0
1.44343,12.7679,0
1.44501,12.6539,0
1.44658,12.54,0
1.44815,12.4262,0
1.44972,12.3126,0
1.4513,12.199,0
1.45287,12.0855,0
1.45444,11.9721,0
1.45601,11.8588,0
1.45759,11.7456,0
1.45916,11.6325,0
1.46073,11.5194,0
1.4623,11.4064,0
1.46388,11.2935,0
1.46545,11.1807,0
1.46702,11.068,0
1.46859,10.9553,0
1.47016,10.8427,0
1.47174,10.7301,0
1.47331,10.6177,0
1.47488,10.5052,0
1.47645,10.3929,0
1.47803,10.2805,0
1.4796,10.1683,0
1.48117,10.056,0
1.48274,9.94386,0
1.48432,9.83172,0
1.48589,9.71962,0
1.48746,9.60755,0
1.48903,9.49552,0
1.49061,9.38352,0
1.49218,9.27154,0
1.49375,9.15958,0
1.49532,9.04764,0
1.49689,8.93571,0
1.49847,8.8238,0
1.50004,8.71189,0
1.50161,8.59999,0
1.50318,8.48808,0
1.50476,8.37617,0
1.50633,8.26424,0
1.5079,8.1523,0
1.50947,8.04033,0
1.51105,7.92834,0
1.51262,7.81632,0
1.51419,7.70426,0
1.51576,7.59216,0
1.51734,7.48001,0
1.51891,7.36781,0
1.52048,7.25554,0
1.52205,7.14321,0
1.52363,7.03081,0
1.5252,6.91834,0
1.52677,6.80578,0
1.52834,6.69314,0
1.52991,6.58041,0
1.53149,6.46758,0
1.53306,6.35466,0
1.53463,6.24163,0
1.5362,6.1285,0
1.53778,6.01525,0
1.53935,5.90189,0
1.54092,5.78841,0
1.54249,5.67481,0
1.54407,5.56108,0
1.54564,5.44723,0
1.54721,5.33323,0
1.54878,5.2191,0
1.55036,5.10481,0
1.55193,4.99038,0
1.5535,4.87577,0
1.55507,4.761,0
1.55665,4.64603,0
1.55822,4.53087,0
1.55979,4.41548,0
1.56136,4.29987,0
1.56293,4.18398,0
1.56451,4.06781,0
1.56608,3.95132,0
1.56765,3.8345,0
1.56922,3.71726,0
1.5708,3.59956,0
