# 20240927_201024
alpha,tauRe,tauIm
0,117.09,0
0.00314989,117.097,0
0.00629978,117.101,0
0.00944968,117.105,0
0.0125996,117.107,0
0.0157495,117.108,0
0.0188994,117.108,0
0.0220492,117.107,0
0.0251991,117.106,0
0.028349,117.104,0
0.0314989,117.102,0
0.0346488,117.1,0
0.0377987,117.098,0
0.0409486,117.095,0
0.0440985,117.092,0
0.0472484,117.089,0
0.0503983,117.085,0
0.0535482,117.082,0
0.0566981,117.079,0
0.059848,117.075,0
0.0629978,117.071,0
0.0661477,117.067,0
0.0692976,117.063,0
0.0724475,117.059,0
0.0755974,117.054,0
0.0787473,117.05,0
0.0818972,117.045,0
0.0850471,117.04,0
0.088197,117.035,0
0.0913469,117.029,0
0.0944968,117.024,0
0.0976467,117.018,0
0.100797,117.012,0
0.103946,117.005,0
0.107096,116.998,0
0.110246,116.991,0
0.113396,116.984,0
0.116546,116.977,0
0.119696,116.969,0
0.122846,116.961,0
0.125996,116.952,0
0.129146,116.943,0
0.132295,116.934,0
0.135445,116.925,0
0.138595,116.915,0
0.141745,116.905,0
0.144895,116.894,0
0.148045,116.883,0
0.151195,116.872,0
0.154345,116.86,0
0.157495,116.849,0
0.160645,116.836,0
0.163794,116.823,0
0.166944,116.81,0
0.170094,116.797,0
0.173244,116.783,0
0.176394,116.768,0
0.179544,116.753,0
0.182694,116.738,0
0.185844,116.722,0
0.188994,116.706,0
0.192143,116.689,0
0.195293,116.672,0
0.198443,116.654,0
0.201593,116.636,0
0.204743,116.617,0
0.207893,116.597,0
0.211043,116.577,0
0.214193,116.556,0
0.217343,116.535,0
0.220492,116.513,0
0.223642,116.491,0
0.226792,116.467,0
0.229942,116.443,0
0.233092,116.419,0
0.236242,116.393,0
0.239392,116.367,0
0.242542,116.34,0
0.245692,116.312,0
0.248842,116.284,0
0.251991,116.254,0
0.255141,116.224,0
0.258291,116.193,0
0.261441,116.161,0
0.264591,116.128,0
0.267741,116.094,0
0.270891,116.059,0
0.274041,116.023,0
0.277191,115.986,0
0.28034,115.949,0
0.28349,115.91,0
0.28664,115.87,0
0.28979,115.828,0
0.29294,115.786,0
0.29609,115.743,0
0.29924,115.698,0
0.30239,115.652,0
0.30554,115.605,0
0.308689,115.557,0
0.311839,115.507,0
0.314989,115.456,0
0.318139,115.404,0
0.321289,115.35,0
0.324439,115.296,0
0.327589,115.239,0
0.330739,115.181,0
0.333889,115.122,0
0.337038,115.061,0
0.340188,114.999,0
0.343338,114.935,0
0.346488,114.87,0
0.349638,114.803,0
0.352788,114.735,0
0.355938,114.665,0
0.359088,114.593,0
0.362238,114.519,0
0.365388,114.444,0
0.368537,114.367,0
0.371687,114.288,0
0.374837,114.208,0
0.377987,114.126,0
0.381137,114.041,0
0.384287,113.955,0
0.387437,113.868,0
0.390587,113.778,0
0.393737,113.686,0
0.396886,113.592,0
0.400036,113.497,0
0.403186,113.399,0
0.406336,113.299,0
0.409486,113.197,0
0.412636,113.093,0
0.415786,112.987,0
0.418936,112.879,0
0.422086,112.769,0
0.425235,112.657,0
0.428385,112.542,0
0.431535,112.425,0
0.434685,112.306,0
0.437835,112.185,0
0.440985,112.062,0
0.444135,111.936,0
0.447285,111.808,0
