# 20241010_155139
# primespec:	data/decay_inittest/spec_20241010_150128/spectr.txt
# qmax:	3
# ma:	0.656
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.296621
# [DEBUG] Eabc:	0.328
p,finalspecRe,finalspecIm
0,166.618,0
0.0100503,166.57,0
0.0201005,166.863,0
0.0301508,167.246,0
0.040201,167.74,0
0.0502513,168.52,0
0.0603015,169.312,0
0.0703518,170.418,0
0.080402,171.571,0
0.0904523,172.99,0
0.100503,174.745,0
0.110553,176.784,0
0.120603,179.305,0
0.130653,182.468,0
0.140704,186.34,0
0.150754,191.031,0
0.160804,196.815,0
0.170854,203.872,0
0.180905,212.116,0
0.190955,221.913,0
0.201005,232.84,0
0.211055,244.737,0
0.221106,257.432,0
0.231156,270.088,0
0.241206,285.796,0
0.251256,305.9,0
0.261307,325.362,0
0.271357,335.267,0
0.281407,326.575,0
0.291457,295.231,0
0.301508,245.71,0
0.311558,188.823,0
0.321608,136.687,0
0.331658,95.6375,0
0.341709,66.861,0
0.351759,48.2343,0
0.361809,36.6347,0
0.371859,28.9312,0
0.38191,22.951,0
0.39196,17.8426,0
0.40201,13.6695,0
0.41206,10.5522,0
0.422111,8.24059,0
0.432161,6.42379,0
0.442211,5.0129,0
0.452261,4.01836,0
0.462312,3.34474,0
0.472362,2.827,0
0.482412,2.40428,0
0.492462,2.09996,0
0.502513,1.90982,0
0.512563,1.77088,0
0.522613,1.64785,0
0.532663,1.55259,0
0.542714,1.4914,0
0.552764,1.4403,0
0.562814,1.38657,0
0.572864,1.33875,0
0.582915,1.30326,0
0.592965,1.26958,0
0.603015,1.23206,0
0.613065,1.19782,0
0.623116,1.1705,0
0.633166,1.14301,0
0.643216,1.1102,0
0.653266,1.07904,0
0.663317,1.05187,0
0.673367,1.022,0
0.683417,0.985182,0
0.693467,0.948505,0
0.703518,0.917067,0
0.713568,0.886221,0
0.723618,0.850395,0
0.733668,0.814126,0
0.743719,0.784889,0
0.753769,0.759363,0
0.763819,0.73209,0
0.773869,0.702261,0
0.78392,0.677168,0
0.79397,0.655376,0
0.80402,0.63125,0
0.81407,0.603129,0
0.824121,0.577008,0
0.834171,0.555057,0
0.844221,0.532554,0
0.854271,0.507351,0
0.864322,0.483002,0
0.874372,0.464064,0
0.884422,0.44775,0
0.894472,0.429816,0
0.904523,0.411411,0
0.914573,0.396224,0
0.924623,0.383168,0
0.934673,0.368659,0
0.944724,0.352076,0
0.954774,0.336439,0
0.964824,0.323243,0
0.974874,0.310326,0
0.984925,0.295208,0
0.994975,0.280936,0
1.00503,0.270081,0
1.01508,0.260761,0
1.02513,0.250694,0
1.03518,0.240383,0
1.04523,0.231715,0
1.05528,0.224805,0
1.06533,0.216358,0
1.07538,0.206638,0
1.08543,0.197648,0
1.09548,0.19044,0
1.10553,0.182904,0
1.11558,0.174243,0
1.12563,0.1665,0
1.13568,0.160657,0
1.14573,0.155398,0
1.15578,0.149991,0
1.16583,0.1441,0
1.17588,0.139378,0
1.18593,0.135355,0
1.19598,0.130513,0
1.20603,0.12478,0
1.21608,0.119319,0
1.22613,0.115083,0
1.23618,0.11078,0
1.24623,0.105794,0
1.25628,0.101291,0
1.26633,0.0981729,0
1.27638,0.0955963,0
1.28643,0.0923355,0
1.29648,0.0890619,0
1.30653,0.0863509,0
1.31658,0.0839896,0
1.32663,0.0810915,0
1.33668,0.0773811,0
1.34673,0.0738991,0
1.35678,0.071529,0
1.36683,0.0690104,0
1.37688,0.0659137,0
1.38693,0.0635889,0
1.39698,0.0617535,0
1.40704,0.0604017,0
1.41709,0.0587155,0
1.42714,0.0566212,0
1.43719,0.0549864,0
1.44724,0.0534145,0
1.45729,0.0515505,0
1.46734,0.0492412,0
1.47739,0.0471718,0
1.48744,0.0456442,0
1.49749,0.0442693,0
1.50754,0.0427381,0
1.51759,0.0411694,0
1.52764,0.040309,0
1.53769,0.0393421,0
1.54774,0.038233,0
1.55779,0.0367296,0
1.56784,0.0355511,0
1.57789,0.0345267,0
1.58794,0.0332722,0
1.59799,0.0317112,0
1.60804,0.0305626,0
1.61809,0.0296803,0
1.62814,0.0290219,0
1.63819,0.028055,0
1.64824,0.0273085,0
1.65829,0.0265614,0
1.66834,0.0262733,0
1.67839,0.0251485,0
1.68844,0.024322,0
1.69849,0.0235804,0
1.70854,0.0228518,0
1.71859,0.0221148,0
1.72864,0.0211271,0
1.73869,0.0201931,0
1.74874,0.0196384,0
1.75879,0.0193185,0
1.76884,0.0188798,0
1.77889,0.0183899,0
1.78894,0.017897,0
1.79899,0.0175716,0
1.80905,0.0169249,0
1.8191,0.016097,0
1.82915,0.0156195,0
1.8392,0.0152086,0
1.84925,0.0147329,0
1.8593,0.0141544,0
1.86935,0.0136982,0
1.8794,0.0134638,0
1.88945,0.0132629,0
1.8995,0.0129384,0
1.90955,0.012533,0
1.9196,0.0122524,0
1.92965,0.0118116,0
1.9397,0.0113531,0
1.94975,0.0109662,0
1.9598,0.0104945,0
1.96985,0.0101898,0
1.9799,0.00984349,0
1.98995,0.00969434,0
2,0.00936894,0
