# 20240926_130821
alpha,Df0Re,Df0Im
0,0.142225,0
0.01,0.142739,0
0.02,0.143097,0
0.03,0.143456,0
0.04,0.143896,0
0.05,0.144452,0
0.06,0.145134,0
0.07,0.145941,0
0.08,0.146867,0
0.09,0.147911,0
0.1,0.149069,0
0.11,0.150343,0
0.12,0.151736,0
0.13,0.153252,0
0.14,0.154897,0
0.15,0.156675,0
0.16,0.15859,0
0.17,0.160648,0
0.18,0.162852,0
0.19,0.165204,0
0.2,0.167708,0
0.21,0.170365,0
0.22,0.173179,0
0.23,0.176152,0
0.24,0.179286,0
0.25,0.182585,0
0.26,0.186051,0
0.27,0.189687,0
0.28,0.193497,0
0.29,0.197482,0
0.3,0.201645,0
0.31,0.205985,0
0.32,0.210504,0
0.33,0.215197,0
0.34,0.220062,0
0.35,0.225092,0
0.36,0.23028,0
0.37,0.235614,0
0.38,0.241082,0
0.39,0.246667,0
0.4,0.252352,0
0.41,0.258115,0
0.42,0.263933,0
0.43,0.26978,0
0.44,0.275627,0
0.45,0.281442,0
0.46,0.287192,0
0.47,0.292839,0
0.48,0.298346,0
0.49,0.30367,0
0.5,0.308766,0
0.51,0.313589,0
0.52,0.318089,0
0.53,0.322215,0
0.54,0.325913,0
0.55,0.32913,0
0.56,0.331808,0
0.57,0.333893,0
0.58,0.335328,0
0.59,0.336058,0
0.6,0.33603,0
0.61,0.335194,0
0.62,0.333504,0
0.63,0.330919,0
0.64,0.327402,0
0.65,0.322926,0
0.66,0.317469,0
0.67,0.311018,0
0.68,0.30357,0
0.69,0.295129,0
0.7,0.285711,0
0.71,0.275339,0
0.72,0.264047,0
0.73,0.251879,0
0.74,0.238888,0
0.75,0.225137,0
0.76,0.210695,0
0.77,0.195643,0
0.78,0.180069,0
0.79,0.164065,0
0.8,0.147733,0
0.81,0.131178,0
0.82,0.114511,0
0.83,0.0978419,0
0.84,0.0812844,0
0.85,0.0649491,0
0.86,0.0489439,0
0.87,0.0333712,0
0.88,0.0183261,0
0.89,0.00389472,0
0.9,-0.00984721,0
0.91,-0.0228358,0
0.92,-0.0350195,0
0.93,-0.0463592,0
0.94,-0.0568285,0
0.95,-0.0664131,0
0.96,-0.0751095,0
0.97,-0.0829248,0
0.98,-0.0898746,0
0.99,-0.0959824,0
1,-0.101278,0
1.01,-0.105798,0
1.02,-0.109582,0
1.03,-0.112674,0
1.04,-0.115122,0
1.05,-0.116974,0
1.06,-0.118281,0
1.07,-0.119097,0
1.08,-0.119471,0
1.09,-0.119453,0
1.1,-0.119092,0
1.11,-0.118431,0
1.12,-0.117511,0
1.13,-0.116364,0
1.14,-0.115022,0
1.15,-0.113509,0
1.16,-0.111847,0
1.17,-0.110053,0
1.18,-0.108146,0
1.19,-0.106143,0
1.2,-0.104064,0
1.21,-0.101931,0
1.22,-0.0997676,0
1.23,-0.0975998,0
1.24,-0.0954513,0
1.25,-0.0933425,0
1.26,-0.0912879,0
1.27,-0.0892933,0
1.28,-0.0873554,0
1.29,-0.0854619,0
1.3,-0.0835946,0
1.31,-0.0817335,0
1.32,-0.0798622,0
1.33,-0.0779743,0
1.34,-0.0760768,0
1.35,-0.0741918,0
1.36,-0.0723542,0
1.37,-0.0706048,0
1.38,-0.068981,0
1.39,-0.0675072,0
1.4,-0.0661884,0
1.41,-0.0650105,0
1.42,-0.0639518,0
1.43,-0.0630018,0
1.44,-0.0621865,0
1.45,-0.061586,0
1.46,-0.0613361,0
1.47,-0.0615975,0
1.48,-0.0624964,0
1.49,-0.0640554,0
1.5,-0.0661623,0
1.51,-0.0686491,0
1.52,-0.0715273,0
1.53,-0.0753335,0
1.54,-0.0813591,0
1.55,-0.0914221,0
1.56,-0.107371,0
1.57,-0.133315,0
1.58,-0.192815,0
