# 20240725_151947
alpha,pi0Re,pi0Im
0.165099,0.00455293,0
0.166671,0.00463693,0
0.168243,0.00472158,0
0.169816,0.00480694,0
0.171388,0.00489355,0
0.172961,0.00498153,0
0.174533,0.00507085,0
0.176105,0.00516151,0
0.177678,0.0052535,0
0.17925,0.00534679,0
0.180822,0.00544138,0
0.182395,0.00553726,0
0.183967,0.0056344,0
0.18554,0.00573281,0
0.187112,0.00583246,0
0.188684,0.00593334,0
0.190257,0.00603543,0
0.191829,0.00613874,0
0.193401,0.00624324,0
0.194974,0.00634892,0
0.196546,0.00645576,0
0.198118,0.00656376,0
0.199691,0.0066729,0
0.201263,0.00678316,0
0.202836,0.00689455,0
0.204408,0.00700703,0
0.20598,0.0071206,0
0.207553,0.00723525,0
0.209125,0.00735096,0
0.210697,0.00746772,0
0.21227,0.00758552,0
0.213842,0.00770434,0
0.215415,0.00782417,0
0.216987,0.007945,0
0.218559,0.00806681,0
0.220132,0.0081896,0
0.221704,0.00831334,0
0.223276,0.00843803,0
0.224849,0.00856365,0
0.226421,0.0086902,0
0.227993,0.00881764,0
0.229566,0.00894599,0
0.231138,0.00907521,0
0.232711,0.0092053,0
0.234283,0.00933624,0
0.235855,0.00946803,0
0.237428,0.00960065,0
0.239,0.00973408,0
0.240572,0.00986831,0
0.242145,0.0100033,0
0.243717,0.0101391,0
0.24529,0.0102757,0
0.246862,0.010413,0
0.248434,0.0105511,0
0.250007,0.0106898,0
0.251579,0.0108293,0
0.253151,0.0109695,0
0.254724,0.0111104,0
0.256296,0.0112519,0
0.257868,0.0113941,0
0.259441,0.011537,0
0.261013,0.0116805,0
0.262586,0.0118246,0
0.264158,0.0119693,0
0.26573,0.0121146,0
0.267303,0.0122605,0
0.268875,0.0124069,0
0.270447,0.0125539,0
0.27202,0.0127016,0
0.273592,0.0128515,0
0.275165,0.0130038,0
0.276737,0.0131585,0
0.278309,0.0133156,0
0.279882,0.0134749,0
0.281454,0.0136365,0
0.283026,0.0138002,0
0.284599,0.0139661,0
0.286171,0.014134,0
0.287743,0.0143039,0
0.289316,0.0144757,0
0.290888,0.0146495,0
0.292461,0.014825,0
0.294033,0.0150024,0
0.295605,0.0151814,0
0.297178,0.0153621,0
0.29875,0.0155444,0
0.300322,0.0157282,0
0.301895,0.0159135,0
0.303467,0.0161003,0
0.30504,0.0162884,0
0.306612,0.0164778,0
0.308184,0.0166685,0
0.309757,0.0168603,0
0.311329,0.0170533,0
0.312901,0.0172474,0
0.314474,0.0174425,0
0.316046,0.0176386,0
0.317618,0.0178356,0
0.319191,0.0180335,0
0.320763,0.0182321,0
0.322336,0.0184315,0
0.323908,0.0186315,0
0.32548,0.0188328,0
0.327053,0.0190359,0
0.328625,0.0192409,0
0.330197,0.0194476,0
0.33177,0.0196561,0
0.333342,0.0198664,0
0.334915,0.0200784,0
0.336487,0.020292,0
0.338059,0.0205074,0
0.339632,0.0207244,0
0.341204,0.020943,0
0.342776,0.0211633,0
0.344349,0.0213851,0
0.345921,0.0216084,0
0.347493,0.0218333,0
0.349066,0.0220597,0
0.350638,0.0222876,0
0.352211,0.0225169,0
0.353783,0.0227476,0
0.355355,0.0229797,0
0.356928,0.0232133,0
0.3585,0.0234481,0
0.360072,0.0236843,0
0.361645,0.0239218,0
0.363217,0.0241606,0
0.36479,0.0244006,0
0.366362,0.0246419,0
0.367934,0.0248843,0
0.369507,0.0251279,0
0.371079,0.0253727,0
0.372651,0.0256186,0
0.374224,0.0258657,0
0.375796,0.0261138,0
0.377368,0.0263631,0
0.378941,0.0266149,0
0.380513,0.0268691,0
0.382086,0.0271257,0
0.383658,0.0273846,0
0.38523,0.0276458,0
0.386803,0.0279092,0
0.388375,0.0281747,0
0.389947,0.0284422,0
0.39152,0.0287117,0
0.393092,0.0289831,0
0.394665,0.0292563,0
0.396237,0.0295313,0
0.397809,0.029808,0
0.399382,0.0300863,0
0.400954,0.0303661,0
0.402526,0.0306474,0
0.404099,0.0309301,0
0.405671,0.0312141,0
0.407243,0.0314994,0
0.408816,0.0317858,0
0.410388,0.0320734,0
0.411961,0.032362,0
0.413533,0.0326517,0
0.415105,0.0329431,0
0.416678,0.0332363,0
0.41825,0.0335312,0
0.419822,0.0338279,0
0.421395,0.0341262,0
0.422967,0.0344263,0
0.42454,0.034728,0
0.426112,0.0350313,0
0.427684,0.0353363,0
0.429257,0.0356428,0
0.430829,0.0359509,0
0.432401,0.0362605,0
0.433974,0.0365716,0
0.435546,0.0368842,0
0.437118,0.0371982,0
0.438691,0.0375137,0
0.440263,0.0378305,0
0.441836,0.0381488,0
0.443408,0.0384684,0
0.44498,0.0387893,0
0.446553,0.0391115,0
0.448125,0.039435,0
0.449697,0.0397597,0
0.45127,0.0400856,0
0.452842,0.0404131,0
0.454415,0.0407426,0
0.455987,0.041074,0
0.457559,0.0414072,0
0.459132,0.0417423,0
0.460704,0.0420791,0
0.462276,0.0424176,0
0.463849,0.0427578,0
0.465421,0.0430996,0
0.466994,0.043443,0
0.468566,0.0437879,0
0.470138,0.0441342,0
0.471711,0.044482,0
0.473283,0.0448311,0
0.474855,0.0451815,0
0.476428,0.0455332,0
0.478,0.045886,0
0.479572,0.04624,0
0.481145,0.0465952,0
0.482717,0.0469513,0
0.48429,0.0473085,0
0.485862,0.0476666,0
0.487434,0.0480256,0
0.489007,0.0483856,0
0.490579,0.0487468,0
0.492151,0.0491094,0
0.493724,0.0494733,0
0.495296,0.0498386,0
0.496869,0.0502051,0
0.498441,0.0505729,0
0.500013,0.050942,0
0.501586,0.0513123,0
0.503158,0.0516837,0
0.50473,0.0520563,0
0.506303,0.0524301,0
0.507875,0.052805,0
0.509447,0.0531811,0
0.51102,0.0535581,0
0.512592,0.0539363,0
0.514165,0.0543155,0
0.515737,0.0546957,0
0.517309,0.0550768,0
0.518882,0.055459,0
0.520454,0.055842,0
0.522026,0.056226,0
0.523599,0.0566109,0
0.525171,0.0569966,0
0.526744,0.0573832,0
0.528316,0.0577706,0
0.529888,0.0581588,0
0.531461,0.0585478,0
0.533033,0.0589376,0
0.534605,0.0593288,0
0.536178,0.0597214,0
0.53775,0.0601156,0
0.539322,0.0605111,0
0.540895,0.0609079,0
0.542467,0.061306,0
0.54404,0.0617053,0
0.545612,0.0621058,0
0.547184,0.0625073,0
0.548757,0.0629099,0
0.550329,0.0633134,0
0.551901,0.0637179,0
0.553474,0.0641231,0
0.555046,0.0645292,0
0.556619,0.0649359,0
0.558191,0.0653434,0
0.559763,0.0657514,0
0.561336,0.0661599,0
0.562908,0.066569,0
0.56448,0.0669784,0
0.566053,0.0673882,0
0.567625,0.0677983,0
0.569197,0.0682086,0
0.57077,0.0686191,0
0.572342,0.0690298,0
0.573915,0.0694404,0
0.575487,0.0698511,0
0.577059,0.0702616,0
0.578632,0.0706721,0
0.580204,0.0710823,0
0.581776,0.0714924,0
0.583349,0.0719034,0
0.584921,0.0723154,0
0.586494,0.0727284,0
0.588066,0.0731424,0
0.589638,0.0735571,0
0.591211,0.0739726,0
0.592783,0.0743888,0
0.594355,0.0748055,0
0.595928,0.0752228,0
0.5975,0.0756405,0
0.599072,0.0760585,0
0.600645,0.0764768,0
0.602217,0.0768953,0
0.60379,0.0773138,0
0.605362,0.0777324,0
0.606934,0.078151,0
0.608507,0.0785694,0
0.610079,0.0789875,0
0.611651,0.0794054,0
0.613224,0.0798229,0
0.614796,0.0802399,0
0.616369,0.0806564,0
0.617941,0.0810723,0
0.619513,0.0814874,0
0.621086,0.0819018,0
0.622658,0.0823153,0
0.62423,0.0827279,0
0.625803,0.0831394,0
0.627375,0.0835498,0
0.628947,0.083959,0
0.63052,0.084367,0
0.632092,0.0847749,0
0.633665,0.0851831,0
0.635237,0.0855915,0
0.636809,0.086,0
0.638382,0.0864086,0
0.639954,0.0868171,0
0.641526,0.0872256,0
0.643099,0.0876338,0
0.644671,0.0880418,0
0.646244,0.0884494,0
0.647816,0.0888566,0
0.649388,0.0892632,0
0.650961,0.0896692,0
0.652533,0.0900746,0
0.654105,0.0904791,0
0.655678,0.0908828,0
0.65725,0.0912855,0
0.658822,0.0916872,0
0.660395,0.0920878,0
0.661967,0.0924872,0
0.66354,0.0928852,0
0.665112,0.093282,0
0.666684,0.0936773,0
0.668257,0.094071,0
0.669829,0.0944631,0
0.671401,0.0948535,0
0.672974,0.0952422,0
0.674546,0.0956289,0
0.676119,0.0960138,0
0.677691,0.0963965,0
0.679263,0.0967772,0
0.680836,0.0971561,0
0.682408,0.0975347,0
0.68398,0.0979131,0
0.685553,0.0982911,0
0.687125,0.0986687,0
0.688697,0.0990457,0
0.69027,0.0994221,0
0.691842,0.0997976,0
0.693415,0.100172,0
0.694987,0.100546,0
0.696559,0.100919,0
0.698132,0.10129,0
0.699704,0.10166,0
0.701276,0.102028,0
0.702849,0.102395,0
0.704421,0.102761,0
0.705994,0.103124,0
0.707566,0.103486,0
0.709138,0.103845,0
0.710711,0.104203,0
0.712283,0.104558,0
0.713855,0.104911,0
0.715428,0.105262,0
0.717,0.10561,0
0.718572,0.105955,0
0.720145,0.106298,0
0.721717,0.106637,0
0.72329,0.106974,0
0.724862,0.107307,0
0.726434,0.107638,0
0.728007,0.107965,0
0.729579,0.108288,0
0.731151,0.10861,0
0.732724,0.10893,0
0.734296,0.10925,0
0.735869,0.109569,0
0.737441,0.109887,0
0.739013,0.110204,0
0.740586,0.110519,0
0.742158,0.110833,0
0.74373,0.111145,0
0.745303,0.111456,0
0.746875,0.111764,0
0.748447,0.112071,0
0.75002,0.112376,0
0.751592,0.112678,0
0.753165,0.112978,0
0.754737,0.113275,0
0.756309,0.11357,0
0.757882,0.113862,0
0.759454,0.114151,0
0.761026,0.114437,0
0.762599,0.11472,0
0.764171,0.114999,0
0.765744,0.115276,0
0.767316,0.115548,0
0.768888,0.115817,0
0.770461,0.116083,0
0.772033,0.116344,0
0.773605,0.116601,0
0.775178,0.116854,0
0.77675,0.117103,0
0.778323,0.117348,0
0.779895,0.117588,0
0.781467,0.117827,0
0.78304,0.118066,0
0.784612,0.118303,0
0.786184,0.11854,0
0.787757,0.118775,0
0.789329,0.119009,0
0.790901,0.119241,0
0.792474,0.119472,0
0.794046,0.1197,0
0.795619,0.119927,0
0.797191,0.120151,0
0.798763,0.120373,0
0.800336,0.120592,0
0.801908,0.120808,0
0.80348,0.121022,0
0.805053,0.121232,0
0.806625,0.121439,0
0.808198,0.121643,0
0.80977,0.121842,0
0.811342,0.122038,0
0.812915,0.12223,0
0.814487,0.122418,0
0.816059,0.122601,0
0.817632,0.12278,0
0.819204,0.122954,0
0.820776,0.123123,0
0.822349,0.123288,0
0.823921,0.123446,0
0.825494,0.1236,0
0.827066,0.123748,0
0.828638,0.12389,0
0.830211,0.124029,0
0.831783,0.12417,0
0.833355,0.124312,0
0.834928,0.124456,0
0.8365,0.1246,0
0.838073,0.124744,0
0.839645,0.124889,0
0.841217,0.125033,0
0.84279,0.125176,0
0.844362,0.125318,0
0.845934,0.125458,0
0.847507,0.125596,0
0.849079,0.125732,0
0.850651,0.125864,0
0.852224,0.125994,0
0.853796,0.12612,0
0.855369,0.126241,0
0.856941,0.126358,0
0.858513,0.12647,0
0.860086,0.126577,0
0.861658,0.126679,0
0.86323,0.126774,0
0.864803,0.126862,0
0.866375,0.126944,0
0.867948,0.127019,0
0.86952,0.127085,0
0.871092,0.127144,0
0.872665,0.127194,0
0.874237,0.127235,0
0.875809,0.127267,0
0.877382,0.127289,0
0.878954,0.127301,0
0.880526,0.127303,0
0.882099,0.127302,0
0.883671,0.1273,0
0.885244,0.127296,0
0.886816,0.127291,0
0.888388,0.127284,0
0.889961,0.127276,0
0.891533,0.127267,0
0.893105,0.127257,0
0.894678,0.127246,0
0.89625,0.127233,0
0.897823,0.127219,0
0.899395,0.127204,0
0.900967,0.127188,0
0.90254,0.127171,0
0.904112,0.127152,0
0.905684,0.127133,0
0.907257,0.127112,0
0.908829,0.127091,0
0.910401,0.127068,0
0.911974,0.127044,0
0.913546,0.127019,0
0.915119,0.126994,0
0.916691,0.126967,0
0.918263,0.126939,0
0.919836,0.126911,0
0.921408,0.126881,0
0.92298,0.126851,0
0.924553,0.12682,0
0.926125,0.126788,0
0.927698,0.126755,0
0.92927,0.126721,0
0.930842,0.126686,0
0.932415,0.126651,0
0.933987,0.126615,0
0.935559,0.126578,0
0.937132,0.12654,0
0.938704,0.126502,0
0.940276,0.126463,0
0.941849,0.126423,0
0.943421,0.126383,0
0.944994,0.126341,0
0.946566,0.1263,0
0.948138,0.126257,0
0.949711,0.126215,0
0.951283,0.126171,0
0.952855,0.126127,0
0.954428,0.126083,0
0.956,0.126037,0
0.957573,0.125992,0
0.959145,0.125946,0
0.960717,0.125899,0
0.96229,0.125852,0
0.963862,0.125805,0
0.965434,0.125757,0
0.967007,0.125709,0
0.968579,0.12566,0
0.970151,0.125611,0
0.971724,0.125562,0
0.973296,0.125513,0
0.974869,0.125463,0
0.976441,0.125413,0
0.978013,0.125362,0
0.979586,0.125307,0
0.981158,0.125248,0
0.98273,0.125184,0
0.984303,0.125115,0
0.985875,0.125042,0
0.987448,0.124964,0
0.98902,0.124882,0
0.990592,0.124796,0
0.992165,0.124705,0
0.993737,0.12461,0
0.995309,0.124511,0
0.996882,0.124408,0
0.998454,0.124301,0
1.00003,0.124191,0
1.0016,0.124076,0
1.00317,0.123958,0
1.00474,0.123836,0
1.00632,0.123711,0
1.00789,0.123582,0
1.00946,0.12345,0
1.01103,0.123315,0
1.01261,0.123176,0
1.01418,0.123034,0
1.01575,0.122889,0
1.01732,0.122742,0
1.01889,0.122591,0
1.02047,0.122437,0
1.02204,0.122281,0
1.02361,0.122122,0
1.02518,0.12196,0
1.02676,0.121796,0
1.02833,0.12163,0
1.0299,0.121461,0
1.03147,0.12129,0
1.03305,0.121117,0
1.03462,0.120941,0
1.03619,0.120764,0
1.03776,0.120584,0
1.03934,0.120403,0
1.04091,0.12022,0
1.04248,0.120035,0
1.04405,0.119849,0
1.04563,0.119661,0
1.0472,0.119471,0
1.04877,0.119281,0
1.05034,0.119088,0
1.05191,0.118895,0
1.05349,0.1187,0
1.05506,0.118505,0
1.05663,0.118308,0
1.0582,0.11811,0
1.05978,0.117912,0
1.06135,0.117713,0
1.06292,0.117513,0
1.06449,0.117312,0
1.06607,0.117111,0
1.06764,0.11691,0
1.06921,0.116708,0
1.07078,0.116505,0
1.07236,0.116303,0
1.07393,0.1161,0
1.0755,0.115898,0
1.07707,0.115695,0
1.07864,0.115493,0
1.08022,0.11529,0
1.08179,0.115088,0
1.08336,0.114887,0
1.08493,0.114685,0
1.08651,0.114484,0
1.08808,0.114284,0
1.08965,0.114084,0
1.09122,0.113886,0
1.0928,0.113687,0
1.09437,0.11349,0
1.09594,0.113294,0
1.09751,0.113099,0
1.09909,0.112905,0
1.10066,0.112712,0
1.10223,0.11252,0
1.1038,0.11233,0
1.10538,0.112141,0
1.10695,0.111954,0
1.10852,0.111768,0
1.11009,0.111581,0
1.11166,0.111393,0
1.11324,0.111203,0
1.11481,0.111012,0
1.11638,0.110819,0
1.11795,0.110624,0
1.11953,0.110428,0
1.1211,0.110231,0
1.12267,0.110032,0
1.12424,0.109832,0
1.12582,0.10963,0
1.12739,0.109428,0
1.12896,0.109224,0
1.13053,0.109019,0
1.13211,0.108813,0
1.13368,0.108606,0
1.13525,0.108398,0
1.13682,0.10819,0
1.13839,0.10798,0
1.13997,0.107769,0
1.14154,0.107558,0
1.14311,0.107345,0
1.14468,0.107132,0
1.14626,0.106919,0
1.14783,0.106704,0
1.1494,0.10649,0
1.15097,0.106274,0
1.15255,0.106058,0
1.15412,0.105842,0
1.15569,0.105625,0
1.15726,0.105408,0
1.15884,0.105191,0
1.16041,0.104973,0
1.16198,0.104755,0
1.16355,0.104537,0
1.16513,0.104319,0
1.1667,0.1041,0
1.16827,0.103882,0
1.16984,0.103664,0
1.17141,0.103445,0
1.17299,0.103227,0
1.17456,0.103009,0
1.17613,0.102791,0
1.1777,0.102573,0
1.17928,0.102356,0
1.18085,0.102139,0
1.18242,0.101922,0
1.18399,0.101706,0
1.18557,0.10149,0
1.18714,0.101275,0
1.18871,0.10106,0
1.19028,0.100846,0
1.19186,0.100632,0
1.19343,0.10042,0
1.195,0.100207,0
1.19657,0.0999947,0
1.19814,0.099782,0
1.19972,0.0995692,0
1.20129,0.0993561,0
1.20286,0.0991429,0
1.20443,0.0989295,0
1.20601,0.098716,0
1.20758,0.0985023,0
1.20915,0.0982885,0
1.21072,0.0980745,0
1.2123,0.0978604,0
1.21387,0.0976462,0
1.21544,0.0974319,0
1.21701,0.0972174,0
1.21859,0.0970029,0
1.22016,0.0967882,0
1.22173,0.0965734,0
1.2233,0.0963586,0
1.22488,0.0961436,0
1.22645,0.0959286,0
1.22802,0.0957135,0
1.22959,0.0954983,0
1.23116,0.0952831,0
1.23274,0.0950678,0
1.23431,0.0948525,0
1.23588,0.0946371,0
1.23745,0.0944217,0
1.23903,0.0942062,0
1.2406,0.0939907,0
1.24217,0.0937752,0
1.24374,0.0935597,0
1.24532,0.0933442,0
1.24689,0.0931286,0
1.24846,0.0929131,0
1.25003,0.0926976,0
1.25161,0.0924821,0
1.25318,0.0922666,0
1.25475,0.0920511,0
1.25632,0.0918357,0
1.25789,0.0916203,0
1.25947,0.0914049,0
1.26104,0.0911896,0
1.26261,0.0909744,0
1.26418,0.0907592,0
1.26576,0.090544,0
1.26733,0.090329,0
1.2689,0.090114,0
1.27047,0.0898991,0
1.27205,0.0896843,0
1.27362,0.0894696,0
1.27519,0.089255,0
1.27676,0.0890405,0
1.27834,0.0888261,0
1.27991,0.0886118,0
1.28148,0.0883977,0
1.28305,0.0881837,0
1.28463,0.0879698,0
1.2862,0.0877561,0
1.28777,0.0875425,0
1.28934,0.087329,0
1.29091,0.0871156,0
1.29249,0.0869022,0
1.29406,0.0866889,0
1.29563,0.0864756,0
1.2972,0.0862624,0
1.29878,0.0860493,0
1.30035,0.0858362,0
1.30192,0.0856231,0
1.30349,0.0854101,0
1.30507,0.0851972,0
1.30664,0.0849842,0
1.30821,0.0847714,0
1.30978,0.0845585,0
1.31136,0.0843458,0
1.31293,0.084133,0
1.3145,0.0839203,0
1.31607,0.0837077,0
1.31764,0.083495,0
1.31922,0.0832824,0
1.32079,0.0830699,0
1.32236,0.0828574,0
1.32393,0.0826449,0
1.32551,0.0824325,0
1.32708,0.0822201,0
1.32865,0.0820077,0
1.33022,0.0817954,0
1.3318,0.0815831,0
1.33337,0.0813708,0
1.33494,0.0811586,0
1.33651,0.0809463,0
1.33809,0.0807341,0
1.33966,0.080522,0
1.34123,0.0803098,0
1.3428,0.0800977,0
1.34438,0.0798857,0
1.34595,0.0796736,0
1.34752,0.0794615,0
1.34909,0.0792495,0
1.35066,0.0790375,0
1.35224,0.0788256,0
1.35381,0.0786136,0
1.35538,0.0784017,0
1.35695,0.0781897,0
1.35853,0.0779778,0
1.3601,0.0777659,0
1.36167,0.077554,0
1.36324,0.0773422,0
1.36482,0.0771303,0
1.36639,0.0769185,0
1.36796,0.0767067,0
1.36953,0.0764948,0
1.37111,0.076283,0
1.37268,0.0760712,0
1.37425,0.0758594,0
1.37582,0.0756476,0
1.37739,0.0754359,0
1.37897,0.0752241,0
1.38054,0.0750123,0
1.38211,0.0748005,0
1.38368,0.0745888,0
1.38526,0.0743772,0
1.38683,0.0741656,0
1.3884,0.0739541,0
1.38997,0.0737427,0
1.39155,0.0735314,0
1.39312,0.0733202,0
1.39469,0.073109,0
1.39626,0.0728979,0
1.39784,0.0726869,0
1.39941,0.0724759,0
1.40098,0.072265,0
1.40255,0.0720541,0
1.40413,0.0718433,0
1.4057,0.0716325,0
1.40727,0.0714218,0
1.40884,0.0712111,0
1.41041,0.0710004,0
1.41199,0.0707897,0
1.41356,0.0705791,0
1.41513,0.0703686,0
1.4167,0.070158,0
1.41828,0.0699475,0
1.41985,0.0697369,0
1.42142,0.0695264,0
1.42299,0.0693159,0
1.42457,0.0691054,0
1.42614,0.0688949,0
1.42771,0.0686844,0
1.42928,0.0684738,0
1.43086,0.0682633,0
1.43243,0.0680528,0
1.434,0.0678422,0
1.43557,0.0676316,0
1.43714,0.067421,0
1.43872,0.0672104,0
1.44029,0.0669997,0
1.44186,0.066789,0
1.44343,0.0665783,0
1.44501,0.0663675,0
1.44658,0.0661566,0
1.44815,0.0659458,0
1.44972,0.0657348,0
1.4513,0.0655239,0
1.45287,0.0653128,0
1.45444,0.0651017,0
1.45601,0.0648905,0
1.45759,0.0646793,0
1.45916,0.064468,0
1.46073,0.0642566,0
1.4623,0.0640451,0
1.46388,0.0638336,0
1.46545,0.0636219,0
1.46702,0.0634102,0
1.46859,0.0631984,0
1.47016,0.0629865,0
1.47174,0.0627745,0
1.47331,0.0625623,0
1.47488,0.0623501,0
1.47645,0.0621378,0
1.47803,0.0619253,0
1.4796,0.0617127,0
1.48117,0.0615,0
1.48274,0.0612872,0
1.48432,0.0610743,0
1.48589,0.0608612,0
1.48746,0.060648,0
1.48903,0.0604347,0
1.49061,0.0602212,0
1.49218,0.0600077,0
1.49375,0.059794,0
1.49532,0.0595802,0
1.49689,0.0593663,0
1.49847,0.0591524,0
1.50004,0.0589383,0
1.50161,0.0587241,0
1.50318,0.0585099,0
1.50476,0.0582955,0
1.50633,0.0580811,0
1.5079,0.0578666,0
1.50947,0.0576521,0
1.51105,0.0574374,0
1.51262,0.0572227,0
1.51419,0.0570079,0
1.51576,0.0567931,0
1.51734,0.0565782,0
1.51891,0.0563632,0
1.52048,0.0561482,0
1.52205,0.0559332,0
1.52363,0.0557181,0
1.5252,0.0555029,0
1.52677,0.0552877,0
1.52834,0.0550725,0
1.52991,0.0548573,0
1.53149,0.054642,0
1.53306,0.0544268,0
1.53463,0.0542114,0
1.5362,0.0539961,0
1.53778,0.0537808,0
1.53935,0.0535654,0
1.54092,0.0533501,0
1.54249,0.0531347,0
1.54407,0.0529194,0
1.54564,0.052704,0
1.54721,0.0524887,0
1.54878,0.0522734,0
1.55036,0.0520581,0
1.55193,0.0518428,0
1.5535,0.0516275,0
1.55507,0.0514122,0
1.55665,0.051197,0
1.55822,0.0509818,0
1.55979,0.0507667,0
1.56136,0.0505516,0
1.56293,0.0503365,0
1.56451,0.0501215,0
1.56608,0.0499065,0
1.56765,0.0496916,0
1.56922,0.0494768,0
1.5708,0.049262,0
