# 20240725_151947
alpha,chiRe,chiIm
0.951283,-0.00220972,0
0.952855,-0.00228838,0
0.954428,-0.00236666,0
0.956,-0.00244455,0
0.957573,-0.00252204,0
0.959145,-0.00259911,0
0.960717,-0.00267575,0
0.96229,-0.00275196,0
0.963862,-0.00282772,0
0.965434,-0.00290302,0
0.967007,-0.00297785,0
0.968579,-0.00305219,0
0.970151,-0.00312605,0
0.971724,-0.0031994,0
0.973296,-0.00327223,0
0.974869,-0.00334454,0
0.976441,-0.0034163,0
0.978013,-0.00348754,0
0.979586,-0.00355855,0
0.981158,-0.00362942,0
0.98273,-0.00370015,0
0.984303,-0.00377073,0
0.985875,-0.00384116,0
0.987448,-0.00391144,0
0.98902,-0.00398157,0
0.990592,-0.00405154,0
0.992165,-0.00412135,0
0.993737,-0.00419101,0
0.995309,-0.0042605,0
0.996882,-0.00432982,0
0.998454,-0.00439898,0
1.00003,-0.00446797,0
1.0016,-0.00453678,0
1.00317,-0.00460542,0
1.00474,-0.00467388,0
1.00632,-0.00474216,0
1.00789,-0.00481026,0
1.00946,-0.00487817,0
1.01103,-0.0049459,0
1.01261,-0.00501343,0
1.01418,-0.00508078,0
1.01575,-0.00514792,0
1.01732,-0.00521488,0
1.01889,-0.00528163,0
1.02047,-0.00534818,0
1.02204,-0.00541452,0
1.02361,-0.00548066,0
1.02518,-0.00554659,0
1.02676,-0.0056123,0
1.02833,-0.0056778,0
1.0299,-0.00574309,0
1.03147,-0.00580815,0
1.03305,-0.005873,0
1.03462,-0.00593762,0
1.03619,-0.00600201,0
1.03776,-0.00606617,0
1.03934,-0.0061301,0
1.04091,-0.0061938,0
1.04248,-0.00625726,0
1.04405,-0.00632049,0
1.04563,-0.00638347,0
1.0472,-0.0064462,0
1.04877,-0.00650869,0
1.05034,-0.00657094,0
1.05191,-0.00663293,0
1.05349,-0.00669466,0
1.05506,-0.00675615,0
1.05663,-0.00681737,0
1.0582,-0.00687833,0
1.05978,-0.00693903,0
1.06135,-0.00699946,0
1.06292,-0.00705962,0
1.06449,-0.00711952,0
1.06607,-0.00717914,0
1.06764,-0.00723848,0
1.06921,-0.00729755,0
1.07078,-0.00735633,0
1.07236,-0.00741483,0
1.07393,-0.00747305,0
1.0755,-0.00753098,0
1.07707,-0.00758862,0
1.07864,-0.00764597,0
1.08022,-0.00770302,0
1.08179,-0.00775977,0
1.08336,-0.00781622,0
1.08493,-0.00787237,0
1.08651,-0.00792822,0
1.08808,-0.00798375,0
1.08965,-0.00803898,0
1.09122,-0.00809389,0
1.0928,-0.00814849,0
1.09437,-0.00820278,0
1.09594,-0.00825674,0
1.09751,-0.00831038,0
1.09909,-0.0083637,0
1.10066,-0.00841668,0
1.10223,-0.00846934,0
1.1038,-0.00852167,0
1.10538,-0.00857366,0
1.10695,-0.00862532,0
1.10852,-0.00867664,0
1.11009,-0.00872766,0
1.11166,-0.00877842,0
1.11324,-0.0088289,0
1.11481,-0.00887912,0
1.11638,-0.00892906,0
1.11795,-0.00897874,0
1.11953,-0.00902814,0
1.1211,-0.00907728,0
1.12267,-0.00912616,0
1.12424,-0.00917477,0
1.12582,-0.00922311,0
1.12739,-0.0092712,0
1.12896,-0.00931902,0
1.13053,-0.00936658,0
1.13211,-0.00941388,0
1.13368,-0.00946092,0
1.13525,-0.00950771,0
1.13682,-0.00955423,0
1.13839,-0.0096005,0
1.13997,-0.00964652,0
1.14154,-0.00969228,0
1.14311,-0.00973779,0
1.14468,-0.00978305,0
1.14626,-0.00982805,0
1.14783,-0.00987281,0
1.1494,-0.00991731,0
1.15097,-0.00996157,0
1.15255,-0.0100056,0
1.15412,-0.0100493,0
1.15569,-0.0100929,0
1.15726,-0.0101361,0
1.15884,-0.0101792,0
1.16041,-0.010222,0
1.16198,-0.0102645,0
1.16355,-0.0103068,0
1.16513,-0.0103489,0
1.1667,-0.0103907,0
1.16827,-0.0104323,0
1.16984,-0.0104736,0
1.17141,-0.0105148,0
1.17299,-0.0105556,0
1.17456,-0.0105963,0
1.17613,-0.0106367,0
1.1777,-0.0106769,0
1.17928,-0.0107168,0
1.18085,-0.0107566,0
1.18242,-0.0107961,0
1.18399,-0.0108353,0
1.18557,-0.0108744,0
1.18714,-0.0109132,0
1.18871,-0.0109518,0
1.19028,-0.0109901,0
1.19186,-0.0110283,0
1.19343,-0.0110662,0
1.195,-0.0111039,0
1.19657,-0.0111414,0
1.19814,-0.0111788,0
1.19972,-0.011216,0
1.20129,-0.011253,0
1.20286,-0.0112898,0
1.20443,-0.0113265,0
1.20601,-0.011363,0
1.20758,-0.0113993,0
1.20915,-0.0114355,0
1.21072,-0.0114714,0
1.2123,-0.0115072,0
1.21387,-0.0115429,0
1.21544,-0.0115784,0
1.21701,-0.0116137,0
1.21859,-0.0116488,0
1.22016,-0.0116838,0
1.22173,-0.0117186,0
1.2233,-0.0117532,0
1.22488,-0.0117877,0
1.22645,-0.011822,0
1.22802,-0.0118561,0
1.22959,-0.0118901,0
1.23116,-0.0119239,0
1.23274,-0.0119575,0
1.23431,-0.011991,0
1.23588,-0.0120243,0
1.23745,-0.0120575,0
1.23903,-0.0120904,0
1.2406,-0.0121233,0
1.24217,-0.0121559,0
1.24374,-0.0121884,0
1.24532,-0.0122208,0
1.24689,-0.012253,0
1.24846,-0.012285,0
1.25003,-0.0123168,0
1.25161,-0.0123485,0
1.25318,-0.0123801,0
1.25475,-0.0124115,0
1.25632,-0.0124427,0
1.25789,-0.0124737,0
1.25947,-0.0125047,0
1.26104,-0.0125354,0
1.26261,-0.012566,0
1.26418,-0.0125964,0
1.26576,-0.0126267,0
1.26733,-0.0126569,0
1.2689,-0.0126868,0
1.27047,-0.0127167,0
1.27205,-0.0127463,0
1.27362,-0.0127758,0
1.27519,-0.0128052,0
1.27676,-0.0128344,0
1.27834,-0.0128635,0
1.27991,-0.0128924,0
1.28148,-0.0129211,0
1.28305,-0.0129497,0
1.28463,-0.0129782,0
1.2862,-0.0130065,0
1.28777,-0.0130346,0
1.28934,-0.0130626,0
1.29091,-0.0130905,0
1.29249,-0.0131183,0
1.29406,-0.0131459,0
1.29563,-0.0131734,0
1.2972,-0.0132008,0
1.29878,-0.0132281,0
1.30035,-0.0132552,0
1.30192,-0.0132823,0
1.30349,-0.0133092,0
1.30507,-0.013336,0
1.30664,-0.0133626,0
1.30821,-0.0133892,0
1.30978,-0.0134156,0
1.31136,-0.0134419,0
1.31293,-0.0134681,0
1.3145,-0.0134941,0
1.31607,-0.0135201,0
1.31764,-0.0135459,0
1.31922,-0.0135716,0
1.32079,-0.0135972,0
1.32236,-0.0136226,0
1.32393,-0.013648,0
1.32551,-0.0136732,0
1.32708,-0.0136983,0
1.32865,-0.0137234,0
1.33022,-0.0137482,0
1.3318,-0.013773,0
1.33337,-0.0137977,0
1.33494,-0.0138222,0
1.33651,-0.0138466,0
1.33809,-0.0138709,0
1.33966,-0.0138951,0
1.34123,-0.0139192,0
1.3428,-0.0139432,0
1.34438,-0.0139671,0
1.34595,-0.0139908,0
1.34752,-0.0140144,0
1.34909,-0.014038,0
1.35066,-0.0140614,0
1.35224,-0.0140847,0
1.35381,-0.0141079,0
1.35538,-0.0141309,0
1.35695,-0.0141539,0
1.35853,-0.0141768,0
1.3601,-0.0141995,0
1.36167,-0.0142222,0
1.36324,-0.0142447,0
1.36482,-0.0142671,0
1.36639,-0.0142894,0
1.36796,-0.0143116,0
1.36953,-0.0143337,0
1.37111,-0.0143557,0
1.37268,-0.0143776,0
1.37425,-0.0143994,0
1.37582,-0.0144211,0
1.37739,-0.0144427,0
1.37897,-0.0144641,0
1.38054,-0.0144855,0
1.38211,-0.0145067,0
1.38368,-0.0145279,0
1.38526,-0.014549,0
1.38683,-0.01457,0
1.3884,-0.0145909,0
1.38997,-0.0146117,0
1.39155,-0.0146324,0
1.39312,-0.0146531,0
1.39469,-0.0146737,0
1.39626,-0.0146941,0
1.39784,-0.0147145,0
1.39941,-0.0147349,0
1.40098,-0.0147551,0
1.40255,-0.0147753,0
1.40413,-0.0147953,0
1.4057,-0.0148153,0
1.40727,-0.0148353,0
1.40884,-0.0148551,0
1.41041,-0.0148748,0
1.41199,-0.0148945,0
1.41356,-0.0149141,0
1.41513,-0.0149336,0
1.4167,-0.014953,0
1.41828,-0.0149724,0
1.41985,-0.0149916,0
1.42142,-0.0150108,0
1.42299,-0.01503,0
1.42457,-0.015049,0
1.42614,-0.0150679,0
1.42771,-0.0150868,0
1.42928,-0.0151056,0
1.43086,-0.0151243,0
1.43243,-0.015143,0
1.434,-0.0151615,0
1.43557,-0.01518,0
1.43714,-0.0151984,0
1.43872,-0.0152168,0
1.44029,-0.015235,0
1.44186,-0.0152532,0
1.44343,-0.0152713,0
1.44501,-0.0152893,0
1.44658,-0.0153073,0
1.44815,-0.0153252,0
1.44972,-0.015343,0
1.4513,-0.0153607,0
1.45287,-0.0153784,0
1.45444,-0.015396,0
1.45601,-0.0154135,0
1.45759,-0.0154309,0
1.45916,-0.0154483,0
1.46073,-0.0154655,0
1.4623,-0.0154828,0
1.46388,-0.0154999,0
1.46545,-0.015517,0
1.46702,-0.015534,0
1.46859,-0.0155509,0
1.47016,-0.0155677,0
1.47174,-0.0155845,0
1.47331,-0.0156012,0
1.47488,-0.0156179,0
1.47645,-0.0156344,0
1.47803,-0.0156509,0
1.4796,-0.0156674,0
1.48117,-0.0156837,0
1.48274,-0.0157,0
1.48432,-0.0157162,0
1.48589,-0.0157323,0
1.48746,-0.0157483,0
1.48903,-0.0157642,0
1.49061,-0.01578,0
1.49218,-0.0157956,0
1.49375,-0.0158111,0
1.49532,-0.0158265,0
1.49689,-0.0158418,0
1.49847,-0.0158571,0
1.50004,-0.0158722,0
1.50161,-0.0158872,0
1.50318,-0.0159021,0
1.50476,-0.015917,0
1.50633,-0.0159317,0
1.5079,-0.0159464,0
1.50947,-0.015961,0
1.51105,-0.0159756,0
1.51262,-0.01599,0
1.51419,-0.0160044,0
1.51576,-0.0160188,0
1.51734,-0.0160331,0
1.51891,-0.0160473,0
1.52048,-0.0160615,0
1.52205,-0.0160756,0
1.52363,-0.0160897,0
1.5252,-0.0161037,0
1.52677,-0.0161177,0
1.52834,-0.0161317,0
1.52991,-0.0161456,0
1.53149,-0.0161595,0
1.53306,-0.0161734,0
1.53463,-0.0161873,0
1.5362,-0.0162012,0
1.53778,-0.016215,0
1.53935,-0.0162288,0
1.54092,-0.0162427,0
1.54249,-0.0162565,0
1.54407,-0.0162703,0
1.54564,-0.0162841,0
1.54721,-0.016298,0
1.54878,-0.0163118,0
1.55036,-0.0163257,0
1.55193,-0.0163396,0
1.5535,-0.0163535,0
1.55507,-0.0163674,0
1.55665,-0.0163814,0
1.55822,-0.0163954,0
1.55979,-0.0164094,0
1.56136,-0.0164235,0
1.56293,-0.0164376,0
1.56451,-0.0164518,0
1.56608,-0.016466,0
1.56765,-0.0164802,0
1.56922,-0.0164946,0
1.5708,-0.0165089,0
