# 20240809_110415
alpha,Df0Re,Df0Im
0,0.0223381,-0.110197
0.01,0.0224375,-0.110528
0.02,0.0225292,-0.110676
0.03,0.0226369,-0.110768
0.04,0.0227728,-0.110867
0.05,0.0229423,-0.111001
0.06,0.0231473,-0.111174
0.07,0.0233883,-0.111387
0.08,0.0236649,-0.111633
0.09,0.0239773,-0.111908
0.1,0.0243258,-0.112209
0.11,0.0247112,-0.112535
0.12,0.0251347,-0.112886
0.13,0.0255976,-0.113265
0.14,0.0261018,-0.113672
0.15,0.0266489,-0.114109
0.16,0.0272408,-0.114577
0.17,0.0278794,-0.115076
0.18,0.0285667,-0.115605
0.19,0.0293045,-0.116164
0.2,0.030095,-0.11675
0.21,0.0309402,-0.117361
0.22,0.0318423,-0.117996
0.23,0.0328039,-0.118652
0.24,0.0338275,-0.119326
0.25,0.0349158,-0.120017
0.26,0.0360717,-0.120722
0.27,0.0372984,-0.121439
0.28,0.038599,-0.122165
0.29,0.0399769,-0.122899
0.3,0.0414355,-0.123637
0.31,0.042978,-0.124376
0.32,0.0446077,-0.125112
0.33,0.0463278,-0.12584
0.34,0.0481413,-0.126555
0.35,0.0500508,-0.127251
0.36,0.0520586,-0.127921
0.37,0.0541669,-0.128558
0.38,0.0563772,-0.129154
0.39,0.0586905,-0.1297
0.4,0.0611077,-0.130188
0.41,0.0636288,-0.130609
0.42,0.0662534,-0.130952
0.43,0.0689805,-0.131208
0.44,0.0718085,-0.131368
0.45,0.0747352,-0.131423
0.46,0.0777578,-0.131362
0.47,0.0808725,-0.131175
0.48,0.0840751,-0.130855
0.49,0.0873605,-0.130391
0.5,0.0907225,-0.129774
0.51,0.0941542,-0.128995
0.52,0.0976477,-0.128046
0.53,0.101194,-0.126917
0.54,0.104783,-0.1256
0.55,0.108403,-0.124087
0.56,0.112043,-0.122371
0.57,0.115688,-0.120445
0.58,0.119324,-0.118302
0.59,0.122935,-0.115938
0.6,0.126505,-0.113348
0.61,0.130016,-0.11053
0.62,0.13345,-0.107483
0.63,0.136789,-0.104207
0.64,0.140014,-0.100705
0.65,0.143106,-0.0969802
0.66,0.146047,-0.0930389
0.67,0.148817,-0.0888891
0.68,0.151398,-0.0845406
0.69,0.153774,-0.0800049
0.7,0.155927,-0.0752954
0.71,0.157841,-0.0704271
0.72,0.159502,-0.0654166
0.73,0.160894,-0.0602821
0.74,0.162005,-0.0550428
0.75,0.162823,-0.0497195
0.76,0.163337,-0.044334
0.77,0.163539,-0.0389092
0.78,0.163421,-0.033469
0.79,0.162979,-0.028038
0.8,0.162208,-0.0226412
0.81,0.161109,-0.0173042
0.82,0.159684,-0.0120526
0.83,0.157938,-0.00691173
0.84,0.155879,-0.0019063
0.85,0.153518,0.00294002
0.86,0.150872,0.00760498
0.87,0.147957,0.0120682
0.88,0.144794,0.0163115
0.89,0.141407,0.0203193
0.9,0.13782,0.0240788
0.91,0.13406,0.0275803
0.92,0.130155,0.030817
0.93,0.126133,0.0337853
0.94,0.122019,0.0364843
0.95,0.117842,0.0389158
0.96,0.113626,0.0410841
0.97,0.109394,0.0429955
0.98,0.105167,0.0446581
0.99,0.100966,0.0460814
1,0.0968077,0.0472765
1.01,0.092708,0.048255
1.02,0.0886808,0.0490298
1.03,0.0847389,0.0496145
1.04,0.0808933,0.050023
1.05,0.0771541,0.0502702
1.06,0.0735296,0.0503711
1.07,0.0700272,0.0503406
1.08,0.0666527,0.050194
1.09,0.0634102,0.0499456
1.1,0.0603022,0.0496091
1.11,0.0573293,0.0491971
1.12,0.0544901,0.0487206
1.13,0.0517818,0.0481889
1.14,0.0492,0.0476097
1.15,0.0467393,0.0469889
1.16,0.0443937,0.0463315
1.17,0.0421574,0.0456416
1.18,0.040025,0.0449233
1.19,0.0379922,0.044181
1.2,0.036056,0.0434203
1.21,0.0342144,0.042648
1.22,0.0324666,0.041872
1.23,0.0308122,0.0411011
1.24,0.0292504,0.040344
1.25,0.0277797,0.0396079
1.26,0.0263969,0.0388981
1.27,0.0250965,0.0382163
1.28,0.0238715,0.0375604
1.29,0.022713,0.0369246
1.3,0.0216114,0.0363004
1.31,0.0205579,0.0356786
1.32,0.0195454,0.0350515
1.33,0.0185699,0.0344153
1.34,0.0176308,0.0337726
1.35,0.016731,0.0331326
1.36,0.015876,0.0325106
1.37,0.0150716,0.031925
1.38,0.0143225,0.0313932
1.39,0.0136299,0.030927
1.4,0.0129909,0.0305299
1.41,0.0123992,0.0301966
1.42,0.0118475,0.029918
1.43,0.0113311,0.0296902
1.44,0.010852,0.0295265
1.45,0.0104209,0.0294667
1.46,0.010056,0.0295788
1.47,0.00977654,0.029945
1.48,0.0095934,0.0306338
1.49,0.00949947,0.0316645
1.5,0.00946798,0.0329906
1.51,0.00946679,0.0345357
1.52,0.00949088,0.0363125
1.53,0.00960178,0.0386032
1.54,0.00994188,0.0420915
1.55,0.0106879,0.0477635
1.56,0.0119808,0.0566622
1.57,0.0141619,0.0710784
1.58,0.019465,0.103863
