# 20240822_171240
alpha,Df0Re,Df0Im
0,-0.137708,0.112438
0.00157237,-0.137775,0.112488
0.00314474,-0.137846,0.112542
0.00471711,-0.137917,0.112597
0.00628947,-0.137985,0.112648
0.00786184,-0.138045,0.112691
0.00943421,-0.138093,0.112721
0.0110066,-0.138129,0.112737
0.0125789,-0.13816,0.112751
0.0141513,-0.138188,0.112763
0.0157237,-0.138212,0.112773
0.0172961,-0.138234,0.112781
0.0188684,-0.138253,0.112785
0.0204408,-0.138269,0.112786
0.0220132,-0.138283,0.112784
0.0235855,-0.138296,0.112779
0.0251579,-0.138307,0.112772
0.0267303,-0.138317,0.112764
0.0283026,-0.138328,0.112756
0.029875,-0.138339,0.112747
0.0314474,-0.13835,0.112739
0.0330197,-0.138361,0.112728
0.0345921,-0.138372,0.112717
0.0361645,-0.138382,0.112705
0.0377368,-0.138394,0.112692
0.0393092,-0.138406,0.11268
0.0408816,-0.138419,0.112668
0.042454,-0.138434,0.112656
0.0440263,-0.138449,0.112644
0.0455987,-0.138465,0.112631
0.0471711,-0.138482,0.112619
0.0487434,-0.138499,0.112607
0.0503158,-0.138518,0.112594
0.0518882,-0.138537,0.112582
0.0534605,-0.138558,0.11257
0.0550329,-0.13858,0.112558
0.0566053,-0.138603,0.112546
0.0581776,-0.138627,0.112534
0.05975,-0.138651,0.112522
0.0613224,-0.138676,0.112509
0.0628947,-0.138702,0.112497
0.0644671,-0.138729,0.112485
0.0660395,-0.138758,0.112472
0.0676119,-0.138786,0.112459
0.0691842,-0.138816,0.112446
0.0707566,-0.138846,0.112433
0.072329,-0.138876,0.11242
0.0739013,-0.138908,0.112406
0.0754737,-0.13894,0.112392
0.0770461,-0.138973,0.112378
0.0786184,-0.139007,0.112364
0.0801908,-0.139041,0.112349
0.0817632,-0.139075,0.112333
0.0833355,-0.13911,0.112318
0.0849079,-0.139146,0.112302
0.0864803,-0.139182,0.112285
0.0880526,-0.139219,0.112268
0.089625,-0.139256,0.112251
0.0911974,-0.139293,0.112233
0.0927698,-0.139331,0.112214
0.0943421,-0.13937,0.112195
0.0959145,-0.139408,0.112176
0.0974869,-0.139448,0.112156
0.0990592,-0.139488,0.112135
0.100632,-0.139528,0.112114
0.102204,-0.139568,0.112092
0.103776,-0.139609,0.11207
0.105349,-0.139651,0.112047
0.106921,-0.139692,0.112024
0.108493,-0.139735,0.112
0.110066,-0.139777,0.111976
0.111638,-0.13982,0.111951
0.113211,-0.139864,0.111925
0.114783,-0.139908,0.111899
0.116355,-0.139952,0.111872
0.117928,-0.139997,0.111845
0.1195,-0.140042,0.111817
0.121072,-0.140088,0.111788
0.122645,-0.140134,0.111759
0.124217,-0.14018,0.111729
0.125789,-0.140227,0.111699
0.127362,-0.140275,0.111668
0.128934,-0.140323,0.111637
0.130507,-0.140371,0.111605
0.132079,-0.14042,0.111572
0.133651,-0.14047,0.111539
0.135224,-0.14052,0.111505
0.136796,-0.14057,0.11147
0.138368,-0.140621,0.111435
0.139941,-0.140673,0.1114
0.141513,-0.140725,0.111363
0.143086,-0.140777,0.111327
0.144658,-0.140831,0.111289
0.14623,-0.140884,0.111251
0.147803,-0.140938,0.111212
0.149375,-0.140993,0.111173
0.150947,-0.141048,0.111133
0.15252,-0.141104,0.111092
0.154092,-0.14116,0.111051
0.155665,-0.141217,0.111009
0.157237,-0.141274,0.110966
0.158809,-0.141332,0.110923
0.160382,-0.14139,0.110878
0.161954,-0.141449,0.110834
0.163526,-0.141508,0.110788
0.165099,-0.141568,0.110742
0.166671,-0.141628,0.110695
0.168243,-0.141689,0.110647
0.169816,-0.14175,0.110598
0.171388,-0.141812,0.110549
0.172961,-0.141874,0.110499
0.174533,-0.141937,0.110448
0.176105,-0.142,0.110396
0.177678,-0.142064,0.110343
0.17925,-0.142128,0.110289
0.180822,-0.142192,0.110235
0.182395,-0.142257,0.110179
0.183967,-0.142322,0.110123
0.18554,-0.142388,0.110065
0.187112,-0.142454,0.110007
