# 20240809_111543
alpha,Df0Re,Df0Im
0,0.104797,-0.0407429
0.00157237,0.104851,-0.0407597
0.00314474,0.104908,-0.0407789
0.00471711,0.104966,-0.0407983
0.00628947,0.105021,-0.0408158
0.00786184,0.105072,-0.0408295
0.00943421,0.105116,-0.0408371
0.0110066,0.105151,-0.0408385
0.0125789,0.105183,-0.0408393
0.0141513,0.105211,-0.0408399
0.0157237,0.105238,-0.0408404
0.0172961,0.105262,-0.0408407
0.0188684,0.105286,-0.0408409
0.0204408,0.10531,-0.0408408
0.0220132,0.105333,-0.0408382
0.0235855,0.105354,-0.040833
0.0251579,0.105374,-0.0408258
0.0267303,0.105394,-0.0408175
0.0283026,0.105415,-0.0408089
0.029875,0.105437,-0.0408007
0.0314474,0.10546,-0.0407926
0.0330197,0.105483,-0.0407837
0.0345921,0.105507,-0.0407743
0.0361645,0.105532,-0.0407644
0.0377368,0.105557,-0.0407542
0.0393092,0.105584,-0.0407439
0.0408816,0.105612,-0.0407335
0.042454,0.105641,-0.0407229
0.0440263,0.105672,-0.040712
0.0455987,0.105704,-0.0407009
0.0471711,0.105737,-0.0406895
0.0487434,0.105771,-0.040678
0.0503158,0.105807,-0.0406663
0.0518882,0.105844,-0.0406544
0.0534605,0.105882,-0.0406424
0.0550329,0.105922,-0.0406301
0.0566053,0.105964,-0.0406177
0.0581776,0.106006,-0.040605
0.05975,0.10605,-0.0405921
0.0613224,0.106094,-0.0405789
0.0628947,0.106141,-0.0405656
0.0644671,0.106188,-0.040552
0.0660395,0.106237,-0.0405381
0.0676119,0.106287,-0.040524
0.0691842,0.106339,-0.0405096
0.0707566,0.106391,-0.0404949
0.072329,0.106444,-0.0404799
0.0739013,0.106499,-0.0404645
0.0754737,0.106555,-0.0404489
0.0770461,0.106612,-0.0404329
0.0786184,0.10667,-0.0404167
0.0801908,0.106729,-0.0404
0.0817632,0.106789,-0.040383
0.0833355,0.10685,-0.0403656
0.0849079,0.106913,-0.0403478
0.0864803,0.106976,-0.0403297
0.0880526,0.107041,-0.0403112
0.089625,0.107106,-0.0402923
0.0911974,0.107173,-0.040273
0.0927698,0.10724,-0.0402532
0.0943421,0.107309,-0.0402331
0.0959145,0.107378,-0.0402125
0.0974869,0.107449,-0.0401915
0.0990592,0.10752,-0.0401701
0.100632,0.107593,-0.0401483
0.102204,0.107666,-0.040126
0.103776,0.107741,-0.0401033
0.105349,0.107817,-0.0400801
0.106921,0.107893,-0.0400564
0.108493,0.107971,-0.0400324
0.110066,0.10805,-0.0400079
0.111638,0.108129,-0.039983
0.113211,0.10821,-0.0399576
0.114783,0.108292,-0.0399317
0.116355,0.108375,-0.0399054
0.117928,0.108459,-0.0398786
0.1195,0.108544,-0.0398514
0.121072,0.10863,-0.0398237
0.122645,0.108717,-0.0397956
0.124217,0.108805,-0.0397669
0.125789,0.108895,-0.0397378
0.127362,0.108985,-0.0397082
0.128934,0.109077,-0.0396782
0.130507,0.10917,-0.0396477
0.132079,0.109263,-0.0396167
0.133651,0.109359,-0.0395853
0.135224,0.109455,-0.0395533
0.136796,0.109552,-0.0395209
0.138368,0.109651,-0.0394879
0.139941,0.109751,-0.0394546
0.141513,0.109852,-0.0394207
0.143086,0.109954,-0.0393863
0.144658,0.110057,-0.0393514
0.14623,0.110162,-0.039316
0.147803,0.110268,-0.0392801
0.149375,0.110375,-0.0392437
0.150947,0.110483,-0.0392067
0.15252,0.110593,-0.0391693
0.154092,0.110704,-0.0391313
0.155665,0.110816,-0.0390928
0.157237,0.110929,-0.0390537
0.158809,0.111044,-0.0390141
0.160382,0.11116,-0.038974
0.161954,0.111277,-0.0389333
0.163526,0.111395,-0.038892
0.165099,0.111515,-0.0388501
0.166671,0.111636,-0.0388077
0.168243,0.111758,-0.0387647
0.169816,0.111882,-0.0387211
0.171388,0.112006,-0.0386769
0.172961,0.112132,-0.0386321
0.174533,0.11226,-0.0385866
0.176105,0.112389,-0.0385405
0.177678,0.112519,-0.0384938
0.17925,0.11265,-0.0384464
0.180822,0.112782,-0.0383985
0.182395,0.112916,-0.0383498
0.183967,0.113051,-0.0383004
0.18554,0.113188,-0.0382504
0.187112,0.113325,-0.0381996
0.188684,0.113464,-0.0381482
0.190257,0.113605,-0.038096
0.191829,0.113746,-0.0380432
0.193401,0.113889,-0.0379895
0.194974,0.114033,-0.0379351
0.196546,0.114178,-0.03788
0.198118,0.114325,-0.037824
0.199691,0.114473,-0.0377674
0.201263,0.114622,-0.0377099
0.202836,0.114772,-0.0376516
0.204408,0.114924,-0.0375925
0.20598,0.115077,-0.0375325
0.207553,0.115231,-0.0374717
0.209125,0.115386,-0.03741
0.210697,0.115543,-0.0373475
0.21227,0.115701,-0.0372841
0.213842,0.11586,-0.0372198
0.215415,0.11602,-0.0371546
0.216987,0.116182,-0.0370885
0.218559,0.116345,-0.0370214
0.220132,0.116509,-0.0369535
0.221704,0.116674,-0.0368845
0.223276,0.11684,-0.0368146
0.224849,0.117008,-0.0367437
0.226421,0.117177,-0.0366717
0.227993,0.117347,-0.0365988
0.229566,0.117519,-0.0365249
0.231138,0.117691,-0.03645
0.232711,0.117865,-0.036374
0.234283,0.11804,-0.0362968
0.235855,0.118216,-0.0362186
0.237428,0.118394,-0.0361394
0.239,0.118572,-0.036059
0.240572,0.118752,-0.0359776
0.242145,0.118933,-0.035895
0.243717,0.119116,-0.0358112
0.24529,0.119299,-0.0357263
0.246862,0.119484,-0.0356402
0.248434,0.11967,-0.0355529
0.250007,0.119857,-0.0354644
0.251579,0.120045,-0.0353748
0.253151,0.120234,-0.0352838
0.254724,0.120425,-0.0351916
0.256296,0.120617,-0.0350981
0.257868,0.12081,-0.0350034
0.259441,0.121004,-0.0349074
0.261013,0.1212,-0.0348102
0.262586,0.121396,-0.0347115
0.264158,0.121594,-0.0346115
0.26573,0.121793,-0.0345102
0.267303,0.121993,-0.0344075
0.268875,0.122195,-0.0343034
0.270447,0.122397,-0.034198
0.27202,0.122601,-0.0340911
0.273592,0.122806,-0.0339828
0.275165,0.123012,-0.033873
0.276737,0.12322,-0.0337618
0.278309,0.123428,-0.0336491
0.279882,0.123638,-0.0335349
0.281454,0.123849,-0.0334193
0.283026,0.124061,-0.033302
0.284599,0.124274,-0.0331832
0.286171,0.124489,-0.0330629
0.287743,0.124704,-0.0329409
0.289316,0.124921,-0.0328174
0.290888,0.125139,-0.0326924
0.292461,0.125358,-0.0325657
0.294033,0.125578,-0.0324372
0.295605,0.1258,-0.0323071
0.297178,0.126022,-0.0321753
0.29875,0.126246,-0.0320419
0.300322,0.126471,-0.0319068
0.301895,0.126697,-0.0317699
0.303467,0.126924,-0.0316313
0.30504,0.127152,-0.0314908
0.306612,0.127382,-0.0313485
0.308184,0.127612,-0.0312044
0.309757,0.127844,-0.0310586
0.311329,0.128076,-0.0309109
0.312901,0.12831,-0.0307613
0.314474,0.128545,-0.0306098
0.316046,0.128781,-0.0304563
0.317618,0.129018,-0.0303009
0.319191,0.129256,-0.0301436
0.320763,0.129496,-0.0299845
0.322336,0.129736,-0.0298232
0.323908,0.129977,-0.0296599
0.32548,0.130219,-0.0294945
0.327053,0.130463,-0.0293271
0.328625,0.130707,-0.0291577
0.330197,0.130952,-0.0289862
0.33177,0.131198,-0.0288126
0.333342,0.131446,-0.0286368
0.334915,0.131694,-0.0284588
0.336487,0.131943,-0.0282786
0.338059,0.132193,-0.0280963
0.339632,0.132444,-0.0279117
0.341204,0.132696,-0.027725
0.342776,0.132948,-0.027536
0.344349,0.133202,-0.0273445
0.345921,0.133456,-0.0271508
0.347493,0.133712,-0.0269547
0.349066,0.133968,-0.0267564
0.350638,0.134224,-0.0265558
0.352211,0.134482,-0.0263526
0.353783,0.13474,-0.026147
0.355355,0.135,-0.025939
0.356928,0.135259,-0.0257284
0.3585,0.13552,-0.0255155
0.360072,0.135781,-0.0253001
0.361645,0.136043,-0.0250822
0.363217,0.136305,-0.0248616
0.36479,0.136568,-0.0246384
0.366362,0.136832,-0.0244126
0.367934,0.137096,-0.0241842
0.369507,0.137361,-0.0239532
0.371079,0.137626,-0.0237197
0.372651,0.137892,-0.0234833
0.374224,0.138158,-0.0232442
0.375796,0.138425,-0.0230024
0.377368,0.138692,-0.0227578
0.378941,0.13896,-0.0225105
0.380513,0.139227,-0.0222605
0.382086,0.139496,-0.0220076
0.383658,0.139764,-0.0217518
0.38523,0.140033,-0.0214931
0.386803,0.140302,-0.0212316
0.388375,0.140571,-0.0209672
0.389947,0.140841,-0.0207
0.39152,0.14111,-0.0204298
0.393092,0.14138,-0.0201566
0.394665,0.14165,-0.0198803
0.396237,0.14192,-0.0196011
0.397809,0.14219,-0.0193188
0.399382,0.14246,-0.0190336
0.400954,0.14273,-0.0187454
0.402526,0.143,-0.0184541
0.404099,0.14327,-0.0181595
0.405671,0.14354,-0.0178618
0.407243,0.14381,-0.017561
0.408816,0.144079,-0.0172571
0.410388,0.144349,-0.0169502
0.411961,0.144618,-0.0166401
0.413533,0.144886,-0.0163266
0.415105,0.145155,-0.0160098
0.416678,0.145424,-0.0156898
0.41825,0.145691,-0.0153666
0.419822,0.145959,-0.0150402
0.421395,0.146226,-0.0147106
0.422967,0.146492,-0.0143776
0.42454,0.146758,-0.0140411
0.426112,0.147024,-0.0137013
0.427684,0.147289,-0.0133582
0.429257,0.147554,-0.0130118
0.430829,0.147817,-0.0126622
0.432401,0.14808,-0.0123091
0.433974,0.148343,-0.0119524
0.435546,0.148604,-0.0115923
0.437118,0.148865,-0.0112287
0.438691,0.149125,-0.0108618
0.440263,0.149384,-0.0104916
0.441836,0.149642,-0.0101179
0.443408,0.1499,-0.00974055
0.44498,0.150156,-0.00935962
0.446553,0.150412,-0.00897519
0.448125,0.150666,-0.00858732
0.449697,0.150919,-0.00819608
0.45127,0.151171,-0.00780137
0.452842,0.151422,-0.00740294
0.454415,0.151672,-0.00700086
0.455987,0.151921,-0.00659518
0.457559,0.152169,-0.00618599
0.459132,0.152414,-0.00577334
0.460704,0.152659,-0.00535727
0.462276,0.152902,-0.00493746
0.463849,0.153144,-0.00451391
0.465421,0.153385,-0.0040867
0.466994,0.153624,-0.00365591
0.468566,0.153861,-0.0032216
0.470138,0.154097,-0.00278385
0.471711,0.15433,-0.00234244
0.473283,0.154563,-0.00189723
0.474855,0.154794,-0.0014483
0.476428,0.155023,-0.000995733
0.478,0.155251,-0.000539602
0.479572,0.155476,-7.99904e-05
0.481145,0.155699,0.000383162
0.482717,0.155921,0.000850142
0.48429,0.15614,0.00132089
0.485862,0.156358,0.00179531
0.487434,0.156574,0.00227333
0.489007,0.156788,0.00275485
0.490579,0.156999,0.00323984
0.492151,0.157208,0.0037286
0.493724,0.157415,0.00422115
0.495296,0.15762,0.00471741
0.496869,0.157823,0.00521727
0.498441,0.158023,0.00572065
0.500013,0.15822,0.00622747
0.501586,0.158415,0.0067379
0.503158,0.158608,0.00725213
0.50473,0.158799,0.00777007
0.506303,0.158987,0.00829162
0.507875,0.159172,0.00881668
0.509447,0.159354,0.00934516
0.51102,0.159533,0.00987708
0.512592,0.15971,0.0104128
0.514165,0.159885,0.0109521
0.515737,0.160056,0.0114951
0.517309,0.160225,0.0120415
0.518882,0.160391,0.0125913
0.520454,0.160552,0.0131445
0.522026,0.160712,0.0137012
0.523599,0.160868,0.0142616
0.525171,0.161022,0.0148256
0.526744,0.161172,0.0153929
0.528316,0.161319,0.0159636
0.529888,0.161462,0.0165376
0.531461,0.161602,0.0171149
0.533033,0.161739,0.0176958
0.534605,0.161872,0.0182801
0.536178,0.162003,0.0188679
0.53775,0.16213,0.0194589
0.539322,0.162252,0.020053
0.540895,0.16237,0.0206502
0.542467,0.162485,0.0212509
0.54404,0.162598,0.021855
0.545612,0.162706,0.0224624
0.547184,0.162811,0.0230729
0.548757,0.162911,0.0236865
0.550329,0.163006,0.0243029
0.551901,0.163097,0.0249226
0.553474,0.163186,0.0255456
0.555046,0.163272,0.0261717
0.556619,0.163353,0.0268008
0.558191,0.163429,0.0274328
0.559763,0.163499,0.0280676
0.561336,0.163564,0.0287052
0.562908,0.163628,0.0293459
0.56448,0.163689,0.0299897
0.566053,0.163745,0.0306363
0.567625,0.163795,0.0312857
0.569197,0.163838,0.0319376
0.57077,0.163874,0.0325921
0.572342,0.16391,0.0332494
0.573915,0.163944,0.0339096
0.575487,0.163974,0.0345724
0.577059,0.163999,0.0352378
0.578632,0.164014,0.0359056
0.580204,0.164019,0.0365756
0.581776,0.164017,0.0372481
0.583349,0.164014,0.0379232
0.584921,0.164008,0.0386009
0.586494,0.164001,0.0392808
0.588066,0.163992,0.0399628
0.589638,0.163983,0.0406469
0.591211,0.163968,0.041333
0.592783,0.163942,0.0420215
0.594355,0.163905,0.0427122
0.595928,0.163861,0.043405
