# 20240807_212112
alpha,Df0Re,Df0Im
0,-0.159012,0
0.01,-0.159454,0
0.02,-0.159599,0
0.03,-0.159634,0
0.04,-0.159649,0
0.05,-0.159684,0
0.06,-0.159747,0
0.07,-0.159835,0
0.08,-0.159939,0
0.09,-0.160052,0
0.1,-0.160168,0
0.11,-0.160286,0
0.12,-0.160404,0
0.13,-0.160524,0
0.14,-0.160645,0
0.15,-0.160769,0
0.16,-0.160895,0
0.17,-0.161021,0
0.18,-0.161144,0
0.19,-0.161259,0
0.2,-0.161363,0
0.21,-0.161449,0
0.22,-0.16151,0
0.23,-0.16154,0
0.24,-0.161533,0
0.25,-0.161482,0
0.26,-0.16138,0
0.27,-0.161219,0
0.28,-0.160993,0
0.29,-0.160694,0
0.3,-0.160312,0
0.31,-0.159839,0
0.32,-0.159264,0
0.33,-0.158577,0
0.34,-0.157765,0
0.35,-0.156815,0
0.36,-0.155714,0
0.37,-0.154446,0
0.38,-0.152997,0
0.39,-0.151352,0
0.4,-0.149494,0
0.41,-0.147408,0
0.42,-0.14508,0
0.43,-0.142494,0
0.44,-0.139636,0
0.45,-0.136492,0
0.46,-0.13305,0
0.47,-0.129298,0
0.48,-0.125225,0
0.49,-0.120821,0
0.5,-0.116077,0
0.51,-0.110986,0
0.52,-0.105543,0
0.53,-0.0997422,0
0.54,-0.0935811,0
0.55,-0.0870588,0
0.56,-0.0801763,0
0.57,-0.0729373,0
0.58,-0.0653475,0
0.59,-0.0574158,0
0.6,-0.049154,0
0.61,-0.0405767,0
0.62,-0.0317021,0
0.63,-0.0225512,0
0.64,-0.0131489,0
0.65,-0.00352275,0
0.66,0.00629667,0
0.67,0.0162753,0
0.68,0.0263773,0
0.69,0.0365637,0
0.7,0.0467935,0
0.71,0.0570243,0
0.72,0.0672113,0
0.73,0.077309,0
0.74,0.0872705,0
0.75,0.0970482,0
0.76,0.106594,0
0.77,0.11586,0
0.78,0.124799,0
0.79,0.133364,0
0.8,0.141508,0
0.81,0.14919,0
0.82,0.15637,0
0.83,0.16301,0
0.84,0.169078,0
0.85,0.174549,0
0.86,0.179401,0
0.87,0.183619,0
0.88,0.187198,0
0.89,0.190135,0
0.9,0.192439,0
0.91,0.194121,0
0.92,0.195202,0
0.93,0.195704,0
0.94,0.195658,0
0.95,0.195095,0
0.96,0.19405,0
0.97,0.19256,0
0.98,0.190661,0
0.99,0.188391,0
1,0.185788,0
1.01,0.182889,0
1.02,0.17973,0
1.03,0.176348,0
1.04,0.17278,0
1.05,0.16906,0
1.06,0.165223,0
1.07,0.161302,0
1.08,0.157328,0
1.09,0.153331,0
1.1,0.149335,0
1.11,0.145363,0
1.12,0.141432,0
1.13,0.137552,0
1.14,0.133734,0
1.15,0.12998,0
1.16,0.126292,0
1.17,0.12267,0
1.18,0.119117,0
1.19,0.115633,0
1.2,0.112225,0
1.21,0.108903,0
1.22,0.105678,0
1.23,0.102564,0
1.24,0.0995763,0
1.25,0.0967241,0
1.26,0.0940127,0
1.27,0.0914392,0
1.28,0.0889921,0
1.29,0.0866519,0
1.3,0.0843942,0
1.31,0.0821935,0
1.32,0.0800291,0
1.33,0.0778906,0
1.34,0.0757814,0
1.35,0.0737204,0
1.36,0.0717386,0
1.37,0.0698735,0
1.38,0.0681592,0
1.39,0.0666167,0
1.4,0.0652486,0
1.41,0.0640391,0
1.42,0.062965,0
1.43,0.0620146,0
1.44,0.0612123,0
1.45,0.0606363,0
1.46,0.0604198,0
1.47,0.0607215,0
1.48,0.0616673,0
1.49,0.0632817,0
1.5,0.0654574,0
1.51,0.0680319,0
1.52,0.0710203,0
1.53,0.0749614,0
1.54,0.0811522,0
1.55,0.0914317,0
1.56,0.107694,0
1.57,0.134136,0
1.58,0.194647,0
