# 20240927_191909
alpha,DrRe,DrIm
0.150947,25.6298,0
0.15252,25.6375,0
0.154092,25.6453,0
0.155665,25.6532,0
0.157237,25.6611,0
0.158809,25.669,0
0.160382,25.6771,0
0.161954,25.6852,0
0.163526,25.6933,0
0.165099,25.7015,0
0.166671,25.7097,0
0.168243,25.718,0
0.169816,25.7264,0
0.171388,25.7347,0
0.172961,25.7432,0
0.174533,25.7516,0
0.176105,25.7601,0
0.177678,25.7687,0
0.17925,25.7772,0
0.180822,25.7858,0
0.182395,25.7945,0
0.183967,25.8031,0
0.18554,25.8118,0
0.187112,25.8205,0
0.188684,25.8292,0
0.190257,25.8379,0
0.191829,25.8466,0
0.193401,25.8553,0
0.194974,25.8641,0
0.196546,25.8728,0
0.198118,25.8815,0
0.199691,25.8902,0
0.201263,25.8989,0
0.202836,25.9076,0
0.204408,25.9163,0
0.20598,25.9249,0
0.207553,25.9336,0
0.209125,25.9422,0
0.210697,25.9507,0
0.21227,25.9592,0
0.213842,25.9677,0
0.215415,25.9762,0
0.216987,25.9846,0
0.218559,25.993,0
0.220132,26.0013,0
0.221704,26.0095,0
0.223276,26.0177,0
0.224849,26.0259,0
0.226421,26.0339,0
0.227993,26.0419,0
0.229566,26.0499,0
0.231138,26.0577,0
0.232711,26.0655,0
0.234283,26.0732,0
0.235855,26.0809,0
0.237428,26.0884,0
0.239,26.0959,0
0.240572,26.1032,0
0.242145,26.1105,0
0.243717,26.1177,0
0.24529,26.1247,0
0.246862,26.1317,0
0.248434,26.1386,0
0.250007,26.1453,0
0.251579,26.152,0
0.253151,26.1585,0
0.254724,26.1649,0
0.256296,26.1712,0
0.257868,26.1774,0
0.259441,26.1834,0
0.261013,26.1894,0
0.262586,26.1952,0
0.264158,26.2008,0
0.26573,26.2064,0
0.267303,26.2118,0
0.268875,26.217,0
0.270447,26.2222,0
0.27202,26.2271,0
0.273592,26.232,0
0.275165,26.2366,0
0.276737,26.2412,0
0.278309,26.2455,0
0.279882,26.2497,0
0.281454,26.2538,0
0.283026,26.2577,0
0.284599,26.2614,0
0.286171,26.265,0
0.287743,26.2684,0
0.289316,26.2716,0
0.290888,26.2747,0
0.292461,26.2775,0
0.294033,26.2802,0
0.295605,26.2827,0
0.297178,26.2851,0
0.29875,26.2872,0
0.300322,26.2891,0
0.301895,26.2909,0
0.303467,26.2924,0
0.30504,26.2938,0
0.306612,26.2949,0
0.308184,26.2959,0
0.309757,26.2966,0
0.311329,26.2972,0
0.312901,26.2974,0
0.314474,26.2976,0
0.316046,26.2975,0
0.317618,26.2971,0
0.319191,26.2966,0
0.320763,26.2957,0
0.322336,26.2947,0
0.323908,26.2934,0
0.32548,26.2919,0
0.327053,26.2902,0
0.328625,26.2882,0
0.330197,26.2859,0
0.33177,26.2835,0
0.333342,26.2807,0
0.334915,26.2777,0
0.336487,26.2744,0
0.338059,26.2709,0
0.339632,26.2671,0
0.341204,26.263,0
0.342776,26.2586,0
0.344349,26.254,0
0.345921,26.2491,0
0.347493,26.2439,0
0.349066,26.2384,0
0.350638,26.2326,0
0.352211,26.2265,0
0.353783,26.2201,0
0.355355,26.2134,0
0.356928,26.2064,0
0.3585,26.1991,0
0.360072,26.1915,0
0.361645,26.1836,0
0.363217,26.1753,0
0.36479,26.1667,0
0.366362,26.1578,0
0.367934,26.1485,0
0.369507,26.139,0
0.371079,26.129,0
0.372651,26.1188,0
0.374224,26.1081,0
0.375796,26.0972,0
0.377368,26.0859,0
0.378941,26.0742,0
0.380513,26.0622,0
0.382086,26.0498,0
0.383658,26.037,0
0.38523,26.0239,0
0.386803,26.0104,0
0.388375,25.9965,0
0.389947,25.9822,0
0.39152,25.9676,0
0.393092,25.9526,0
0.394665,25.9372,0
0.396237,25.9214,0
0.397809,25.9052,0
0.399382,25.8886,0
0.400954,25.8717,0
0.402526,25.8543,0
0.404099,25.8365,0
0.405671,25.8183,0
0.407243,25.7997,0
0.408816,25.7807,0
0.410388,25.7613,0
0.411961,25.7415,0
0.413533,25.7212,0
0.415105,25.7006,0
0.416678,25.6795,0
0.41825,25.658,0
0.419822,25.636,0
0.421395,25.6137,0
0.422967,25.5909,0
0.42454,25.5677,0
0.426112,25.544,0
0.427684,25.52,0
0.429257,25.4954,0
0.430829,25.4705,0
0.432401,25.4451,0
0.433974,25.4193,0
0.435546,25.393,0
0.437118,25.3663,0
0.438691,25.3392,0
0.440263,25.3116,0
0.441836,25.2835,0
0.443408,25.2551,0
0.44498,25.2261,0
0.446553,25.1968,0
0.448125,25.1669,0
0.449697,25.1367,0
0.45127,25.1059,0
0.452842,25.0748,0
0.454415,25.0432,0
0.455987,25.0111,0
0.457559,24.9786,0
0.459132,24.9456,0
0.460704,24.9121,0
0.462276,24.8783,0
0.463849,24.8439,0
0.465421,24.8091,0
0.466994,24.7739,0
0.468566,24.7382,0
0.470138,24.702,0
0.471711,24.6654,0
0.473283,24.6283,0
0.474855,24.5908,0
0.476428,24.5528,0
0.478,24.5144,0
0.479572,24.4755,0
0.481145,24.4361,0
0.482717,24.3963,0
0.48429,24.356,0
0.485862,24.3153,0
0.487434,24.2741,0
0.489007,24.2325,0
0.490579,24.1904,0
0.492151,24.1478,0
0.493724,24.1048,0
0.495296,24.0613,0
0.496869,24.0174,0
0.498441,23.973,0
0.500013,23.9281,0
0.501586,23.8828,0
0.503158,23.837,0
0.50473,23.7908,0
0.506303,23.7441,0
0.507875,23.6969,0
0.509447,23.6493,0
0.51102,23.6012,0
0.512592,23.5526,0
0.514165,23.5036,0
0.515737,23.4541,0
0.517309,23.4042,0
0.518882,23.3538,0
0.520454,23.3029,0
0.522026,23.2515,0
0.523599,23.1997,0
0.525171,23.1475,0
0.526744,23.0947,0
0.528316,23.0415,0
0.529888,22.9878,0
0.531461,22.9337,0
0.533033,22.8791,0
0.534605,22.824,0
0.536178,22.7684,0
0.53775,22.7124,0
0.539322,22.6559,0
0.540895,22.5989,0
0.542467,22.5414,0
0.54404,22.4835,0
0.545612,22.4251,0
0.547184,22.3662,0
0.548757,22.3068,0
0.550329,22.247,0
0.551901,22.1867,0
0.553474,22.1259,0
0.555046,22.0646,0
0.556619,22.0028,0
0.558191,21.9405,0
0.559763,21.8778,0
0.561336,21.8146,0
0.562908,21.7509,0
0.56448,21.6867,0
0.566053,21.622,0
0.567625,21.5568,0
0.569197,21.4912,0
0.57077,21.425,0
0.572342,21.3584,0
0.573915,21.2912,0
0.575487,21.2236,0
0.577059,21.1555,0
0.578632,21.0869,0
0.580204,21.0177,0
0.581776,20.9481,0
0.583349,20.878,0
0.584921,20.8074,0
0.586494,20.7363,0
0.588066,20.6648,0
0.589638,20.5927,0
0.591211,20.5201,0
0.592783,20.447,0
0.594355,20.3734,0
0.595928,20.2993,0
0.5975,20.2248,0
0.599072,20.1497,0
0.600645,20.0741,0
0.602217,19.9981,0
0.60379,19.9215,0
0.605362,19.8444,0
0.606934,19.7669,0
0.608507,19.6888,0
0.610079,19.6103,0
0.611651,19.5312,0
0.613224,19.4517,0
0.614796,19.3717,0
0.616369,19.2911,0
0.617941,19.2101,0
0.619513,19.1286,0
0.621086,19.0466,0
0.622658,18.9642,0
0.62423,18.8812,0
0.625803,18.7977,0
0.627375,18.7138,0
0.628947,18.6294,0
0.63052,18.5445,0
0.632092,18.4591,0
0.633665,18.3733,0
0.635237,18.287,0
0.636809,18.2002,0
0.638382,18.1129,0
0.639954,18.0252,0
0.641526,17.937,0
0.643099,17.8483,0
0.644671,17.7592,0
0.646244,17.6697,0
0.647816,17.5796,0
0.649388,17.4892,0
0.650961,17.3982,0
0.652533,17.3069,0
0.654105,17.2151,0
0.655678,17.1228,0
0.65725,17.0302,0
0.658822,16.937,0
0.660395,16.8435,0
0.661967,16.7495,0
0.66354,16.6552,0
0.665112,16.5604,0
0.666684,16.4652,0
0.668257,16.3695,0
0.669829,16.2735,0
0.671401,16.1771,0
0.672974,16.0803,0
0.674546,15.9831,0
0.676119,15.8855,0
0.677691,15.7875,0
0.679263,15.6891,0
0.680836,15.5904,0
0.682408,15.4913,0
0.68398,15.3918,0
0.685553,15.2919,0
0.687125,15.1917,0
0.688697,15.0912,0
0.69027,14.9903,0
0.691842,14.8891,0
0.693415,14.7875,0
0.694987,14.6856,0
0.696559,14.5833,0
0.698132,14.4807,0
0.699704,14.3778,0
0.701276,14.2746,0
0.702849,14.1711,0
0.704421,14.0673,0
0.705994,13.9632,0
0.707566,13.8587,0
0.709138,13.754,0
0.710711,13.649,0
0.712283,13.5437,0
0.713855,13.4382,0
0.715428,13.3323,0
0.717,13.2262,0
0.718572,13.1199,0
0.720145,13.0132,0
0.721717,12.9063,0
0.72329,12.7992,0
0.724862,12.6918,0
0.726434,12.5842,0
0.728007,12.4763,0
0.729579,12.3682,0
0.731151,12.2599,0
0.732724,12.1514,0
0.734296,12.0426,0
0.735869,11.9336,0
0.737441,11.8245,0
0.739013,11.7151,0
0.740586,11.6055,0
0.742158,11.4957,0
0.74373,11.3857,0
0.745303,11.2755,0
0.746875,11.1651,0
0.748447,11.0546,0
0.75002,10.9439,0
0.751592,10.833,0
0.753165,10.7219,0
0.754737,10.6107,0
0.756309,10.4993,0
0.757882,10.3878,0
0.759454,10.2761,0
0.761026,10.1642,0
0.762599,10.0522,0
0.764171,9.94009,0
0.765744,9.82783,0
0.767316,9.71543,0
0.768888,9.6029,0
0.770461,9.49025,0
0.772033,9.37748,0
0.773605,9.26459,0
0.775178,9.15159,0
0.77675,9.03848,0
0.778323,8.92527,0
0.779895,8.81196,0
0.781467,8.69856,0
0.78304,8.58506,0
0.784612,8.47147,0
0.786184,8.35781,0
0.787757,8.24406,0
0.789329,8.13025,0
0.790901,8.01636,0
0.792474,7.90241,0
0.794046,7.7884,0
0.795619,7.67434,0
0.797191,7.56022,0
0.798763,7.44606,0
0.800336,7.33186,0
0.801908,7.21763,0
0.80348,7.10337,0
0.805053,6.98908,0
0.806625,6.87478,0
0.808198,6.76046,0
0.80977,6.64613,0
0.811342,6.53181,0
0.812915,6.41749,0
0.814487,6.30318,0
0.816059,6.18888,0
0.817632,6.07461,0
0.819204,5.96038,0
0.820776,5.84617,0
0.822349,5.73201,0
0.823921,5.6179,0
0.825494,5.50385,0
0.827066,5.38986,0
0.828638,5.27594,0
0.830211,5.1621,0
0.831783,5.04835,0
0.833355,4.93469,0
0.834928,4.82114,0
0.8365,4.7077,0
0.838073,4.59438,0
0.839645,4.48119,0
0.841217,4.36813,0
0.84279,4.25521,0
0.844362,4.14246,0
0.845934,4.02986,0
0.847507,3.91744,0
0.849079,3.8052,0
0.850651,3.69315,0
0.852224,3.5813,0
0.853796,3.46967,0
0.855369,3.35825,0
0.856941,3.24707,0
0.858513,3.13612,0
0.860086,3.02543,0
0.861658,2.915,0
0.86323,2.80485,0
0.864803,2.69497,0
0.866375,2.58539,0
0.867948,2.47612,0
0.86952,2.36716,0
0.871092,2.25853,0
0.872665,2.15024,0
0.874237,2.04229,0
0.875809,1.93471,0
0.877382,1.8275,0
0.878954,1.72067,0
0.880526,1.61424,0
0.882099,1.50821,0
0.883671,1.4026,0
0.885244,1.29743,0
0.886816,1.19269,0
0.888388,1.0884,0
0.889961,0.984577,0
0.891533,0.881232,0
0.893105,0.77837,0
0.894678,0.676007,0
0.89625,0.574152,0
0.897823,0.47282,0
0.899395,0.372019,0
0.900967,0.271763,0
0.90254,0.172057,0
0.904112,0.0729187,0
0.905684,-0.0256443,0
0.907257,-0.123619,0
0.908829,-0.221001,0
0.910401,-0.317773,0
0.911974,-0.41393,0
0.913546,-0.509457,0
0.915119,-0.604345,0
0.916691,-0.698585,0
0.918263,-0.792172,0
0.919836,-0.88509,0
0.921408,-0.977332,0
0.92298,-1.06889,0
0.924553,-1.15975,0
0.926125,-1.24992,0
0.927698,-1.33937,0
0.92927,-1.4281,0
0.930842,-1.51611,0
0.932415,-1.60338,0
0.933987,-1.68992,0
0.935559,-1.7757,0
0.937132,-1.86073,0
0.938704,-1.945,0
0.940276,-2.02851,0
0.941849,-2.11124,0
0.943421,-2.19319,0
0.944994,-2.27435,0
0.946566,-2.35473,0
0.948138,-2.43431,0
0.949711,-2.5131,0
0.951283,-2.59108,0
0.952855,-2.66826,0
0.954428,-2.74463,0
0.956,-2.82018,0
0.957573,-2.89492,0
0.959145,-2.96885,0
0.960717,-3.04195,0
0.96229,-3.11423,0
0.963862,-3.18568,0
0.965434,-3.25631,0
0.967007,-3.32611,0
0.968579,-3.39509,0
0.970151,-3.46324,0
0.971724,-3.53056,0
0.973296,-3.59705,0
0.974869,-3.66272,0
0.976441,-3.72755,0
0.978013,-3.79157,0
0.979586,-3.85475,0
0.981158,-3.91712,0
0.98273,-3.97866,0
0.984303,-4.03938,0
0.985875,-4.09928,0
0.987448,-4.15837,0
0.98902,-4.21664,0
0.990592,-4.2741,0
0.992165,-4.33076,0
0.993737,-4.38661,0
0.995309,-4.44165,0
0.996882,-4.4959,0
0.998454,-4.54936,0
1.00003,-4.60202,0
1.0016,-4.65389,0
1.00317,-4.70498,0
1.00474,-4.75529,0
1.00632,-4.80482,0
1.00789,-4.85358,0
1.00946,-4.90157,0
1.01103,-4.9488,0
1.01261,-4.99527,0
1.01418,-5.04098,0
1.01575,-5.08594,0
1.01732,-5.13016,0
1.01889,-5.17364,0
1.02047,-5.21637,0
1.02204,-5.25838,0
1.02361,-5.29965,0
1.02518,-5.3402,0
1.02676,-5.38003,0
1.02833,-5.41914,0
1.0299,-5.45755,0
1.03147,-5.49524,0
1.03305,-5.53223,0
1.03462,-5.56852,0
1.03619,-5.60412,0
1.03776,-5.63903,0
1.03934,-5.67325,0
1.04091,-5.70678,0
1.04248,-5.73964,0
1.04405,-5.77182,0
1.04563,-5.80332,0
1.0472,-5.83416,0
1.04877,-5.86433,0
1.05034,-5.89384,0
1.05191,-5.92269,0
1.05349,-5.95089,0
1.05506,-5.97843,0
1.05663,-6.00532,0
1.0582,-6.03156,0
1.05978,-6.05716,0
1.06135,-6.08212,0
1.06292,-6.10643,0
1.06449,-6.13012,0
1.06607,-6.15316,0
1.06764,-6.17558,0
1.06921,-6.19736,0
1.07078,-6.21852,0
1.07236,-6.23906,0
1.07393,-6.25897,0
1.0755,-6.27826,0
1.07707,-6.29694,0
1.07864,-6.31499,0
1.08022,-6.33244,0
1.08179,-6.34927,0
1.08336,-6.3655,0
1.08493,-6.38112,0
1.08651,-6.39613,0
1.08808,-6.41054,0
1.08965,-6.42436,0
1.09122,-6.43757,0
1.0928,-6.4502,0
1.09437,-6.46223,0
1.09594,-6.47368,0
1.09751,-6.48453,0
1.09909,-6.49481,0
1.10066,-6.5045,0
1.10223,-6.51362,0
1.1038,-6.52216,0
1.10538,-6.53014,0
1.10695,-6.53754,0
1.10852,-6.5444,0
1.11009,-6.55068,0
1.11166,-6.55642,0
1.11324,-6.56159,0
1.11481,-6.56624,0
1.11638,-6.57033,0
1.11795,-6.5739,0
1.11953,-6.57692,0
1.1211,-6.57944,0
1.12267,-6.58141,0
1.12424,-6.5829,0
1.12582,-6.58378,0
1.12739,-6.58428,0
1.12896,-6.58413,0
1.13053,-6.58364,0
1.13211,-6.58271,0
1.13368,-6.58113,0
1.13525,-6.57919,0
1.13682,-6.57671,0
1.13839,-6.57382,0
1.13997,-6.57044,0
1.14154,-6.56665,0
1.14311,-6.56239,0
1.14468,-6.55773,0
1.14626,-6.55261,0
1.14783,-6.5471,0
1.1494,-6.54116,0
1.15097,-6.53484,0
1.15255,-6.5281,0
1.15412,-6.52099,0
1.15569,-6.51348,0
1.15726,-6.50562,0
1.15884,-6.49737,0
1.16041,-6.48878,0
1.16198,-6.47982,0
1.16355,-6.47052,0
1.16513,-6.46088,0
1.1667,-6.45091,0
1.16827,-6.44061,0
1.16984,-6.43,0
1.17141,-6.41906,0
1.17299,-6.40782,0
1.17456,-6.39627,0
1.17613,-6.38444,0
1.1777,-6.3723,0
1.17928,-6.35988,0
1.18085,-6.34717,0
1.18242,-6.33419,0
1.18399,-6.32092,0
1.18557,-6.30739,0
1.18714,-6.29359,0
1.18871,-6.27952,0
1.19028,-6.26518,0
1.19186,-6.25059,0
1.19343,-6.23573,0
1.195,-6.22062,0
1.19657,-6.20524,0
1.19814,-6.18961,0
1.19972,-6.17372,0
1.20129,-6.15757,0
1.20286,-6.14116,0
1.20443,-6.12449,0
1.20601,-6.10756,0
1.20758,-6.09037,0
1.20915,-6.07291,0
1.21072,-6.05518,0
1.2123,-6.03718,0
1.21387,-6.01891,0
1.21544,-6.00036,0
1.21701,-5.98153,0
1.21859,-5.96241,0
1.22016,-5.94301,0
1.22173,-5.92331,0
1.2233,-5.90331,0
1.22488,-5.88301,0
1.22645,-5.8624,0
1.22802,-5.84148,0
1.22959,-5.82025,0
1.23116,-5.79868,0
1.23274,-5.7768,0
1.23431,-5.75458,0
1.23588,-5.73202,0
1.23745,-5.70912,0
1.23903,-5.68588,0
1.2406,-5.66228,0
1.24217,-5.63833,0
1.24374,-5.61401,0
1.24532,-5.58934,0
1.24689,-5.5643,0
1.24846,-5.53889,0
1.25003,-5.5131,0
1.25161,-5.48694,0
1.25318,-5.4604,0
1.25475,-5.43349,0
1.25632,-5.40619,0
1.25789,-5.37851,0
1.25947,-5.35045,0
1.26104,-5.32202,0
1.26261,-5.2932,0
1.26418,-5.264,0
1.26576,-5.23443,0
1.26733,-5.20448,0
1.2689,-5.17416,0
1.27047,-5.14348,0
1.27205,-5.11243,0
1.27362,-5.08102,0
1.27519,-5.04926,0
1.27676,-5.01715,0
1.27834,-4.9847,0
1.27991,-4.95192,0
1.28148,-4.9188,0
1.28305,-4.88537,0
1.28463,-4.85162,0
1.2862,-4.81757,0
1.28777,-4.78322,0
1.28934,-4.74858,0
1.29091,-4.71367,0
1.29249,-4.67848,0
1.29406,-4.64303,0
1.29563,-4.60734,0
1.2972,-4.57139,0
1.29878,-4.53522,0
1.30035,-4.49882,0
1.30192,-4.4622,0
1.30349,-4.42537,0
1.30507,-4.38835,0
1.30664,-4.35113,0
1.30821,-4.31373,0
1.30978,-4.27614,0
1.31136,-4.23838,0
1.31293,-4.20046,0
1.3145,-4.16237,0
1.31607,-4.12412,0
1.31764,-4.08571,0
1.31922,-4.04714,0
1.32079,-4.00842,0
1.32236,-3.96955,0
1.32393,-3.93052,0
1.32551,-3.89133,0
1.32708,-3.85198,0
1.32865,-3.81246,0
1.33022,-3.77276,0
1.3318,-3.73289,0
1.33337,-3.69282,0
1.33494,-3.65256,0
1.33651,-3.61209,0
1.33809,-3.5714,0
1.33966,-3.53048,0
1.34123,-3.48931,0
1.3428,-3.44787,0
1.34438,-3.40616,0
1.34595,-3.36414,0
1.34752,-3.32181,0
1.34909,-3.27915,0
1.35066,-3.23613,0
1.35224,-3.19274,0
1.35381,-3.14895,0
1.35538,-3.10474,0
1.35695,-3.0601,0
1.35853,-3.01499,0
1.3601,-2.9694,0
1.36167,-2.9233,0
1.36324,-2.87668,0
1.36482,-2.8295,0
1.36639,-2.78176,0
1.36796,-2.73341,0
1.36953,-2.68447,0
1.37111,-2.63488,0
1.37268,-2.58465,0
1.37425,-2.53374,0
1.37582,-2.48216,0
1.37739,-2.42987,0
1.37897,-2.37687,0
1.38054,-2.32315,0
1.38211,-2.26869,0
1.38368,-2.21349,0
1.38526,-2.15754,0
1.38683,-2.10084,0
1.3884,-2.04337,0
1.38997,-1.98516,0
1.39155,-1.92617,0
1.39312,-1.86644,0
1.39469,-1.80594,0
1.39626,-1.74471,0
1.39784,-1.68273,0
1.39941,-1.62003,0
1.40098,-1.55661,0
1.40255,-1.49248,0
1.40413,-1.42765,0
1.4057,-1.36216,0
1.40727,-1.29598,0
1.40884,-1.22917,0
1.41041,-1.16172,0
1.41199,-1.09366,0
1.41356,-1.02499,0
1.41513,-0.955741,0
1.4167,-0.885907,0
1.41828,-0.815523,0
1.41985,-0.744582,0
1.42142,-0.67311,0
1.42299,-0.6011,0
1.42457,-0.52857,0
1.42614,-0.455513,0
1.42771,-0.381936,0
1.42928,-0.307833,0
1.43086,-0.233191,0
1.43243,-0.158006,0
1.434,-0.0822556,0
1.43557,-0.00593269,0
1.43714,0.0710029,0
1.43872,0.148558,0
1.44029,0.226787,0
1.44186,0.305698,0
1.44343,0.385366,0
1.44501,0.465804,0
1.44658,0.547093,0
1.44815,0.629247,0
1.44972,0.712363,0
1.4513,0.796457,0
1.45287,0.881633,0
1.45444,0.967912,0
1.45601,1.0554,0
1.45759,1.14411,0
1.45916,1.23417,0
1.46073,1.32559,0
1.4623,1.41847,0
1.46388,1.51284,0
1.46545,1.60879,0
1.46702,1.70634,0
1.46859,1.80556,0
1.47016,1.90648,0
1.47174,2.00913,0
1.47331,2.11356,0
1.47488,2.21975,0
1.47645,2.32775,0
1.47803,2.43752,0
1.4796,2.54911,0
1.48117,2.66241,0
1.48274,2.77749,0
1.48432,2.8942,0
1.48589,3.01259,0
1.48746,3.1325,0
1.48903,3.25395,0
1.49061,3.37678,0
1.49218,3.50099,0
1.49375,3.6264,0
1.49532,3.753,0
1.49689,3.88062,0
1.49847,4.00924,0
1.50004,4.1387,0
1.50161,4.26901,0
1.50318,4.40002,0
1.50476,4.53176,0
1.50633,4.66415,0
1.5079,4.79721,0
1.50947,4.93098,0
1.51105,5.06548,0
1.51262,5.2009,0
1.51419,5.33726,0
1.51576,5.47493,0
1.51734,5.61392,0
1.51891,5.75483,0
1.52048,5.8977,0
1.52205,6.04332,0
1.52363,6.19178,0
1.5252,6.34407,0
1.52677,6.50035,0
1.52834,6.66178,0
1.52991,6.82864,0
1.53149,7.00217,0
1.53306,7.18282,0
1.53463,7.37185,0
1.5362,7.56989,0
1.53778,7.77813,0
1.53935,7.99741,0
1.54092,8.22876,0
1.54249,8.47323,0
1.54407,8.7316,0
1.54564,9.00513,0
1.54721,9.29436,0
1.54878,9.60071,0
1.55036,9.92453,0
1.55193,10.2673,0
1.5535,10.6295,0
1.55507,11.0127,0
1.55665,11.4178,0
1.55822,11.8465,0
1.55979,12.3008,0
1.56136,12.7828,0
1.56293,13.297,0
1.56451,13.8463,0
1.56608,14.4389,0
1.56765,15.08,0
1.56922,15.7889,0
1.5708,16.5878,0
