# 20240927_191909
alpha,DrRe,DrIm
0,25.1608,0
0.00314989,25.1831,0
0.00629978,25.1997,0
0.00944968,25.2119,0
0.0125996,25.2208,0
0.0157495,25.2274,0
0.0188994,25.2322,0
0.0220492,25.2359,0
0.0251991,25.239,0
0.028349,25.2419,0
0.0314989,25.2447,0
0.0346488,25.2478,0
0.0377987,25.2512,0
0.0409486,25.2551,0
0.0440985,25.2595,0
0.0472484,25.2645,0
0.0503983,25.27,0
0.0535482,25.2762,0
0.0566981,25.2829,0
0.059848,25.2901,0
0.0629978,25.2978,0
0.0661477,25.306,0
0.0692976,25.3146,0
0.0724475,25.3235,0
0.0755974,25.3329,0
0.0787473,25.3425,0
0.0818972,25.3524,0
0.0850471,25.3626,0
0.088197,25.3731,0
0.0913469,25.3838,0
0.0944968,25.3947,0
0.0976467,25.4059,0
0.100797,25.4172,0
0.103946,25.4288,0
0.107096,25.4406,0
0.110246,25.4526,0
0.113396,25.4648,0
0.116546,25.4772,0
0.119696,25.4899,0
0.122846,25.5029,0
0.125996,25.516,0
0.129146,25.5295,0
0.132295,25.5432,0
0.135445,25.5572,0
0.138595,25.5714,0
0.141745,25.5859,0
0.144895,25.6007,0
0.148045,25.6157,0
0.151195,25.631,0
0.154345,25.6466,0
0.157495,25.6624,0
0.160645,25.6784,0
0.163794,25.6947,0
0.166944,25.7112,0
0.170094,25.7278,0
0.173244,25.7447,0
0.176394,25.7617,0
0.179544,25.7788,0
0.182694,25.7961,0
0.185844,25.8135,0
0.188994,25.8309,0
0.192143,25.8483,0
0.195293,25.8658,0
0.198443,25.8833,0
0.201593,25.9007,0
0.204743,25.9181,0
0.207893,25.9354,0
0.211043,25.9526,0
0.214193,25.9696,0
0.217343,25.9865,0
0.220492,26.0032,0
0.223642,26.0196,0
0.226792,26.0358,0
0.229942,26.0518,0
0.233092,26.0674,0
0.236242,26.0827,0
0.239392,26.0977,0
0.242542,26.1123,0
0.245692,26.1265,0
0.248842,26.1403,0
0.251991,26.1537,0
0.255141,26.1666,0
0.258291,26.179,0
0.261441,26.191,0
0.264591,26.2024,0
0.267741,26.2133,0
0.270891,26.2236,0
0.274041,26.2333,0
0.277191,26.2424,0
0.28034,26.2509,0
0.28349,26.2588,0
0.28664,26.266,0
0.28979,26.2725,0
0.29294,26.2784,0
0.29609,26.2835,0
0.29924,26.2878,0
0.30239,26.2914,0
0.30554,26.2942,0
0.308689,26.2962,0
0.311839,26.2973,0
0.314989,26.2976,0
0.318139,26.2969,0
0.321289,26.2954,0
0.324439,26.293,0
0.327589,26.2895,0
0.330739,26.2851,0
0.333889,26.2797,0
0.337038,26.2732,0
0.340188,26.2657,0
0.343338,26.257,0
0.346488,26.2472,0
0.349638,26.2363,0
0.352788,26.2242,0
0.355938,26.2109,0
0.359088,26.1963,0
0.362238,26.1805,0
0.365388,26.1634,0
0.368537,26.1449,0
0.371687,26.1251,0
0.374837,26.1039,0
0.377987,26.0813,0
0.381137,26.0573,0
0.384287,26.0318,0
0.387437,26.0048,0
0.390587,25.9763,0
0.393737,25.9463,0
0.396886,25.9148,0
0.400036,25.8816,0
0.403186,25.8469,0
0.406336,25.8105,0
0.409486,25.7725,0
0.412636,25.7328,0
0.415786,25.6915,0
0.418936,25.6485,0
0.422086,25.6037,0
0.425235,25.5573,0
0.428385,25.5091,0
0.431535,25.4592,0
0.434685,25.4075,0
0.437835,25.354,0
0.440985,25.2988,0
0.444135,25.2417,0
0.447285,25.1829,0
0.450435,25.1223,0
0.453585,25.0599,0
0.456734,24.9957,0
0.459884,24.9296,0
0.463034,24.8618,0
0.466184,24.7921,0
0.469334,24.7206,0
0.472484,24.6472,0
0.475634,24.5721,0
0.478784,24.495,0
0.481934,24.4162,0
0.485083,24.3355,0
0.488233,24.253,0
0.491383,24.1687,0
0.494533,24.0825,0
0.497683,23.9944,0
0.500833,23.9045,0
0.503983,23.8128,0
0.507133,23.7192,0
0.510283,23.6238,0
0.513432,23.5265,0
0.516582,23.4273,0
0.519732,23.3263,0
