# 20240927_191909
alpha,rRe,rIm
0.309757,7.97082,0
0.311329,8.01218,0
0.312901,8.05354,0
0.314474,8.0949,0
0.316046,8.13625,0
0.317618,8.17761,0
0.319191,8.21897,0
0.320763,8.26033,0
0.322336,8.30169,0
0.323908,8.34304,0
0.32548,8.3844,0
0.327053,8.42575,0
0.328625,8.4671,0
0.330197,8.50845,0
0.33177,8.54979,0
0.333342,8.59113,0
0.334915,8.63247,0
0.336487,8.6738,0
0.338059,8.71513,0
0.339632,8.75645,0
0.341204,8.79777,0
0.342776,8.83908,0
0.344349,8.88039,0
0.345921,8.92168,0
0.347493,8.96298,0
0.349066,9.00426,0
0.350638,9.04553,0
0.352211,9.0868,0
0.353783,9.12806,0
0.355355,9.16931,0
0.356928,9.21054,0
0.3585,9.25177,0
0.360072,9.29299,0
0.361645,9.33419,0
0.363217,9.37539,0
0.36479,9.41657,0
0.366362,9.45773,0
0.367934,9.49889,0
0.369507,9.54003,0
0.371079,9.58115,0
0.372651,9.62226,0
0.374224,9.66335,0
0.375796,9.70443,0
0.377368,9.74549,0
0.378941,9.78653,0
0.380513,9.82756,0
0.382086,9.86856,0
0.383658,9.90955,0
0.38523,9.95052,0
0.386803,9.99147,0
0.388375,10.0324,0
0.389947,10.0733,0
0.39152,10.1142,0
0.393092,10.155,0
0.394665,10.1959,0
0.396237,10.2367,0
0.397809,10.2775,0
0.399382,10.3182,0
0.400954,10.359,0
0.402526,10.3997,0
0.404099,10.4404,0
0.405671,10.481,0
0.407243,10.5216,0
0.408816,10.5622,0
0.410388,10.6028,0
0.411961,10.6433,0
0.413533,10.6838,0
0.415105,10.7243,0
0.416678,10.7647,0
0.41825,10.8051,0
0.419822,10.8455,0
0.421395,10.8858,0
0.422967,10.9261,0
0.42454,10.9664,0
0.426112,11.0066,0
0.427684,11.0468,0
0.429257,11.087,0
0.430829,11.1271,0
0.432401,11.1671,0
0.433974,11.2072,0
0.435546,11.2472,0
0.437118,11.2871,0
0.438691,11.327,0
0.440263,11.3669,0
0.441836,11.4067,0
0.443408,11.4465,0
0.44498,11.4862,0
0.446553,11.5259,0
0.448125,11.5655,0
0.449697,11.6051,0
0.45127,11.6447,0
0.452842,11.6841,0
0.454415,11.7236,0
0.455987,11.763,0
0.457559,11.8023,0
0.459132,11.8416,0
0.460704,11.8808,0
0.462276,11.92,0
0.463849,11.9592,0
0.465421,11.9982,0
0.466994,12.0372,0
0.468566,12.0762,0
0.470138,12.1151,0
0.471711,12.154,0
0.473283,12.1928,0
0.474855,12.2315,0
0.476428,12.2702,0
0.478,12.3088,0
0.479572,12.3473,0
0.481145,12.3858,0
0.482717,12.4242,0
0.48429,12.4626,0
0.485862,12.5009,0
0.487434,12.5391,0
0.489007,12.5773,0
0.490579,12.6154,0
0.492151,12.6534,0
0.493724,12.6914,0
0.495296,12.7293,0
0.496869,12.7671,0
0.498441,12.8049,0
0.500013,12.8426,0
0.501586,12.8802,0
0.503158,12.9177,0
0.50473,12.9552,0
0.506303,12.9926,0
0.507875,13.0299,0
0.509447,13.0672,0
0.51102,13.1043,0
0.512592,13.1414,0
0.514165,13.1785,0
0.515737,13.2154,0
0.517309,13.2523,0
0.518882,13.289,0
0.520454,13.3258,0
0.522026,13.3624,0
0.523599,13.3989,0
0.525171,13.4354,0
0.526744,13.4718,0
0.528316,13.5081,0
0.529888,13.5443,0
0.531461,13.5804,0
0.533033,13.6164,0
0.534605,13.6524,0
0.536178,13.6883,0
0.53775,13.724,0
0.539322,13.7597,0
0.540895,13.7953,0
0.542467,13.8308,0
0.54404,13.8663,0
0.545612,13.9016,0
0.547184,13.9368,0
0.548757,13.972,0
0.550329,14.007,0
0.551901,14.042,0
0.553474,14.0768,0
0.555046,14.1116,0
0.556619,14.1463,0
0.558191,14.1808,0
0.559763,14.2153,0
0.561336,14.2497,0
0.562908,14.284,0
0.56448,14.3181,0
0.566053,14.3522,0
0.567625,14.3862,0
0.569197,14.42,0
0.57077,14.4538,0
0.572342,14.4875,0
0.573915,14.521,0
0.575487,14.5545,0
0.577059,14.5878,0
0.578632,14.6211,0
0.580204,14.6542,0
0.581776,14.6872,0
0.583349,14.7201,0
0.584921,14.7529,0
0.586494,14.7856,0
0.588066,14.8182,0
0.589638,14.8506,0
0.591211,14.883,0
0.592783,14.9152,0
0.594355,14.9474,0
0.595928,14.9794,0
0.5975,15.0113,0
0.599072,15.043,0
0.600645,15.0747,0
0.602217,15.1062,0
0.60379,15.1376,0
0.605362,15.1689,0
0.606934,15.2001,0
0.608507,15.2312,0
0.610079,15.2621,0
0.611651,15.2929,0
0.613224,15.3236,0
0.614796,15.3541,0
0.616369,15.3846,0
0.617941,15.4149,0
0.619513,15.4451,0
0.621086,15.4751,0
0.622658,15.505,0
0.62423,15.5348,0
0.625803,15.5645,0
0.627375,15.594,0
0.628947,15.6234,0
0.63052,15.6527,0
0.632092,15.6818,0
0.633665,15.7108,0
0.635237,15.7397,0
0.636809,15.7684,0
0.638382,15.797,0
0.639954,15.8255,0
0.641526,15.8538,0
0.643099,15.882,0
0.644671,15.91,0
0.646244,15.9379,0
0.647816,15.9657,0
0.649388,15.9933,0
0.650961,16.0208,0
0.652533,16.0481,0
0.654105,16.0753,0
0.655678,16.1024,0
0.65725,16.1293,0
0.658822,16.156,0
0.660395,16.1826,0
0.661967,16.2091,0
0.66354,16.2354,0
0.665112,16.2616,0
0.666684,16.2876,0
0.668257,16.3135,0
0.669829,16.3392,0
0.671401,16.3648,0
0.672974,16.3902,0
0.674546,16.4155,0
0.676119,16.4406,0
0.677691,16.4656,0
0.679263,16.4904,0
0.680836,16.515,0
0.682408,16.5395,0
0.68398,16.5639,0
0.685553,16.588,0
0.687125,16.6121,0
0.688697,16.6359,0
0.69027,16.6597,0
0.691842,16.6832,0
0.693415,16.7066,0
0.694987,16.7298,0
0.696559,16.7529,0
0.698132,16.7758,0
0.699704,16.7986,0
0.701276,16.8212,0
0.702849,16.8436,0
0.704421,16.8659,0
0.705994,16.888,0
0.707566,16.9099,0
0.709138,16.9317,0
0.710711,16.9533,0
0.712283,16.9747,0
0.713855,16.996,0
0.715428,17.0171,0
0.717,17.0381,0
0.718572,17.0589,0
0.720145,17.0795,0
0.721717,17.0999,0
0.72329,17.1202,0
0.724862,17.1403,0
0.726434,17.1602,0
0.728007,17.18,0
0.729579,17.1996,0
0.731151,17.219,0
0.732724,17.2383,0
0.734296,17.2573,0
0.735869,17.2762,0
0.737441,17.295,0
0.739013,17.3135,0
0.740586,17.3319,0
0.742158,17.3502,0
0.74373,17.3682,0
0.745303,17.3861,0
0.746875,17.4038,0
0.748447,17.4213,0
0.75002,17.4386,0
0.751592,17.4558,0
0.753165,17.4728,0
0.754737,17.4896,0
0.756309,17.5063,0
0.757882,17.5227,0
0.759454,17.539,0
0.761026,17.5551,0
0.762599,17.5711,0
0.764171,17.5868,0
0.765744,17.6024,0
0.767316,17.6178,0
0.768888,17.633,0
0.770461,17.6481,0
0.772033,17.663,0
0.773605,17.6777,0
0.775178,17.6922,0
0.77675,17.7065,0
0.778323,17.7207,0
0.779895,17.7346,0
0.781467,17.7484,0
0.78304,17.7621,0
0.784612,17.7755,0
0.786184,17.7887,0
0.787757,17.8018,0
0.789329,17.8147,0
0.790901,17.8274,0
0.792474,17.84,0
0.794046,17.8523,0
0.795619,17.8645,0
0.797191,17.8765,0
0.798763,17.8883,0
0.800336,17.8999,0
0.801908,17.9114,0
0.80348,17.9227,0
0.805053,17.9338,0
0.806625,17.9447,0
0.808198,17.9554,0
0.80977,17.966,0
0.811342,17.9763,0
0.812915,17.9865,0
0.814487,17.9965,0
0.816059,18.0063,0
0.817632,18.016,0
0.819204,18.0255,0
0.820776,18.0347,0
0.822349,18.0438,0
0.823921,18.0528,0
0.825494,18.0615,0
0.827066,18.0701,0
0.828638,18.0785,0
0.830211,18.0867,0
0.831783,18.0947,0
0.833355,18.1026,0
0.834928,18.1102,0
0.8365,18.1177,0
0.838073,18.125,0
0.839645,18.1322,0
0.841217,18.1391,0
0.84279,18.1459,0
0.844362,18.1525,0
0.845934,18.1589,0
0.847507,18.1651,0
0.849079,18.1712,0
0.850651,18.1771,0
0.852224,18.1828,0
0.853796,18.1884,0
0.855369,18.1937,0
0.856941,18.1989,0
0.858513,18.2039,0
0.860086,18.2088,0
0.861658,18.2134,0
0.86323,18.2179,0
0.864803,18.2223,0
0.866375,18.2264,0
0.867948,18.2304,0
0.86952,18.2342,0
0.871092,18.2378,0
0.872665,18.2413,0
0.874237,18.2446,0
0.875809,18.2477,0
0.877382,18.2507,0
0.878954,18.2534,0
0.880526,18.2561,0
0.882099,18.2585,0
0.883671,18.2608,0
0.885244,18.2629,0
0.886816,18.2649,0
0.888388,18.2667,0
0.889961,18.2683,0
0.891533,18.2698,0
0.893105,18.2711,0
0.894678,18.2722,0
0.89625,18.2732,0
0.897823,18.2741,0
0.899395,18.2747,0
0.900967,18.2752,0
0.90254,18.2756,0
0.904112,18.2758,0
0.905684,18.2758,0
0.907257,18.2757,0
0.908829,18.2755,0
0.910401,18.275,0
0.911974,18.2745,0
0.913546,18.2737,0
0.915119,18.2729,0
0.916691,18.2719,0
0.918263,18.2707,0
0.919836,18.2694,0
0.921408,18.2679,0
0.92298,18.2663,0
0.924553,18.2646,0
0.926125,18.2627,0
0.927698,18.2607,0
0.92927,18.2585,0
0.930842,18.2562,0
0.932415,18.2537,0
0.933987,18.2512,0
0.935559,18.2484,0
0.937132,18.2456,0
0.938704,18.2426,0
0.940276,18.2395,0
0.941849,18.2362,0
0.943421,18.2328,0
0.944994,18.2293,0
0.946566,18.2257,0
0.948138,18.2219,0
0.949711,18.218,0
0.951283,18.214,0
0.952855,18.2099,0
0.954428,18.2056,0
0.956,18.2013,0
0.957573,18.1968,0
0.959145,18.1922,0
0.960717,18.1874,0
0.96229,18.1826,0
0.963862,18.1776,0
0.965434,18.1726,0
0.967007,18.1674,0
0.968579,18.1621,0
0.970151,18.1567,0
0.971724,18.1512,0
0.973296,18.1456,0
0.974869,18.1399,0
0.976441,18.134,0
0.978013,18.1281,0
0.979586,18.1221,0
0.981158,18.116,0
0.98273,18.1097,0
0.984303,18.1034,0
0.985875,18.097,0
0.987448,18.0905,0
0.98902,18.0839,0
0.990592,18.0772,0
0.992165,18.0704,0
0.993737,18.0636,0
0.995309,18.0566,0
0.996882,18.0496,0
0.998454,18.0424,0
1.00003,18.0352,0
1.0016,18.0279,0
1.00317,18.0205,0
1.00474,18.0131,0
1.00632,18.0055,0
1.00789,17.9979,0
1.00946,17.9902,0
1.01103,17.9825,0
1.01261,17.9746,0
1.01418,17.9667,0
1.01575,17.9587,0
1.01732,17.9507,0
1.01889,17.9426,0
1.02047,17.9344,0
1.02204,17.9261,0
1.02361,17.9178,0
1.02518,17.9094,0
1.02676,17.901,0
1.02833,17.8925,0
1.0299,17.8839,0
1.03147,17.8753,0
1.03305,17.8666,0
1.03462,17.8578,0
1.03619,17.849,0
1.03776,17.8402,0
1.03934,17.8313,0
1.04091,17.8223,0
1.04248,17.8133,0
1.04405,17.8043,0
1.04563,17.7951,0
1.0472,17.786,0
1.04877,17.7768,0
1.05034,17.7675,0
1.05191,17.7582,0
1.05349,17.7489,0
1.05506,17.7395,0
1.05663,17.7301,0
1.0582,17.7206,0
1.05978,17.7111,0
1.06135,17.7016,0
1.06292,17.692,0
1.06449,17.6824,0
1.06607,17.6728,0
1.06764,17.6631,0
1.06921,17.6534,0
1.07078,17.6436,0
1.07236,17.6338,0
1.07393,17.624,0
1.0755,17.6142,0
1.07707,17.6043,0
1.07864,17.5944,0
1.08022,17.5845,0
1.08179,17.5746,0
1.08336,17.5646,0
1.08493,17.5546,0
1.08651,17.5446,0
1.08808,17.5345,0
1.08965,17.5245,0
1.09122,17.5144,0
1.0928,17.5043,0
1.09437,17.4942,0
1.09594,17.484,0
1.09751,17.4739,0
1.09909,17.4637,0
1.10066,17.4535,0
1.10223,17.4433,0
1.1038,17.4331,0
1.10538,17.4229,0
1.10695,17.4126,0
1.10852,17.4024,0
1.11009,17.3921,0
1.11166,17.3819,0
1.11324,17.3716,0
1.11481,17.3613,0
1.11638,17.351,0
1.11795,17.3407,0
1.11953,17.3304,0
1.1211,17.3201,0
1.12267,17.3098,0
1.12424,17.2995,0
1.12582,17.2891,0
1.12739,17.2788,0
1.12896,17.2685,0
1.13053,17.2582,0
1.13211,17.2478,0
1.13368,17.2375,0
1.13525,17.2272,0
1.13682,17.2169,0
1.13839,17.2066,0
1.13997,17.1963,0
1.14154,17.1859,0
1.14311,17.1756,0
1.14468,17.1653,0
1.14626,17.1551,0
1.14783,17.1448,0
1.1494,17.1345,0
1.15097,17.1242,0
1.15255,17.114,0
1.15412,17.1037,0
1.15569,17.0935,0
1.15726,17.0832,0
1.15884,17.073,0
1.16041,17.0628,0
1.16198,17.0526,0
1.16355,17.0424,0
1.16513,17.0323,0
1.1667,17.0221,0
1.16827,17.012,0
1.16984,17.0018,0
1.17141,16.9917,0
1.17299,16.9816,0
1.17456,16.9715,0
1.17613,16.9615,0
1.1777,16.9514,0
1.17928,16.9414,0
1.18085,16.9314,0
1.18242,16.9214,0
1.18399,16.9115,0
1.18557,16.9015,0
1.18714,16.8916,0
1.18871,16.8817,0
1.19028,16.8718,0
1.19186,16.862,0
1.19343,16.8521,0
1.195,16.8423,0
1.19657,16.8325,0
1.19814,16.8228,0
1.19972,16.813,0
1.20129,16.8033,0
1.20286,16.7936,0
1.20443,16.784,0
1.20601,16.7743,0
1.20758,16.7647,0
1.20915,16.7551,0
1.21072,16.7456,0
1.2123,16.7361,0
1.21387,16.7266,0
1.21544,16.7171,0
1.21701,16.7077,0
1.21859,16.6983,0
1.22016,16.6889,0
1.22173,16.6796,0
1.2233,16.6703,0
1.22488,16.661,0
1.22645,16.6518,0
1.22802,16.6426,0
1.22959,16.6334,0
1.23116,16.6243,0
1.23274,16.6152,0
1.23431,16.6061,0
1.23588,16.5971,0
1.23745,16.5881,0
1.23903,16.5792,0
1.2406,16.5703,0
1.24217,16.5614,0
1.24374,16.5526,0
1.24532,16.5438,0
1.24689,16.535,0
1.24846,16.5263,0
1.25003,16.5176,0
1.25161,16.509,0
1.25318,16.5004,0
1.25475,16.4918,0
1.25632,16.4833,0
1.25789,16.4749,0
1.25947,16.4665,0
1.26104,16.4581,0
1.26261,16.4498,0
1.26418,16.4415,0
1.26576,16.4333,0
1.26733,16.4251,0
1.2689,16.4169,0
1.27047,16.4088,0
1.27205,16.4008,0
1.27362,16.3928,0
1.27519,16.3848,0
1.27676,16.3769,0
1.27834,16.3691,0
1.27991,16.3613,0
1.28148,16.3535,0
1.28305,16.3458,0
1.28463,16.3382,0
1.2862,16.3306,0
1.28777,16.323,0
1.28934,16.3155,0
1.29091,16.3081,0
1.29249,16.3007,0
1.29406,16.2934,0
1.29563,16.2861,0
1.2972,16.2789,0
1.29878,16.2717,0
1.30035,16.2646,0
1.30192,16.2575,0
1.30349,16.2505,0
1.30507,16.2436,0
1.30664,16.2367,0
1.30821,16.2298,0
1.30978,16.2231,0
1.31136,16.2163,0
1.31293,16.2097,0
1.3145,16.2031,0
1.31607,16.1965,0
1.31764,16.1901,0
1.31922,16.1836,0
1.32079,16.1773,0
1.32236,16.171,0
1.32393,16.1647,0
1.32551,16.1585,0
1.32708,16.1524,0
1.32865,16.1464,0
1.33022,16.1404,0
1.3318,16.1344,0
1.33337,16.1286,0
1.33494,16.1228,0
1.33651,16.117,0
1.33809,16.1114,0
1.33966,16.1057,0
1.34123,16.1002,0
1.3428,16.0947,0
1.34438,16.0893,0
1.34595,16.084,0
1.34752,16.0787,0
1.34909,16.0735,0
1.35066,16.0683,0
1.35224,16.0633,0
1.35381,16.0583,0
1.35538,16.0534,0
1.35695,16.0485,0
1.35853,16.0437,0
1.3601,16.039,0
1.36167,16.0344,0
1.36324,16.0298,0
1.36482,16.0253,0
1.36639,16.0209,0
1.36796,16.0166,0
1.36953,16.0124,0
1.37111,16.0082,0
1.37268,16.0041,0
1.37425,16.0001,0
1.37582,15.9962,0
1.37739,15.9923,0
1.37897,15.9886,0
1.38054,15.9849,0
1.38211,15.9813,0
1.38368,15.9778,0
1.38526,15.9744,0
1.38683,15.9711,0
1.3884,15.9678,0
1.38997,15.9647,0
1.39155,15.9616,0
1.39312,15.9587,0
1.39469,15.9558,0
1.39626,15.953,0
1.39784,15.9503,0
1.39941,15.9478,0
1.40098,15.9453,0
1.40255,15.9429,0
1.40413,15.9406,0
1.4057,15.9384,0
1.40727,15.9363,0
1.40884,15.9344,0
1.41041,15.9325,0
1.41199,15.9307,0
1.41356,15.929,0
1.41513,15.9275,0
1.4167,15.926,0
1.41828,15.9247,0
1.41985,15.9234,0
1.42142,15.9223,0
1.42299,15.9213,0
1.42457,15.9204,0
1.42614,15.9196,0
1.42771,15.9189,0
1.42928,15.9184,0
1.43086,15.9179,0
1.43243,15.9176,0
1.434,15.9174,0
1.43557,15.9173,0
1.43714,15.9173,0
1.43872,15.9175,0
1.44029,15.9178,0
1.44186,15.9182,0
1.44343,15.9187,0
1.44501,15.9194,0
1.44658,15.9201,0
1.44815,15.9211,0
1.44972,15.9221,0
1.4513,15.9233,0
1.45287,15.9246,0
1.45444,15.9261,0
1.45601,15.9276,0
1.45759,15.9294,0
1.45916,15.9312,0
1.46073,15.9333,0
1.4623,15.9354,0
1.46388,15.9377,0
1.46545,15.9402,0
1.46702,15.9428,0
1.46859,15.9456,0
1.47016,15.9485,0
1.47174,15.9516,0
1.47331,15.9549,0
1.47488,15.9583,0
1.47645,15.9619,0
1.47803,15.9656,0
1.4796,15.9696,0
1.48117,15.9737,0
1.48274,15.9779,0
1.48432,15.9824,0
1.48589,15.9871,0
1.48746,15.9919,0
1.48903,15.9969,0
1.49061,16.0021,0
1.49218,16.0075,0
1.49375,16.0131,0
1.49532,16.0189,0
1.49689,16.0249,0
1.49847,16.0311,0
1.50004,16.0375,0
1.50161,16.0441,0
1.50318,16.0509,0
1.50476,16.0579,0
1.50633,16.0651,0
1.5079,16.0726,0
1.50947,16.0802,0
1.51105,16.0881,0
1.51262,16.0962,0
1.51419,16.1045,0
1.51576,16.113,0
1.51734,16.1217,0
1.51891,16.1307,0
1.52048,16.1399,0
1.52205,16.1493,0
1.52363,16.1589,0
1.5252,16.1688,0
1.52677,16.179,0
1.52834,16.1894,0
1.52991,16.2,0
1.53149,16.2109,0
1.53306,16.2221,0
1.53463,16.2336,0
1.5362,16.2454,0
1.53778,16.2575,0
1.53935,16.27,0
1.54092,16.2827,0
1.54249,16.2959,0
1.54407,16.3094,0
1.54564,16.3233,0
1.54721,16.3377,0
1.54878,16.3525,0
1.55036,16.3679,0
1.55193,16.3837,0
1.5535,16.4001,0
1.55507,16.4171,0
1.55665,16.4347,0
1.55822,16.453,0
1.55979,16.472,0
1.56136,16.4917,0
1.56293,16.5122,0
1.56451,16.5336,0
1.56608,16.5559,0
1.56765,16.5791,0
1.56922,16.6033,0
1.5708,16.6287,0
