# 20240927_191909
alpha,DtauRe,DtauIm
0,0,0
0.00314989,-0.020214,0
0.00629978,-0.0388228,0
0.00944968,-0.0560078,0
0.0125996,-0.0719474,0
0.0157495,-0.0868152,0
0.0188994,-0.100778,0
0.0220492,-0.113993,0
0.0251991,-0.126608,0
0.028349,-0.138761,0
0.0314989,-0.150579,0
0.0346488,-0.162175,0
0.0377987,-0.173655,0
0.0409486,-0.185109,0
0.0440985,-0.196621,0
0.0472484,-0.20826,0
0.0503983,-0.220089,0
0.0535482,-0.23216,0
0.0566981,-0.244516,0
0.059848,-0.257193,0
0.0629978,-0.270221,0
0.0661477,-0.283621,0
0.0692976,-0.297412,0
0.0724475,-0.311605,0
0.0755974,-0.326209,0
0.0787473,-0.341229,0
0.0818972,-0.356666,0
0.0850471,-0.372523,0
0.088197,-0.388797,0
0.0913469,-0.405486,0
0.0944968,-0.422588,0
0.0976467,-0.4401,0
0.100797,-0.458021,0
0.103946,-0.476349,0
0.107096,-0.495083,0
0.110246,-0.514225,0
0.113396,-0.533778,0
0.116546,-0.553745,0
0.119696,-0.574133,0
0.122846,-0.59495,0
0.125996,-0.616207,0
0.129146,-0.637915,0
0.132295,-0.660088,0
0.135445,-0.682744,0
0.138595,-0.705899,0
0.141745,-0.729575,0
0.144895,-0.753794,0
0.148045,-0.778578,0
0.151195,-0.803954,0
0.154345,-0.829949,0
0.157495,-0.85659,0
0.160645,-0.883907,0
0.163794,-0.91193,0
0.166944,-0.940692,0
0.170094,-0.970223,0
0.173244,-1.00056,0
0.176394,-1.03173,0
0.179544,-1.06377,0
0.182694,-1.09672,0
0.185844,-1.1306,0
0.188994,-1.16546,0
0.192143,-1.20132,0
0.195293,-1.23822,0
0.198443,-1.2762,0
0.201593,-1.31528,0
0.204743,-1.3555,0
0.207893,-1.39689,0
0.211043,-1.43948,0
0.214193,-1.4833,0
0.217343,-1.52838,0
0.220492,-1.57476,0
0.223642,-1.62245,0
0.226792,-1.67148,0
0.229942,-1.72189,0
0.233092,-1.77369,0
0.236242,-1.82692,0
0.239392,-1.88159,0
0.242542,-1.93772,0
0.245692,-1.99534,0
0.248842,-2.05448,0
0.251991,-2.11514,0
0.255141,-2.17735,0
0.258291,-2.24112,0
0.261441,-2.30648,0
0.264591,-2.37344,0
0.267741,-2.44202,0
0.270891,-2.51222,0
0.274041,-2.58408,0
0.277191,-2.65759,0
0.28034,-2.73277,0
0.28349,-2.80964,0
0.28664,-2.8882,0
0.28979,-2.96847,0
0.29294,-3.05045,0
0.29609,-3.13416,0
0.29924,-3.21961,0
0.30239,-3.3068,0
0.30554,-3.39574,0
0.308689,-3.48644,0
0.311839,-3.5789,0
0.314989,-3.67313,0
0.318139,-3.76914,0
0.321289,-3.86692,0
0.324439,-3.96649,0
0.327589,-4.06784,0
0.330739,-4.17097,0
0.333889,-4.2759,0
0.337038,-4.38261,0
0.340188,-4.49111,0
0.343338,-4.6014,0
0.346488,-4.71346,0
0.349638,-4.82731,0
0.352788,-4.94294,0
0.355938,-5.06034,0
0.359088,-5.1795,0
0.362238,-5.30042,0
0.365388,-5.42308,0
0.368537,-5.54749,0
0.371687,-5.67363,0
0.374837,-5.80149,0
0.377987,-5.93105,0
0.381137,-6.06231,0
0.384287,-6.19525,0
0.387437,-6.32984,0
0.390587,-6.46609,0
0.393737,-6.60396,0
0.396886,-6.74344,0
0.400036,-6.88451,0
0.403186,-7.02715,0
0.406336,-7.17133,0
0.409486,-7.31704,0
0.412636,-7.46424,0
0.415786,-7.61292,0
0.418936,-7.76305,0
0.422086,-7.9146,0
0.425235,-8.06754,0
0.428385,-8.22185,0
0.431535,-8.3775,0
0.434685,-8.53446,0
0.437835,-8.69269,0
0.440985,-8.85217,0
0.444135,-9.01287,0
0.447285,-9.17476,0
0.450435,-9.33779,0
0.453585,-9.50195,0
0.456734,-9.6672,0
0.459884,-9.8335,0
0.463034,-10.0008,0
0.466184,-10.1692,0
0.469334,-10.3384,0
0.472484,-10.5086,0
0.475634,-10.6797,0
0.478784,-10.8517,0
0.481934,-11.0245,0
0.485083,-11.1981,0
0.488233,-11.3724,0
0.491383,-11.5475,0
0.494533,-11.7233,0
0.497683,-11.8998,0
0.500833,-12.077,0
0.503983,-12.2547,0
0.507133,-12.433,0
0.510283,-12.6119,0
0.513432,-12.7913,0
0.516582,-12.9713,0
0.519732,-13.1517,0
0.522882,-13.3325,0
0.526032,-13.5138,0
0.529182,-13.6955,0
0.532332,-13.8776,0
0.535482,-14.06,0
0.538632,-14.2427,0
0.541781,-14.4258,0
0.544931,-14.6091,0
0.548081,-14.7927,0
0.551231,-14.9765,0
0.554381,-15.1605,0
0.557531,-15.3447,0
0.560681,-15.5291,0
0.563831,-15.7136,0
0.566981,-15.8983,0
0.570131,-16.083,0
0.57328,-16.2678,0
0.57643,-16.4527,0
0.57958,-16.6376,0
0.58273,-16.8225,0
0.58588,-17.0073,0
0.58903,-17.1922,0
0.59218,-17.3769,0
0.59533,-17.5615,0
0.59848,-17.7461,0
0.601629,-17.9304,0
0.604779,-18.1146,0
0.607929,-18.2985,0
0.611079,-18.4823,0
0.614229,-18.6657,0
0.617379,-18.8488,0
0.620529,-19.0316,0
0.623679,-19.2141,0
0.626829,-19.3961,0
0.629978,-19.5777,0
0.633128,-19.7588,0
0.636278,-19.9394,0
0.639428,-20.1194,0
0.642578,-20.2989,0
0.645728,-20.4777,0
0.648878,-20.6558,0
0.652028,-20.8333,0
0.655178,-21.01,0
0.658328,-21.1859,0
0.661477,-21.3609,0
0.664627,-21.5351,0
0.667777,-21.7084,0
0.670927,-21.8807,0
0.674077,-22.052,0
0.677227,-22.2223,0
0.680377,-22.3914,0
0.683527,-22.5595,0
0.686677,-22.7263,0
0.689826,-22.8919,0
0.692976,-23.0563,0
0.696126,-23.2193,0
0.699276,-23.381,0
0.702426,-23.5413,0
0.705576,-23.7001,0
0.708726,-23.8575,0
0.711876,-24.0134,0
0.715026,-24.1677,0
0.718175,-24.3204,0
0.721325,-24.4715,0
0.724475,-24.6209,0
0.727625,-24.7686,0
0.730775,-24.9146,0
0.733925,-25.0588,0
0.737075,-25.2011,0
0.740225,-25.3417,0
0.743375,-25.4804,0
0.746525,-25.6172,0
0.749674,-25.752,0
0.752824,-25.885,0
0.755974,-26.0159,0
0.759124,-26.1448,0
0.762274,-26.2717,0
0.765424,-26.3965,0
0.768574,-26.5193,0
0.771724,-26.64,0
0.774874,-26.7585,0
0.778023,-26.8749,0
0.781173,-26.9891,0
0.784323,-27.1012,0
0.787473,-27.211,0
0.790623,-27.3186,0
0.793773,-27.424,0
0.796923,-27.5271,0
0.800073,-27.6279,0
0.803223,-27.7264,0
0.806372,-27.8226,0
0.809522,-27.9164,0
0.812672,-28.0079,0
0.815822,-28.097,0
0.818972,-28.1836,0
0.822122,-28.2679,0
0.825272,-28.3496,0
0.828422,-28.4289,0
0.831572,-28.5057,0
0.834722,-28.58,0
0.837871,-28.6517,0
0.841021,-28.7209,0
0.844171,-28.7874,0
0.847321,-28.8513,0
0.850471,-28.9125,0
0.853621,-28.9711,0
0.856771,-29.0269,0
0.859921,-29.08,0
0.863071,-29.1303,0
0.86622,-29.1778,0
0.86937,-29.2225,0
0.87252,-29.2643,0
0.87567,-29.3033,0
0.87882,-29.3393,0
0.88197,-29.3723,0
0.88512,-29.4024,0
0.88827,-29.4295,0
0.89142,-29.4536,0
0.894569,-29.4746,0
0.897719,-29.4926,0
0.900869,-29.5074,0
0.904019,-29.5192,0
0.907169,-29.5278,0
0.910319,-29.5333,0
0.913469,-29.5357,0
0.916619,-29.5348,0
0.919769,-29.5309,0
0.922918,-29.5237,0
0.926068,-29.5134,0
0.929218,-29.5,0
0.932368,-29.4833,0
0.935518,-29.4636,0
0.938668,-29.4407,0
0.941818,-29.4146,0
0.944968,-29.3855,0
0.948118,-29.3534,0
0.951268,-29.3181,0
0.954417,-29.2799,0
0.957567,-29.2387,0
0.960717,-29.1946,0
0.963867,-29.1476,0
0.967017,-29.0978,0
0.970167,-29.0452,0
0.973317,-28.9898,0
0.976467,-28.9318,0
0.979617,-28.8711,0
0.982766,-28.8079,0
0.985916,-28.7422,0
0.989066,-28.6741,0
0.992216,-28.6037,0
0.995366,-28.5309,0
0.998516,-28.456,0
1.00167,-28.3789,0
1.00482,-28.2997,0
1.00797,-28.2186,0
1.01112,-28.1356,0
1.01427,-28.0507,0
1.01742,-27.964,0
1.02057,-27.8757,0
1.02372,-27.7858,0
1.02686,-27.6943,0
1.03001,-27.6014,0
1.03316,-27.507,0
1.03631,-27.4114,0
1.03946,-27.3145,0
1.04261,-27.2163,0
1.04576,-27.1171,0
1.04891,-27.0168,0
1.05206,-26.9154,0
1.05521,-26.8131,0
1.05836,-26.7099,0
1.06151,-26.6058,0
1.06466,-26.5009,0
1.06781,-26.3952,0
1.07096,-26.2889,0
1.07411,-26.1818,0
1.07726,-26.0741,0
1.08041,-25.9658,0
1.08356,-25.8569,0
1.08671,-25.7475,0
1.08986,-25.6376,0
1.09301,-25.5272,0
1.09616,-25.4164,0
1.09931,-25.3051,0
1.10246,-25.1935,0
1.10561,-25.0816,0
1.10876,-24.9693,0
1.11191,-24.8567,0
1.11506,-24.7439,0
1.11821,-24.6308,0
1.12136,-24.5176,0
1.12451,-24.4042,0
1.12766,-24.2906,0
1.13081,-24.177,0
1.13396,-24.0634,0
1.13711,-23.9497,0
1.14026,-23.836,0
1.14341,-23.7224,0
1.14656,-23.6089,0
1.14971,-23.4956,0
1.15286,-23.3825,0
1.15601,-23.2696,0
1.15916,-23.1569,0
1.16231,-23.0446,0
1.16546,-22.9327,0
1.16861,-22.8212,0
1.17176,-22.7101,0
1.17491,-22.5995,0
1.17806,-22.4895,0
1.18121,-22.38,0
1.18436,-22.2711,0
1.18751,-22.1629,0
1.19066,-22.0553,0
1.19381,-21.9485,0
1.19696,-21.8423,0
1.20011,-21.7369,0
1.20326,-21.6322,0
1.20641,-21.5283,0
1.20956,-21.4252,0
1.21271,-21.3229,0
1.21586,-21.2213,0
1.21901,-21.1205,0
1.22216,-21.0205,0
1.22531,-20.9213,0
1.22846,-20.8228,0
1.23161,-20.7251,0
1.23476,-20.6281,0
1.23791,-20.5318,0
1.24106,-20.4362,0
1.24421,-20.3413,0
1.24736,-20.2471,0
1.25051,-20.1535,0
1.25366,-20.0606,0
1.25681,-19.9682,0
1.25996,-19.8765,0
1.26311,-19.7855,0
1.26626,-19.695,0
1.26941,-19.6051,0
1.27256,-19.5159,0
1.27571,-19.4273,0
1.27886,-19.3394,0
1.28201,-19.2521,0
1.28516,-19.1655,0
1.28831,-19.0797,0
1.29146,-18.9946,0
1.29461,-18.9104,0
1.29776,-18.8269,0
1.30091,-18.7444,0
1.30406,-18.6628,0
1.30721,-18.5822,0
1.31036,-18.5026,0
1.31351,-18.424,0
1.31666,-18.3466,0
1.3198,-18.2703,0
1.32295,-18.1951,0
1.3261,-18.1212,0
1.32925,-18.0485,0
1.3324,-17.977,0
1.33555,-17.9068,0
1.3387,-17.8378,0
1.34185,-17.7701,0
1.345,-17.7035,0
1.34815,-17.6382,0
1.3513,-17.574,0
1.35445,-17.5109,0
1.3576,-17.4489,0
1.36075,-17.3879,0
1.3639,-17.3279,0
1.36705,-17.2688,0
1.3702,-17.2106,0
1.37335,-17.1532,0
1.3765,-17.0966,0
1.37965,-17.0407,0
1.3828,-16.9855,0
1.38595,-16.9311,0
1.3891,-16.8773,0
1.39225,-16.8242,0
1.3954,-16.7719,0
1.39855,-16.7203,0
1.4017,-16.6696,0
1.40485,-16.6197,0
1.408,-16.5708,0
1.41115,-16.523,0
1.4143,-16.4764,0
1.41745,-16.431,0
1.4206,-16.387,0
1.42375,-16.3445,0
1.4269,-16.3036,0
1.43005,-16.2644,0
1.4332,-16.2269,0
1.43635,-16.1913,0
1.4395,-16.1575,0
1.44265,-16.1257,0
1.4458,-16.0956,0
1.44895,-16.0674,0
1.4521,-16.041,0
1.45525,-16.0163,0
1.4584,-15.9932,0
1.46155,-15.9716,0
1.4647,-15.9514,0
1.46785,-15.9325,0
1.471,-15.9148,0
1.47415,-15.8982,0
1.4773,-15.8828,0
1.48045,-15.8686,0
1.4836,-15.8556,0
1.48675,-15.844,0
1.4899,-15.834,0
1.49305,-15.8258,0
1.4962,-15.8198,0
1.49935,-15.8163,0
1.5025,-15.8155,0
1.50565,-15.8179,0
1.5088,-15.8237,0
1.51195,-15.8331,0
1.5151,-15.8461,0
1.51825,-15.8626,0
1.5214,-15.8825,0
1.52455,-15.9054,0
1.5277,-15.9307,0
1.53085,-15.9579,0
1.534,-15.9864,0
1.53715,-16.0159,0
1.5403,-16.0462,0
1.54345,-16.0779,0
1.5466,-16.1121,0
1.54975,-16.1505,0
1.5529,-16.1957,0
1.55605,-16.2504,0
1.5592,-16.3169,0
1.56235,-16.3948,0
1.5655,-16.4788,0
1.56865,-16.5533,0
1.5718,-16.5853,0
