# 20240927_191909
alpha,DtauRe,DtauIm
0,0,0
0.00157237,-0.0101947,0
0.00314474,-0.0201822,0
0.00471711,-0.0296614,0
0.00628947,-0.0387643,0
0.00786184,-0.0475112,0
0.00943421,-0.0559265,0
0.0110066,-0.0640305,0
0.0125789,-0.0718466,0
0.0141513,-0.0793949,0
0.0157237,-0.0866973,0
0.0172961,-0.0937736,0
0.0188684,-0.100644,0
0.0204408,-0.107328,0
0.0220132,-0.113845,0
0.0235855,-0.120212,0
0.0251579,-0.126446,0
0.0267303,-0.132565,0
0.0283026,-0.138585,0
0.029875,-0.144521,0
0.0314474,-0.150387,0
0.0330197,-0.156199,0
0.0345921,-0.161968,0
0.0361645,-0.167708,0
0.0377368,-0.17343,0
0.0393092,-0.179146,0
0.0408816,-0.184865,0
0.042454,-0.190599,0
0.0440263,-0.196356,0
0.0455987,-0.202145,0
0.0471711,-0.207972,0
0.0487434,-0.213848,0
0.0503158,-0.219776,0
0.0518882,-0.225766,0
0.0534605,-0.23182,0
0.0550329,-0.237946,0
0.0566053,-0.244147,0
0.0581776,-0.250429,0
0.05975,-0.256794,0
0.0613224,-0.263246,0
0.0628947,-0.269789,0
0.0644671,-0.276424,0
0.0660395,-0.283154,0
0.0676119,-0.289982,0
0.0691842,-0.296909,0
0.0707566,-0.303935,0
0.072329,-0.311063,0
0.0739013,-0.318294,0
0.0754737,-0.325627,0
0.0770461,-0.333065,0
0.0786184,-0.340606,0
0.0801908,-0.348251,0
0.0817632,-0.356001,0
0.0833355,-0.363855,0
0.0849079,-0.371814,0
0.0864803,-0.379876,0
0.0880526,-0.388042,0
0.089625,-0.396312,0
0.0911974,-0.404685,0
0.0927698,-0.41316,0
0.0943421,-0.421739,0
0.0959145,-0.430419,0
0.0974869,-0.439202,0
0.0990592,-0.448086,0
0.100632,-0.457073,0
0.102204,-0.46616,0
0.103776,-0.475349,0
0.105349,-0.484638,0
0.106921,-0.49403,0
0.108493,-0.503523,0
0.110066,-0.513118,0
0.111638,-0.522815,0
0.113211,-0.532614,0
