# 20250122_110618
alpha,field0Re,field0Im
0,0,0
0.00157237,2.22281e-06,0
0.00314474,4.25462e-06,0
0.00471711,6.26597e-06,0
0.00628947,8.42741e-06,0
0.00786184,1.09095e-05,0
0.00943421,1.38828e-05,0
0.0110066,1.76744e-05,0
0.0125789,2.28227e-05,0
0.0141513,2.91328e-05,0
0.0157237,3.63508e-05,0
0.0172961,4.42231e-05,0
0.0188684,5.24961e-05,0
0.0204408,6.09603e-05,0
0.0220132,7.01876e-05,0
0.0235855,8.03311e-05,0
0.0251579,9.12626e-05,0
0.0267303,0.000102854,0
0.0283026,0.000114976,0
0.029875,0.000127502,0
0.0314474,0.000140583,0
0.0330197,0.000154495,0
0.0345921,0.000169157,0
0.0361645,0.000184487,0
0.0377368,0.0002004,0
0.0393092,0.000216814,0
0.0408816,0.000233716,0
0.042454,0.000251377,0
0.0440263,0.000269777,0
0.0455987,0.000288856,0
0.0471711,0.000308553,0
0.0487434,0.000328804,0
0.0503158,0.000349558,0
0.0518882,0.00037099,0
0.0534605,0.000393165,0
0.0550329,0.000416033,0
0.0566053,0.000439546,0
0.0581776,0.000463655,0
0.05975,0.000488309,0
0.0613224,0.000513568,0
0.0628947,0.000539574,0
0.0644671,0.000566292,0
0.0660395,0.000593678,0
0.0676119,0.000621693,0
0.0691842,0.000650293,0
0.0707566,0.000679468,0
0.072329,0.000709374,0
0.0739013,0.000740008,0
0.0754737,0.000771333,0
0.0770461,0.000803315,0
0.0786184,0.000835914,0
0.0801908,0.000869098,0
0.0817632,0.000902971,0
0.0833355,0.00093759,0
0.0849079,0.000972921,0
0.0864803,0.00100893,0
0.0880526,0.00104559,0
0.089625,0.00108286,0
0.0911974,0.00112077,0
0.0927698,0.00115944,0
0.0943421,0.00119884,0
0.0959145,0.00123894,0
0.0974869,0.00127971,0
0.0990592,0.00132113,0
0.100632,0.00136317,0
0.102204,0.00140595,0
0.103776,0.00144948,0
0.105349,0.00149373,0
0.106921,0.00153867,0
0.108493,0.00158428,0
0.110066,0.00163053,0
0.111638,0.00167748,0
0.113211,0.0017252,0
0.114783,0.00177366,0
0.116355,0.00182283,0
0.117928,0.00187269,0
0.1195,0.00192321,0
0.121072,0.00197441,0
0.122645,0.00202638,0
0.124217,0.0020791,0
0.125789,0.00213256,0
0.127362,0.00218673,0
0.128934,0.00224159,0
0.130507,0.00229712,0
0.132079,0.0023534,0
0.133651,0.00241046,0
0.135224,0.00246828,0
0.136796,0.00252682,0
0.138368,0.00258608,0
0.139941,0.00264602,0
0.141513,0.0027067,0
