# 20240927_192506
alpha,DtauRe,DtauIm
0,0,0
0.00314989,-0.0404279,0
0.00629978,-0.0776457,0
0.00944968,-0.112016,0
0.0125996,-0.143895,0
0.0157495,-0.17363,0
0.0188994,-0.201555,0
0.0220492,-0.227985,0
0.0251991,-0.253216,0
0.028349,-0.277523,0
0.0314989,-0.301158,0
0.0346488,-0.324351,0
0.0377987,-0.347309,0
0.0409486,-0.370219,0
0.0440985,-0.393241,0
0.0472484,-0.41652,0
0.0503983,-0.440178,0
0.0535482,-0.46432,0
0.0566981,-0.489032,0
0.059848,-0.514386,0
0.0629978,-0.540442,0
0.0661477,-0.567243,0
0.0692976,-0.594824,0
0.0724475,-0.62321,0
0.0755974,-0.652418,0
0.0787473,-0.682457,0
0.0818972,-0.713333,0
0.0850471,-0.745046,0
0.088197,-0.777594,0
0.0913469,-0.810972,0
0.0944968,-0.845176,0
0.0976467,-0.880201,0
0.100797,-0.916042,0
0.103946,-0.952698,0
0.107096,-0.990166,0
0.110246,-1.02845,0
0.113396,-1.06756,0
0.116546,-1.10749,0
0.119696,-1.14827,0
0.122846,-1.1899,0
0.125996,-1.23241,0
0.129146,-1.27583,0
0.132295,-1.32018,0
0.135445,-1.36549,0
0.138595,-1.4118,0
0.141745,-1.45915,0
0.144895,-1.50759,0
0.148045,-1.55716,0
0.151195,-1.60791,0
0.154345,-1.6599,0
0.157495,-1.71318,0
0.160645,-1.76781,0
0.163794,-1.82386,0
0.166944,-1.88138,0
0.170094,-1.94045,0
0.173244,-2.00112,0
0.176394,-2.06346,0
0.179544,-2.12754,0
0.182694,-2.19343,0
0.185844,-2.2612,0
0.188994,-2.33091,0
0.192143,-2.40264,0
0.195293,-2.47644,0
0.198443,-2.55239,0
0.201593,-2.63056,0
0.204743,-2.711,0
0.207893,-2.79378,0
0.211043,-2.87896,0
0.214193,-2.9666,0
0.217343,-3.05677,0
0.220492,-3.14952,0
0.223642,-3.2449,0
0.226792,-3.34297,0
0.229942,-3.44378,0
0.233092,-3.54739,0
