# 20240927_192506
alpha,DrRe,DrIm
0,50.3216,0
0.00157237,50.3447,0
0.00314474,50.3661,0
0.00471711,50.3839,0
0.00628947,50.3993,0
0.00786184,50.4124,0
0.00943421,50.4237,0
0.0110066,50.4333,0
0.0125789,50.4416,0
0.0141513,50.4486,0
0.0157237,50.4546,0
0.0172961,50.4598,0
0.0188684,50.4643,0
0.0204408,50.4683,0
0.0220132,50.4718,0
0.0235855,50.475,0
0.0251579,50.478,0
0.0267303,50.4808,0
0.0283026,50.4836,0
0.029875,50.4864,0
0.0314474,50.4893,0
0.0330197,50.4923,0
0.0345921,50.4954,0
0.0361645,50.4987,0
0.0377368,50.5022,0
0.0393092,50.5059,0
0.0408816,50.5099,0
0.042454,50.5142,0
0.0440263,50.5187,0
0.0455987,50.5236,0
0.0471711,50.5287,0
0.0487434,50.5341,0
0.0503158,50.5398,0
0.0518882,50.5457,0
0.0534605,50.552,0
0.0550329,50.5585,0
0.0566053,50.5653,0
0.0581776,50.5724,0
0.05975,50.5797,0
0.0613224,50.5873,0
0.0628947,50.5951,0
0.0644671,50.6031,0
0.0660395,50.6114,0
0.0676119,50.6198,0
0.0691842,50.6285,0
0.0707566,50.6373,0
0.072329,50.6464,0
0.0739013,50.6556,0
0.0754737,50.665,0
0.0770461,50.6745,0
0.0786184,50.6842,0
0.0801908,50.694,0
0.0817632,50.704,0
0.0833355,50.7141,0
0.0849079,50.7244,0
0.0864803,50.7347,0
0.0880526,50.7452,0
0.089625,50.7558,0
0.0911974,50.7666,0
0.0927698,50.7774,0
0.0943421,50.7883,0
0.0959145,50.7994,0
0.0974869,50.8106,0
0.0990592,50.8218,0
0.100632,50.8332,0
0.102204,50.8447,0
0.103776,50.8563,0
0.105349,50.868,0
0.106921,50.8798,0
0.108493,50.8917,0
0.110066,50.9037,0
0.111638,50.9159,0
0.113211,50.9281,0
0.114783,50.9405,0
0.116355,50.9529,0
0.117928,50.9655,0
0.1195,50.9783,0
0.121072,50.9911,0
0.122645,51.0041,0
0.124217,51.0171,0
0.125789,51.0303,0
0.127362,51.0437,0
0.128934,51.0572,0
0.130507,51.0707,0
0.132079,51.0845,0
0.133651,51.0983,0
0.135224,51.1123,0
0.136796,51.1265,0
0.138368,51.1407,0
0.139941,51.1551,0
0.141513,51.1696,0
0.143086,51.1843,0
0.144658,51.1991,0
0.14623,51.214,0
0.147803,51.2291,0
0.149375,51.2443,0
0.150947,51.2596,0
0.15252,51.2751,0
0.154092,51.2906,0
0.155665,51.3063,0
0.157237,51.3222,0
0.158809,51.3381,0
0.160382,51.3542,0
0.161954,51.3703,0
0.163526,51.3866,0
0.165099,51.403,0
0.166671,51.4195,0
0.168243,51.436,0
0.169816,51.4527,0
0.171388,51.4695,0
0.172961,51.4863,0
0.174533,51.5033,0
0.176105,51.5203,0
0.177678,51.5373,0
0.17925,51.5545,0
0.180822,51.5717,0
0.182395,51.5889,0
0.183967,51.6062,0
0.18554,51.6236,0
0.187112,51.6409,0
0.188684,51.6583,0
0.190257,51.6758,0
0.191829,51.6932,0
0.193401,51.7107,0
0.194974,51.7281,0
0.196546,51.7456,0
0.198118,51.763,0
0.199691,51.7804,0
0.201263,51.7978,0
0.202836,51.8152,0
0.204408,51.8326,0
0.20598,51.8499,0
0.207553,51.8671,0
0.209125,51.8843,0
0.210697,51.9014,0
0.21227,51.9185,0
0.213842,51.9355,0
0.215415,51.9524,0
0.216987,51.9692,0
0.218559,51.9859,0
0.220132,52.0025,0
0.221704,52.0191,0
0.223276,52.0355,0
0.224849,52.0517,0
0.226421,52.0679,0
0.227993,52.0839,0
0.229566,52.0998,0
0.231138,52.1155,0
0.232711,52.1311,0
0.234283,52.1465,0
0.235855,52.1617,0
0.237428,52.1768,0
0.239,52.1917,0
0.240572,52.2064,0
0.242145,52.221,0
0.243717,52.2353,0
0.24529,52.2495,0
0.246862,52.2634,0
0.248434,52.2771,0
0.250007,52.2906,0
0.251579,52.3039,0
0.253151,52.317,0
0.254724,52.3298,0
0.256296,52.3424,0
0.257868,52.3548,0
0.259441,52.3669,0
0.261013,52.3788,0
0.262586,52.3904,0
0.264158,52.4017,0
0.26573,52.4128,0
0.267303,52.4236,0
0.268875,52.4341,0
0.270447,52.4443,0
0.27202,52.4543,0
0.273592,52.4639,0
0.275165,52.4733,0
0.276737,52.4823,0
0.278309,52.4911,0
0.279882,52.4995,0
0.281454,52.5076,0
0.283026,52.5154,0
0.284599,52.5229,0
0.286171,52.53,0
0.287743,52.5368,0
0.289316,52.5432,0
0.290888,52.5493,0
0.292461,52.5551,0
0.294033,52.5604,0
0.295605,52.5655,0
0.297178,52.5701,0
0.29875,52.5744,0
0.300322,52.5783,0
0.301895,52.5818,0
0.303467,52.5849,0
0.30504,52.5876,0
0.306612,52.5899,0
0.308184,52.5918,0
0.309757,52.5933,0
0.311329,52.5944,0
0.312901,52.5949,0
0.314474,52.5951,0
0.316046,52.5949,0
0.317618,52.5942,0
0.319191,52.5931,0
0.320763,52.5915,0
0.322336,52.5894,0
0.323908,52.5869,0
0.32548,52.5839,0
0.327053,52.5804,0
0.328625,52.5764,0
0.330197,52.5719,0
0.33177,52.5669,0
0.333342,52.5614,0
0.334915,52.5554,0
0.336487,52.5488,0
0.338059,52.5418,0
0.339632,52.5341,0
0.341204,52.526,0
0.342776,52.5173,0
0.344349,52.508,0
0.345921,52.4982,0
0.347493,52.4878,0
0.349066,52.4768,0
0.350638,52.4652,0
0.352211,52.453,0
0.353783,52.4403,0
0.355355,52.4269,0
0.356928,52.4129,0
0.3585,52.3983,0
0.360072,52.383,0
0.361645,52.3671,0
0.363217,52.3506,0
0.36479,52.3334,0
0.366362,52.3156,0
0.367934,52.2971,0
0.369507,52.2779,0
0.371079,52.258,0
0.372651,52.2375,0
0.374224,52.2163,0
0.375796,52.1944,0
0.377368,52.1717,0
0.378941,52.1484,0
0.380513,52.1243,0
0.382086,52.0995,0
0.383658,52.074,0
0.38523,52.0478,0
0.386803,52.0207,0
0.388375,51.993,0
0.389947,51.9645,0
0.39152,51.9352,0
0.393092,51.9052,0
0.394665,51.8744,0
0.396237,51.8428,0
0.397809,51.8104,0
0.399382,51.7773,0
0.400954,51.7433,0
0.402526,51.7085,0
0.404099,51.673,0
0.405671,51.6366,0
0.407243,51.5994,0
0.408816,51.5614,0
0.410388,51.5226,0
0.411961,51.4829,0
0.413533,51.4425,0
0.415105,51.4011,0
0.416678,51.359,0
0.41825,51.3159,0
0.419822,51.2721,0
0.421395,51.2274,0
0.422967,51.1818,0
0.42454,51.1354,0
0.426112,51.0881,0
0.427684,51.0399,0
0.429257,50.9909,0
0.430829,50.941,0
0.432401,50.8902,0
0.433974,50.8386,0
0.435546,50.786,0
0.437118,50.7326,0
0.438691,50.6783,0
0.440263,50.6232,0
0.441836,50.5671,0
0.443408,50.5101,0
0.44498,50.4523,0
0.446553,50.3935,0
0.448125,50.3339,0
0.449697,50.2733,0
0.45127,50.2119,0
0.452842,50.1495,0
0.454415,50.0863,0
0.455987,50.0222,0
0.457559,49.9571,0
0.459132,49.8911,0
0.460704,49.8243,0
0.462276,49.7565,0
0.463849,49.6878,0
0.465421,49.6182,0
0.466994,49.5478,0
0.468566,49.4763,0
0.470138,49.404,0
0.471711,49.3308,0
0.473283,49.2567,0
0.474855,49.1816,0
0.476428,49.1056,0
0.478,49.0287,0
0.479572,48.951,0
0.481145,48.8722,0
0.482717,48.7926,0
0.48429,48.7121,0
0.485862,48.6306,0
0.487434,48.5482,0
0.489007,48.465,0
0.490579,48.3807,0
0.492151,48.2956,0
0.493724,48.2096,0
0.495296,48.1226,0
0.496869,48.0347,0
0.498441,47.9459,0
0.500013,47.8562,0
0.501586,47.7656,0
