# 20240927_192506
alpha,rRe,rIm
0.377987,19.5233,0
0.381137,19.6877,0
0.384287,19.8519,0
0.387437,20.0159,0
0.390587,20.1798,0
0.393737,20.3435,0
0.396886,20.5071,0
0.400036,20.6704,0
0.403186,20.8335,0
0.406336,20.9964,0
0.409486,21.159,0
0.412636,21.3214,0
0.415786,21.4836,0
0.418936,21.6455,0
0.422086,21.8071,0
0.425235,21.9684,0
0.428385,22.1294,0
0.431535,22.2902,0
0.434685,22.4506,0
0.437835,22.6106,0
0.440985,22.7703,0
0.444135,22.9297,0
0.447285,23.0887,0
0.450435,23.2473,0
0.453585,23.4056,0
0.456734,23.5634,0
0.459884,23.7208,0
0.463034,23.8778,0
0.466184,24.0343,0
0.469334,24.1904,0
0.472484,24.3461,0
0.475634,24.5013,0
0.478784,24.656,0
0.481934,24.8102,0
0.485083,24.9639,0
0.488233,25.117,0
0.491383,25.2697,0
0.494533,25.4218,0
0.497683,25.5733,0
0.500833,25.7243,0
0.503983,25.8748,0
0.507133,26.0246,0
0.510283,26.1738,0
0.513432,26.3224,0
0.516582,26.4705,0
0.519732,26.6178,0
0.522882,26.7645,0
0.526032,26.9106,0
0.529182,27.056,0
0.532332,27.2008,0
0.535482,27.3448,0
0.538632,27.4881,0
0.541781,27.6307,0
0.544931,27.7726,0
0.548081,27.9138,0
0.551231,28.0542,0
0.554381,28.1938,0
0.557531,28.3327,0
0.560681,28.4708,0
0.563831,28.6081,0
0.566981,28.7445,0
0.570131,28.8802,0
0.57328,29.015,0
0.57643,29.149,0
0.57958,29.2821,0
0.58273,29.4144,0
0.58588,29.5457,0
0.58903,29.6762,0
0.59218,29.8058,0
0.59533,29.9344,0
0.59848,30.0621,0
0.601629,30.1889,0
0.604779,30.3147,0
0.607929,30.4395,0
0.611079,30.5634,0
0.614229,30.6863,0
0.617379,30.8081,0
0.620529,30.929,0
0.623679,31.0488,0
0.626829,31.1675,0
0.629978,31.2852,0
0.633128,31.4019,0
0.636278,31.5175,0
0.639428,31.6319,0
0.642578,31.7453,0
0.645728,31.8576,0
0.648878,31.9687,0
0.652028,32.0787,0
0.655178,32.1876,0
0.658328,32.2952,0
0.661477,32.4018,0
0.664627,32.5071,0
0.667777,32.6112,0
0.670927,32.7142,0
0.674077,32.8159,0
0.677227,32.9164,0
0.680377,33.0157,0
0.683527,33.1137,0
0.686677,33.2105,0
0.689826,33.306,0
0.692976,33.4002,0
0.696126,33.4932,0
0.699276,33.5848,0
0.702426,33.6752,0
0.705576,33.7643,0
0.708726,33.852,0
0.711876,33.9384,0
0.715026,34.0235,0
0.718175,34.1073,0
0.721325,34.1897,0
0.724475,34.2707,0
0.727625,34.3504,0
0.730775,34.4287,0
0.733925,34.5057,0
0.737075,34.5813,0
0.740225,34.6555,0
0.743375,34.7283,0
0.746525,34.7997,0
0.749674,34.8697,0
0.752824,34.9383,0
0.755974,35.0055,0
0.759124,35.0712,0
0.762274,35.1356,0
0.765424,35.1985,0
0.768574,35.26,0
0.771724,35.3201,0
0.774874,35.3788,0
0.778023,35.436,0
0.781173,35.4917,0
0.784323,35.5461,0
0.787473,35.599,0
0.790623,35.6504,0
0.793773,35.7004,0
0.796923,35.7489,0
0.800073,35.796,0
0.803223,35.8417,0
0.806372,35.8859,0
0.809522,35.9286,0
0.812672,35.9699,0
0.815822,36.0098,0
0.818972,36.0481,0
0.822122,36.0851,0
0.825272,36.1206,0
0.828422,36.1547,0
0.831572,36.1873,0
0.834722,36.2185,0
0.837871,36.2482,0
0.841021,36.2765,0
0.844171,36.3034,0
0.847321,36.3288,0
0.850471,36.3529,0
0.853621,36.3755,0
0.856771,36.3967,0
0.859921,36.4165,0
0.863071,36.435,0
0.86622,36.452,0
0.86937,36.4677,0
0.87252,36.4819,0
0.87567,36.4949,0
0.87882,36.5064,0
0.88197,36.5167,0
0.88512,36.5255,0
0.88827,36.5331,0
0.89142,36.5394,0
0.894569,36.5443,0
0.897719,36.548,0
0.900869,36.5504,0
0.904019,36.5516,0
0.907169,36.5515,0
0.910319,36.5501,0
0.913469,36.5476,0
0.916619,36.5438,0
0.919769,36.5389,0
0.922918,36.5328,0
0.926068,36.5255,0
0.929218,36.5171,0
0.932368,36.5076,0
0.935518,36.497,0
0.938668,36.4853,0
0.941818,36.4726,0
0.944968,36.4588,0
0.948118,36.444,0
0.951268,36.4282,0
0.954417,36.4113,0
0.957567,36.3936,0
0.960717,36.3749,0
0.963867,36.3552,0
0.967017,36.3347,0
0.970167,36.3133,0
0.973317,36.291,0
0.976467,36.2679,0
0.979617,36.2439,0
0.982766,36.2192,0
0.985916,36.1937,0
0.989066,36.1674,0
0.992216,36.1404,0
0.995366,36.1127,0
0.998516,36.0843,0
1.00167,36.0552,0
1.00482,36.0255,0
1.00797,35.9951,0
1.01112,35.9641,0
1.01427,35.9326,0
1.01742,35.9004,0
1.02057,35.8677,0
1.02372,35.8345,0
1.02686,35.8008,0
1.03001,35.7666,0
1.03316,35.7318,0
1.03631,35.6967,0
1.03946,35.6611,0
1.04261,35.6251,0
1.04576,35.5887,0
1.04891,35.5519,0
1.05206,35.5147,0
1.05521,35.4772,0
1.05836,35.4394,0
1.06151,35.4012,0
1.06466,35.3628,0
1.06781,35.324,0
1.07096,35.285,0
1.07411,35.2458,0
1.07726,35.2063,0
1.08041,35.1666,0
1.08356,35.1266,0
1.08671,35.0865,0
1.08986,35.0462,0
1.09301,35.0058,0
1.09616,34.9652,0
1.09931,34.9245,0
1.10246,34.8836,0
1.10561,34.8427,0
1.10876,34.8016,0
1.11191,34.7605,0
1.11506,34.7193,0
1.11821,34.678,0
1.12136,34.6367,0
1.12451,34.5954,0
1.12766,34.5541,0
1.13081,34.5127,0
1.13396,34.4713,0
1.13711,34.43,0
1.14026,34.3887,0
1.14341,34.3474,0
1.14656,34.3061,0
1.14971,34.2649,0
1.15286,34.2238,0
1.15601,34.1828,0
1.15916,34.1418,0
1.16231,34.1009,0
1.16546,34.0602,0
1.16861,34.0195,0
1.17176,33.979,0
1.17491,33.9386,0
1.17806,33.8984,0
1.18121,33.8582,0
1.18436,33.8183,0
1.18751,33.7785,0
1.19066,33.7389,0
1.19381,33.6995,0
1.19696,33.6602,0
1.20011,33.6212,0
1.20326,33.5824,0
1.20641,33.5437,0
1.20956,33.5053,0
1.21271,33.4672,0
1.21586,33.4292,0
1.21901,33.3916,0
1.22216,33.3541,0
1.22531,33.317,0
1.22846,33.2801,0
1.23161,33.2434,0
1.23476,33.2071,0
1.23791,33.1711,0
1.24106,33.1353,0
1.24421,33.0999,0
1.24736,33.0648,0
1.25051,33.03,0
1.25366,32.9956,0
1.25681,32.9615,0
1.25996,32.9277,0
1.26311,32.8943,0
1.26626,32.8613,0
1.26941,32.8286,0
1.27256,32.7963,0
1.27571,32.7645,0
1.27886,32.733,0
1.28201,32.7019,0
1.28516,32.6712,0
1.28831,32.6409,0
1.29146,32.6111,0
1.29461,32.5817,0
1.29776,32.5527,0
1.30091,32.5241,0
1.30406,32.4961,0
1.30721,32.4684,0
1.31036,32.4412,0
1.31351,32.4145,0
1.31666,32.3883,0
1.3198,32.3625,0
1.32295,32.3372,0
1.3261,32.3124,0
1.32925,32.2881,0
1.3324,32.2643,0
1.33555,32.241,0
1.3387,32.2183,0
1.34185,32.196,0
1.345,32.1743,0
1.34815,32.1532,0
1.3513,32.1326,0
1.35445,32.1125,0
1.3576,32.093,0
1.36075,32.0742,0
1.3639,32.0559,0
1.36705,32.0382,0
1.3702,32.0212,0
1.37335,32.0047,0
1.3765,31.989,0
1.37965,31.9739,0
1.3828,31.9595,0
1.38595,31.9458,0
1.3891,31.9328,0
1.39225,31.9206,0
1.3954,31.909,0
1.39855,31.8983,0
1.4017,31.8883,0
1.40485,31.8792,0
1.408,31.8708,0
1.41115,31.8633,0
1.4143,31.8566,0
1.41745,31.8507,0
1.4206,31.8458,0
1.42375,31.8417,0
1.4269,31.8385,0
1.43005,31.8363,0
1.4332,31.835,0
1.43635,31.8346,0
1.4395,31.8352,0
1.44265,31.8369,0
1.4458,31.8395,0
1.44895,31.8432,0
1.4521,31.8479,0
1.45525,31.8537,0
1.4584,31.8606,0
1.46155,31.8687,0
1.4647,31.878,0
1.46785,31.8885,0
1.471,31.9003,0
1.47415,31.9133,0
1.4773,31.9277,0
1.48045,31.9435,0
1.4836,31.9607,0
1.48675,31.9794,0
1.4899,31.9995,0
1.49305,32.0212,0
1.4962,32.0445,0
1.49935,32.0693,0
1.5025,32.0958,0
1.50565,32.124,0
1.5088,32.1538,0
1.51195,32.1854,0
1.5151,32.2187,0
1.51825,32.2537,0
1.5214,32.2906,0
1.52455,32.3294,0
1.5277,32.3702,0
1.53085,32.4129,0
1.534,32.4579,0
1.53715,32.5053,0
1.5403,32.5552,0
1.54345,32.6081,0
1.5466,32.6641,0
1.54975,32.7237,0
1.5529,32.7875,0
1.55605,32.8558,0
1.5592,32.9294,0
1.56235,33.0089,0
1.5655,33.095,0
1.56865,33.1885,0
1.5718,33.29,0
