# 20240927_192506
alpha,tauRe,tauIm
0,52.04,0
0.00157237,52.0415,0
0.00314474,52.0429,0
0.00471711,52.0441,0
0.00628947,52.0451,0
0.00786184,52.0459,0
0.00943421,52.0466,0
0.0110066,52.0471,0
0.0125789,52.0475,0
0.0141513,52.0478,0
0.0157237,52.0479,0
0.0172961,52.0479,0
0.0188684,52.048,0
0.0204408,52.0479,0
0.0220132,52.0477,0
0.0235855,52.0475,0
0.0251579,52.0472,0
0.0267303,52.0468,0
0.0283026,52.0465,0
0.029875,52.046,0
0.0314474,52.0456,0
0.0330197,52.0451,0
0.0345921,52.0445,0
0.0361645,52.044,0
0.0377368,52.0434,0
0.0393092,52.0428,0
0.0408816,52.0422,0
0.042454,52.0415,0
0.0440263,52.0408,0
0.0455987,52.0402,0
0.0471711,52.0395,0
0.0487434,52.0387,0
0.0503158,52.038,0
0.0518882,52.0373,0
0.0534605,52.0365,0
0.0550329,52.0357,0
0.0566053,52.0349,0
0.0581776,52.0341,0
0.05975,52.0333,0
0.0613224,52.0325,0
0.0628947,52.0316,0
0.0644671,52.0308,0
0.0660395,52.0299,0
0.0676119,52.029,0
0.0691842,52.0281,0
0.0707566,52.0271,0
0.072329,52.0262,0
0.0739013,52.0252,0
0.0754737,52.0242,0
0.0770461,52.0232,0
0.0786184,52.0222,0
0.0801908,52.0212,0
0.0817632,52.0201,0
0.0833355,52.019,0
0.0849079,52.0179,0
0.0864803,52.0167,0
0.0880526,52.0156,0
0.089625,52.0144,0
0.0911974,52.0132,0
0.0927698,52.0119,0
0.0943421,52.0107,0
0.0959145,52.0094,0
0.0974869,52.008,0
0.0990592,52.0067,0
0.100632,52.0053,0
0.102204,52.0039,0
0.103776,52.0025,0
0.105349,52.001,0
0.106921,51.9995,0
0.108493,51.998,0
0.110066,51.9964,0
0.111638,51.9948,0
0.113211,51.9932,0
0.114783,51.9915,0
0.116355,51.9898,0
0.117928,51.9881,0
0.1195,51.9863,0
0.121072,51.9845,0
0.122645,51.9827,0
0.124217,51.9809,0
0.125789,51.979,0
0.127362,51.977,0
0.128934,51.9751,0
0.130507,51.9731,0
0.132079,51.971,0
0.133651,51.9689,0
0.135224,51.9668,0
0.136796,51.9647,0
0.138368,51.9625,0
0.139941,51.9602,0
0.141513,51.958,0
0.143086,51.9557,0
0.144658,51.9533,0
0.14623,51.9509,0
0.147803,51.9485,0
0.149375,51.9461,0
0.150947,51.9436,0
0.15252,51.941,0
0.154092,51.9384,0
0.155665,51.9358,0
0.157237,51.9331,0
0.158809,51.9304,0
0.160382,51.9276,0
0.161954,51.9248,0
0.163526,51.922,0
0.165099,51.9191,0
0.166671,51.9162,0
0.168243,51.9132,0
0.169816,51.9102,0
0.171388,51.9071,0
0.172961,51.904,0
0.174533,51.9008,0
0.176105,51.8976,0
0.177678,51.8943,0
0.17925,51.891,0
0.180822,51.8876,0
0.182395,51.8842,0
0.183967,51.8807,0
0.18554,51.8772,0
0.187112,51.8736,0
0.188684,51.87,0
0.190257,51.8663,0
0.191829,51.8626,0
0.193401,51.8588,0
0.194974,51.8549,0
0.196546,51.851,0
0.198118,51.847,0
0.199691,51.843,0
0.201263,51.8389,0
0.202836,51.8347,0
0.204408,51.8305,0
0.20598,51.8262,0
0.207553,51.8219,0
0.209125,51.8175,0
0.210697,51.813,0
0.21227,51.8085,0
0.213842,51.8039,0
0.215415,51.7992,0
0.216987,51.7944,0
0.218559,51.7896,0
0.220132,51.7847,0
0.221704,51.7798,0
0.223276,51.7747,0
0.224849,51.7696,0
0.226421,51.7644,0
0.227993,51.7592,0
0.229566,51.7538,0
0.231138,51.7484,0
0.232711,51.7429,0
0.234283,51.7373,0
0.235855,51.7317,0
0.237428,51.7259,0
0.239,51.7201,0
0.240572,51.7142,0
0.242145,51.7082,0
0.243717,51.7021,0
0.24529,51.6959,0
0.246862,51.6897,0
0.248434,51.6833,0
0.250007,51.6769,0
0.251579,51.6703,0
0.253151,51.6637,0
0.254724,51.6569,0
0.256296,51.6501,0
0.257868,51.6432,0
0.259441,51.6362,0
0.261013,51.629,0
0.262586,51.6218,0
0.264158,51.6145,0
0.26573,51.607,0
0.267303,51.5995,0
0.268875,51.5918,0
0.270447,51.5841,0
0.27202,51.5762,0
0.273592,51.5682,0
0.275165,51.5601,0
0.276737,51.5519,0
0.278309,51.5436,0
0.279882,51.5352,0
0.281454,51.5266,0
0.283026,51.5179,0
0.284599,51.5092,0
0.286171,51.5002,0
0.287743,51.4912,0
0.289316,51.4821,0
0.290888,51.4728,0
0.292461,51.4634,0
0.294033,51.4538,0
0.295605,51.4442,0
0.297178,51.4344,0
0.29875,51.4244,0
0.300322,51.4144,0
0.301895,51.4042,0
0.303467,51.3939,0
0.30504,51.3834,0
0.306612,51.3728,0
0.308184,51.362,0
0.309757,51.3512,0
0.311329,51.3401,0
0.312901,51.329,0
0.314474,51.3176,0
0.316046,51.3062,0
0.317618,51.2946,0
0.319191,51.2828,0
0.320763,51.2709,0
0.322336,51.2588,0
0.323908,51.2466,0
0.32548,51.2342,0
0.327053,51.2217,0
0.328625,51.209,0
0.330197,51.1962,0
0.33177,51.1832,0
0.333342,51.17,0
0.334915,51.1567,0
