# 20240823_143712
alpha,field0Re,field0Im
0,0.0638984,-0.0638984
0.00157237,0.0638957,-0.0638937
0.00314474,0.0638932,-0.0638893
0.00471711,0.0638906,-0.0638849
0.00628947,0.063888,-0.0638803
0.00786184,0.063885,-0.0638752
0.00943421,0.0638818,-0.0638695
0.0110066,0.0638779,-0.0638629
0.0125789,0.0638735,-0.0638552
0.0141513,0.0638684,-0.0638464
0.0157237,0.0638629,-0.0638369
0.0172961,0.063857,-0.0638267
0.0188684,0.0638508,-0.063816
0.0204408,0.0638445,-0.063805
0.0220132,0.0638377,-0.0637933
0.0235855,0.0638305,-0.0637807
0.0251579,0.0638228,-0.0637674
0.0267303,0.0638147,-0.0637534
0.0283026,0.0638063,-0.0637389
0.029875,0.0637977,-0.0637239
0.0314474,0.0637887,-0.0637084
0.0330197,0.0637793,-0.0636921
0.0345921,0.0637694,-0.063675
0.0361645,0.0637592,-0.0636573
0.0377368,0.0637486,-0.0636391
0.0393092,0.0637377,-0.0636203
0.0408816,0.0637266,-0.063601
0.042454,0.063715,-0.0635809
0.0440263,0.063703,-0.0635602
0.0455987,0.0636906,-0.0635387
0.0471711,0.0636779,-0.0635167
0.0487434,0.0636648,-0.0634941
0.0503158,0.0636514,-0.0634709
0.0518882,0.0636377,-0.0634471
0.0534605,0.0636235,-0.0634226
0.0550329,0.0636089,-0.0633974
0.0566053,0.0635939,-0.0633716
0.0581776,0.0635787,-0.0633451
0.05975,0.063563,-0.0633181
0.0613224,0.0635471,-0.0632905
0.0628947,0.0635306,-0.0632622
0.0644671,0.0635138,-0.0632331
0.0660395,0.0634966,-0.0632034
0.0676119,0.0634791,-0.0631731
0.0691842,0.0634612,-0.0631421
0.0707566,0.0634429,-0.0631106
0.072329,0.0634242,-0.0630784
0.0739013,0.0634051,-0.0630454
0.0754737,0.0633856,-0.0630117
0.0770461,0.0633658,-0.0629774
0.0786184,0.0633455,-0.0629425
0.0801908,0.0633249,-0.0629069
0.0817632,0.0633039,-0.0628707
0.0833355,0.0632825,-0.0628337
0.0849079,0.0632607,-0.0627961
0.0864803,0.0632384,-0.0627577
0.0880526,0.0632158,-0.0627187
0.089625,0.0631928,-0.062679
0.0911974,0.0631694,-0.0626388
0.0927698,0.0631456,-0.0625977
0.0943421,0.0631214,-0.0625559
0.0959145,0.0630967,-0.0625134
0.0974869,0.0630717,-0.0624703
0.0990592,0.0630462,-0.0624264
0.100632,0.0630204,-0.062382
0.102204,0.0629941,-0.0623368
0.103776,0.0629675,-0.0622908
0.105349,0.0629403,-0.0622441
