# 20240926_151221
alpha,field0Re,field0Im
0,0.0152793,0
0.00157237,0.0152754,0
0.00314474,0.0152718,0
0.00471711,0.0152682,0
0.00628947,0.0152644,0
0.00786184,0.0152603,0
0.00943421,0.0152557,0
0.0110066,0.0152503,0
0.0125789,0.0152439,0
0.0141513,0.0152368,0
0.0157237,0.0152289,0
0.0172961,0.0152206,0
0.0188684,0.0152118,0
0.0204408,0.0152028,0
0.0220132,0.0151932,0
0.0235855,0.0151829,0
0.0251579,0.0151719,0
0.0267303,0.0151605,0
0.0283026,0.0151485,0
0.029875,0.0151362,0
0.0314474,0.0151234,0
0.0330197,0.01511,0
0.0345921,0.0150959,0
0.0361645,0.0150813,0
0.0377368,0.0150662,0
0.0393092,0.0150506,0
0.0408816,0.0150347,0
0.042454,0.0150181,0
0.0440263,0.0150008,0
0.0455987,0.0149831,0
0.0471711,0.0149647,0
0.0487434,0.0149459,0
0.0503158,0.0149267,0
0.0518882,0.0149068,0
0.0534605,0.0148864,0
0.0550329,0.0148653,0
0.0566053,0.0148437,0
0.0581776,0.0148216,0
0.05975,0.0147989,0
0.0613224,0.0147758,0
0.0628947,0.0147519,0
0.0644671,0.0147275,0
0.0660395,0.0147024,0
0.0676119,0.0146768,0
0.0691842,0.0146507,0
0.0707566,0.014624,0
0.072329,0.0145967,0
0.0739013,0.0145687,0
0.0754737,0.0145401,0
0.0770461,0.0145109,0
0.0786184,0.0144812,0
0.0801908,0.0144508,0
0.0817632,0.0144199,0
0.0833355,0.0143882,0
0.0849079,0.0143559,0
0.0864803,0.014323,0
0.0880526,0.0142894,0
0.089625,0.0142552,0
0.0911974,0.0142205,0
0.0927698,0.014185,0
0.0943421,0.0141488,0
0.0959145,0.0141119,0
0.0974869,0.0140744,0
0.0990592,0.0140363,0
0.100632,0.0139975,0
0.102204,0.013958,0
0.103776,0.0139178,0
0.105349,0.0138768,0
0.106921,0.0138352,0
0.108493,0.0137929,0
0.110066,0.0137499,0
0.111638,0.0137063,0
0.113211,0.0136618,0
0.114783,0.0136166,0
0.116355,0.0135707,0
0.117928,0.013524,0
0.1195,0.0134767,0
0.121072,0.0134286,0
0.122645,0.0133797,0
0.124217,0.0133301,0
0.125789,0.0132796,0
0.127362,0.0132284,0
0.128934,0.0131765,0
0.130507,0.0131238,0
