# 20240822_164349
alpha,Df0Re,Df0Im
0,-0.188145,0
0.01,-0.188686,0
0.02,-0.188894,0
0.03,-0.188985,0
0.04,-0.189069,0
0.05,-0.18919,0
0.06,-0.189361,0
0.07,-0.189577,0
0.08,-0.189829,0
0.09,-0.190108,0
0.1,-0.190409,0
0.11,-0.190729,0
0.12,-0.191068,0
0.13,-0.191428,0
0.14,-0.191811,0
0.15,-0.192217,0
0.16,-0.192647,0
0.17,-0.193101,0
0.18,-0.193575,0
0.19,-0.194065,0
0.2,-0.194568,0
0.21,-0.195078,0
0.22,-0.195588,0
0.23,-0.196094,0
0.24,-0.196588,0
0.25,-0.197064,0
0.26,-0.197517,0
0.27,-0.19794,0
0.28,-0.198325,0
0.29,-0.198667,0
0.3,-0.198957,0
0.31,-0.199186,0
0.32,-0.199345,0
0.33,-0.199422,0
0.34,-0.199406,0
0.35,-0.199284,0
0.36,-0.199041,0
0.37,-0.198662,0
0.38,-0.198131,0
0.39,-0.197431,0
0.4,-0.196546,0
0.41,-0.195458,0
0.42,-0.19415,0
0.43,-0.192605,0
0.44,-0.190807,0
0.45,-0.188738,0
0.46,-0.186385,0
0.47,-0.18373,0
0.48,-0.180761,0
0.49,-0.177464,0
0.5,-0.173827,0
0.51,-0.169836,0
0.52,-0.165483,0
0.53,-0.160758,0
0.54,-0.155651,0
0.55,-0.150158,0
0.56,-0.144273,0
0.57,-0.137993,0
0.58,-0.131318,0
0.59,-0.12425,0
0.6,-0.116793,0
0.61,-0.108957,0
0.62,-0.100751,0
0.63,-0.0921906,0
0.64,-0.0832943,0
0.65,-0.0740834,0
0.66,-0.0645826,0
0.67,-0.054821,0
0.68,-0.0448297,0
0.69,-0.0346432,0
0.7,-0.0242992,0
0.71,-0.0138372,0
0.72,-0.00329929,0
0.73,0.0072705,0
0.74,0.0178264,0
0.75,0.0283212,0
0.76,0.0387066,0
0.77,0.0489332,0
0.78,0.0589517,0
0.79,0.0687124,0
0.8,0.0781663,0
0.81,0.0872657,0
0.82,0.0959646,0
0.83,0.10422,0
0.84,0.111992,0
0.85,0.119245,0
0.86,0.125949,0
0.87,0.132079,0
0.88,0.137618,0
0.89,0.142552,0
0.9,0.146877,0
0.91,0.150595,0
0.92,0.153713,0
0.93,0.156245,0
0.94,0.158211,0
0.95,0.159631,0
0.96,0.160534,0
0.97,0.160948,0
0.98,0.160904,0
0.99,0.160434,0
1,0.159572,0
1.01,0.158351,0
1.02,0.156805,0
1.03,0.15497,0
1.04,0.152878,0
1.05,0.150566,0
1.06,0.148067,0
1.07,0.145415,0
1.08,0.142641,0
1.09,0.139777,0
1.1,0.136848,0
1.11,0.133879,0
1.12,0.13089,0
1.13,0.127895,0
1.14,0.124905,0
1.15,0.121928,0
1.16,0.118969,0
1.17,0.11603,0
1.18,0.113115,0
1.19,0.110229,0
1.2,0.107381,0
1.21,0.104581,0
1.22,0.101845,0
1.23,0.0991864,0
1.24,0.0966223,0
1.25,0.094165,0
1.26,0.0918215,0
1.27,0.0895912,0
1.28,0.0874648,0
1.29,0.085425,0
1.3,0.0834492,0
1.31,0.0815133,0
1.32,0.0795979,0
1.33,0.0776931,0
1.34,0.0758032,0
1.35,0.0739475,0
1.36,0.0721583,0
1.37,0.0704743,0
1.38,0.0689312,0
1.39,0.0675519,0
1.4,0.0663406,0
1.41,0.0652829,0
1.42,0.0643564,0
1.43,0.0635505,0
1.44,0.0628913,0
1.45,0.0624609,0
1.46,0.0623985,0
1.47,0.0628717,0
1.48,0.0640154,0
1.49,0.0658605,0
1.5,0.0683004,0
1.51,0.0711698,0
1.52,0.0744882,0
1.53,0.0788255,0
1.54,0.0855575,0
1.55,0.0966467,0
1.56,0.114135,0
1.57,0.142531,0
1.58,0.207361,0
