# 20241029_132856
alpha,Dfield0Re,Dfield0Im
0,0.127392,0
0.00157237,0.127428,0
0.00314474,0.127466,0
0.00471711,0.127505,0
0.00628947,0.127545,0
0.00786184,0.127584,0
0.00943421,0.127622,0
0.0110066,0.127656,0
0.0125789,0.127686,0
0.0141513,0.127711,0
0.0157237,0.127729,0
0.0172961,0.127742,0
0.0188684,0.127753,0
0.0204408,0.127763,0
0.0220132,0.127771,0
0.0235855,0.127779,0
0.0251579,0.127786,0
0.0267303,0.127793,0
0.0283026,0.1278,0
0.029875,0.127808,0
0.0314474,0.127816,0
0.0330197,0.127826,0
0.0345921,0.127835,0
0.0361645,0.127844,0
0.0377368,0.127853,0
0.0393092,0.127863,0
0.0408816,0.127872,0
0.042454,0.127883,0
0.0440263,0.127893,0
0.0455987,0.127905,0
0.0471711,0.127917,0
0.0487434,0.12793,0
0.0503158,0.127944,0
0.0518882,0.127959,0
0.0534605,0.127975,0
0.0550329,0.127992,0
0.0566053,0.12801,0
0.0581776,0.128028,0
0.05975,0.128046,0
0.0613224,0.128065,0
0.0628947,0.128085,0
0.0644671,0.128104,0
0.0660395,0.128125,0
0.0676119,0.128146,0
0.0691842,0.128168,0
0.0707566,0.128191,0
0.072329,0.128214,0
0.0739013,0.128238,0
0.0754737,0.128262,0
0.0770461,0.128286,0
0.0786184,0.12831,0
0.0801908,0.128335,0
0.0817632,0.12836,0
0.0833355,0.128385,0
0.0849079,0.128411,0
0.0864803,0.128438,0
0.0880526,0.128464,0
0.089625,0.128491,0
0.0911974,0.128519,0
0.0927698,0.128546,0
0.0943421,0.128574,0
0.0959145,0.128602,0
0.0974869,0.12863,0
0.0990592,0.128658,0
0.100632,0.128687,0
0.102204,0.128716,0
0.103776,0.128746,0
0.105349,0.128775,0
0.106921,0.128805,0
0.108493,0.128835,0
0.110066,0.128866,0
0.111638,0.128897,0
0.113211,0.128928,0
0.114783,0.128959,0
0.116355,0.128991,0
0.117928,0.129022,0
0.1195,0.129055,0
0.121072,0.129087,0
0.122645,0.12912,0
0.124217,0.129153,0
0.125789,0.129186,0
0.127362,0.12922,0
0.128934,0.129254,0
0.130507,0.129289,0
0.132079,0.129324,0
0.133651,0.129359,0
0.135224,0.129394,0
0.136796,0.12943,0
0.138368,0.129466,0
0.139941,0.129502,0
0.141513,0.129539,0
0.143086,0.129576,0
0.144658,0.129614,0
0.14623,0.129651,0
0.147803,0.12969,0
0.149375,0.129728,0
0.150947,0.129767,0
0.15252,0.129806,0
0.154092,0.129846,0
