# 20241029_132856
alpha,field0Re,field0Im
0,0.127777,0
0.00157237,0.127779,0
0.00314474,0.127781,0
0.00471711,0.127784,0
0.00628947,0.127787,0
0.00786184,0.127789,0
0.00943421,0.127791,0
0.0110066,0.127794,0
0.0125789,0.127795,0
0.0141513,0.127796,0
0.0157237,0.127797,0
0.0172961,0.127797,0
0.0188684,0.127796,0
0.0204408,0.127796,0
0.0220132,0.127796,0
0.0235855,0.127795,0
0.0251579,0.127794,0
0.0267303,0.127793,0
0.0283026,0.127793,0
0.029875,0.127792,0
0.0314474,0.127791,0
0.0330197,0.12779,0
0.0345921,0.127789,0
0.0361645,0.127787,0
0.0377368,0.127786,0
0.0393092,0.127784,0
0.0408816,0.127782,0
0.042454,0.127781,0
0.0440263,0.127779,0
0.0455987,0.127777,0
0.0471711,0.127775,0
0.0487434,0.127774,0
0.0503158,0.127772,0
0.0518882,0.12777,0
0.0534605,0.127768,0
0.0550329,0.127766,0
0.0566053,0.127764,0
0.0581776,0.127762,0
0.05975,0.12776,0
0.0613224,0.127758,0
0.0628947,0.127756,0
0.0644671,0.127753,0
0.0660395,0.127751,0
0.0676119,0.127749,0
0.0691842,0.127747,0
0.0707566,0.127744,0
0.072329,0.127742,0
0.0739013,0.127739,0
0.0754737,0.127737,0
0.0770461,0.127734,0
0.0786184,0.127732,0
0.0801908,0.127729,0
0.0817632,0.127726,0
0.0833355,0.127724,0
0.0849079,0.127721,0
0.0864803,0.127718,0
0.0880526,0.127715,0
0.089625,0.127712,0
0.0911974,0.127709,0
0.0927698,0.127706,0
0.0943421,0.127702,0
0.0959145,0.127699,0
0.0974869,0.127696,0
0.0990592,0.127692,0
0.100632,0.127689,0
0.102204,0.127685,0
0.103776,0.127682,0
0.105349,0.127678,0
0.106921,0.127674,0
0.108493,0.12767,0
0.110066,0.127666,0
0.111638,0.127662,0
0.113211,0.127658,0
0.114783,0.127654,0
0.116355,0.12765,0
0.117928,0.127645,0
0.1195,0.127641,0
0.121072,0.127636,0
0.122645,0.127632,0
0.124217,0.127627,0
0.125789,0.127622,0
0.127362,0.127617,0
0.128934,0.127612,0
0.130507,0.127607,0
0.132079,0.127602,0
0.133651,0.127597,0
0.135224,0.127591,0
0.136796,0.127586,0
0.138368,0.12758,0
0.139941,0.127575,0
0.141513,0.127569,0
0.143086,0.127563,0
0.144658,0.127557,0
0.14623,0.127551,0
0.147803,0.127545,0
0.149375,0.127539,0
0.150947,0.127533,0
0.15252,0.127526,0
0.154092,0.12752,0
0.155665,0.127513,0
0.157237,0.127506,0
0.158809,0.127499,0
0.160382,0.127492,0
0.161954,0.127485,0
0.163526,0.127478,0
0.165099,0.127471,0
0.166671,0.127463,0
0.168243,0.127456,0
0.169816,0.127448,0
0.171388,0.12744,0
0.172961,0.127432,0
0.174533,0.127424,0
0.176105,0.127416,0
0.177678,0.127408,0
0.17925,0.1274,0
0.180822,0.127391,0
0.182395,0.127382,0
0.183967,0.127374,0
0.18554,0.127365,0
0.187112,0.127356,0
0.188684,0.127346,0
0.190257,0.127337,0
0.191829,0.127328,0
0.193401,0.127318,0
0.194974,0.127308,0
0.196546,0.127298,0
0.198118,0.127288,0
0.199691,0.127278,0
0.201263,0.127268,0
0.202836,0.127257,0
0.204408,0.127246,0
0.20598,0.127236,0
0.207553,0.127225,0
0.209125,0.127213,0
0.210697,0.127202,0
0.21227,0.127191,0
0.213842,0.127179,0
0.215415,0.127167,0
0.216987,0.127155,0
0.218559,0.127143,0
0.220132,0.12713,0
0.221704,0.127118,0
0.223276,0.127105,0
0.224849,0.127092,0
0.226421,0.127079,0
0.227993,0.127066,0
0.229566,0.127052,0
0.231138,0.127039,0
0.232711,0.127025,0
0.234283,0.127011,0
0.235855,0.126996,0
0.237428,0.126982,0
0.239,0.126967,0
0.240572,0.126952,0
0.242145,0.126937,0
0.243717,0.126921,0
0.24529,0.126906,0
0.246862,0.12689,0
0.248434,0.126874,0
0.250007,0.126857,0
0.251579,0.126841,0
0.253151,0.126824,0
0.254724,0.126807,0
0.256296,0.12679,0
0.257868,0.126772,0
0.259441,0.126754,0
0.261013,0.126736,0
0.262586,0.126718,0
0.264158,0.126699,0
0.26573,0.126681,0
0.267303,0.126661,0
0.268875,0.126642,0
0.270447,0.126623,0
0.27202,0.126603,0
0.273592,0.126582,0
0.275165,0.126562,0
0.276737,0.126541,0
0.278309,0.12652,0
0.279882,0.126499,0
0.281454,0.126477,0
0.283026,0.126455,0
0.284599,0.126433,0
0.286171,0.12641,0
0.287743,0.126387,0
0.289316,0.126364,0
0.290888,0.126341,0
0.292461,0.126317,0
0.294033,0.126293,0
0.295605,0.126268,0
0.297178,0.126243,0
0.29875,0.126218,0
0.300322,0.126193,0
0.301895,0.126167,0
0.303467,0.126141,0
0.30504,0.126115,0
0.306612,0.126088,0
0.308184,0.12606,0
0.309757,0.126033,0
0.311329,0.126005,0
0.312901,0.125977,0
0.314474,0.125948,0
0.316046,0.125919,0
0.317618,0.12589,0
0.319191,0.12586,0
0.320763,0.12583,0
0.322336,0.125799,0
0.323908,0.125768,0
0.32548,0.125737,0
0.327053,0.125705,0
0.328625,0.125673,0
0.330197,0.12564,0
0.33177,0.125608,0
0.333342,0.125574,0
0.334915,0.125541,0
0.336487,0.125506,0
0.338059,0.125472,0
0.339632,0.125437,0
0.341204,0.125401,0
0.342776,0.125365,0
0.344349,0.125329,0
0.345921,0.125292,0
0.347493,0.125255,0
0.349066,0.125218,0
0.350638,0.12518,0
0.352211,0.125141,0
0.353783,0.125102,0
0.355355,0.125063,0
0.356928,0.125023,0
0.3585,0.124982,0
0.360072,0.124941,0
0.361645,0.1249,0
0.363217,0.124858,0
0.36479,0.124816,0
0.366362,0.124773,0
0.367934,0.12473,0
0.369507,0.124686,0
0.371079,0.124642,0
0.372651,0.124597,0
0.374224,0.124552,0
0.375796,0.124506,0
0.377368,0.12446,0
0.378941,0.124413,0
0.380513,0.124366,0
0.382086,0.124318,0
0.383658,0.124269,0
0.38523,0.124221,0
0.386803,0.124171,0
0.388375,0.124121,0
0.389947,0.124071,0
0.39152,0.12402,0
0.393092,0.123968,0
0.394665,0.123916,0
0.396237,0.123863,0
0.397809,0.12381,0
0.399382,0.123756,0
0.400954,0.123702,0
0.402526,0.123647,0
0.404099,0.123591,0
0.405671,0.123535,0
