# 20241125_223553
# primespec:	data/spectra_real_sigma_constfield/spec_20241125_163819/spectr.txt
# qmax:	5
# ma:	0.521
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.219682
# [DEBUG] Eabc:	0.2605
p,finalspecRe,finalspecIm
0,inf,0
0.0100503,1209.47,0
0.0201005,1214.64,0
0.0301508,1221.37,0
0.040201,1230.94,0
0.0502513,1244.57,0
0.0603015,1260.02,0
0.0703518,1277.15,0
0.080402,1297.25,0
0.0904523,1319.42,0
0.100503,1344.86,0
0.110553,1370.46,0
0.120603,1395.82,0
0.130653,1422.88,0
0.140704,1450.54,0
0.150754,1479.82,0
0.160804,1523.95,0
0.170854,1573.94,0
0.180905,1619.85,0
0.190955,1641.9,0
0.201005,1602.31,0
0.211055,1478.99,0
0.221106,1283.97,0
0.231156,1048.97,0
0.241206,822.481,0
0.251256,633.282,0
0.261307,491.604,0
0.271357,391.028,0
0.281407,318.623,0
0.291457,265.331,0
0.301508,226.027,0
0.311558,196.12,0
0.321608,171.041,0
0.331658,148.463,0
0.341709,128.779,0
0.351759,112.722,0
0.361809,99.3665,0
0.371859,87.3212,0
0.38191,76.4729,0
0.39196,67.4512,0
0.40201,60.0448,0
0.41206,53.4141,0
0.422111,47.2988,0
0.432161,42.0533,0
0.442211,37.8426,0
0.452261,34.1619,0
0.462312,30.7061,0
0.472362,27.6534,0
0.482412,25.1695,0
0.492462,22.9988,0
0.502513,20.892,0
0.512563,18.9251,0
0.522613,17.2694,0
0.532663,15.8321,0
0.542714,14.4195,0
0.552764,13.0589,0
0.562814,11.9155,0
0.572864,10.9744,0
0.582915,10.084,0
0.592965,9.22564,0
0.603015,8.49742,0
0.613065,7.91133,0
0.623116,7.3611,0
0.633166,6.79739,0
0.643216,6.28751,0
0.653266,5.86387,0
0.663317,5.4619,0
0.673367,5.03761,0
0.683417,4.63819,0
0.693467,4.31667,0
0.703518,4.03446,0
0.713568,3.75037,0
0.723618,3.48156,0
0.733668,3.26937,0
0.743719,3.09186,0
0.753769,2.90581,0
0.763819,2.7162,0
0.773869,2.55173,0
0.78392,2.41022,0
0.79397,2.26036,0
0.80402,2.1009,0
0.81407,1.96075,0
0.824121,1.85096,0
0.834171,1.74632,0
0.844221,1.63848,0
0.854271,1.54384,0
0.864322,1.47227,0
0.874372,1.40566,0
0.884422,1.3289,0
0.894472,1.25336,0
0.904523,1.19167,0
0.914573,1.1332,0
0.924623,1.06484,0
0.934673,0.996511,0
0.944724,0.942655,0
0.954774,0.900553,0
0.964824,0.856428,0
0.974874,0.811208,0
0.984925,0.775644,0
0.994975,0.747325,0
1.00503,0.715579,0
1.01508,0.677825,0
1.02513,0.643456,0
1.03518,0.615591,0
1.04523,0.585843,0
1.05528,0.552013,0
1.06533,0.520697,0
1.07538,0.499981,0
1.08543,0.481189,0
1.09548,0.460844,0
1.10553,0.441257,0
1.11558,0.4266,0
1.12563,0.413137,0
1.13568,0.394598,0
1.14573,0.374493,0
1.15578,0.357731,0
1.16583,0.343467,0
1.17588,0.327317,0
1.18593,0.309862,0
1.19598,0.296445,0
1.20603,0.287484,0
1.21608,0.278648,0
1.22613,0.268071,0
1.23618,0.258408,0
1.24623,0.251482,0
1.25628,0.242708,0
1.26633,0.231337,0
1.27638,0.219482,0
1.28643,0.210946,0
1.29648,0.203832,0
1.30653,0.195103,0
1.31658,0.187049,0
1.32663,0.181445,0
1.33668,0.177966,0
1.34673,0.172385,0
1.35678,0.165731,0
1.36683,0.160727,0
1.37688,0.155824,0
1.38693,0.149839,0
1.39698,0.142085,0
1.40704,0.135585,0
1.41709,0.131556,0
1.42714,0.127966,0
1.43719,0.123487,0
1.44724,0.119506,0
1.45729,0.117381,0
1.46734,0.115167,0
1.47739,0.111007,0
1.48744,0.106878,0
1.49749,0.103796,0
1.50754,0.100317,0
1.51759,0.0962295,0
1.52764,0.0918133,0
1.53769,0.0890107,0
1.54774,0.0872138,0
1.55779,0.0851754,0
1.56784,0.0827533,0
1.57789,0.0806028,0
1.58794,0.0793817,0
1.59799,0.0773188,0
1.60804,0.0740979,0
1.61809,0.0711859,0
1.62814,0.0691358,0
1.63819,0.0671042,0
1.64824,0.0646114,0
1.65829,0.0622795,0
1.66834,0.0611243,0
1.67839,0.0602068,0
1.68844,0.0588464,0
1.69849,0.0574945,0
1.70854,0.0562841,0
1.71859,0.0551546,0
1.72864,0.0528932,0
1.73869,0.0504893,0
1.74874,0.0489343,0
1.75879,0.0476583,0
1.76884,0.046618,0
1.77889,0.0453802,0
1.78894,0.0442087,0
1.79899,0.0437325,0
1.80905,0.0428506,0
1.8191,0.0418659,0
1.82915,0.0407557,0
1.8392,0.0399367,0
1.84925,0.0387113,0
1.8593,0.0371752,0
1.86935,0.0358837,0
1.8794,0.0348855,0
1.88945,0.0344653,0
1.8995,0.0338371,0
1.90955,0.0330733,0
1.9196,0.0326759,0
1.92965,0.0323892,0
1.9397,0.0314584,0
1.94975,0.0303629,0
1.9598,0.0294722,0
1.96985,0.0287468,0
1.9799,0.0280307,0
1.98995,0.0270082,0
2,0.0263123,0
