# 20240822_171552
alpha,field0Re,field0Im
0,0.090366,-0.0638984
0.00157237,0.090366,-0.0639031
0.00314474,0.090366,-0.0639076
0.00471711,0.090366,-0.063912
0.00628947,0.090366,-0.0639166
0.00786184,0.090366,-0.0639216
0.00943421,0.090366,-0.0639273
0.0110066,0.090366,-0.0639339
0.0125789,0.090366,-0.0639417
0.0141513,0.090366,-0.0639504
0.0157237,0.090366,-0.06396
0.0172961,0.090366,-0.0639702
0.0188684,0.090366,-0.0639808
0.0204408,0.090366,-0.0639918
0.0220132,0.090366,-0.0640035
0.0235855,0.090366,-0.0640161
0.0251579,0.090366,-0.0640294
0.0267303,0.090366,-0.0640434
0.0283026,0.0903659,-0.0640579
0.029875,0.0903659,-0.0640728
0.0314474,0.0903659,-0.0640883
0.0330197,0.0903659,-0.0641046
0.0345921,0.0903659,-0.0641216
0.0361645,0.0903658,-0.0641392
0.0377368,0.0903658,-0.0641575
0.0393092,0.0903657,-0.0641762
0.0408816,0.0903657,-0.0641955
0.042454,0.0903657,-0.0642154
0.0440263,0.0903656,-0.0642361
0.0455987,0.0903656,-0.0642575
0.0471711,0.0903655,-0.0642794
0.0487434,0.0903654,-0.064302
0.0503158,0.0903654,-0.064325
0.0518882,0.0903653,-0.0643487
0.0534605,0.0903652,-0.0643731
0.0550329,0.0903651,-0.0643981
0.0566053,0.090365,-0.0644239
0.0581776,0.0903649,-0.0644502
0.05975,0.0903648,-0.064477
0.0613224,0.0903647,-0.0645044
0.0628947,0.0903645,-0.0645326
0.0644671,0.0903644,-0.0645614
0.0660395,0.0903643,-0.064591
0.0676119,0.0903641,-0.0646211
0.0691842,0.0903639,-0.0646518
0.0707566,0.0903638,-0.064683
0.072329,0.0903636,-0.064715
0.0739013,0.0903634,-0.0647477
0.0754737,0.0903631,-0.0647811
0.0770461,0.0903629,-0.064815
0.0786184,0.0903627,-0.0648497
0.0801908,0.0903624,-0.0648848
0.0817632,0.0903622,-0.0649207
0.0833355,0.0903619,-0.0649572
0.0849079,0.0903616,-0.0649945
0.0864803,0.0903613,-0.0650324
0.0880526,0.0903609,-0.065071
0.089625,0.0903606,-0.0651101
0.0911974,0.0903602,-0.0651499
0.0927698,0.0903598,-0.0651904
