# 20240823_143314
alpha,Df0Re,Df0Im
0,0.137708,-0.159012
0.01,0.138152,-0.159543
0.02,0.138395,-0.15986
0.03,0.138593,-0.160141
0.04,0.138826,-0.160477
0.05,0.139126,-0.160907
0.06,0.139502,-0.161441
0.07,0.139953,-0.162077
0.08,0.140472,-0.16281
0.09,0.141056,-0.163635
0.1,0.141701,-0.164548
0.11,0.142408,-0.165551
0.12,0.143177,-0.166646
0.13,0.144012,-0.167836
0.14,0.144915,-0.169126
0.15,0.145891,-0.170521
0.16,0.146941,-0.172025
0.17,0.148067,-0.17364
0.18,0.149272,-0.175371
0.19,0.150555,-0.177218
0.2,0.151916,-0.179184
0.21,0.153356,-0.181268
0.22,0.154873,-0.183474
0.23,0.156469,-0.185801
0.24,0.158142,-0.188253
0.25,0.159893,-0.19083
0.26,0.161722,-0.193536
0.27,0.163631,-0.196373
0.28,0.165618,-0.199344
0.29,0.167686,-0.202452
0.3,0.169834,-0.205699
0.31,0.172061,-0.209086
0.32,0.174367,-0.212616
0.33,0.176749,-0.216288
0.34,0.179205,-0.220101
0.35,0.181731,-0.224053
0.36,0.184321,-0.228141
0.37,0.18697,-0.232359
0.38,0.189671,-0.236703
0.39,0.192417,-0.241163
0.4,0.195197,-0.245731
0.41,0.198003,-0.250398
0.42,0.200824,-0.255153
0.43,0.20365,-0.259982
0.44,0.206467,-0.264873
0.45,0.209265,-0.269812
0.46,0.212031,-0.274783
0.47,0.21475,-0.27977
0.48,0.217409,-0.284754
0.49,0.219993,-0.289718
0.5,0.222487,-0.294641
0.51,0.224875,-0.299501
0.52,0.22714,-0.304275
0.53,0.229264,-0.308939
0.54,0.231229,-0.313467
0.55,0.233015,-0.317831
0.56,0.234604,-0.322001
0.57,0.235976,-0.325949
0.58,0.237109,-0.329642
0.59,0.237985,-0.333049
0.6,0.238582,-0.336138
0.61,0.238883,-0.338877
0.62,0.23887,-0.341235
0.63,0.238524,-0.343181
0.64,0.237832,-0.344686
0.65,0.236779,-0.345725
0.66,0.235355,-0.346271
0.67,0.233551,-0.346303
0.68,0.231359,-0.345801
0.69,0.228777,-0.34475
0.7,0.225801,-0.343134
0.71,0.222434,-0.340945
0.72,0.218678,-0.338176
0.73,0.21454,-0.334823
0.74,0.210027,-0.330885
0.75,0.205151,-0.326366
0.76,0.199925,-0.321272
0.77,0.194365,-0.315614
0.78,0.188489,-0.309406
0.79,0.182318,-0.302667
0.8,0.175877,-0.295419
0.81,0.169192,-0.287689
0.82,0.162291,-0.27951
0.83,0.155207,-0.270917
0.84,0.147974,-0.261954
0.85,0.140628,-0.252664
0.86,0.133206,-0.243097
0.87,0.125746,-0.233306
0.88,0.118288,-0.223344
0.89,0.110868,-0.213269
0.9,0.103525,-0.203135
0.91,0.096294,-0.192999
0.92,0.0892072,-0.182912
0.93,0.0822947,-0.172927
0.94,0.0755829,-0.163087
0.95,0.0690944,-0.153437
0.96,0.0628485,-0.144012
0.97,0.05686,-0.134845
0.98,0.0511406,-0.125962
0.99,0.0456984,-0.117386
1,0.0405382,-0.109134
1.01,0.0356624,-0.101218
1.02,0.0310704,-0.0936488
1.03,0.0267599,-0.0864316
1.04,0.0227261,-0.0795696
1.05,0.0189629,-0.0730631
1.06,0.0154623,-0.0669098
1.07,0.0122152,-0.061105
1.08,0.00921098,-0.0556418
1.09,0.00643821,-0.0505111
1.1,0.00388466,-0.0457019
1.11,0.00153761,-0.0412013
1.12,-0.000615732,-0.036995
1.13,-0.00258808,-0.0330679
1.14,-0.00439158,-0.0294042
1.15,-0.00603774,-0.0259882
1.16,-0.00753726,-0.0228046
1.17,-0.00890001,-0.019839
1.18,-0.0101353,-0.0170782
1.19,-0.0112519,-0.0145099
1.2,-0.0122586,-0.0121228
1.21,-0.0131644,-0.0099064
1.22,-0.0139785,-0.00785033
1.23,-0.0147106,-0.00594427
1.24,-0.0153704,-0.00417758
1.25,-0.0159674,-0.00253932
1.26,-0.0165099,-0.00101846
1.27,-0.0170049,0.000395705
1.28,-0.0174567,0.00171297
1.29,-0.0178676,0.00294164
1.3,-0.0182375,0.00408818
1.31,-0.018565,0.00515722
1.32,-0.0188483,0.00615198
1.33,-0.0190875,0.00707523
1.34,-0.0192857,0.00793051
1.35,-0.0194499,0.00872316
1.36,-0.0195913,0.00946114
1.37,-0.0197237,0.0101548
1.38,-0.0198615,0.0108159
1.39,-0.0200159,0.0114554
1.4,-0.0201933,0.0120817
1.41,-0.0203941,0.0126997
1.42,-0.0206154,0.0133115
1.43,-0.0208575,0.0139206
1.44,-0.0211326,0.0145383
1.45,-0.0214729,0.0151909
1.46,-0.0219334,0.0159231
1.47,-0.0225832,0.0167937
1.48,-0.0234846,0.0178601
1.49,-0.024665,0.0191557
1.5,-0.0260999,0.0206736
1.51,-0.0277387,0.022383
1.52,-0.0295992,0.0243063
1.53,-0.0319231,0.0266528
1.54,-0.0353018,0.0299407
1.55,-0.0406148,0.034965
1.56,-0.0488354,0.0426432
1.57,-0.0620721,0.054938
1.58,-0.0918548,0.0823271
