# epsilon:0.000160054
# mass:0.484
# sign:-1
alpha,RePhi,ImPhi,ReDPhi,ImDPhi
0.,0.02863376969397337,0,0.14222456905812242,0
0.01,0.028611022289565385,0,0.14282952084460593,0
0.02,0.028567722828550562,0,0.1433594291643207,0
0.03,0.028505078033202406,0,0.14396653696407521,0
0.04,0.028423495983411547,0,0.14472803069148368,0
0.05,0.028322855099718956,0,0.14567752847282966,0
0.06,0.028202713796572583,0,0.14682538304503673,0
0.07,0.028062434870197592,0,0.14817130195789427,0
0.08,0.02790126539812341,0,0.149711590052747,0
0.09,0.027718377505780007,0,0.15144294758939156,0
0.1,0.02751289484277081,0,0.1533639509013502,0
0.11,0.027283887902661952,0,0.1554753822209068,0
0.12,0.027030361877238698,0,0.15777985751391121,0
0.13,0.026751239174391407,0,0.16028117597364985,0
0.14,0.026445334148034405,0,0.16298361650085433,0
0.15,0.026111356842855503,0,0.16589130415929546,0
0.16,0.02574785792081042,0,0.16900777529459265,0
0.17,0.025353262921927976,0,0.17233566150221663,0
0.18,0.024925819315470138,0,0.17587647833399994,0
0.19,0.02446362739769656,0,0.17963053889478758,0
0.2,0.023964626258987754,0,0.18359702641495057,0
0.21,0.023426587330270844,0,0.1877737768455403,0
0.22,0.022847150470448267,0,0.19215755482737568,0
0.23,0.0222237922452707,0,0.19674367203270526,0
0.24,0.021553876336146555,0,0.2015260197939935,0
0.25,0.020834640340952795,0,0.20649688299615687,0
0.26,0.02006322313282682,0,0.21164624547529706,0
0.27,0.01923668725815649,0,0.2169620275778342,0
0.28,0.01835203569894018,0,0.22242849212677762,0
0.29,0.017406250177898524,0,0.22802694282398175,0
0.3,0.016396323958688824,0,0.23373363568298036,0
0.31,0.0153193028966123,0,0.23952033121840238,0
0.32,0.014172332671521654,0,0.24535264103834634,0
0.33,0.012952737161739902,0,0.25118977239281676,0
0.34,0.011658051904804595,0,0.25698379073477096,0
0.35000000000000003,0.010286176349553828,0,0.26267858037145325,0
0.36,0.008835347271104655,0,0.2682102678376807,0
0.37,0.0073044215910839875,0,0.273505414750336,0
0.38,0.0056927385934257176,0,0.27848263586487737,0
0.39,0.004000564725242264,0,0.2830504150393892,0
0.4,0.0022288339928587452,0,0.2871095390426711,0
0.41000000000000003,0.00037971466418574,0,0.2905512497371655,0
0.42,-0.0015437024626607204,0,0.2932598823671467,0
0.43,-0.0035368475014665593,0,0.29511204372434874,0
0.44,-0.005593895578767187,0,0.29597909460652017,0
0.45,-0.007707400144635208,0,0.2957275102801742,0
0.46,-0.009868282523090714,0,0.2942215320509969,0
0.47000000000000003,-0.01206581402244603,0,0.2913241133948547,0
0.48,-0.014287282777097787,0,0.28690077284154847,0
0.49,-0.016518355823653387,0,0.28082010403728097,0
0.5,-0.018742647672683393,0,0.27295921662486666,0
0.51,-0.020942039789484737,0,0.2632052967359838,0
0.52,-0.023096619405093863,0,0.251459538407449,0
0.53,-0.025184739241905892,0,0.23764229401468,0
0.54,-0.02718331408986178,0,0.221695638427137,0
0.55,-0.02906794337181064,0,0.2035878801259092,0
0.56,-0.030813146666364973,0,0.18331971139706285,0
0.5700000000000001,-0.03239278855613616,0,0.16092615318475795,0
0.58,-0.03378037521069339,0,0.1364805355144221,0
0.59,-0.03494953947342272,0,0.11010042266835625,0
0.6,-0.035874554112925824,0,0.08194743691928047,0
0.61,-0.036530767230013216,0,0.05222886431425014,0
0.62,-0.03689535666970412,0,0.02120107868271037,0
0.63,-0.03694785158797657,0,-0.010834311458713946,0
0.64,-0.03667059927576693,0,-0.043532953464890556,0
0.65,-0.03604970536091548,0,-0.07650912392331892,0
0.66,-0.03507544248115903,0,-0.10934393191394955,0
0.67,-0.03374257257915399,0,-0.14159230324625197,0
0.68,-0.032051316548699936,0,-0.1727899989717603,0
0.6900000000000001,-0.030007288030664804,0,-0.20246544595205204,0
0.7000000000000001,-0.027621973700993202,0,-0.2301495574973029,0
0.71,-0.024912794116752204,0,-0.255387310836772,0
0.72,-0.02190311474995606,0,-0.2777495764950511,0
0.73,-0.01862211771588414,0,-0.2968449920706874,0
0.74,-0.015104444930000004,0,-0.31233126863332944,0
