# 20240823_140308
alpha,Df0Re,Df0Im
0,-0.112438,0.194749
0.01,-0.112751,0.195313
0.02,-0.112854,0.195536
0.03,-0.112878,0.195642
0.04,-0.112889,0.195744
0.05,-0.112913,0.195888
0.06,-0.112958,0.196088
0.07,-0.11302,0.196337
0.08,-0.113094,0.196627
0.09,-0.113174,0.19695
0.1,-0.113256,0.197299
0.11,-0.113339,0.197672
0.12,-0.113423,0.19807
0.13,-0.113507,0.198493
0.14,-0.113593,0.198944
0.15,-0.113681,0.199425
0.16,-0.11377,0.199936
0.17,-0.113859,0.200476
0.18,-0.113946,0.201042
0.19,-0.114028,0.201632
0.2,-0.114101,0.202241
0.21,-0.114161,0.202863
0.22,-0.114205,0.203493
0.23,-0.114226,0.204125
0.24,-0.114221,0.204753
0.25,-0.114185,0.20537
0.26,-0.114113,0.205972
0.27,-0.113999,0.206551
0.28,-0.113839,0.207102
0.29,-0.113628,0.207617
0.3,-0.113358,0.208088
0.31,-0.113023,0.208508
0.32,-0.112617,0.208867
0.33,-0.112131,0.209153
0.34,-0.111557,0.209356
0.35,-0.110885,0.209461
0.36,-0.110106,0.209455
0.37,-0.10921,0.209323
0.38,-0.108185,0.209047
0.39,-0.107022,0.208612
0.4,-0.105708,0.208
0.41,-0.104233,0.207194
0.42,-0.102587,0.206175
0.43,-0.100758,0.204927
0.44,-0.0987375,0.203432
0.45,-0.0965146,0.201674
0.46,-0.0940807,0.199636
0.47,-0.0914275,0.197302
0.48,-0.0885472,0.194658
0.49,-0.085433,0.191688
0.5,-0.0820788,0.18838
0.51,-0.0784792,0.184721
0.52,-0.0746302,0.180699
0.53,-0.0705284,0.176303
0.54,-0.0661718,0.171524
0.55,-0.0615599,0.166353
0.56,-0.0566932,0.160785
0.57,-0.0515745,0.154814
0.58,-0.0462077,0.148439
0.59,-0.0405991,0.141659
0.6,-0.0347572,0.134478
0.61,-0.028692,0.126902
0.62,-0.0224168,0.11894
0.63,-0.0159461,0.110605
0.64,-0.00929767,0.101912
0.65,-0.00249096,0.0928829
0.66,0.00445242,0.0835397
0.67,0.0115084,0.0739091
0.68,0.0186516,0.0640217
0.69,0.0258544,0.0539102
0.7,0.033088,0.0436108
0.71,0.0403222,0.0331623
0.72,0.0475255,0.0226056
0.73,0.0546657,0.0119841
0.74,0.0617095,0.00134284
0.75,0.0686235,-0.00927136
0.76,0.0753735,-0.0198104
0.77,0.0819257,-0.0302253
0.78,0.0882463,-0.0404661
0.79,0.0943022,-0.050483
0.8,0.100061,-0.0602263
0.81,0.105494,-0.0696472
0.82,0.11057,-0.0786988
0.83,0.115265,-0.0873363
0.84,0.119556,-0.095518
0.85,0.123425,-0.103207
0.86,0.126855,-0.110369
0.87,0.129839,-0.116978
0.88,0.132369,-0.123013
0.89,0.134446,-0.128458
0.9,0.136075,-0.133306
0.91,0.137264,-0.137555
0.92,0.138028,-0.141209
0.93,0.138384,-0.144279
0.94,0.138351,-0.146781
0.95,0.137953,-0.148735
0.96,0.137214,-0.150165
0.97,0.13616,-0.151098
0.98,0.134818,-0.151563
0.99,0.133213,-0.15159
1,0.131372,-0.151211
1.01,0.129322,-0.150459
1.02,0.127088,-0.149368
1.03,0.124697,-0.147969
1.04,0.122174,-0.146298
1.05,0.119543,-0.144389
1.06,0.11683,-0.142275
1.07,0.114057,-0.13999
1.08,0.111248,-0.137566
1.09,0.108421,-0.135033
1.1,0.105596,-0.132418
1.11,0.102787,-0.129746
1.12,0.100007,-0.127037
1.13,0.0972642,-0.124307
1.14,0.094564,-0.121566
1.15,0.0919095,-0.118824
1.16,0.0893018,-0.116086
1.17,0.0867411,-0.113356
1.18,0.0842281,-0.110638
1.19,0.0817647,-0.107937
1.2,0.0793551,-0.105263
1.21,0.0770057,-0.102628
1.22,0.0747254,-0.100045
1.23,0.0725239,-0.0975311
1.24,0.0704111,-0.0951021
1.25,0.0683943,-0.0927711
1.26,0.066477,-0.0905458
1.27,0.0646573,-0.0884259
1.28,0.0629269,-0.0864031
1.29,0.0612722,-0.0844607
1.3,0.0596757,-0.0825767
1.31,0.0581196,-0.0807276
1.32,0.0565891,-0.0788945
1.33,0.055077,-0.0770678
1.34,0.0535856,-0.0752519
1.35,0.0521282,-0.0734662
1.36,0.0507269,-0.071743
1.37,0.0494081,-0.070121
1.38,0.0481958,-0.0686361
1.39,0.0471051,-0.0673117
1.4,0.0461377,-0.0661523
1.41,0.0452825,-0.065144
1.42,0.0445229,-0.0642648
1.43,0.043851,-0.0635045
1.44,0.0432836,-0.0628894
1.45,0.0428764,-0.062502
1.46,0.0427233,-0.0624823
1.47,0.0429366,-0.0629991
1.48,0.0436053,-0.0641886
1.49,0.0447469,-0.0660833
1.5,0.0462854,-0.0685778
1.51,0.0481058,-0.071507
1.52,0.050219,-0.0748914
1.53,0.0530057,-0.0793055
1.54,0.0573833,-0.0861363
1.55,0.064652,-0.097366
1.56,0.0761514,-0.115062
1.57,0.0948486,-0.143785
1.58,0.137636,-0.209322
