# 20241120_131555
# primespec:	data/spectra_real_sigmamasses_p5GeV_consteps_20241119_171318/spec_20241120_122513/spectr.txt
# qmax:	5
# ma:	0.66
# mb:	0.28
# mc:	0.28
# B:	1
# Q:	1
# [DEBUG] pabc:	0.174642
# [DEBUG] Eabc:	0.33
p,finalspecRe,finalspecIm
0,inf,0
0.0100503,352.5,0
0.0201005,354.174,0
0.0301508,356.415,0
0.040201,360.709,0
0.0502513,366.792,0
0.0603015,375.605,0
0.0703518,387.184,0
0.080402,401.548,0
0.0904523,419.525,0
0.100503,441.114,0
0.110553,468.916,0
0.120603,508.121,0
0.130653,557.094,0
0.140704,602.069,0
0.150754,622.935,0
0.160804,601.684,0
0.170854,533.036,0
0.180905,428.452,0
0.190955,311.693,0
0.201005,207.468,0
0.211055,129.299,0
0.221106,79.1514,0
0.231156,51.6649,0
0.241206,38.3534,0
0.251256,31.4818,0
0.261307,26.7888,0
0.271357,23.2644,0
0.281407,20.9269,0
0.291457,19.3672,0
0.301508,18.1842,0
0.311558,17.3435,0
0.321608,16.7499,0
0.331658,16.1822,0
0.341709,15.597,0
0.351759,15.0645,0
0.361809,14.5075,0
0.371859,13.8608,0
0.38191,13.2126,0
0.39196,12.5993,0
0.40201,11.9449,0
0.41206,11.2454,0
0.422111,10.5991,0
0.432161,10.0166,0
0.442211,9.41596,0
0.452261,8.82202,0
0.462312,8.31156,0
0.472362,7.83716,0
0.482412,7.34473,0
0.492462,6.87602,0
0.502513,6.46874,0
0.512563,6.05871,0
0.522613,5.63282,0
0.532663,5.25774,0
0.542714,4.92266,0
0.552764,4.58046,0
0.562814,4.25654,0
0.572864,3.99076,0
0.582915,3.74469,0
0.592965,3.49672,0
0.603015,3.27567,0
0.613065,3.08668,0
0.623116,2.89209,0
0.633166,2.69509,0
0.643216,2.52487,0
0.653266,2.36977,0
0.663317,2.20763,0
0.673367,2.05948,0
0.683417,1.94015,0
0.693467,1.82732,0
0.703518,1.71298,0
0.713568,1.61641,0
0.723618,1.53194,0
0.733668,1.43932,0
0.743719,1.34799,0
0.753769,1.27214,0
0.763819,1.19736,0
0.773869,1.11904,0
0.78392,1.05221,0
0.79397,0.998092,0
0.80402,0.943236,0
0.81407,0.889884,0
0.824121,0.846943,0
0.834171,0.805762,0
0.844221,0.758731,0
0.854271,0.716082,0
0.864322,0.679624,0
0.874372,0.641407,0
0.884422,0.602805,0
0.894472,0.57264,0
0.904523,0.54699,0
0.914573,0.518985,0
0.924623,0.493781,0
0.934673,0.473201,0
0.944724,0.450115,0
0.954774,0.424695,0
0.964824,0.403764,0
0.974874,0.384457,0
0.984925,0.36375,0
0.994975,0.344839,0
1.00503,0.331263,0
1.01508,0.317755,0
1.02513,0.30321,0
1.03518,0.290674,0
1.04523,0.279225,0
1.05528,0.265314,0
1.06533,0.25067,0
1.07538,0.239905,0
1.08543,0.229177,0
1.09548,0.217504,0
1.10553,0.208461,0
1.11558,0.20199,0
1.12563,0.193825,0
1.13568,0.185736,0
1.14573,0.178874,0
1.15578,0.171607,0
1.16583,0.163037,0
1.17588,0.155344,0
1.18593,0.149197,0
1.19598,0.14295,0
1.20603,0.137003,0
1.21608,0.132662,0
1.22613,0.128914,0
1.23618,0.123379,0
1.24623,0.118258,0
1.25628,0.114285,0
1.26633,0.108902,0
1.27638,0.103319,0
1.28643,0.0995174,0
1.29648,0.0964355,0
1.30653,0.0927889,0
1.31658,0.0897482,0
1.32663,0.0875382,0
1.33668,0.0845603,0
1.34673,0.0807419,0
1.35678,0.0776061,0
1.36683,0.074843,0
1.37688,0.0717396,0
1.38693,0.0686131,0
1.39698,0.0665148,0
1.40704,0.0648249,0
1.41709,0.0623929,0
1.42714,0.0608435,0
1.43719,0.0589465,0
1.44724,0.0567166,0
1.45729,0.0544037,0
1.46734,0.0526761,0
1.47739,0.0508269,0
1.48744,0.0487612,0
1.49749,0.0474667,0
1.50754,0.0466769,0
1.51759,0.0452488,0
1.52764,0.0436048,0
1.53769,0.0424665,0
1.54774,0.0408355,0
1.55779,0.0389349,0
1.56784,0.0375874,0
1.57789,0.0365068,0
1.58794,0.0355809,0
1.59799,0.0343699,0
1.60804,0.0338081,0
1.61809,0.0332097,0
1.62814,0.031837,0
1.63819,0.0309069,0
1.64824,0.0300174,0
1.65829,0.0287809,0
1.66834,0.0277512,0
1.67839,0.0268821,0
1.68844,0.026257,0
1.69849,0.0255462,0
1.70854,0.0249669,0
1.71859,0.024507,0
1.72864,0.0236772,0
1.73869,0.0227491,0
1.74874,0.0221373,0
1.75879,0.021525,0
1.76884,0.0205652,0
1.77889,0.0200741,0
1.78894,0.0199442,0
1.79899,0.019314,0
1.80905,0.0188469,0
1.8191,0.01841,0
1.82915,0.0180033,0
1.8392,0.0173221,0
1.84925,0.0166687,0
1.8593,0.0163096,0
1.86935,0.0159379,0
1.8794,0.0150554,0
1.88945,0.015086,0
1.8995,0.0149004,0
1.90955,0.0145367,0
1.9196,0.0139998,0
1.92965,0.0134895,0
1.9397,0.0131989,0
1.94975,0.0126263,0
1.9598,0.0125216,0
1.96985,0.012145,0
1.9799,0.0119283,0
1.98995,0.0117233,0
2,0.0115028,0
