# 20241120_131420
q,primespecRe,primespecIm
0,4605.26,0
0.00500501,4563.17,0
0.01001,4509.63,0
0.015015,4395.64,0
0.02002,4233.58,0
0.025025,4037.64,0
0.03003,3807.41,0
0.035035,3552.22,0
0.04004,3276.46,0
0.045045,2988.48,0
0.0500501,2694.08,0
0.0550551,2400.61,0
0.0600601,2113.73,0
0.0650651,1839.15,0
0.0700701,1581.4,0
0.0750751,1344.09,0
0.0800801,1129.91,0
0.0850851,940.104,0
0.0900901,775.394,0
0.0950951,634.953,0
0.1001,517.697,0
0.105105,421.449,0
0.11011,343.756,0
0.115115,282.033,0
0.12012,233.224,0
0.125125,195.079,0
0.13013,164.853,0
0.135135,140.865,0
0.14014,121.404,0
0.145145,105.341,0
0.15015,91.972,0
0.155155,80.6558,0
0.16016,71.1889,0
0.165165,63.3044,0
0.17017,56.775,0
0.175175,51.493,0
0.18018,47.0311,0
0.185185,43.2337,0
0.19019,39.7382,0
0.195195,36.2694,0
0.2002,32.7551,0
0.205205,28.9872,0
0.21021,25.1287,0
0.215215,21.2151,0
0.22022,17.5289,0
0.225225,14.2,0
0.23023,11.4814,0
0.235235,9.40787,0
0.24024,7.98339,0
0.245245,7.18244,0
0.25025,6.67758,0
0.255255,6.42546,0
0.26026,6.20722,0
0.265265,5.86262,0
0.27027,5.4231,0
0.275275,4.83116,0
0.28028,4.21591,0
0.285285,3.62992,0
0.29029,3.28812,0
0.295295,3.27904,0
0.3003,3.27619,0
0.305305,3.49317,0
0.31031,3.89189,0
0.315315,4.19158,0
0.32032,4.37831,0
0.325325,4.32478,0
0.33033,4.19474,0
0.335335,3.92587,0
0.34034,3.65506,0
0.345345,3.55489,0
0.35035,3.50792,0
0.355355,3.68405,0
0.36036,4.06288,0
0.365365,4.48735,0
0.37037,4.89978,0
0.375375,5.14132,0
0.38038,5.27071,0
0.385385,5.17766,0
0.39039,4.98988,0
0.395395,4.77298,0
0.4004,4.61796,0
0.405405,4.67902,0
0.41041,4.8392,0
0.415415,5.16946,0
0.42042,5.63494,0
0.425425,6.06846,0
0.43043,6.36215,0
0.435435,6.36834,0
0.44044,6.36974,0
0.445445,6.19174,0
0.45045,5.89272,0
